name,title,year,citations
galit lahav,Fully unsupervised symmetry-based mitosis detection in time-lapse cell microscopy,2019.0,3.0
tammy riklin raviv,Fully unsupervised symmetry-based mitosis detection in time-lapse cell microscopy,2019.0,3.0
dries vaneechoutte,Curse: building expression atlases and co-expression networks from public RNA-Seq data,2019.0,7.0
klaas vandepoele,Curse: building expression atlases and co-expression networks from public RNA-Seq data,2019.0,7.0
thomas l madden,Reply to the paper: Misunderstood parameters of NCBI BLAST impacts the correctness of bioinformatics workflows,2019.0,5.0
ben busby,Reply to the paper: Misunderstood parameters of NCBI BLAST impacts the correctness of bioinformatics workflows,2019.0,5.0
jian ye,Reply to the paper: Misunderstood parameters of NCBI BLAST impacts the correctness of bioinformatics workflows,2019.0,5.0
carlos de lannoy,poreTally: run and publish de novo nanopore assembler benchmarks,2019.0,2.0
judith risse,poreTally: run and publish de novo nanopore assembler benchmarks,2019.0,2.0
dick de ridder,poreTally: run and publish de novo nanopore assembler benchmarks,2019.0,2.0
arthur gilly,Very low-depth whole-genome sequencing in complex trait association studies,2019.0,24.0
lorraine southam,Very low-depth whole-genome sequencing in complex trait association studies,2019.0,24.0
daniel suveges,Very low-depth whole-genome sequencing in complex trait association studies,2019.0,24.0
karoline kuchenbaecker,Very low-depth whole-genome sequencing in complex trait association studies,2019.0,24.0
rachel moore,Very low-depth whole-genome sequencing in complex trait association studies,2019.0,24.0
céline trébeau,DNABarcodeCompatibility: an R-package for optimizing DNA-barcode combinations in multiplex sequencing experiments,2019.0,1.0
jacques boutet de monvel,DNABarcodeCompatibility: an R-package for optimizing DNA-barcode combinations in multiplex sequencing experiments,2019.0,1.0
fabienne wong jun tai,DNABarcodeCompatibility: an R-package for optimizing DNA-barcode combinations in multiplex sequencing experiments,2019.0,1.0
christine petit,DNABarcodeCompatibility: an R-package for optimizing DNA-barcode combinations in multiplex sequencing experiments,2019.0,1.0
raphaël etournay,DNABarcodeCompatibility: an R-package for optimizing DNA-barcode combinations in multiplex sequencing experiments,2019.0,1.0
asa thibodeau,TriPOINT: a software tool to prioritize important genes in pathways and their non-coding regulators,2019.0,
dongguk shin,TriPOINT: a software tool to prioritize important genes in pathways and their non-coding regulators,2019.0,
eduardo mayol,Inter-residue interactions in alpha-helical transmembrane proteins,2019.0,4.0
mercedes campillo,Inter-residue interactions in alpha-helical transmembrane proteins,2019.0,4.0
arnau cordomí,Inter-residue interactions in alpha-helical transmembrane proteins,2019.0,4.0
mireia olivella,Inter-residue interactions in alpha-helical transmembrane proteins,2019.0,4.0
musa nur gabere,Response to comments on ‘Empirical comparison of web-based antimicrobial peptide prediction tools’,2019.0,
william stafford noble,Response to comments on ‘Empirical comparison of web-based antimicrobial peptide prediction tools’,2019.0,
boris vishnepolsky,Comment on: ‘Empirical comparison of web-based antimicrobial peptide prediction tools’,2019.0,4.0
malak pirtskhalava,Comment on: ‘Empirical comparison of web-based antimicrobial peptide prediction tools’,2019.0,4.0
christopher m gibb,Pathogen–Host Analysis Tool (PHAT): an integrative platform to analyze next-generation sequencing data,2019.0,3.0
robert jackson,Pathogen–Host Analysis Tool (PHAT): an integrative platform to analyze next-generation sequencing data,2019.0,3.0
sabah mohammed,Pathogen–Host Analysis Tool (PHAT): an integrative platform to analyze next-generation sequencing data,2019.0,3.0
jinan fiaidhi,Pathogen–Host Analysis Tool (PHAT): an integrative platform to analyze next-generation sequencing data,2019.0,3.0
ingeborg zehbe,Pathogen–Host Analysis Tool (PHAT): an integrative platform to analyze next-generation sequencing data,2019.0,3.0
raúl a gonzálezpech,Commonly misunderstood parameters of NCBI BLAST and important considerations for users,2019.0,8.0
timothy g stephens,Commonly misunderstood parameters of NCBI BLAST and important considerations for users,2019.0,8.0
cheong xin chan,Commonly misunderstood parameters of NCBI BLAST and important considerations for users,2019.0,8.0
joseph mingrone,ModL: exploring and restoring regularity when testing for positive selection,2019.0,3.0
edward susko,ModL: exploring and restoring regularity when testing for positive selection,2019.0,3.0
joseph p bielawski,ModL: exploring and restoring regularity when testing for positive selection,2019.0,3.0
lucian p smith,CNValidator: validating somatic copy-number inference,2019.0,1.0
jon a yamato,CNValidator: validating somatic copy-number inference,2019.0,1.0
mary k kuhner,CNValidator: validating somatic copy-number inference,2019.0,1.0
felipe llinareslópez,CASMAP: detection of statistically significant combinations of SNPs in association mapping,2019.0,8.0
laetitia papaxanthos,CASMAP: detection of statistically significant combinations of SNPs in association mapping,2019.0,8.0
damian roqueiro,CASMAP: detection of statistically significant combinations of SNPs in association mapping,2019.0,8.0
dean bodenham,CASMAP: detection of statistically significant combinations of SNPs in association mapping,2019.0,8.0
karsten borgwardt,CASMAP: detection of statistically significant combinations of SNPs in association mapping,2019.0,8.0
wenqiang shi,Gene expression models based on transcription factor binding events confer insight into functional cis-regulatory variants,2019.0,6.0
oriol fornes,Gene expression models based on transcription factor binding events confer insight into functional cis-regulatory variants,2019.0,6.0
wyeth w wasserman,Gene expression models based on transcription factor binding events confer insight into functional cis-regulatory variants,2019.0,6.0
jie hao,Optimal Gene Filtering for Single-Cell data (OGFSC)—a gene filtering algorithm for single-cell RNA-seq data,2019.0,3.0
wei cao,Optimal Gene Filtering for Single-Cell data (OGFSC)—a gene filtering algorithm for single-cell RNA-seq data,2019.0,3.0
jian huang,Optimal Gene Filtering for Single-Cell data (OGFSC)—a gene filtering algorithm for single-cell RNA-seq data,2019.0,3.0
xin zou,Optimal Gene Filtering for Single-Cell data (OGFSC)—a gene filtering algorithm for single-cell RNA-seq data,2019.0,3.0
zeguang han,Optimal Gene Filtering for Single-Cell data (OGFSC)—a gene filtering algorithm for single-cell RNA-seq data,2019.0,3.0
claire marks,Increasing the accuracy of protein loop structure prediction with evolutionary constraints,2019.0,2.0
charlotte m deane,Increasing the accuracy of protein loop structure prediction with evolutionary constraints,2019.0,2.0
sunyoung shin,atSNP Search: a web resource for statistically evaluating influence of human genetic variation on transcription factor binding,2019.0,9.0
rebecca hudson,atSNP Search: a web resource for statistically evaluating influence of human genetic variation on transcription factor binding,2019.0,9.0
christopher harrison,atSNP Search: a web resource for statistically evaluating influence of human genetic variation on transcription factor binding,2019.0,9.0
mark craven,atSNP Search: a web resource for statistically evaluating influence of human genetic variation on transcription factor binding,2019.0,9.0
sündüz keleş,atSNP Search: a web resource for statistically evaluating influence of human genetic variation on transcription factor binding,2019.0,9.0
mattia miotto,Insights on protein thermal stability: a graph representation of molecular interactions,2019.0,15.0
pier paolo olimpieri,Insights on protein thermal stability: a graph representation of molecular interactions,2019.0,15.0
lorenzo di rienzo,Insights on protein thermal stability: a graph representation of molecular interactions,2019.0,15.0
francesco ambrosetti,Insights on protein thermal stability: a graph representation of molecular interactions,2019.0,15.0
pietro corsi,Insights on protein thermal stability: a graph representation of molecular interactions,2019.0,15.0
sarah n mapelli,Deciphering the complexity of human non-coding promoter-proximal transcriptome,2019.0,2.0
sara napoli,Deciphering the complexity of human non-coding promoter-proximal transcriptome,2019.0,2.0
giuseppina pisignano,Deciphering the complexity of human non-coding promoter-proximal transcriptome,2019.0,2.0
ramon garciaescudero,Deciphering the complexity of human non-coding promoter-proximal transcriptome,2019.0,2.0
giuseppina m carbone,Deciphering the complexity of human non-coding promoter-proximal transcriptome,2019.0,2.0
dipan shaw,DeepIsoFun: a deep domain adaptation approach to predict isoform functions,2019.0,10.0
hao chen,DeepIsoFun: a deep domain adaptation approach to predict isoform functions,2019.0,10.0
tao jiang,DeepIsoFun: a deep domain adaptation approach to predict isoform functions,2019.0,10.0
alexander j nash,A novel measure of non-coding genome conservation identifies genomic regulatory blocks within primates,2019.0,2.0
boris lenhard,A novel measure of non-coding genome conservation identifies genomic regulatory blocks within primates,2019.0,2.0
ziwei chen,DensityPath: an algorithm to visualize and reconstruct cell state-transition path on density landscape for single-cell RNA sequencing data,2019.0,6.0
shaokun an,DensityPath: an algorithm to visualize and reconstruct cell state-transition path on density landscape for single-cell RNA sequencing data,2019.0,6.0
xiangqi bai,DensityPath: an algorithm to visualize and reconstruct cell state-transition path on density landscape for single-cell RNA sequencing data,2019.0,6.0
fuzhou gong,DensityPath: an algorithm to visualize and reconstruct cell state-transition path on density landscape for single-cell RNA sequencing data,2019.0,6.0
liang ma,DensityPath: an algorithm to visualize and reconstruct cell state-transition path on density landscape for single-cell RNA sequencing data,2019.0,6.0
xiongtao ruan,Evaluation of methods for generative modeling of cell and nuclear shape,2019.0,11.0
robert f murphy,Evaluation of methods for generative modeling of cell and nuclear shape,2019.0,11.0
josephine burgin,"MapOptics: a light-weight, cross-platform visualization tool for optical mapping alignment",2019.0,2.0
corentin molitor,"MapOptics: a light-weight, cross-platform visualization tool for optical mapping alignment",2019.0,2.0
fady mohareb,"MapOptics: a light-weight, cross-platform visualization tool for optical mapping alignment",2019.0,2.0
shubham chandak,SPRING: a next-generation compressor for FASTQ data,2019.0,27.0
kedar tatwawadi,SPRING: a next-generation compressor for FASTQ data,2019.0,27.0
idoia ochoa,SPRING: a next-generation compressor for FASTQ data,2019.0,27.0
mikel hernaez,SPRING: a next-generation compressor for FASTQ data,2019.0,27.0
tsachy weissman,SPRING: a next-generation compressor for FASTQ data,2019.0,27.0
jack hanson,"Improving prediction of protein secondary structure, backbone angles, solvent accessibility and contact numbers by using predicted contact maps and an ensemble of recurrent and residual convolutional neural networks",2019.0,50.0
kuldip paliwal,"Improving prediction of protein secondary structure, backbone angles, solvent accessibility and contact numbers by using predicted contact maps and an ensemble of recurrent and residual convolutional neural networks",2019.0,50.0
thomas litfin,"Improving prediction of protein secondary structure, backbone angles, solvent accessibility and contact numbers by using predicted contact maps and an ensemble of recurrent and residual convolutional neural networks",2019.0,50.0
yuedong yang,"Improving prediction of protein secondary structure, backbone angles, solvent accessibility and contact numbers by using predicted contact maps and an ensemble of recurrent and residual convolutional neural networks",2019.0,50.0
yaoqi zhou,"Improving prediction of protein secondary structure, backbone angles, solvent accessibility and contact numbers by using predicted contact maps and an ensemble of recurrent and residual convolutional neural networks",2019.0,50.0
guoli ji,AStrap: identification of alternative splicing from transcript sequences without a reference genome,2019.0,4.0
wenbin ye,AStrap: identification of alternative splicing from transcript sequences without a reference genome,2019.0,4.0
yaru su,AStrap: identification of alternative splicing from transcript sequences without a reference genome,2019.0,4.0
moliang chen,AStrap: identification of alternative splicing from transcript sequences without a reference genome,2019.0,4.0
guangzao huang,AStrap: identification of alternative splicing from transcript sequences without a reference genome,2019.0,4.0
shinichiro tsuchiya,GlycanFormatConverter: a conversion tool for translating the complexities of glycans,2019.0,9.0
issaku yamada,GlycanFormatConverter: a conversion tool for translating the complexities of glycans,2019.0,9.0
kiyoko f aokikinoshita,GlycanFormatConverter: a conversion tool for translating the complexities of glycans,2019.0,9.0
vikram alva,Histones predate the split between bacteria and archaea,2019.0,2.0
andrei n lupas,Histones predate the split between bacteria and archaea,2019.0,2.0
zheng kuang,miRDeep-P2: accurate and fast analysis of the microRNA transcriptome in plants,2019.0,15.0
ying wang,miRDeep-P2: accurate and fast analysis of the microRNA transcriptome in plants,2019.0,15.0
lei li,miRDeep-P2: accurate and fast analysis of the microRNA transcriptome in plants,2019.0,15.0
xiaozeng yang,miRDeep-P2: accurate and fast analysis of the microRNA transcriptome in plants,2019.0,15.0
yang shi,Accurate and efficient estimation of small P-values with the cross-entropy method: applications in genomic data analysis,2019.0,5.0
mengqiao wang,Accurate and efficient estimation of small P-values with the cross-entropy method: applications in genomic data analysis,2019.0,5.0
weiping shi,Accurate and efficient estimation of small P-values with the cross-entropy method: applications in genomic data analysis,2019.0,5.0
jihyun lee,Accurate and efficient estimation of small P-values with the cross-entropy method: applications in genomic data analysis,2019.0,5.0
huining kang,Accurate and efficient estimation of small P-values with the cross-entropy method: applications in genomic data analysis,2019.0,5.0
chang sik kim,In silico error correction improves cfDNA mutation calling,2019.0,4.0
sumitra mohan,In silico error correction improves cfDNA mutation calling,2019.0,4.0
mahmood ayub,In silico error correction improves cfDNA mutation calling,2019.0,4.0
dominic g rothwell,In silico error correction improves cfDNA mutation calling,2019.0,4.0
caroline dive,In silico error correction improves cfDNA mutation calling,2019.0,4.0
andrew parton,New models of atherosclerosis and multi-drug therapeutic interventions,2019.0,3.0
victoria mcgilligan,New models of atherosclerosis and multi-drug therapeutic interventions,2019.0,3.0
melody chemaly,New models of atherosclerosis and multi-drug therapeutic interventions,2019.0,3.0
maurice o’kane,New models of atherosclerosis and multi-drug therapeutic interventions,2019.0,3.0
steven watterson,New models of atherosclerosis and multi-drug therapeutic interventions,2019.0,3.0
duolin wang,Capsule network for protein post-translational modification site prediction,2019.0,32.0
yanchun liang,Capsule network for protein post-translational modification site prediction,2019.0,32.0
dong xu,Capsule network for protein post-translational modification site prediction,2019.0,32.0
tobias rausch,"Alfred: interactive multi-sample BAM alignment statistics, feature counting and feature annotation for long- and short-read sequencing",2019.0,14.0
markus hsiyang fritz,"Alfred: interactive multi-sample BAM alignment statistics, feature counting and feature annotation for long- and short-read sequencing",2019.0,14.0
jan o korbel,"Alfred: interactive multi-sample BAM alignment statistics, feature counting and feature annotation for long- and short-read sequencing",2019.0,14.0
vladimir benes,"Alfred: interactive multi-sample BAM alignment statistics, feature counting and feature annotation for long- and short-read sequencing",2019.0,14.0
adrián bazaga,"BIOLITMAP: a web-based geolocated, temporal and thematic visualization of the evolution of bioinformatics publications",2019.0,
alfonso valencia,"BIOLITMAP: a web-based geolocated, temporal and thematic visualization of the evolution of bioinformatics publications",2019.0,
maría josérementeria,"BIOLITMAP: a web-based geolocated, temporal and thematic visualization of the evolution of bioinformatics publications",2019.0,
gregory mcinnes,Global Biobank Engine: enabling genotype-phenotype browsing for biobank summary statistics,2019.0,37.0
yosuke tanigawa,Global Biobank Engine: enabling genotype-phenotype browsing for biobank summary statistics,2019.0,37.0
chris deboever,Global Biobank Engine: enabling genotype-phenotype browsing for biobank summary statistics,2019.0,37.0
adam lavertu,Global Biobank Engine: enabling genotype-phenotype browsing for biobank summary statistics,2019.0,37.0
julia eve olivieri,Global Biobank Engine: enabling genotype-phenotype browsing for biobank summary statistics,2019.0,37.0
jimmy ka ho chiu,ARGDIT: a validation and integration toolkit for Antimicrobial Resistance Gene Databases,2019.0,2.0
rick tweehee ong,ARGDIT: a validation and integration toolkit for Antimicrobial Resistance Gene Databases,2019.0,2.0
xiaoying wang,Protein–protein interaction sites prediction by ensemble random forests with synthetic minority oversampling technique,2019.0,44.0
bin yu,Protein–protein interaction sites prediction by ensemble random forests with synthetic minority oversampling technique,2019.0,44.0
anjun ma,Protein–protein interaction sites prediction by ensemble random forests with synthetic minority oversampling technique,2019.0,44.0
cheng chen,Protein–protein interaction sites prediction by ensemble random forests with synthetic minority oversampling technique,2019.0,44.0
bingqiang liu,Protein–protein interaction sites prediction by ensemble random forests with synthetic minority oversampling technique,2019.0,44.0
hongdong li,BaiHui: cross-species brain-specific network built with hundreds of hand-curated datasets,2019.0,5.0
tianjian bai,BaiHui: cross-species brain-specific network built with hundreds of hand-curated datasets,2019.0,5.0
erin sandford,BaiHui: cross-species brain-specific network built with hundreds of hand-curated datasets,2019.0,5.0
margit burmeister,BaiHui: cross-species brain-specific network built with hundreds of hand-curated datasets,2019.0,5.0
yuanfang guan,BaiHui: cross-species brain-specific network built with hundreds of hand-curated datasets,2019.0,5.0
héléna a gaspar,Drug Targetor: a web interface to investigate the human druggome for over 500 phenotypes,2019.0,5.0
christopher hübel,Drug Targetor: a web interface to investigate the human druggome for over 500 phenotypes,2019.0,5.0
gerome breen,Drug Targetor: a web interface to investigate the human druggome for over 500 phenotypes,2019.0,5.0
tania cuppens,GEMPROT: visualization of the impact on the protein of the genetic variants found on each haplotype,2019.0,
thomas e ludwig,GEMPROT: visualization of the impact on the protein of the genetic variants found on each haplotype,2019.0,
pascal trouvé,GEMPROT: visualization of the impact on the protein of the genetic variants found on each haplotype,2019.0,
emmanuelle genin,GEMPROT: visualization of the impact on the protein of the genetic variants found on each haplotype,2019.0,
clémentmarie train,iHam and pyHam: visualizing and processing hierarchical orthologous groups,2019.0,12.0
miguel pignatelli,iHam and pyHam: visualizing and processing hierarchical orthologous groups,2019.0,12.0
adrian altenhoff,iHam and pyHam: visualizing and processing hierarchical orthologous groups,2019.0,12.0
christophe dessimoz,iHam and pyHam: visualizing and processing hierarchical orthologous groups,2019.0,12.0
bongsong kim,GWASpro: a high-performance genome-wide association analysis server,2019.0,6.0
xinbin dai,GWASpro: a high-performance genome-wide association analysis server,2019.0,6.0
wenchao zhang,GWASpro: a high-performance genome-wide association analysis server,2019.0,6.0
zhaohong zhuang,GWASpro: a high-performance genome-wide association analysis server,2019.0,6.0
darlene l sanchez,GWASpro: a high-performance genome-wide association analysis server,2019.0,6.0
s castillolara,PPaxe: easy extraction of protein occurrence and interactions from the scientific literature,2019.0,2.0
j f abril,PPaxe: easy extraction of protein occurrence and interactions from the scientific literature,2019.0,2.0
jiamin sun,CRISPR-Local: a local single-guide RNA (sgRNA) design tool for non-reference plant genomes,2019.0,14.0
hao liu,CRISPR-Local: a local single-guide RNA (sgRNA) design tool for non-reference plant genomes,2019.0,14.0
jianxiao liu,CRISPR-Local: a local single-guide RNA (sgRNA) design tool for non-reference plant genomes,2019.0,14.0
shikun cheng,CRISPR-Local: a local single-guide RNA (sgRNA) design tool for non-reference plant genomes,2019.0,14.0
yong peng,CRISPR-Local: a local single-guide RNA (sgRNA) design tool for non-reference plant genomes,2019.0,14.0
seung hwan hong,ConDo: protein domain boundary prediction using coevolutionary information,2019.0,3.0
keehyoung joo,ConDo: protein domain boundary prediction using coevolutionary information,2019.0,3.0
jooyoung lee,ConDo: protein domain boundary prediction using coevolutionary information,2019.0,3.0
catharina lippmann,Computational functional genomics-based reduction of disease-related gene sets to their key components,2019.0,2.0
alfred ultsch,Computational functional genomics-based reduction of disease-related gene sets to their key components,2019.0,2.0
jörn lötsch,Computational functional genomics-based reduction of disease-related gene sets to their key components,2019.0,2.0
amaya jiménez,Validation of electron microscopy initial models via small angle X-ray scattering curves,2019.0,
slavica jonic,Validation of electron microscopy initial models via small angle X-ray scattering curves,2019.0,
tomas majtner,Validation of electron microscopy initial models via small angle X-ray scattering curves,2019.0,
joaquín otón,Validation of electron microscopy initial models via small angle X-ray scattering curves,2019.0,
jose luis vilas,Validation of electron microscopy initial models via small angle X-ray scattering curves,2019.0,
zhihao xia,DeeReCT-PolyA: a robust and generic deep learning method for PAS identification,2019.0,18.0
yu li,DeeReCT-PolyA: a robust and generic deep learning method for PAS identification,2019.0,18.0
bin zhang,DeeReCT-PolyA: a robust and generic deep learning method for PAS identification,2019.0,18.0
zhongxiao li,DeeReCT-PolyA: a robust and generic deep learning method for PAS identification,2019.0,18.0
yuhui hu,DeeReCT-PolyA: a robust and generic deep learning method for PAS identification,2019.0,18.0
aleix lafita,TADOSS: computational estimation of tandem domain swap stability,2019.0,2.0
pengfei tian,TADOSS: computational estimation of tandem domain swap stability,2019.0,2.0
robert b best,TADOSS: computational estimation of tandem domain swap stability,2019.0,2.0
alex bateman,TADOSS: computational estimation of tandem domain swap stability,2019.0,2.0
thomas sherman,Detection of rare disease variants in extended pedigrees using RVS,2019.0,2.0
jack fu,Detection of rare disease variants in extended pedigrees using RVS,2019.0,2.0
robert b scharpf,Detection of rare disease variants in extended pedigrees using RVS,2019.0,2.0
alexandre bureau,Detection of rare disease variants in extended pedigrees using RVS,2019.0,2.0
ingo ruczinski,Detection of rare disease variants in extended pedigrees using RVS,2019.0,2.0
ehsaneddin asgari,DiTaxa: nucleotide-pair encoding of 16S rRNA for host phenotype and biomarker detection,2019.0,9.0
philipp c münch,DiTaxa: nucleotide-pair encoding of 16S rRNA for host phenotype and biomarker detection,2019.0,9.0
till r lesker,DiTaxa: nucleotide-pair encoding of 16S rRNA for host phenotype and biomarker detection,2019.0,9.0
alice c mchardy,DiTaxa: nucleotide-pair encoding of 16S rRNA for host phenotype and biomarker detection,2019.0,9.0
