title,authors,date,target year
SSIPe: accurately estimating protein–protein binding affinity change upon mutations using evolutionary profiles in combination with an optimized physical energy function,"Xiaoqiang Huang, Wei Zheng, Robin Pearce, Yang Zhang",12 December 2019,2019
GABAC: an arithmetic coding solution for genomic data,"Jan Voges, Tom Paridaens, Fabian Müntefering, Liudmila S Mainzer, Brian Bliss ...",12 December 2019,2019
Lean and deep models for more accurate filtering of SNP and INDEL variant calls,"Sam Friedman, Laura Gauthier, Yossi Farjoun, Eric Banks",12 December 2019,2019
pqsfinder web: G-quadruplex prediction using optimized pqsfinder algorithm,"Dominika Labudová, Jiří Hon, Matej Lexa",12 December 2019,2019
Logomaker: beautiful sequence logos in Python,"Ammar Tareen, Justin B Kinney",10 December 2019,2019
psSubpathway: a software package for flexible identification of phenotype-specific subpathways in cancer progression,"Junwei Han, Xudong Han, Qingfei Kong, Liang Cheng",10 December 2019,2019
Formal axioms in biomedical ontologies improve analysis and interpretation of associated data,"Fatima Zohra Smaili, Xin Gao, Robert Hoehndorf",10 December 2019,2019
PgRC: pseudogenome-based read compressor,"Tomasz M Kowalski, Szymon Grabowski",09 December 2019,2019
Accurate prediction of protein beta-aggregation with generalized statistical potentials,"Gabriele Orlando, Alexandra Silva, Sandra Macedo-Ribeiro, Daniele Raimondi, Wim Vranken",09 December 2019,2019
Toward perfect reads: self-correction of short reads via mapping on de Bruijn graphs,"Antoine Limasset, Jean-François Flot, Pierre Peterlongo",06 December 2019,2019
CpGtools: a python package for DNA methylation analysis,"Ting Wei, Jinfu Nie, Nicholas B Larson, Zhenqing Ye, Jeanette E Eckel-Passow ...",06 December 2019,2019
pyDockEneRes: per-residue decomposition of protein–protein docking energy,"Miguel Romero-Durana, Brian Jiménez-García, Juan Fernández-Recio",06 December 2019,2019
popSTR2 enables clinical and population-scale genotyping of microsatellites,"Snædis Kristmundsdottir, Hannes P Eggertsson, Gudny A Arnadottir, Bjarni V Halldorsson",05 December 2019,2019
ImPLoc: a multi-instance deep learning model for the prediction of protein subcellular localization based on immunohistochemistry images,"Wei Long, Yang Yang, Hong-Bin Shen",05 December 2019,2019
LIMES: a tool for comparing species partition,"Jacques Ducasse, Visotheary Ung, Guillaume Lecointre, Aurélien Miralles",05 December 2019,2019
RocaSec: a standalone GUI-based package for robust co-evolutionary analysis of proteins,"Ahmed A Quadeer, David Morales-Jimenez, Matthew R McKay",04 December 2019,2019
Episo: quantitative estimation of RNA 5-methylcytosine at isoform level by high-throughput sequencing of RNA treated with bisulfite,"Junfeng Liu, Ziyang An, Jianjun Luo, Jing Li, Feifei Li ...",03 December 2019,2019
Dynamic Meta-Storms enables comprehensive taxonomic and phylogenetic comparison of shotgun metagenomes at the species level,"Gongchao Jing, Yufeng Zhang, Ming Yang, Lu Liu, Jian Xu ...",03 December 2019,2019
An efficient approach based on multi-sources information to predict circRNA–disease associations using deep convolutional neural network,"Lei Wang, Zhu-Hong You, Yu-An Huang, De-Shuang Huang, Keith C C Chan",03 December 2019,2019
eCAMI: simultaneous classification and motif identification for enzyme annotation,"Jing Xu, Han Zhang, Jinfang Zheng, Philippe Dovoedo, Yanbin Yin",03 December 2019,2019
schex avoids overplotting for large single-cell RNA-sequencing datasets,"Saskia Freytag, Ryan Lister",03 December 2019,2019
DNA Readout Viewer (DRV): visualization of specificity determining patterns of protein-binding DNA segments,"Krisztian Adam, Zoltan Gyorgypal, Zoltan Hegedus",03 December 2019,2019
Fusion-Bloom: fusion detection in assembled transcriptomes,"Readman Chiu, Ka Ming Nip, Inanc Birol",02 December 2019,2019
Point-group symmetry detection in three-dimensional charge density of biomolecules,"Cyril F Reboul, Simon Kiesewetter, Dominika Elmlund, Hans Elmlund",02 December 2019,2019
CATHER: a novel threading algorithm with predicted contacts,"Zongyang Du, Shuo Pan, Qi Wu, Zhenling Peng, Jianyi Yang",02 December 2019,2019
The use of missing values in proteomic data-independent acquisition mass spectrometry to enable disease activity discrimination,"Kathryn A McGurk, Arianna Dagliati, Davide Chiasserini, Dave Lee, Darren Plant ...",02 December 2019,2019
Incorporating heterogeneous sampling probabilities in continuous phylogeographic inference — Application to H5N1 spread in the Mekong region,"Simon Dellicour, Philippe Lemey, Jean Artois, Tommy T Lam, Alice Fusaro ...",02 December 2019,2019
Phylonium: fast estimation of evolutionary distances from large samples of similar genomes,"Fabian Klötzl, Bernhard Haubold",02 December 2019,2019
genBaRcode: a comprehensive R-package for genetic barcode analysis,"Lars Thielecke, Kerstin Cornils, Ingmar Glauche",29 November 2019,2019
Proactive visual and statistical analysis of genomic data in Epiviz,"Zhe Cui, Jayaram Kancherla, Kyle W Chang, Niklas Elmqvist, Héctor Corrada Bravo",29 November 2019,2019
Predicting synthetic lethal interactions using heterogeneous data sources,"Herty Liany, Anand Jeyasekharan, Vaibhav Rajan",29 November 2019,2019
APTANI2: update of aptamer selection through sequence-structure analysis,"Jimmy Caroli, Mattia Forcato, Silvio Bicciato",28 November 2019,2019
pydca v1.0: a comprehensive software for direct coupling analysis of RNA and protein sequences,"Mehari B Zerihun, Fabrizio Pucci, Emanuel K Peter, Alexander Schug",28 November 2019,2019
Designing a general method for predicting the regulatory relationships between long noncoding RNAs and protein-coding genes based on multi-omics characteristics,"Yuwei Zhang, Tianfei Yi, Huihui Ji, Guofang Zhao, Yang Xi ...",28 November 2019,2019
Organoid model of mammographic density displays a higher frequency of aberrant colony formations with radiation exposure,"Qingsu Cheng, Bahram Parvin",28 November 2019,2019
NextPolish: a fast and efficient genome polishing tool for long-read assembly,"Jiang Hu, Junpeng Fan, Zongyi Sun, Shanlin Liu",28 November 2019,2019
Struo: a pipeline for building custom databases for common metagenome profilers,"Jacobo de la Cuesta-Zuluaga, Ruth E Ley, Nicholas D Youngblut",28 November 2019,2019
Antibody complementarity determining region design using high-capacity machine learning,"Ge Liu, Haoyang Zeng, Jonas Mueller, Brandon Carter, Ziheng Wang ...",28 November 2019,2019
PyIOmica: longitudinal omics analysis and trend identification,"Sergii Domanskyi, Carlo Piermarocchi, George I Mias",28 November 2019,2019
CellBench: R/Bioconductor software for comparing single-cell RNA-seq analysis methods,"Shian Su, Luyi Tian, Xueyi Dong, Peter F Hickey, Saskia Freytag ...",28 November 2019,2019
RNASeq_similarity_matrix: visually identify sample mix-ups in RNASeq data using a ‘genomic’ sequence similarity matrix,"Nicolaas C Kist, Robert A Power, Andrew Skelton, Seth D Seegobin, Moira Verbelen ...",26 November 2019,2019
Detection of differentially methylated CpG sites between tumor samples with uneven tumor purities,"Weiwei Zhang, Ziyi Li, Nana Wei, Hua-Jun Wu, Xiaoqi Zheng",26 November 2019,2019
Cerebro: interactive visualization of scRNA-seq data,"Roman Hillje, Pier Giuseppe Pelicci, Lucilla Luzi",25 November 2019,2019
SCGid: a consensus approach to contig filtering and genome prediction from single-cell sequencing libraries of uncultured eukaryotes,"Kevin R Amses, William J Davis, Timothy Y James",25 November 2019,2019
SimRVSequences: an R package to simulate genetic sequence data for pedigrees,"Christina Nieuwoudt, Angela Brooks-Wilson, Jinko Graham",25 November 2019,2019
"ADDO: a comprehensive toolkit to detect, classify and visualize additive and non-additive quantitative trait loci","Leilei Cui, Bin Yang, Nikolas Pontikos, Richard Mott, Lusheng Huang",25 November 2019,2019
"CRISPRitz: rapid, high-throughput and variant-aware in silico off-target site identification for CRISPR genome editing","Samuele Cancellieri, Matthew C Canver, Nicola Bombieri, Rosalba Giugno, Luca Pinello",25 November 2019,2019
A fast and memory-efficient implementation of the transfer bootstrap,"Sarah Lutteropp, Alexey M Kozlov, Alexandros Stamatakis",22 November 2019,2019
NeoFuse: predicting fusion neoantigens from RNA sequencing data,"Georgios Fotakis, Dietmar Rieder, Marlene Haider, Zlatko Trajanoski, Francesca Finotello",22 November 2019,2019
CoMM-S2: a collaborative mixed model using summary statistics in transcriptome-wide association studies,"Yi Yang, Xingjie Shi, Yuling Jiao, Jian Huang, Min Chen ...",22 November 2019,2019
Distance measures for tumor evolutionary trees,"Zach DiNardo, Kiran Tomlinson, Anna Ritz, Layla Oesper",21 November 2019,2019
Accurate detection of short and long active ORFs using Ribo-seq data,"Saket Choudhary, Wenzheng Li, Andrew D. Smith",21 November 2019,2019
Easy-HLA: a validated web application suite to reveal the full details of HLA typing,"Estelle Geffard, Sophie Limou, Alexandre Walencik, Michelle Daya, Harold Watson ...",21 November 2019,2019
All-FIT: allele-frequency-based imputation of tumor purity from high-depth sequencing data,"Jui Wan Loh, Caitlin Guccione, Frances Di Clemente, Gregory Riedlinger, Shridar Ganesan ...",21 November 2019,2019
Fuzzy modeling and global optimization to predict novel therapeutic targets in cancer cells,"Marco S Nobile, Giuseppina Votta, Roberta Palorini, Simone Spolaor, Humberto De Vitto ...",21 November 2019,2019
"TFmiR2: constructing and analyzing disease-, tissue- and process-specific transcription factor and microRNA co-regulatory networks","Maryam Nazarieh, Mohamed Hamed, Christian Spaniol, Thorsten Will, Volkhard Helms",20 November 2019,2019
Prediction of mutation effects using a deep temporal convolutional network,"Ha Young Kim, Dongsup Kim",20 November 2019,2019
Protein docking model evaluation by 3D deep convolutional neural networks,"Xiao Wang, Genki Terashi, Charles W Christoffer, Mengmeng Zhu, Daisuke Kihara",20 November 2019,2019
BRM: a statistical method for QTL mapping based on bulked segregant analysis by deep sequencing,"Likun Huang, Weiqi Tang, Suhong Bu, Weiren Wu",19 November 2019,2019
SCOT: Rethinking the classification of secondary structure elements,"Tobias Brinkjost, Christiane Ehrt, Oliver Koch, Petra Mutzel",19 November 2019,2019
KofamKOALA: KEGG Ortholog assignment based on profile HMM and adaptive score threshold,"Takuya Aramaki, Romain Blanc-Mathieu, Hisashi Endo, Koichi Ohkubo, Minoru Kanehisa ...",19 November 2019,2019
HypercubeME: two hundred million combinatorially complete datasets from a single experiment,"Laura A Esteban, Lyubov R Lonishin, Daniil M Bobrovskiy, Gregory Leleytner, Natalya S Bogatyreva ...",19 November 2019,2019
Improved linking of motifs to their TFs using domain information,"Nina Baumgarten, Florian Schmidt, Marcel H Schulz",19 November 2019,2019
An integrative approach for fine-mapping chromatin interactions,"Artur Jaroszewicz, Jason Ernst",19 November 2019,2019
SBML2Modelica: integrating biochemical models within open-standard simulation ecosystems,"F Maggioli, T Mancini, E Tronci",18 November 2019,2019
DeepMSA: constructing deep multiple sequence alignment to improve contact prediction and fold-recognition for distant-homology proteins,"Chengxin Zhang, Wei Zheng, S M Mortuza, Yang Li, Yang Zhang",18 November 2019,2019
Link-HD: a versatile framework to explore and integrate heterogeneous microbial communities,"Laura M Zingaretti, Gilles Renand, Diego P Morgavi, Yuliaxis Ramayo-Caldas",18 November 2019,2019
Discovery of disease- and drug-specific pathways through community structures of a literature network,"Minh Pham, Stephen Wilson, Harikumar Govindarajan, Chih-Hsu Lin, Olivier Lichtarge",18 November 2019,2019
SPDI: data model for variants and applications at NCBI,"J Bradley Holmes, Eric Moyer, Lon Phan, Donna Maglott, Brandi Kattman",18 November 2019,2019
GTDB-Tk: a toolkit to classify genomes with the Genome Taxonomy Database,"Pierre-Alain Chaumeil, Aaron J Mussig, Philip Hugenholtz, Donovan H Parks",15 November 2019,2019
RaNA-Seq: interactive RNA-Seq analysis from FASTQ files to functional analysis,"Carlos Prieto, David Barrios",15 November 2019,2019
NCutYX: a package for clustering analysis of multilayer omics data,"Sebastian J Teran Hidalgo, Mengyun Wu, Shuangge Ma",15 November 2019,2019
Cross-lingual semantic annotation of biomedical literature: experiments in Spanish and English,"Naiara Perez, Pablo Accuosto, Àlex Bravo, Montse Cuadros, Eva Martínez-Garcia ...",15 November 2019,2019
Priors for genotyping polyploids,"David Gerard, Luís Felipe Ventorim Ferrão",14 November 2019,2019
Mining single-cell time-series datasets with Time Course Inspector,"Maciej Dobrzyński, Marc-Antoine Jacques, Olivier Pertz",14 November 2019,2019
MILES: a Java tool to extract node-specific enriched subgraphs in biomolecular networks,"Pieter Moris, Danh Bui-Thi, Kris Laukens, Pieter Meysman",14 November 2019,2019
Estimating chain length for time delays in dynamical systems using profile likelihood,"Adrian L Hauber, Raphael Engesser, Joep Vanlier, Jens Timmer",14 November 2019,2019
DigestiFlow: from BCL to FASTQ with ease,"Manuel Holtgrewe, Clemens Messerschmidt, Mikko Nieminen, Dieter Beule",14 November 2019,2019
Differentiating isoform functions with collaborative matrix factorization,"Keyao Wang, Jun Wang, Carlotta Domeniconi, Xiangliang Zhang, Guoxian Yu",14 November 2019,2019
Somatic selection distinguishes oncogenes and tumor suppressor genes,"Pramod Chandrashekar, Navid Ahmadinejad, Junwen Wang, Aleksandar Sekulic, Jan B Egan ...",14 November 2019,2019
Learning complex subcellular distribution patterns of proteins via analysis of immunohistochemistry images,"Ying-Ying Xu, Hong-Bin Shen, Robert F Murphy",13 November 2019,2019
On the inconsistent treatment of gene-protein-reaction rules in context-specific metabolic models,"Miguel Ponce-de-León, Iñigo Apaolaza, Alfonso Valencia, Francisco J Planes",13 November 2019,2019
ProAffiMuSeq: sequence-based method to predict the binding free energy change of protein–protein complexes upon mutation using functional classification,"Sherlyn Jemimah, Masakazu Sekijima, M Michael Gromiha",12 November 2019,2019
Diversity of rhodopsins in cultivated bacteria of the family Geodermatophilaceae associated with non-aquatic environments,"Sergey V Tarlachkov, Taras V Shevchuk, Maria del Carmen Montero-Calasanz, Irina P Starodumova",11 November 2019,2019
Estimation of eosinophil cells in cord blood with references based on blood in adults via Bayesian measurement error modeling,"Yu Jiang, Hongmei Zhang, Shan V Andrews, Hasan Arshad, Susan Ewart ...",09 November 2019,2019
EpiDISH web server: Epigenetic Dissection of Intra-Sample-Heterogeneity with online GUI,"Shijie C Zheng, Charles E Breeze, Stephan Beck, Danyue Dong, Tianyu Zhu ...",09 November 2019,2019
DrawGlycan-SNFG and gpAnnotate: rendering glycans and annotating glycopeptide mass spectra,"Kai Cheng, Gabrielle Pawlowski, Xinheng Yu, Yusen Zhou, Sriram Neelamegham",09 November 2019,2019
The Cytoscape BioGateway App: explorative network building from an RDF store,"Stian Holmås, Rafel Riudavets Puig, Marcio Luis Acencio, Vladimir Mironov, Martin Kuiper",09 November 2019,2019
DiNGO: standalone application for Gene Ontology and Human Phenotype Ontology term enrichment analysis,"Radoslav Davidović, Vladimir Perovic, Branislava Gemovic, Nevena Veljkovic",08 November 2019,2019
BAGSE: a Bayesian hierarchical model approach for gene set enrichment analysis,"Abhay Hukku, Corbin Quick, Francesca Luca, Roger Pique-Regi, Xiaoquan Wen",08 November 2019,2019
Differential privacy under dependent tuples—the case of genomic privacy,"Nour Almadhoun, Erman Ayday, Özgür Ulusoy",08 November 2019,2019
DiscoRhythm: an easy-to-use web application and R package for discovering rhythmicity,"Matthew Carlucci, Algimantas Kriščiūnas, Haohan Li, Povilas Gibas, Karolis Koncevičius ...",08 November 2019,2019
Model selection for metabolomics: predicting diagnosis of coronary artery disease using automated machine learning,"Alena Orlenko, Daniel Kofink, Leo-Pekka Lyytikäinen, Kjell Nikus, Pashupati Mishra ...",08 November 2019,2019
scGEAToolbox: a Matlab toolbox for single-cell RNA sequencing data analysis,James J Cai,07 November 2019,2019
MDiNE: a model to estimate differential co-occurrence networks in microbiome studies,"Kevin McGregor, Aurélie Labbe, Celia M T Greenwood",07 November 2019,2019
SigHotSpotter: scRNA-seq-based computational tool to control cell subpopulation phenotypes for cellular rejuvenation strategies,"Srikanth Ravichandran, András Hartmann, Antonio del Sol",07 November 2019,2019
QMEANDisCo—distance constraints applied on model quality estimation,"Gabriel Studer, Christine Rempfer, Andrew M Waterhouse, Rafal Gumienny, Juergen Haas ...",07 November 2019,2019
HiCBricks: building blocks for efficient handling of large Hi-C datasets,"Koustav Pal, Ilario Tagliaferri, Carmen Maria Livi, Francesco Ferrari",07 November 2019,2019
Generalized Born radii computation using linear models and neural networks,"Saida Saad Mohamed Mahmoud, Gennaro Esposito, Giuseppe Serra, Federico Fogolari",06 November 2019,2019
WPMIAS: Whole-degradome-based Plant MicroRNA–target Interaction Analysis Server,"Yuhan Fei, Yiyang Mao, Chengji Shen, Rui Wang, Hongsheng Zhang ...",06 November 2019,2019
Multi-kernel linear mixed model with adaptive lasso for prediction analysis on high-dimensional multi-omics data,"Jun Li, Qing Lu, Yalu Wen",06 November 2019,2019
The evolution of contact prediction: evidence that contact selection in statistical contact prediction is changing,"Mark Chonofsky, Saulo H P de Oliveira, Konrad Krawczyk, Charlotte M Deane",06 November 2019,2019
Improved dropClust R package with integrative analysis support for scRNA-seq data,"Debajyoti Sinha, Pradyumn Sinha, Ritwik Saha, Sanghamitra Bandyopadhyay, Debarka Sengupta",06 November 2019,2019
Quantifying functional impact of non-coding variants with multi-task Bayesian neural network,"Chencheng Xu, Qiao Liu, Jianyu Zhou, Minzhu Xie, Jianxing Feng ...",06 November 2019,2019
Influenza classification from short reads with VAPOR facilitates robust mapping pipelines and zoonotic strain detection for routine surveillance applications,"Joel A Southgate, Matthew J Bull, Clare M Brown, Joanne Watkins, Sally Corden ...",06 November 2019,2019
OLOGRAM: determining significance of total overlap length between genomic regions sets,"Q Ferré, G Charbonnier, N Sadouni, F Lopez, Y Kermezli ...",05 November 2019,2019
Model-based clustering of multi-tissue gene expression data,"Pau Erola, Johan L M Björkegren, Tom Michoel",05 November 2019,2019
Enzyme annotation in UniProtKB using Rhea,"Anne Morgat, Thierry Lombardot, Elisabeth Coudert, Kristian Axelsen, Teresa Batista Neto ...",05 November 2019,2019
YY1 is a cis-regulator in the organoid models of high mammographic density,"Qingsu Cheng, Mina Khoshdeli, Bradley S Ferguson, Kosar Jabbari, Chongzhi Zang ...",05 November 2019,2019
Taxonomic weighting improves the accuracy of a gap-filling algorithm for metabolic models,"Wai Kit Ong, Peter E Midford, Peter D Karp",05 November 2019,2019
Network-based multi-task learning models for biomarker selection and cancer outcome prediction,"Zhibo Wang, Zhezhi He, Milan Shah, Teng Zhang, Deliang Fan ...",05 November 2019,2019
"CASPR, an analysis pipeline for single and paired guide RNA CRISPR screens, reveals optimal target selection for long non-coding RNAs","Judith Bergadà-Pijuan, Carlos Pulido-Quetglas, Adrienne Vancura, Rory Johnson",04 November 2019,2019
PRODIGY: personalized prioritization of driver genes,"Gal Dinstag, Ron Shamir",04 November 2019,2019
GenCLiP 3: mining human genes’ functions and regulatory networks from PubMed based on co-occurrences and natural language processing,"Jia-Hong Wang, Ling-Feng Zhao, Hua-Feng Wang, Yue-Ting Wen, Kui-Kui Jiang ...",04 November 2019,2019
Jasmine: a Java pipeline for isomiR characterization in miRNA-Seq data,"Xiangfu Zhong, Albert Pla, Simon Rayner",04 November 2019,2019
ImSpectR: R package to quantify immune repertoire diversity in spectratype and repertoire sequencing data,"Martijn Cordes, Karin Pike-Overzet, Marja van Eggermond, Sandra Vloemans, Miranda R Baert ...",30 October 2019,2019
mCSM-AB2: guiding rational antibody design using graph-based signatures,"Yoochan Myung, Carlos H M Rodrigues, David B Ascher, Douglas E V Pires",26 October 2019,2019
Kalign 3: multiple sequence alignment of large datasets,Timo Lassmann,26 October 2019,2019
SMARTS: the social media-based addiction recovery and intervention targeting server,"Deeptanshu Jha, Rahul Singh",24 October 2019,2019
MIAmS: microsatellite instability detection on NGS amplicons data,"Frédéric Escudié, Charles Van Goethem, David Grand, Julie Vendrell, Anna Vigier ...",24 October 2019,2019
gep2pep: a bioconductor package for the creation and analysis of pathway-based expression profiles,"Farancesco Napolitano, Diego Carrella, Xin Gao, Diego di Bernardo",24 October 2019,2019
PhyloMagnet: fast and accurate screening of short-read meta-omics data using gene-centric phylogenetics,"Max E Schön, Laura Eme, Thijs J G Ettema",24 October 2019,2019
PlanExp: intuitive integration of complex RNA-seq datasets with planarian omics resources,"S Castillo-Lara, E Pascual-Carreras, J F Abril",24 October 2019,2019
SINC: a scale-invariant deep-neural-network classifier for bulk and single-cell RNA-seq data,"Chuanqi Wang, Jun Li",24 October 2019,2019
bWGR: Bayesian whole-genome regression,"Alencar Xavier, William M Muir, Katy M Rainey",24 October 2019,2019
Deep annotation of untargeted LC-MS metabolomics data with Binner,"Maureen Kachman, Hani Habra, William Duren, Janis Wigginton, Peter Sajjakulnukit ...",23 October 2019,2019
3D flow field estimation and assessment for live cell fluorescence microscopy,"Sandeep Manandhar, Patrick Bouthemy, Erik Welf, Gaudenz Danuser, Philippe Roudot ...",21 October 2019,2019
CSMD: a computational subtraction-based microbiome discovery pipeline for species-level characterization of clinical metagenomic samples,"Yu Liu, Paul W Bible, Bin Zou, Qiaoxing Liang, Cong Dong ...",18 October 2019,2019
Inferring subgroup-specific driver genes from heterogeneous cancer samples via subspace learning with subgroup indication,"Jianing Xi, Xiguo Yuan, Minghui Wang, Ao Li, Xuelong Li ...",18 October 2019,2019
Topological data analysis quantifies biological nano-structure from single molecule localization microscopy,"Jeremy A Pike, Abdullah O Khan, Chiara Pallini, Steven G Thomas, Markus Mund ...",18 October 2019,2019
µ-ANT: semantic microaggregation-based anonymization tool,"David Sánchez, Sergio Martínez, Josep Domingo-Ferrer, Jordi Soria-Comas, Montserrat Batet",17 October 2019,2019
DPre: computational identification of differentiation bias and genes underlying cell type conversions,"Simon Steffens, Xiuling Fu, Fangfang He, Yuhao Li, Isaac A Babarinde ...",17 October 2019,2019
Patch-DCA: improved protein interface prediction by utilizing structural information and clustering DCA scores,"Amir Vajdi, Kourosh Zarringhalam, Nurit Haspel",17 October 2019,2019
Matched Forest: supervised learning for high-dimensional matched case–control studies,"Nooshin Shomal Zadeh, Sangdi Lin, George C Runger",17 October 2019,2019
A novel constrained reconstruction model towards high-resolution subtomogram averaging,"Renmin Han, Lun Li, Peng Yang, Fa Zhang, Xin Gao",16 October 2019,2019
"SpliceLauncher: a tool for detection, annotation and relative quantification of alternative junctions from RNAseq data","Raphaël Leman, Valentin Harter, Alexandre Atkinson, Grégoire Davy, Antoine Rousselin ...",16 October 2019,2019
Computationally predicted gene regulatory networks in molluscan biomineralization identify extracellular matrix production and ion transportation pathways,"Victoria A Sleight, Philipp Antczak, Francesco Falciani, Melody S Clark",16 October 2019,2019
