title,authors,date,target year
New algorithms to represent complex pseudoknotted RNA structures in dot-bracket notation,"Maciej Antczak, Mariusz Popenda, Tomasz Zok, Michal Zurkowski, Ryszard W Adamiak ...",11 December 2017,2017
IndeCut evaluates performance of network motif discovery algorithms,"Mitra Ansariola, Molly Megraw, David Koslicki",11 December 2017,2017
"DaMiRseq—an R/Bioconductor package for data mining of RNA-Seq data: normalization, feature selection and classification","Mattia Chiesa, Gualtiero I Colombo, Luca Piacentini",11 December 2017,2017
gene2drug: a computational tool for pathway-based rational drug repositioning,"Francesco Napolitano, Diego Carrella, Barbara Mandriani, Sandra Pisonero-Vaquero, Francesco Sirci ...",11 December 2017,2017
DeepSF: deep convolutional neural network for mapping protein sequences to folds,"Jie Hou, Badri Adhikari, Jianlin Cheng",08 December 2017,2017
DNCON2: improved protein contact prediction using two-level deep convolutional neural networks,"Badri Adhikari, Jie Hou, Jianlin Cheng",08 December 2017,2017
LitPathExplorer: a confidence-based visual text analytics tool for exploring literature-enriched pathway models,"Axel J Soto, Chrysoula Zerva, Riza Batista-Navarro, Sophia Ananiadou",08 December 2017,2017
Accurate mapping of tRNA reads,"Anne Hoffmann, Jörg Fallmann, Elisa Vilardo, Mario Mörl, Peter F Stadler ...",08 December 2017,2017
Aether: leveraging linear programming for optimal cloud computing in genomics,"Jacob M Luber, Braden T Tierney, Evan M Cofer, Chirag J Patel, Aleksandar D Kostic",08 December 2017,2017
SANA NetGO: a combinatorial approach to using Gene Ontology (GO) terms to score network alignments,"Wayne B Hayes, Nil Mamano",07 December 2017,2017
PEITH(Θ): perfecting experiments with information theory in Python with GPU support,"Leander Dony, Jonas Mackerodt, Scott Ward, Sarah Filippi, Michael P H Stumpf ...",07 December 2017,2017
Gene Graphics: a genomic neighborhood data visualization web application,"Katherine J Harrison, Valérie de Crécy-Lagard, Rémi Zallot",07 December 2017,2017
"FROGS: Find, Rapidly, OTUs with Galaxy Solution","Frédéric Escudié, Lucas Auer, Maria Bernard, Mahendra Mariadassou, Laurent Cauquil ...",07 December 2017,2017
Matrix factorization-based data fusion for the prediction of lncRNA–disease associations,"Guangyuan Fu, Jun Wang, Carlotta Domeniconi, Guoxian Yu",07 December 2017,2017
SPRING: a kinetic interface for visualizing high dimensional single-cell expression data,"Caleb Weinreb, Samuel Wolock, Allon M Klein",07 December 2017,2017
Model-based design of bistable cell factories for metabolic engineering,"Shyam Srinivasan, William R Cluett, Radhakrishnan Mahadevan",06 December 2017,2017
Integrating 5hmC and gene expression data to infer regulatory mechanisms,"Cristina Mitrea, Priyanga Wijesinghe, Greg Dyson, Adéle Kruger, Douglas M Ruden ...",06 December 2017,2017
ASAR: visual analysis of metagenomes in R,"Askarbek N Orakov, Nazgul K Sakenova, Anatoly Sorokin, Igor I Goryanin",01 December 2017,2017
Identifying functionally informative evolutionary sequence profiles,"Nelson Gil, Andras Fiser",01 December 2017,2017
Bicycle: a bioinformatics pipeline to analyze bisulfite sequencing data,"Osvaldo Graña, Hugo López-Fernández, Florentino Fdez-Riverola, David González Pisano, Daniel Glez-Peña",01 December 2017,2017
MOSAIC: a chemical-genetic interaction data repository and web resource for exploring chemical modes of action,"Justin Nelson, Scott W Simpkins, Hamid Safizadeh, Sheena C Li, Jeff S Piotrowski ...",30 November 2017,2017
GenSSI 2.0: multi-experiment structural identifiability analysis of SBML models,"Thomas S Ligon, Fabian Fröhlich, Oana T Chiş, Julio R Banga, Eva Balsa-Canto ...",30 November 2017,2017
Genome Context Viewer: visual exploration of multiple annotated genomes using microsynteny,"Alan Cleary, Andrew Farmer",29 November 2017,2017
iDINGO—integrative differential network analysis in genomics with Shiny application,"Caleb A Class, Min Jin Ha, Veerabhadran Baladandayuthapani, Kim-Anh Do",29 November 2017,2017
bioBakery: a meta’omic analysis environment,"Lauren J McIver, Galeb Abu-Ali, Eric A Franzosa, Randall Schwager, Xochitl C Morgan ...",29 November 2017,2017
RecoverY: k-mer-based read classification for Y-chromosome-specific sequencing and assembly,"Samarth Rangavittal, Robert S Harris, Monika Cechova, Marta Tomaszkiewicz, Rayan Chikhi ...",28 November 2017,2017
ThetaMater: Bayesian estimation of population size parameter θ from genomic data,"Richard H Adams, Drew R Schield, Daren C Card, Andrew Corbin, Todd A Castoe",28 November 2017,2017
Power Analysis for Genetic Association Test (PAGEANT) provides insights to challenges for rare variant association studies,"Andriy Derkach, Haoyu Zhang, Nilanjan Chatterjee",28 November 2017,2017
glactools: a command-line toolset for the management of genotype likelihoods and allele counts,Gabriel Renaud,27 November 2017,2017
"Global proteomics profiling improves drug sensitivity prediction: results from a multi-omics, pan-cancer modeling approach","Mehreen Ali, Suleiman A Khan, Krister Wennerberg, Tero Aittokallio",27 November 2017,2017
SimulaTE: simulating complex landscapes of transposable elements of populations,Robert Kofler,27 November 2017,2017
Robust inference of population structure from next-generation sequencing data with systematic differences in sequencing,"Peizhou Liao, Glen A Satten, Yi-Juan Hu",27 November 2017,2017
3dRPC: a web server for 3D RNA–protein structure prediction,"Yangyu Huang, Haotian Li, Yi Xiao",27 November 2017,2017
Cpf1-Database: web-based genome-wide guide RNA library design for gene knockout screens using CRISPR-Cpf1,"Jeongbin Park, Sangsu Bae",27 November 2017,2017
Identifying simultaneous rearrangements in cancer genomes,"Layla Oesper, Simone Dantas, Benjamin J Raphael",27 November 2017,2017
Semi-supervised network inference using simulated gene expression dynamics,"Phan Nguyen, Rosemary Braun",27 November 2017,2017
Classifying next-generation sequencing data using a zero-inflated Poisson model,"Yan Zhou, Xiang Wan, Baoxue Zhang, Tiejun Tong",27 November 2017,2017
"bioalcidae, samjs and vcffilterjs: object-oriented formatters and filters for bioinformatics files","Pierre Lindenbaum, Richard Redon",24 November 2017,2017
SPECTRE: a suite of phylogenetic tools for reticulate evolution,"Sarah Bastkowski, Daniel Mapleson, Andreas Spillner, Taoyang Wu, Monika Balvočiūtė ...",24 November 2017,2017
MOCASSIN-prot: a multi-objective clustering approach for protein similarity networks,"Brittney N Keel, Bo Deng, Etsuko N Moriyama",24 November 2017,2017
Efficiently counting all orbits of graphlets of any order in a graph using autogenerated equations,"Ine Melckenbeeck, Pieter Audenaert, Didier Colle, Mario Pickavet",24 November 2017,2017
An attention-based BiLSTM-CRF approach to document-level chemical named entity recognition,"Ling Luo, Zhihao Yang, Pei Yang, Yin Zhang, Lei Wang ...",24 November 2017,2017
shinyCircos: an R/Shiny application for interactive creation of Circos plot,"Yiming Yu, Yidan Ouyang, Wen Yao",24 November 2017,2017
The systematic analysis of ultraconserved genomic regions in the budding yeast,"Zhi-Kai Yang, Feng Gao",24 November 2017,2017
"FUn: a framework for interactive visualizations of large, high-dimensional datasets on the web","Daniel Probst, Jean-Louis Reymond",24 November 2017,2017
MOAT: efficient detection of highly mutated regions with the Mutations Overburdening Annotations Tool,"Lucas Lochovsky, Jing Zhang, Mark Gerstein",24 November 2017,2017
DDR: efficient computational method to predict drug–target interactions using graph mining and machine learning approaches,"Rawan S Olayan, Haitham Ashoor, Vladimir B Bajic",24 November 2017,2017
Phenotypic stability and plasticity in GMP-derived cells as determined by their underlying regulatory network,"Carlos Ramírez, Luis Mendoza",24 November 2017,2017
PlanNET: homology-based predicted interactome for multiple planarian transcriptomes,"S Castillo-Lara, J F Abril",24 November 2017,2017
The OncoPPi Portal: an integrative resource to explore and prioritize protein–protein interactions for cancer target discovery,"Andrei A Ivanov, Brian Revennaugh, Lauren Rusnak, Valentina Gonzalez-Pecchi, Xiulei Mo ...",24 November 2017,2017
GDSCTools for mining pharmacogenomic interactions in cancer,"Thomas Cokelaer, Elisabeth Chen, Francesco Iorio, Michael P Menden, Howard Lightfoot ...",24 November 2017,2017
Mapping-free variant calling using haplotype reconstruction from k-mer frequencies,"Peter A Audano, Shashidhar Ravishankar, Fredrik O Vannberg",24 November 2017,2017
CALQ: compression of quality values of aligned sequencing data,"Jan Voges, Jörn Ostermann, Mikel Hernaez",23 November 2017,2017
Myriads: P-value-based multiple testing correction,Antonio Carvajal-Rodríguez,23 November 2017,2017
Reactome diagram viewer: data structures and strategies to boost performance,"Antonio Fabregat, Konstantinos Sidiropoulos, Guilherme Viteri, Pablo Marin-Garcia, Peipei Ping ...",23 November 2017,2017
PipelineDog: a simple and flexible graphic pipeline construction and maintenance tool,"Anbo Zhou, Yeting Zhang, Yazhou Sun, Jinchuan Xing",23 November 2017,2017
CytoCtrlAnalyser: a Cytoscape app for biomolecular network controllability analysis,"Lin Wu, Min Li, Jianxin Wang, Fang-Xiang Wu",23 November 2017,2017
Reproducible and flexible simulation experiments with ML-Rules and SESSL,"T Warnke, T Helms, A M Uhrmacher",23 November 2017,2017
scHiCNorm: a software package to eliminate systematic biases in single-cell Hi-C data,"Tong Liu, Zheng Wang",23 November 2017,2017
ASElux: an ultra-fast and accurate allelic reads counter,"Zong Miao, Marcus Alvarez, Päivi Pajukanta, Arthur Ko",23 November 2017,2017
SATORI: a system for ontology-guided visual exploration of biomedical data repositories,"Fritz Lekschas, Nils Gehlenborg",23 November 2017,2017
Meta-analytic principal component analysis in integrative omics application,"SungHwan Kim, Dongwan Kang, Zhiguang Huo, Yongseok Park, George C Tseng",23 November 2017,2017
SAPP: functional genome annotation and analysis through a semantic framework using FAIR principles,"Jasper J Koehorst, Jesse C J van Dam, Edoardo Saccenti, Vitor A P Martins dos Santos, Maria Suarez-Diez ...",23 November 2017,2017
Extreme learning machines for reverse engineering of gene regulatory networks from expression time series,"M Rubiolo, D H Milone, G Stegmayer",22 November 2017,2017
QVZ: lossy compression of quality values,"Greg Malysa, Mikel Hernaez, Idoia Ochoa, Milind Rao, Karthik Ganesan ...",21 November 2017,2017
Modeling positional effects of regulatory sequences with spline transformations increases prediction accuracy of deep neural networks,"Žiga Avsec, Mohammadamin Barekatain, Jun Cheng, Julien Gagneur",16 November 2017,2017
Predicting loop conformational ensembles,"Claire Marks, Jiye Shi, Charlotte M Deane",10 November 2017,2017
"Sequential search leads to faster, more efficient fragment-based de novo protein structure prediction","Saulo H P de Oliveira, Eleanor C Law, Jiye Shi, Charlotte M Deane",09 November 2017,2017
Identification of topological features in renal tumor microenvironment associated with patient survival,"Jun Cheng, Xiaokui Mo, Xusheng Wang, Anil Parwani, Qianjin Feng ...",09 November 2017,2017
microRPM: a microRNA prediction model based only on plant small RNA sequencing data,"Kuan-Chieh Tseng, Yi-Fan Chiang-Hsieh, Hsuan Pai, Chi-Nga Chow, Shu-Chuan Lee ...",09 November 2017,2017
PREFMD: a web server for protein structure refinement via molecular dynamics simulations,"Lim Heo, Michael Feig",08 November 2017,2017
Cost-effective and accurate method of measuring fetal fraction using SNP imputation,"Minjeong Kim, Jai-Hoon Kim, Kangseok Kim, Sunshin Kim",08 November 2017,2017
Complex analyses of inverted repeats in mitochondrial genomes revealed their importance and variability,"Jana Čechová, Jiří Lýsek, Martin Bartas, Václav Brázda",08 November 2017,2017
Deep learning for tumor classification in imaging mass spectrometry,"Jens Behrmann, Christian Etmann, Tobias Boskamp, Rita Casadonte, Jörg Kriegsmann ...",08 November 2017,2017
PERF: an exhaustive algorithm for ultra-fast and efficient identification of microsatellites from large DNA sequences,"Akshay Kumar Avvaru, Divya Tej Sowpati, Rakesh Kumar Mishra",07 November 2017,2017
LIBRA-WA: a web application for ligand binding site detection and protein function recognition,"Daniele Toti, Le Viet Hung, Valentina Tortosa, Valentina Brandi, Fabio Polticelli",06 November 2017,2017
AIRVF: a filtering toolbox for precise variant calling in Ion Torrent sequencing,"Sunguk Shin, Hanna Lee, Hyeonju Son, Soonmyung Paik, Sangwoo Kim",06 November 2017,2017
Membranome 2.0: database for proteome-wide profiling of bitopic proteins and their dimers,"Andrei L Lomize, Jacob M Hage, Irina D Pogozheva",06 November 2017,2017
RepLong: de novo repeat identification using long read sequencing data,"Rui Guo, Yan-Ran Li, Shan He, Le Ou-Yang, Yiwen Sun ...",06 November 2017,2017
Bringing numerous methods for expression and promoter analysis to a public cloud computing service,"Krzysztof Polański, Bo Gao, Sam A Mason, Paul Brown, Sascha Ott ...",06 November 2017,2017
CommWalker: correctly evaluating modules in molecular networks in light of annotation bias,"M D Luecken, M J T Page, A J Crosby, S Mason, G Reinert ...",03 November 2017,2017
NanoStringNormCNV: pre-processing of NanoString CNV data,"Dorota H Sendorek, Emilie Lalonde, Cindy Q Yao, Veronica Y Sabelnykova, Robert G Bristow ...",03 November 2017,2017
Identifying structural variants using linked-read sequencing data,"Rebecca Elyanow, Hsin-Ta Wu, Benjamin J Raphael",03 November 2017,2017
TabPath: interactive tables for metabolic pathway analysis,"Lauro Ângelo Gonçalves de Moraes, Érica Barbosa Felestrino, Renata de Almeida Barbosa Assis, Diogo Matos, Joubert de Castro Lima ...",03 November 2017,2017
Estimation of QTL heritability based on pooled sequencing data,"Weiqi Tang, Likun Huang, Suhong Bu, Xuzhang Zhang, Weiren Wu",02 November 2017,2017
DFAST: a flexible prokaryotic genome annotation pipeline for faster genome publication,"Yasuhiro Tanizawa, Takatomo Fujisawa, Yasukazu Nakamura",02 November 2017,2017
ViraPipe: scalable parallel pipeline for viral metagenome analysis from next generation sequencing reads,"Altti Ilari Maarala, Zurab Bzhalava, Joakim Dillner, Keijo Heljanko, Davit Bzhalava",02 November 2017,2017
"Orchid: a novel management, annotation and machine learning framework for analyzing cancer mutations","Clinton L Cario, John S Witte",02 November 2017,2017
FunImageJ: a Lisp framework for scientific image processing,"Kyle I S Harrington, Curtis T Rueden, Kevin W Eliceiri",02 November 2017,2017
pLoc-mHum: predict subcellular localization of multi-location human proteins via general PseAAC to winnow out the crucial GO information,"Xiang Cheng, Xuan Xiao, Kuo-Chen Chou",02 November 2017,2017
Mosdepth: quick coverage calculation for genomes and exomes,"Brent S Pedersen, Aaron R Quinlan",31 October 2017,2017
BEAM web server: a tool for structural RNA motif discovery,"Marco Pietrosanto, Marta Adinolfi, Riccardo Casula, Gabriele Ausiello, Fabrizio Ferrè ...",31 October 2017,2017
pedigreejs: a web-based graphical pedigree editor,"Tim Carver, Alex P Cunningham, Chantal Babb de Villiers, Andrew Lee, Simon Hartley ...",31 October 2017,2017
"Visualization portal for genetic variation (VizGVar): a tool for interactive visualization of SNPs and somatic mutations in exons, genes and protein domains","Antonio Solano-Román, Verónica Alfaro-Arias, Carlos Cruz-Castillo, Allan Orozco-Solano",30 October 2017,2017
Efficient comparative phylogenetics on large trees,"Stilianos Louca, Michael Doebeli",30 October 2017,2017
Quantifying biological samples using Linear Poisson Independent Component Analysis for MALDI-ToF mass spectra,"S Deepaisarn, P D Tar, N A Thacker, A Seepujak, A W McMahon",28 October 2017,2017
Simulating the dynamics of targeted capture sequencing with CapSim,"Minh Duc Cao, Devika Ganesamoorthy, Chenxi Zhou, Lachlan J M Coin",28 October 2017,2017
"pStab: prediction of stable mutants, unfolding curves, stability maps and protein electrostatic frustration","Soundhararajan Gopi, Devanshu Devanshu, Praveen Krishna, Athi N Naganathan",28 October 2017,2017
Predicting protein–DNA binding free energy change upon missense mutations using modified MM/PBSA approach: SAMPDI webserver,"Yunhui Peng, Lexuan Sun, Zhe Jia, Lin Li, Emil Alexov",28 October 2017,2017
MetaCherchant: analyzing genomic context of antibiotic resistance genes in gut microbiota,"Evgenii I Olekhnovich, Artem T Vasilyev, Vladimir I Ulyantsev, Elena S Kostryukova, Alexander V Tyakht",28 October 2017,2017
Machine learning annotation of human branchpoints,"Bethany Signal, Brian S Gloss, Marcel E Dinger, Tim R Mercer",28 October 2017,2017
GRASS: semi-automated NMR-based structure elucidation of saccharides,"Roman R Kapaev, Philip V Toukach",28 October 2017,2017
TMEM132: an ancient architecture of cohesin and immunoglobulin domains define a new family of neural adhesion molecules,"Luis Sanchez-Pulido, Chris P Ponting",27 October 2017,2017
DIEGO: detection of differential alternative splicing using Aitchison’s geometry,"Gero Doose, Stephan H Bernhart, Rabea Wagener, Steve Hoffmann",27 October 2017,2017
An exact test for comparing a fixed quantitative property between gene sets,Matthew M Parks,27 October 2017,2017
Dynamic assessment of microbial ecology (DAME): a web app for interactive analysis and visualization of microbial sequencing data,"Brian D Piccolo, Umesh D Wankhade, Sree V Chintapalli, Sudeepa Bhattacharyya, Luo Chunqiao ...",26 October 2017,2017
ViewBS: a powerful toolkit for visualization of high-throughput bisulfite sequencing data,"Xiaosan Huang, Shaoling Zhang, Kongqing Li, Jyothi Thimmapuram, Shaojun Xie",26 October 2017,2017
ndexr—an R package to interface with the network data exchange,"Florian Auer, Zaynab Hammoud, Alexandr Ishkin, Dexter Pratt, Trey Ideker ...",26 October 2017,2017
MutaNET: a tool for automated analysis of genomic mutations in gene regulatory networks,"Markus Hollander, Mohamed Hamed, Volkhard Helms, Kerstin Neininger",26 October 2017,2017
ChIPWig: a random access-enabling lossless and lossy compression method for ChIP-seq data,"Vida Ravanmehr, Minji Kim, Zhiying Wang, Olgica Milenković",26 October 2017,2017
Drug–drug interaction extraction via hierarchical RNNs on sequence and shortest dependency paths,"Yijia Zhang, Wei Zheng, Hongfei Lin, Jian Wang, Zhihao Yang ...",25 October 2017,2017
Group spike-and-slab lasso generalized linear models for disease prediction and associated genes detection by incorporating pathway information,"Zaixiang Tang, Yueping Shen, Yan Li, Xinyan Zhang, Jia Wen ...",25 October 2017,2017
Unsupervised multiple kernel learning for heterogeneous data integration,"Jérôme Mariette, Nathalie Villa-Vialaneix",25 October 2017,2017
netReg: network-regularized linear models for biological association studies,"Simon Dirmeier, Christiane Fuchs, Nikola S Mueller, Fabian J Theis",25 October 2017,2017
Bayesian data integration for quantifying the contribution of diverse measurements to parameter estimates,"Bram Thijssen, Tjeerd M H Dijkstra, Tom Heskes, Lodewyk F A Wessels",24 October 2017,2017
mORCA: sailing bioinformatics world with mobile devices,"Sergio Díaz-del-Pino, Juan Falgueras, Esteban Perez-Wohlfeil, Oswaldo Trelles",24 October 2017,2017
Constructing prediction models from expression profiles for large scale lncRNA–miRNA interaction profiling,"Yu-An Huang, Keith C C Chan, Zhu-Hong You",23 October 2017,2017
xMWAS: a data-driven integration and differential network analysis tool,"Karan Uppal, Chunyu Ma, Young-Mi Go, Dean P Jones",23 October 2017,2017
"ArachnoServer 3.0: an online resource for automated discovery, analysis and annotation of spider toxins","Sandy S Pineda, Pierre-Alain Chaumeil, Anne Kunert, Quentin Kaas, Mike W C Thang ...",23 October 2017,2017
Evaluation of tools for long read RNA-seq splice-aware alignment,"Krešimir Križanović, Amina Echchiki, Julien Roux, Mile Šikić",23 October 2017,2017
VecScreen_plus_taxonomy: imposing a tax(onomy) increase on vector contamination screening,"Alejandro A Schäffer, Eric P Nawrocki, Yoon Choi, Paul A Kitts, Ilene Karsch-Mizrachi ...",23 October 2017,2017
CLIFinder: identification of LINE-1 chimeric transcripts in RNA-seq data,"Marie-Elisa Pinson, Romain Pogorelcnik, Franck Court, Philippe Arnaud, Catherine Vaurs-Barrière",23 October 2017,2017
SeqBox: RNAseq/ChIPseq reproducible analysis on a consumer game computer,"Marco Beccuti, Francesca Cordero, Maddalena Arigoni, Riccardo Panero, Elvio G Amparore ...",23 October 2017,2017
ROSC-Pred: web-service for rodent organ-specific carcinogenicity prediction,"Alexey Lagunin, Anastasia Rudik, Dmitry Druzhilovsky, Dmitry Filimonov, Vladimir Poroikov",23 October 2017,2017
