title,year,citations
DEsubs: an R package for flexible identification of differentially expressed subpathways using RNA-seq experiments,2016.0,29.0
STAMS: STRING-assisted module search for genome wide association studies and application to autism,2016.0,10.0
Predicting synergistic effects between compounds through their structural similarity and effects on transcriptomes,2016.0,17.0
BatchQC: interactive software for evaluating sample and batch effects in genomic data,2016.0,26.0
ReadXplorer 2—detailed read mapping analysis and visualization from one single source,2016.0,50.0
Higher classification sensitivity of short metagenomic reads with CLARK-S,2016.0,69.0
A new correlation clustering method for cancer mutation analysis,2016.0,26.0
A computational strategy to adjust for copy number in tumor Hi-C data,2016.0,28.0
Selective mutation accumulation: a computational model of the paternal age effect,2016.0,6.0
Corpus domain effects on distributional semantic modeling of medical terms,2016.0,81.0
ImmQuant: a user-friendly tool for inferring immune cell-type composition from gene-expression data,2016.0,29.0
SDEAP: a splice graph based differential transcript expression analysis tool for population data,2016.0,4.0
Gene Slider: sequence logo interactive data-visualization for education and research,2016.0,5.0
CGDM: collaborative genomic data model for molecular profiling data using NoSQL,2016.0,7.0
Extensive complementarity between gene function prediction methods,2016.0,11.0
oxBS-MLE: an efficient method to estimate 5-methylcytosine and 5-hydroxymethylcytosine in paired bisulfite and oxidative bisulfite treated DNA,2016.0,18.0
LCA*: an entropy-based measure for taxonomic assignment within assembled metagenomes,2016.0,13.0
NVT: a fast and simple tool for the assessment of RNA-seq normalization strategies,2016.0,4.0
ChemTreeMap: an interactive map of biochemical similarity in molecular datasets,2016.0,15.0
EnhancerAtlas: a resource for enhancer annotation and analysis in 105 human cell/tissue types,2016.0,100.0
Support vector machine model of developmental brain gene expression data for prioritization of Autism risk gene candidates,2016.0,28.0
DTMiner: identification of potential disease targets through biomedical literature mining,2016.0,18.0
SRinversion: a tool for detecting short inversions by splitting and re-aligning poorly mapped and unmapped sequencing reads,2016.0,7.0
RNAcommender: genome-wide recommendation of RNA–protein interactions,2016.0,14.0
PathScore: a web tool for identifying altered pathways in cancer data,2016.0,2.0
PRODIGY: a web server for predicting the binding affinity of protein–protein complexes,2016.0,231.0
A profile-based method for identifying functional divergence of orthologous genes in bacterial genomes,2016.0,16.0
BiDiFuse: a FIJI plugin for fusing bi-directionally recorded microscopic image volumes,2016.0,2.0
shinyGEO: a web-based application for analyzing gene expression omnibus datasets,2016.0,37.0
Bayesian network feature finder (BANFF): an R package for gene network feature selection,2016.0,4.0
scphaser: haplotype inference using single-cell RNA-seq data,2016.0,14.0
genipe: an automated genome-wide imputation pipeline with automatic reporting and statistical tools,2016.0,9.0
A novel copy number variants kernel association test with application to autism spectrum disorders studies,2016.0,13.0
Metrics for rapid quality control in RNA structure probing experiments,2016.0,15.0
WebSTAR3D: a web server for RNA 3D structural alignment,2016.0,1.0
FARAO: the flexible all-round annotation organizer,2016.0,8.0
PcircRNA_finder: a software for circRNA prediction in plants,2016.0,
Detection of differentially methylated regions in whole genome bisulfite sequencing data using local Getis-Ord statistics,2016.0,17.0
MetaCoMET: a web platform for discovery and visualization of the core microbiome,2016.0,42.0
Predicting G protein-coupled receptor downstream signaling by tissue expression,2016.0,9.0
ReactPRED: a tool to predict and analyze biochemical reactions,2016.0,16.0
NRGC: a novel referential genome compression algorithm,2016.0,14.0
An efficient method to estimate the optimum regularization parameter in RLDA,2016.0,6.0
NET-GE: a web-server for NETwork-based human gene enrichment,2016.0,12.0
HiPub: translating PubMed and PMC texts to networks for knowledge discovery,2016.0,18.0
NCMine: Core-peripheral based functional module detection using near-clique mining,2016.0,14.0
Joint sparse canonical correlation analysis for detecting differential imaging genetics modules,2016.0,43.0
WALT: fast and accurate read mapping for bisulfite sequencing,2016.0,34.0
Excess positional mutual information predicts both local and allosteric mutations affecting beta lactamase drug resistance,2016.0,11.0
plasmidSPAdes: assembling plasmids from whole genome sequencing data,2016.0,251.0
Drug drug interaction extraction from biomedical literature using syntax convolutional neural network,2016.0,111.0
Motif comparison based on similarity of binding affinity profiles,2016.0,13.0
Simultaneous gene finding in multiple genomes,2016.0,793.0
PReFerSim: fast simulation of demography and selection under the Poisson Random Field model,2016.0,4.0
Variance adaptive shrinkage (vash): flexible empirical Bayes estimation of variances,2016.0,9.0
TopPIC: a software tool for top-down mass spectrometry-based proteoform identification and characterization,2016.0,86.0
"LEVER: software tools for segmentation, tracking and lineaging of proliferating cells",2016.0,27.0
Online interactive analysis of protein structure ensembles with Bio3D-web,2016.0,25.0
ntHash: recursive nucleotide hashing,2016.0,
sBWT: memory efficient implementation of the hardware-acceleration-friendly Schindler transform for the fast biological sequence mapping,2016.0,4.0
MorphoLibJ: integrated library and plugins for mathematical morphology with ImageJ,2016.0,347.0
SSBD: a database of quantitative data of spatiotemporal dynamics of biological phenomena,2016.0,12.0
cisASE: a likelihood-based method for detecting putative cis-regulated allele-specific expression in RNA sequencing data,2016.0,6.0
LightAssembler: fast and memory-efficient assembly algorithm for high-throughput sequencing reads,2016.0,11.0
BioPartsDB: a synthetic biology workflow web-application for education and research,2016.0,5.0
VisualGraphX: interactive graph visualization within Galaxy,2016.0,1.0
LAMPLINK: detection of statistically significant SNP combinations from GWAS data,2016.0,15.0
Estimating evolutionary rates using time-structured data: a general comparison of phylogenetic methods,2016.0,24.0
MSAViewer: interactive JavaScript visualization of multiple sequence alignments,2016.0,109.0
MEMHDX: an interactive tool to expedite the statistical validation and visualization of large HDX-MS datasets,2016.0,37.0
samExploreR: exploring reproducibility and robustness of RNA-seq results based on SAM files,2016.0,6.0
New quality measure for SNP array based CNV detection,2016.0,16.0
MIMEAnTo: profiling functional RNA in mutational interference mapping experiments,2016.0,4.0
A subpopulation model to analyze heterogeneous cell differentiation dynamics,2016.0,8.0
Towards the knowledge-based design of universal influenza epitope ensemble vaccines,2016.0,37.0
PyPanda: a Python package for gene regulatory network reconstruction,2016.0,7.0
CRISPR-DO for genome-wide CRISPR design and optimization,2016.0,35.0
SYNBADm: a tool for optimization-based automated design of synthetic gene circuits,2016.0,23.0
BioNetGen 2.2: advances in rule-based modeling,2016.0,124.0
SIFORM: shared informative factor models for integration of multi-platform bioinformatic data,2016.0,1.0
ConsPred: a rule-based (re-)annotation framework for prokaryotic genomes,2016.0,8.0
SwiSpot: modeling riboswitches by spotting out switching sequences,2016.0,6.0
The SMAL web server: global multiple network alignment from pairwise alignments,2016.0,5.0
MetaPred2CS: a sequence-based meta-predictor for protein–protein interactions of prokaryotic two-component system proteins,2016.0,2.0
Heat*seq: an interactive web tool for high-throughput sequencing experiment comparison with public data,2016.0,7.0
"AMIGO2, a toolbox for dynamic modeling, optimization and control in systems biology",2016.0,92.0
TwoPhaseInd: an R package for estimating gene–treatment interactions and discovering predictive markers in randomized clinical trials,2016.0,2.0
Performance of protein-structure predictions with the physics-based UNRES force field in CASP11,2016.0,33.0
An empirical Bayes method for genotyping and SNP detection using multi-sample next-generation sequencing data,2016.0,4.0
deBGA: read alignment with de Bruijn graph-based seed and extension,2016.0,36.0
Unbiased classification of spatial strategies in the Barnes maze,2016.0,23.0
Icarus: visualizer for de novo assembly evaluation,2016.0,45.0
MetaCycle: an integrated R package to evaluate periodicity in large scale data,2016.0,160.0
w4CSeq: software and web application to analyze 4C-seq data,2016.0,11.0
Application of the MAFFT sequence alignment program to large data—reexamination of the usefulness of chained guide trees,2016.0,164.0
4DGenome: a comprehensive database of chromatin interactions,2016.0,
Confidence assignment for mass spectrometry based peptide identifications via the extreme value distribution,2016.0,3.0
Network-based pathway enrichment analysis with incomplete network information,2016.0,29.0
Accounting for pairwise distance restraints in FFT-based protein–protein docking,2016.0,16.0
Local versus global biological network alignment,2016.0,55.0
Estimating and testing high-dimensional mediation effects in epigenetic studies,2016.0,52.0
Cyclo-lib: a database of computational molecular dynamics simulations of cyclodextrins,2016.0,6.0
Inheritance-mode specific pathogenicity prioritization (ISPP) for human protein coding genes,2016.0,8.0
Conpair: concordance and contamination estimator for matched tumor–normal pairs,2016.0,28.0
"CellProfiler Analyst: interactive data exploration, analysis and classification of large biological image sets",2016.0,80.0
ABAEnrichment: an R package to test for gene set expression enrichment in the adult and developing human brain,2016.0,22.0
AutoSite: an automated approach for pseudo-ligands prediction—from ligand-binding sites identification to predicting key ligand atoms,2016.0,23.0
A probabilistic approach for collective similarity-based drug–drug interaction prediction,2016.0,53.0
GeneCodeq: quality score compression and improved genotyping using a Bayesian framework,2016.0,19.0
Structural distinctions of fast and slow bacterial luciferases revealed by phylogenetic analysis,2016.0,19.0
pSumo-CD: predicting sumoylation sites in proteins with covariance discriminant algorithm by incorporating sequence-coupled effects into general PseAAC,2016.0,180.0
GORpipe: a query tool for working with sequence data based on a Genomic Ordered Relational (GOR) architecture,2016.0,13.0
iPTM-mLys: identifying multiple lysine PTM sites and their different types,2016.0,216.0
Vecuum: identification and filtration of false somatic variants caused by recombinant vector contamination,2016.0,6.0
PEP_scaffolder: using (homologous) proteins to scaffold genomes,2016.0,9.0
SERAPHIM: studying environmental rasters and phylogenetically informed movements,2016.0,39.0
ACE: adaptive cluster expansion for maximum entropy graphical model inference,2016.0,68.0
RTCR: a pipeline for complete and accurate recovery of T cell repertoires from high throughput sequencing data,2016.0,34.0
Integrated gene set analysis for microRNA studies,2016.0,21.0
A simple model predicts UGT-mediated metabolism,2016.0,36.0
Accurate in silico prediction of species-specific methylation sites based on information gain feature optimization,2016.0,48.0
AgIn: measuring the landscape of CpG methylation of individual repetitive elements,2016.0,17.0
Pseudotime estimation: deconfounding single cell time series,2016.0,87.0
Genome puzzle master (GPM): an integrated pipeline for building and editing pseudomolecules from fragmented sequences,2016.0,17.0
The structural effects of mutations can aid in differential phenotype prediction of beta-myosin heavy chain (Myosin-7) missense variants,2016.0,7.0
New KEGG pathway-based interpretable features for classifying ageing-related mouse proteins,2016.0,9.0
Assemblytics: a web analytics tool for the detection of variants from an assembly,2016.0,127.0
TADtool: visual parameter identification for TAD-calling algorithms,2016.0,44.0
PhenoScanner: a database of human genotype–phenotype associations,2016.0,364.0
STRUM: structure-based prediction of protein stability changes upon single-point mutation,2016.0,175.0
Statistical modeling of isoform splicing dynamics from RNA-seq time series data,2016.0,9.0
SELAM: simulation of epistasis and local adaptation during admixture with mate choice,2016.0,14.0
NegGOA: negative GO annotations selection using ontology structure,2016.0,30.0
RADIS: analysis of RAD-seq data for interspecific phylogeny,2016.0,8.0
@MInter: automated text-mining of microbial interactions,2016.0,21.0
MultiQC: summarize analysis results for multiple tools and samples in a single report,2016.0,1150.0
Web-based network analysis and visualization using CellMaps,2016.0,12.0
A time-varying group sparse additive model for genome-wide association studies of dynamic complex traits,2016.0,8.0
CONDOP: an R package for CONdition-Dependent Operon Predictions,2016.0,4.0
Unbiased probabilistic taxonomic classification for DNA barcoding,2016.0,39.0
GSA-Lightning: ultra-fast permutation-based gene set analysis,2016.0,1.0
PHOCOS: inferring multi-feature phenotypic crosstalk networks,2016.0,
Ensemble-based evaluation for protein structure models,2016.0,6.0
Fast metabolite identification with Input Output Kernel Regression,2016.0,54.0
Novel applications of multitask learning and multiple output regression to multiple genetic trait prediction,2016.0,33.0
Reconstructing the temporal progression of HIV-1 immune response pathways,2016.0,9.0
Finding correct protein–protein docking models using ProQDock,2016.0,24.0
Simultaneous prediction of enzyme orthologs from chemical transformation patterns for de novo metabolic pathway reconstruction,2016.0,11.0
RNAiFold2T: Constraint Programming design of thermo-IRES switches,2016.0,7.0
Linear effects models of signaling pathways from combinatorial perturbation data,2016.0,3.0
Faster and more accurate graphical model identification of tandem mass spectra using trellises,2016.0,1.0
Data-driven mechanistic analysis method to reveal dynamically evolving regulatory networks,2016.0,7.0
A convex optimization approach for identification of human tissue-specific interactomes,2016.0,
Jumping across biomedical contexts using compressive data fusion,2016.0,16.0
Analysis of aggregated cell–cell statistical distances within pathways unveils therapeutic-resistance mechanisms in circulating tumor cells,2016.0,9.0
Classifying and segmenting microscopy images with deep multiple instance learning,2016.0,254.0
A novel method for discovering local spatial clusters of genomic regions with functional relationships from DNA contact maps,2016.0,7.0
phRAIDER: Pattern-Hunter based Rapid Ab Initio Detection of Elementary Repeats,2016.0,9.0
CMsearch: simultaneous exploration of protein sequence space and structure space improves not only protein homology detection but also protein structure prediction,2016.0,25.0
Using genomic annotations increases statistical power to detect eGenes,2016.0,12.0
Influence maximization in time bounded network identifies transcription factors regulating perturbed pathways,2016.0,13.0
Read-based phasing of related individuals,2016.0,
"RapMap: a rapid, sensitive and accurate tool for mapping RNA-seq reads to transcriptomes",2016.0,83.0
A cross-species bi-clustering approach to identifying conserved co-regulated genes,2016.0,3.0
Compacting de Bruijn graphs from sequencing data quickly and in low memory,2016.0,97.0
A novel algorithm for calling mRNA m 6 A peaks by modeling biological variances in MeRIP-seq data,2016.0,34.0
Comparative analyses of population-scale phenomic data in electronic medical records reveal race-specific disease networks,2016.0,28.0
Analysis of differential splicing suggests different modes of short-term splicing regulation,2016.0,9.0
ISMB 2016 Proceedings,2016.0,
BioASF: a framework for automatically generating executable pathway models specified in BioPAX,2016.0,13.0
Prediction of ribosome footprint profile shapes from transcript sequences,2016.0,17.0
Convolutional neural network architectures for predicting DNA–protein binding,2016.0,300.0
RCK: accurate and efficient inference of sequence- and structure-based protein–RNA binding models from RNAcompete data,2016.0,37.0
DrugE-Rank: improving drug–target interaction prediction of new candidate drugs or targets by ensemble learning to rank,2016.0,89.0
Structure-based prediction of transcription factor binding specificity using an integrative energy function,2016.0,17.0
deBWT: parallel construction of Burrows–Wheeler Transform for large collection of genomes with de Bruijn-branch encoding,2016.0,13.0
Genome assembly from synthetic long read clouds,2016.0,21.0
A network-driven approach for genome-wide association mapping,2016.0,6.0
SHARAKU: an algorithm for aligning and clustering read mapping profiles of deep sequencing in non-coding RNA processing,2016.0,2.0
DFLpred: High-throughput prediction of disordered flexible linker regions in protein sequences,2016.0,45.0
DeepMeSH: deep semantic representation for improving large-scale MeSH indexing,2016.0,70.0
Inferring the perturbation time from biological time course data,2016.0,19.0
Meshable: searching PubMed abstracts by utilizing MeSH and MeSH-derived topical terms,2016.0,26.0
GenVisR: Genomic Visualizations in R,2016.0,
bdvis: visualizing biodiversity data in R,2016.0,
Zerone: a ChIP-seq discretizer for multiple replicates with built-in quality control,2016.0,13.0
RareVariantVis: new tool for visualization of causative variants in rare monogenic disorders using whole genome sequencing data,2016.0,5.0
Prediction of conserved long-range RNA-RNA interactions in full viral genomes,2016.0,14.0
RTFBSDB: an integrated framework for transcription factor binding site analysis,2016.0,23.0
Rapid and powerful detection of subtle allelic imbalance from exome sequencing data with hapLOHseq,2016.0,12.0
The Glycome Analytics Platform: an integrative framework for glycobioinformatics,2016.0,8.0
A knowledge-based approach for predicting gene–disease associations,2016.0,39.0
Evaluating the molecule-based prediction of clinical drug responses in cancer,2016.0,47.0
pong: fast analysis and visualization of latent clusters in population genetic data,2016.0,57.0
compendiumdb: an R package for retrieval and storage of functional genomics data,2016.0,4.0
CAGEd-oPOSSUM: motif enrichment analysis from CAGE-derived TSSs,2016.0,8.0
TaggerOne: joint named entity recognition and normalization with semi-Markov Models,2016.0,169.0
KCMBT: a k-mer Counter based on Multiple Burst Trees,2016.0,
Revealing aperiodic aspects of solenoid proteins from sequence information,2016.0,3.0
HDTD: analyzing multi-tissue gene expression data,2016.0,6.0
MIA: non-targeted mass isotopolome analysis,2016.0,20.0
MetalPredator: a web server to predict iron–sulfur cluster binding proteomes,2016.0,20.0
R.JIVE for exploration of multi-source molecular data,2016.0,35.0
MetaFast: fast reference-free graph-based comparison of shotgun metagenomic data,2016.0,42.0
Group-combined P-values with applications to genetic association studies,2016.0,8.0
DBSI server: DNA binding site identifier,2016.0,6.0
"UniCon3D: de novo protein structure prediction using united-residue conformational search via stepwise, probabilistic sampling",2016.0,25.0
SETH detects and normalizes genetic variants in text,2016.0,28.0
RANKS: a flexible tool for node label ranking and classification in biological networks,2016.0,32.0
Benchmarking the next generation of homology inference tools,2016.0,9.0
methylFlow: cell-specific methylation pattern reconstruction from high-throughput bisulfite-converted DNA sequencing,2016.0,7.0
Message from the ISCB: 2016 ISCB Accomplishment by a Senior Scientist Award Given to Søren Brunak,2016.0,
Message from the ISCB: 2016 Outstanding Contributions to ISCB Award: Burkhard Rost,2016.0,
TarPmiR: a new approach for microRNA target site prediction,2016.0,72.0
Differential rhythmicity: detecting altered rhythmicity in biological data,2016.0,38.0
Complex heatmaps reveal patterns and correlations in multidimensional genomic data,2016.0,1324.0
Weighted mutual information analysis substantially improves domain-based functional network models,2016.0,12.0
"PERMANOVA-S: association test for microbial community composition that
          accommodates confounders and multiple distances",2016.0,53.0
PANTHER-PSEP: predicting disease-causing genetic variants using position-specific evolutionary preservation,2016.0,113.0
Top-down analysis of protein samples by de novo sequencing techniques,2016.0,14.0
A two-part mixed-effects model for analyzing longitudinal microbiome compositional data,2016.0,111.0
seqlm: an MDL based method for identifying differentially methylated regions in high density methylation array data,2016.0,18.0
PRESS: PRotEin S-Sulfenylation server,2016.0,
SoFIA: a data integration framework for annotating high-throughput datasets,2016.0,9.0
A simple yet accurate correction for winner's curse can predict signals discovered in much larger genome scans,2016.0,19.0
SA-SSR: a suffix array-based algorithm for exhaustive and efficient SSR discovery in large genetic sequences,2016.0,9.0
SimLoRD: Simulation of Long Read Data,2016.0,
Computational discovery and in vivo validation of hnf4 as a regulatory gene in planarian regeneration,2016.0,13.0
A computational model to predict the immune system activation by citrus-derived vaccine adjuvants,2016.0,23.0
Evaluation of hybrid and non-hybrid methods for de novo assembly of nanopore reads,2016.0,44.0
RCP: a novel probe design bias correction method for Illumina Methylation BeadChip,2016.0,39.0
DOGMA: domain-based transcriptome and proteome quality assessment,2016.0,22.0
"MEANS: python package for Moment Expansion Approximation, iNference and Simulation",2016.0,15.0
Drug repositioning based on comprehensive similarity measures and Bi-Random walk algorithm,2016.0,152.0
DyNet: visualization and analysis of dynamic molecular interaction networks,2016.0,76.0
OrfM: a fast open reading frame predictor for metagenomic data,2016.0,13.0
BAM-matcher: a tool for rapid NGS sample matching,2016.0,20.0
FastHiC: a fast and accurate algorithm to detect long-range chromosomal interactions from Hi-C data,2016.0,23.0
ASAFE: ancestry-specific allele frequency estimation,2016.0,12.0
APPAGATO: an APproximate PArallel and stochastic GrAph querying TOol for biological networks,2016.0,10.0
"XLinkDB 2.0: integrated, large-scale structural analysis of protein crosslinking data",2016.0,29.0
Informed kmer selection for de novo transcriptome assembly,2016.0,
Combenefit: an interactive platform for the analysis and visualization of drug combinations,2016.0,193.0
densityCut: an efficient and versatile topological approach for automatic clustering of biological data,2016.0,19.0
ARACNe-AP: gene network reverse engineering through adaptive partitioning inference of mutual information,2016.0,114.0
rnaQUAST: a quality assessment tool for de novo transcriptome assemblies,2016.0,60.0
Incorporating organelle correlations into semi-supervised learning for protein subcellular localization prediction,2016.0,18.0
Estimating IBD tracts from low coverage NGS data,2016.0,22.0
CaFE: a tool for binding affinity prediction using end-point free energy methods,2016.0,18.0
Pasha: a versatile R package for piling chromatin HTS data,2016.0,10.0
Partitioning and correlating subgroup characteristics from Aligned Pattern Clusters,2016.0,9.0
Rail-dbGaP: analyzing dbGaP-protected data in the cloud with Amazon Elastic MapReduce,2016.0,7.0
ProbFold: a probabilistic method for integration of probing data in RNA secondary structure prediction,2016.0,6.0
Identifying cell-specific microRNA transcriptional start sites,2016.0,14.0
"Romulus: robust multi-state identification 
of transcription factor binding sites from 
DNase-seq data",2016.0,15.0
OxyBS: estimation of 5-methylcytosine and 5-hydroxymethylcytosine from tandem-treated oxidative bisulfite and bisulfite DNA,2016.0,21.0
SCell: integrated analysis of single-cell RNA-seq data,2016.0,37.0
Mollack: a web server for the automated creation of conformational ensembles for intrinsically disordered proteins,2016.0,2.0
e23D: database and visualization of A-to-I RNA editing sites mapped to 3D protein structures,2016.0,3.0
gkmSVM: an R package for gapped-kmer SVM,2016.0,
TreeQTL: hierarchical error control for eQTL findings,2016.0,30.0
OREMPRO web server: orientation and assessment of atomistic and coarse-grained structures of membrane proteins,2016.0,9.0
MEMO: multi-experiment mixture model analysis of censored data,2016.0,5.0
Sparse group factor analysis for biclustering of multiple data sources,2016.0,35.0
Beta-Poisson model for single-cell RNA-seq data analyses,2016.0,76.0
Shape complementarity and hydrogen bond preferences in protein–protein interfaces: implications for antibody modeling and protein–protein docking,2016.0,38.0
hotspot: software to support sperm-typing for investigating recombination hotspots,2016.0,1.0
Muxstep: an open-source C ++ multiplex HMM library for making inferences on multiple data types,2016.0,1.0
MINTbase: a framework for the interactive exploration of mitochondrial and nuclear tRNA fragments,2016.0,49.0
TOPDOM: database of conservatively located domains and motifs in proteins,2016.0,2.0
PREDAC-H3: a user-friendly platform for antigenic surveillance of human influenza a(H3N2) virus based on hemagglutinin sequences,2016.0,5.0
R2C: improving ab initio residue contact map prediction using dynamic fusion strategy and Gaussian noise filter,2016.0,26.0
flowAI: automatic and interactive anomaly discerning tools for flow cytometry data,2016.0,40.0
Quality control of single-cell RNA-seq by SinQC,2016.0,24.0
ProtPOS: a python package for the prediction of protein preferred orientation on a surface,2016.0,3.0
INPS-MD: a web server to predict stability of protein variants from sequence and structure,2016.0,59.0
Tools4miRs – one place to gather all the tools for miRNA analysis,2016.0,37.0
CHiCP: a web-based tool for the integrative and interactive visualization of promoter capture Hi-C datasets,2016.0,63.0
iDHS-EL: identifying DNase I hypersensitive sites by fusing three different modes of pseudo nucleotide composition into an ensemble learning framework,2016.0,185.0
Memdock: an α-helical membrane protein docking algorithm,2016.0,20.0
methyLiftover: cross-platform DNA methylation data integration,2016.0,5.0
"MOCAT2: a metagenomic assembly, annotation and profiling framework",2016.0,97.0
Efficient identification and analysis of chemical exchange in biomolecules by R1ρ relaxation dispersion with Amaterasu,2016.0,6.0
SBtab: a flexible table format for data exchange in systems biology,2016.0,27.0
gEVAL — a web-based browser for evaluating genome assemblies,2016.0,15.0
ProtAnnot: an App for Integrated Genome Browser to display how alternative splicing and transcription affect proteins,2016.0,10.0
mDCC_tools: characterizing multi-modal atomic motions in molecular dynamics trajectories,2016.0,2.0
MGEScan: a Galaxy-based system for identifying retrotransposons in genomes,2016.0,14.0
Cell-free DNA fragment-size distribution analysis for non-invasive prenatal CNV prediction,2016.0,7.0
ProbOnto: ontology and knowledge base of probability distributions,2016.0,17.0
