name,title,year,citations
q dong,Recognizing metal and acid radical ion-binding sites by integrating ab initio modeling with template-based transferals,2016.0,57.0
j yang,Recognizing metal and acid radical ion-binding sites by integrating ab initio modeling with template-based transferals,2016.0,57.0
y zhang,Recognizing metal and acid radical ion-binding sites by integrating ab initio modeling with template-based transferals,2016.0,57.0
alberto noronha,ReconMap: an interactive visualization of human metabolism,2016.0,
anna dröfn daníelsdóttir,ReconMap: an interactive visualization of human metabolism,2016.0,
piotr gawron,ReconMap: an interactive visualization of human metabolism,2016.0,
freyr jóhannsson,ReconMap: an interactive visualization of human metabolism,2016.0,
soffía jónsdóttir,ReconMap: an interactive visualization of human metabolism,2016.0,
gabriel renaud,gargammel: a sequence simulator for ancient DNA,2016.0,
kristian hanghøj,gargammel: a sequence simulator for ancient DNA,2016.0,
eske willerslev,gargammel: a sequence simulator for ancient DNA,2016.0,
ludovic orlando,gargammel: a sequence simulator for ancient DNA,2016.0,
thomas van parys,A Cytoscape app for motif enumeration with ISMAGS,2016.0,
ine melckenbeeck,A Cytoscape app for motif enumeration with ISMAGS,2016.0,
maarten houbraken,A Cytoscape app for motif enumeration with ISMAGS,2016.0,
pieter audenaert,A Cytoscape app for motif enumeration with ISMAGS,2016.0,
didier colle,A Cytoscape app for motif enumeration with ISMAGS,2016.0,
yan yan,Detecting subnetwork-level dynamic correlations,2016.0,
shangzhao qiu,Detecting subnetwork-level dynamic correlations,2016.0,
zhuxuan jin,Detecting subnetwork-level dynamic correlations,2016.0,
sihong gong,Detecting subnetwork-level dynamic correlations,2016.0,
yun bai,Detecting subnetwork-level dynamic correlations,2016.0,
bayo lau,LongISLND: in silico sequencing of lengthy and noisy datatypes,2016.0,21.0
marghoob mohiyuddin,LongISLND: in silico sequencing of lengthy and noisy datatypes,2016.0,21.0
john c mu,LongISLND: in silico sequencing of lengthy and noisy datatypes,2016.0,21.0
li tai fang,LongISLND: in silico sequencing of lengthy and noisy datatypes,2016.0,21.0
narges bani asadi,LongISLND: in silico sequencing of lengthy and noisy datatypes,2016.0,21.0
rudy arthur,AKT: ancestry and kinship toolkit,2016.0,
ole schulztrieglaff,AKT: ancestry and kinship toolkit,2016.0,
anthony j cox,AKT: ancestry and kinship toolkit,2016.0,
jared o’connell,AKT: ancestry and kinship toolkit,2016.0,
yi zhong,RiboDiff: detecting changes of mRNA translation efficiency from ribosome footprints,2016.0,
theofanis karaletsos,RiboDiff: detecting changes of mRNA translation efficiency from ribosome footprints,2016.0,
philipp drewe,RiboDiff: detecting changes of mRNA translation efficiency from ribosome footprints,2016.0,
vipin t sreedharan,RiboDiff: detecting changes of mRNA translation efficiency from ribosome footprints,2016.0,
david kuo,RiboDiff: detecting changes of mRNA translation efficiency from ribosome footprints,2016.0,
ilias georgakopoulossoares,MPRAnator: a web-based tool for the design of massively parallel reporter assay experiments,2016.0,
naman jain,MPRAnator: a web-based tool for the design of massively parallel reporter assay experiments,2016.0,
jesse m gray,MPRAnator: a web-based tool for the design of massively parallel reporter assay experiments,2016.0,
martin hemberg,MPRAnator: a web-based tool for the design of massively parallel reporter assay experiments,2016.0,
kathrin trappe,Detecting horizontal gene transfer by mapping sequencing reads across species boundaries,2016.0,18.0
tobias marschall,Detecting horizontal gene transfer by mapping sequencing reads across species boundaries,2016.0,18.0
bernhard y renard,Detecting horizontal gene transfer by mapping sequencing reads across species boundaries,2016.0,18.0
sungyoung lee,Pathway-based approach using hierarchical components of collapsed rare variants,2016.0,28.0
sungkyoung choi,Pathway-based approach using hierarchical components of collapsed rare variants,2016.0,28.0
young jin kim,Pathway-based approach using hierarchical components of collapsed rare variants,2016.0,28.0
bongjo kim,Pathway-based approach using hierarchical components of collapsed rare variants,2016.0,28.0
t2dgenes consortium,Pathway-based approach using hierarchical components of collapsed rare variants,2016.0,28.0
jaehoon lee,Gene-set association tests for next-generation sequencing data,2016.0,5.0
young jin kim,Gene-set association tests for next-generation sequencing data,2016.0,5.0
juyoung lee,Gene-set association tests for next-generation sequencing data,2016.0,5.0
t2dgenes consortium,Gene-set association tests for next-generation sequencing data,2016.0,5.0
bongjo kim,Gene-set association tests for next-generation sequencing data,2016.0,5.0
thanh le van,Simultaneous discovery of cancer subtypes and subtype features by molecular data integration,2016.0,26.0
matthijs van leeuwen,Simultaneous discovery of cancer subtypes and subtype features by molecular data integration,2016.0,26.0
ana carolina fierro,Simultaneous discovery of cancer subtypes and subtype features by molecular data integration,2016.0,26.0
dries de maeyer,Simultaneous discovery of cancer subtypes and subtype features by molecular data integration,2016.0,26.0
jimmy van den eynden,Simultaneous discovery of cancer subtypes and subtype features by molecular data integration,2016.0,26.0
tv pham,Simulated linear test applied to quantitative proteomics,2016.0,1.0
cr jimenez,Simulated linear test applied to quantitative proteomics,2016.0,1.0
thach nguyen,A probabilistic model for detecting rigid domains in protein structures,2016.0,4.0
michael habeck,A probabilistic model for detecting rigid domains in protein structures,2016.0,4.0
emilie neveu,PEPSI-Dock: a detailed data-driven protein–protein interaction potential accelerated by polar Fourier correlation,2016.0,18.0
david w ritchie,PEPSI-Dock: a detailed data-driven protein–protein interaction potential accelerated by polar Fourier correlation,2016.0,18.0
petr popov,PEPSI-Dock: a detailed data-driven protein–protein interaction potential accelerated by polar Fourier correlation,2016.0,18.0
sergei grudinin,PEPSI-Dock: a detailed data-driven protein–protein interaction potential accelerated by polar Fourier correlation,2016.0,18.0
ilan shomorony,Information-optimal genome assembly via sparse read-overlap graphs,2016.0,13.0
samuel h kim,Information-optimal genome assembly via sparse read-overlap graphs,2016.0,13.0
thomas a courtade,Information-optimal genome assembly via sparse read-overlap graphs,2016.0,13.0
david n c tse,Information-optimal genome assembly via sparse read-overlap graphs,2016.0,13.0
shay benelazar,Extending partial haplotypes to full genome haplotypes using chromosome conformation capture data,2016.0,17.0
benny chor,Extending partial haplotypes to full genome haplotypes using chromosome conformation capture data,2016.0,17.0
zohar yakhini,Extending partial haplotypes to full genome haplotypes using chromosome conformation capture data,2016.0,17.0
omer s alkhnbashi,Characterizing leader sequences of CRISPR loci,2016.0,
shiraz a shah,Characterizing leader sequences of CRISPR loci,2016.0,
roger a garrett,Characterizing leader sequences of CRISPR loci,2016.0,
sita j saunders,Characterizing leader sequences of CRISPR loci,2016.0,
fabrizio costa,Characterizing leader sequences of CRISPR loci,2016.0,
ehsan haghshenas,CoLoRMap: Correcting Long Reads by Mapping short reads,2016.0,41.0
faraz hach,CoLoRMap: Correcting Long Reads by Mapping short reads,2016.0,41.0
s cenk sahinalp,CoLoRMap: Correcting Long Reads by Mapping short reads,2016.0,41.0
cedric chauve,CoLoRMap: Correcting Long Reads by Mapping short reads,2016.0,41.0
hungcuong trinh,Edge-based sensitivity analysis of signaling networks by using Boolean dynamics,2016.0,6.0
yungkeun kwon,Edge-based sensitivity analysis of signaling networks by using Boolean dynamics,2016.0,6.0
max sajitzhermstein,iReMet-flux: constraint-based approach for integrating relative metabolite levels into a stoichiometric metabolic models,2016.0,16.0
nadine töpfer,iReMet-flux: constraint-based approach for integrating relative metabolite levels into a stoichiometric metabolic models,2016.0,16.0
sabrina kleessen,iReMet-flux: constraint-based approach for integrating relative metabolite levels into a stoichiometric metabolic models,2016.0,16.0
alisdair r fernie,iReMet-flux: constraint-based approach for integrating relative metabolite levels into a stoichiometric metabolic models,2016.0,16.0
zoran nikoloski,iReMet-flux: constraint-based approach for integrating relative metabolite levels into a stoichiometric metabolic models,2016.0,16.0
tarmo äijö,LuxGLM: a probabilistic covariate model for quantification of DNA methylation modifications with complex experimental designs,2016.0,9.0
xiaojing yue,LuxGLM: a probabilistic covariate model for quantification of DNA methylation modifications with complex experimental designs,2016.0,9.0
anjana rao,LuxGLM: a probabilistic covariate model for quantification of DNA methylation modifications with complex experimental designs,2016.0,9.0
harri lähdesmäki,LuxGLM: a probabilistic covariate model for quantification of DNA methylation modifications with complex experimental designs,2016.0,9.0
konstantinos koutroumpas,Bayesian parameter estimation for the Wnt pathway: an infinite mixture models approach,2016.0,13.0
paolo ballarini,Bayesian parameter estimation for the Wnt pathway: an infinite mixture models approach,2016.0,13.0
irene votsi,Bayesian parameter estimation for the Wnt pathway: an infinite mixture models approach,2016.0,13.0
paulhenry cournède,Bayesian parameter estimation for the Wnt pathway: an infinite mixture models approach,2016.0,13.0
charles j labuzzetta,Complementary feature selection from alternative splicing events and gene expression for phenotype prediction,2016.0,7.0
margaret l antonio,Complementary feature selection from alternative splicing events and gene expression for phenotype prediction,2016.0,7.0
patricia m watson,Complementary feature selection from alternative splicing events and gene expression for phenotype prediction,2016.0,7.0
robert c wilson,Complementary feature selection from alternative splicing events and gene expression for phenotype prediction,2016.0,7.0
lauren a laboissonniere,Complementary feature selection from alternative splicing events and gene expression for phenotype prediction,2016.0,7.0
michael lenz,Estimating real cell size distribution from cross-section microscopy imaging,2016.0,13.0
nadia jt roumans,Estimating real cell size distribution from cross-section microscopy imaging,2016.0,13.0
roel g vink,Estimating real cell size distribution from cross-section microscopy imaging,2016.0,13.0
marleen a van baak,Estimating real cell size distribution from cross-section microscopy imaging,2016.0,13.0
edwin cm mariman,Estimating real cell size distribution from cross-section microscopy imaging,2016.0,13.0
chantriolntandreas kapourani,Higher order methylation features for clustering and prediction in epigenomic studies,2016.0,30.0
guido sanguinetti,Higher order methylation features for clustering and prediction in epigenomic studies,2016.0,30.0
dalia cohnalperovich,Mutual enrichment in aggregated ranked lists with applications to gene expression regulation,2016.0,3.0
alona rabner,Mutual enrichment in aggregated ranked lists with applications to gene expression regulation,2016.0,3.0
ilona kifer,Mutual enrichment in aggregated ranked lists with applications to gene expression regulation,2016.0,3.0
yael mandelgutfreund,Mutual enrichment in aggregated ranked lists with applications to gene expression regulation,2016.0,3.0
zohar yakhini,Mutual enrichment in aggregated ranked lists with applications to gene expression regulation,2016.0,3.0
georg summer,The Network Library: a framework to rapidly integrate network biology resources,2016.0,9.0
thomas kelder,The Network Library: a framework to rapidly integrate network biology resources,2016.0,9.0
marijana radonjic,The Network Library: a framework to rapidly integrate network biology resources,2016.0,9.0
marc van bilsen,The Network Library: a framework to rapidly integrate network biology resources,2016.0,9.0
suzan wopereis,The Network Library: a framework to rapidly integrate network biology resources,2016.0,9.0
kedar tatwawadi,GTRAC: fast retrieval from compressed collections of genomic variants,2016.0,15.0
mikel hernaez,GTRAC: fast retrieval from compressed collections of genomic variants,2016.0,15.0
idoia ochoa,GTRAC: fast retrieval from compressed collections of genomic variants,2016.0,15.0
tsachy weissman,GTRAC: fast retrieval from compressed collections of genomic variants,2016.0,15.0
william poole,Combining dependent P-values with an empirical adaptation of Brown’s method,2016.0,79.0
david l gibbs,Combining dependent P-values with an empirical adaptation of Brown’s method,2016.0,79.0
ilya shmulevich,Combining dependent P-values with an empirical adaptation of Brown’s method,2016.0,79.0
brady bernard,Combining dependent P-values with an empirical adaptation of Brown’s method,2016.0,79.0
theo a knijnenburg,Combining dependent P-values with an empirical adaptation of Brown’s method,2016.0,79.0
olga s voitenko,Patterns of amino acid conservation in human and animal immunodeficiency viruses,2016.0,4.0
andi dhroso,Patterns of amino acid conservation in human and animal immunodeficiency viruses,2016.0,4.0
anna feldmann,Patterns of amino acid conservation in human and animal immunodeficiency viruses,2016.0,4.0
dmitry korkin,Patterns of amino acid conservation in human and animal immunodeficiency viruses,2016.0,4.0
olga v kalinina,Patterns of amino acid conservation in human and animal immunodeficiency viruses,2016.0,4.0
robert vaser,SWORD—a highly efficient protein database search,2016.0,15.0
dario pavlović,SWORD—a highly efficient protein database search,2016.0,15.0
mile šikić,SWORD—a highly efficient protein database search,2016.0,15.0
somaye hashemifar,ModuleAlign: module-based global alignment of protein–protein interaction networks,2016.0,35.0
jianzhu ma,ModuleAlign: module-based global alignment of protein–protein interaction networks,2016.0,35.0
hammad naveed,ModuleAlign: module-based global alignment of protein–protein interaction networks,2016.0,35.0
stefan canzar,ModuleAlign: module-based global alignment of protein–protein interaction networks,2016.0,35.0
jinbo xu,ModuleAlign: module-based global alignment of protein–protein interaction networks,2016.0,35.0
nanne aben,TANDEM: a two-stage approach to maximize interpretability of drug response models based on multiple molecular data types,2016.0,49.0
daniel j vis,TANDEM: a two-stage approach to maximize interpretability of drug response models based on multiple molecular data types,2016.0,49.0
magali michaut,TANDEM: a two-stage approach to maximize interpretability of drug response models based on multiple molecular data types,2016.0,49.0
lodewyk fa wessels,TANDEM: a two-stage approach to maximize interpretability of drug response models based on multiple molecular data types,2016.0,49.0
matthew ruffalo,Genome wide predictions of miRNA regulation by transcription factors,2016.0,10.0
ziv barjoseph,Genome wide predictions of miRNA regulation by transcription factors,2016.0,10.0
jikai lei,Assemble CRISPRs from metagenomic sequencing data,2016.0,
yanni sun,Assemble CRISPRs from metagenomic sequencing data,2016.0,
nan du,Improve homology search sensitivity of PacBio data by correcting frameshifts,2016.0,11.0
yanni sun,Improve homology search sensitivity of PacBio data by correcting frameshifts,2016.0,11.0
samuele girotto,MetaProb: accurate metagenomic reads binning based on probabilistic sequence signatures,2016.0,36.0
cinzia pizzi,MetaProb: accurate metagenomic reads binning based on probabilistic sequence signatures,2016.0,36.0
matteo comin,MetaProb: accurate metagenomic reads binning based on probabilistic sequence signatures,2016.0,36.0
on behalf of the eccb 2016 local steering committee,ECCB 2016: The 15th European Conference on Computational Biology,2016.0,2.0
jaap heringa,ECCB 2016: The 15th European Conference on Computational Biology,2016.0,2.0
eccb 2016 conference chair,ECCB 2016: The 15th European Conference on Computational Biology,2016.0,2.0
marcel reinders,ECCB 2016: The 15th European Conference on Computational Biology,2016.0,2.0
eccb 2016 cochair and programme committee chair,ECCB 2016: The 15th European Conference on Computational Biology,2016.0,2.0
sanne abeln,ECCB 2016: The 15th European Conference on Computational Biology,2016.0,2.0
eccb 2016 proceedings chair and programme committee cochair,ECCB 2016: The 15th European Conference on Computational Biology,2016.0,2.0
jeroen de ridder,ECCB 2016: The 15th European Conference on Computational Biology,2016.0,2.0
eccb 2016 highlights chair and programme committee cochair,ECCB 2016: The 15th European Conference on Computational Biology,2016.0,2.0
wenbao yu,A unified model based multifactor dimensionality reduction framework for detecting gene–gene interactions,2016.0,21.0
seungyeoun lee,A unified model based multifactor dimensionality reduction framework for detecting gene–gene interactions,2016.0,21.0
taesung park,A unified model based multifactor dimensionality reduction framework for detecting gene–gene interactions,2016.0,21.0
i gregor,Snowball: strain aware gene assembly of metagenomes,2016.0,11.0
a schönhuth,Snowball: strain aware gene assembly of metagenomes,2016.0,11.0
a c mchardy,Snowball: strain aware gene assembly of metagenomes,2016.0,11.0
ritambhara singh,DeepChrome: deep-learning for predicting gene expression from histone modifications,2016.0,148.0
jack lanchantin,DeepChrome: deep-learning for predicting gene expression from histone modifications,2016.0,148.0
gabriel robins,DeepChrome: deep-learning for predicting gene expression from histone modifications,2016.0,148.0
yanjun qi,DeepChrome: deep-learning for predicting gene expression from histone modifications,2016.0,148.0
djordje djordjevic,XGSA: A statistical method for cross-species gene set analysis,2016.0,12.0
kenro kusumi,XGSA: A statistical method for cross-species gene set analysis,2016.0,12.0
joshua w k ho,XGSA: A statistical method for cross-species gene set analysis,2016.0,12.0
muhammad ammaduddin,Drug response prediction by inferring pathway-response associations with kernelized Bayesian matrix factorization,2016.0,45.0
suleiman a khan,Drug response prediction by inferring pathway-response associations with kernelized Bayesian matrix factorization,2016.0,45.0
disha malani,Drug response prediction by inferring pathway-response associations with kernelized Bayesian matrix factorization,2016.0,45.0
astrid murumägi,Drug response prediction by inferring pathway-response associations with kernelized Bayesian matrix factorization,2016.0,45.0
olli kallioniemi,Drug response prediction by inferring pathway-response associations with kernelized Bayesian matrix factorization,2016.0,45.0
konstantinos d tsirigos,PRED-TMBB2: improved topology prediction and detection of beta-barrel outer membrane proteins,2016.0,50.0
arne elofsson,PRED-TMBB2: improved topology prediction and detection of beta-barrel outer membrane proteins,2016.0,50.0
pantelis g bagos,PRED-TMBB2: improved topology prediction and detection of beta-barrel outer membrane proteins,2016.0,50.0
sheng wang,AUCpreD: proteome-level protein disorder prediction by AUC-maximized deep convolutional neural fields,2016.0,52.0
jianzhu ma,AUCpreD: proteome-level protein disorder prediction by AUC-maximized deep convolutional neural fields,2016.0,52.0
jinbo xu,AUCpreD: proteome-level protein disorder prediction by AUC-maximized deep convolutional neural fields,2016.0,52.0
tuomo hartonen,PeakXus: comprehensive transcription factor binding site discovery from ChIP-Nexus and ChIP-Exo experiments,2016.0,11.0
biswajyoti sahu,PeakXus: comprehensive transcription factor binding site discovery from ChIP-Nexus and ChIP-Exo experiments,2016.0,11.0
kashyap dave,PeakXus: comprehensive transcription factor binding site discovery from ChIP-Nexus and ChIP-Exo experiments,2016.0,11.0
teemu kivioja,PeakXus: comprehensive transcription factor binding site discovery from ChIP-Nexus and ChIP-Exo experiments,2016.0,11.0
jussi taipale,PeakXus: comprehensive transcription factor binding site discovery from ChIP-Nexus and ChIP-Exo experiments,2016.0,11.0
olga v matveeva,Optimization of signal-to-noise ratio for efficient microarray probe design,2016.0,8.0
yury d nechipurenko,Optimization of signal-to-noise ratio for efficient microarray probe design,2016.0,8.0
evgeniy riabenko,Optimization of signal-to-noise ratio for efficient microarray probe design,2016.0,8.0
chikako ragan,Optimization of signal-to-noise ratio for efficient microarray probe design,2016.0,8.0
nafisa n nazipova,Optimization of signal-to-noise ratio for efficient microarray probe design,2016.0,8.0
siavash sheikhizadeh,"PanTools: representation, storage and exploration of pan-genomic data",2016.0,30.0
m eric schranz,"PanTools: representation, storage and exploration of pan-genomic data",2016.0,30.0
mehmet akdel,"PanTools: representation, storage and exploration of pan-genomic data",2016.0,30.0
dick de ridder,"PanTools: representation, storage and exploration of pan-genomic data",2016.0,30.0
sandra smit,"PanTools: representation, storage and exploration of pan-genomic data",2016.0,30.0
pauline traynard,Logical model specification aided by model-checking techniques: application to the mammalian cell cycle regulation,2016.0,30.0
adrien fauré,Logical model specification aided by model-checking techniques: application to the mammalian cell cycle regulation,2016.0,30.0
françois fages,Logical model specification aided by model-checking techniques: application to the mammalian cell cycle regulation,2016.0,30.0
denis thieffry,Logical model specification aided by model-checking techniques: application to the mammalian cell cycle regulation,2016.0,30.0
hesam montazeri,Large-scale inference of conjunctive Bayesian networks,2016.0,6.0
jack kuipers,Large-scale inference of conjunctive Bayesian networks,2016.0,6.0
roger kouyos,Large-scale inference of conjunctive Bayesian networks,2016.0,6.0
jürg böni,Large-scale inference of conjunctive Bayesian networks,2016.0,6.0
sabine yerly,Large-scale inference of conjunctive Bayesian networks,2016.0,6.0
ariya shajii,Fast genotyping of known SNPs through approximate k-mer matching,2016.0,
deniz yorukoglu,Fast genotyping of known SNPs through approximate k-mer matching,2016.0,
yun william yu,Fast genotyping of known SNPs through approximate k-mer matching,2016.0,
bonnie berger,Fast genotyping of known SNPs through approximate k-mer matching,2016.0,
mark dm leiserson,A weighted exact test for mutually exclusive mutations in cancer,2016.0,36.0
matthew a reyna,A weighted exact test for mutually exclusive mutations in cancer,2016.0,36.0
benjamin j raphael,A weighted exact test for mutually exclusive mutations in cancer,2016.0,36.0
andreas dm gunawan,A program for verification of phylogenetic network models,2016.0,
bingxin lu,A program for verification of phylogenetic network models,2016.0,
louxin zhang,A program for verification of phylogenetic network models,2016.0,
daniel sáncheztaltavull,On cross-conditional and fluctuation correlations in competitive RNA networks,2016.0,4.0
matthew macleod,On cross-conditional and fluctuation correlations in competitive RNA networks,2016.0,4.0
theodore j perkins,On cross-conditional and fluctuation correlations in competitive RNA networks,2016.0,4.0
jorge gonzálezdomínguez,MSAProbs-MPI: parallel multiple sequence aligner for distributed-memory systems,2016.0,27.0
yongchao liu,MSAProbs-MPI: parallel multiple sequence aligner for distributed-memory systems,2016.0,27.0
juan touriño,MSAProbs-MPI: parallel multiple sequence aligner for distributed-memory systems,2016.0,27.0
bertil schmidt,MSAProbs-MPI: parallel multiple sequence aligner for distributed-memory systems,2016.0,27.0
weizhong lin,Imbalanced multi-label learning for identifying antimicrobial peptides and their functional types,2016.0,37.0
dong xu,Imbalanced multi-label learning for identifying antimicrobial peptides and their functional types,2016.0,37.0
cristina fríaslópez,DOMINO: development of informative molecular markers for phylogenetic and genome-wide population genetic studies in non-model organisms,2016.0,4.0
josé f sánchezherrero,DOMINO: development of informative molecular markers for phylogenetic and genome-wide population genetic studies in non-model organisms,2016.0,4.0
sara guiraorico,DOMINO: development of informative molecular markers for phylogenetic and genome-wide population genetic studies in non-model organisms,2016.0,4.0
elisa mora,DOMINO: development of informative molecular markers for phylogenetic and genome-wide population genetic studies in non-model organisms,2016.0,4.0
miquel a arnedo,DOMINO: development of informative molecular markers for phylogenetic and genome-wide population genetic studies in non-model organisms,2016.0,4.0
qiwei li,KScons: a Bayesian approach for protein residue contact prediction using the knob-socket model of protein tertiary structure,2016.0,4.0
david b dahl,KScons: a Bayesian approach for protein residue contact prediction using the knob-socket model of protein tertiary structure,2016.0,4.0
marina vannucci,KScons: a Bayesian approach for protein residue contact prediction using the knob-socket model of protein tertiary structure,2016.0,4.0
hyun joo,KScons: a Bayesian approach for protein residue contact prediction using the knob-socket model of protein tertiary structure,2016.0,4.0
jerry w tsai,KScons: a Bayesian approach for protein residue contact prediction using the knob-socket model of protein tertiary structure,2016.0,4.0
pedro a saa,Fast-SNP: a fast matrix pre-processing algorithm for efficient loopless flux optimization of metabolic models,2016.0,16.0
lars k nielsen,Fast-SNP: a fast matrix pre-processing algorithm for efficient loopless flux optimization of metabolic models,2016.0,16.0
andrew d kern,Discoal: flexible coalescent simulations with selection,2016.0,
daniel r schrider,Discoal: flexible coalescent simulations with selection,2016.0,
lisle e mose,Assembly-based inference of B-cell receptor repertoires from short read RNA sequencing data with V’DJer,2016.0,35.0
sara r selitsky,Assembly-based inference of B-cell receptor repertoires from short read RNA sequencing data with V’DJer,2016.0,35.0
lisa m bixby,Assembly-based inference of B-cell receptor repertoires from short read RNA sequencing data with V’DJer,2016.0,35.0
david l marron,Assembly-based inference of B-cell receptor repertoires from short read RNA sequencing data with V’DJer,2016.0,35.0
michael d iglesia,Assembly-based inference of B-cell receptor repertoires from short read RNA sequencing data with V’DJer,2016.0,35.0
minzhu xie,H-PoP and H-PoPG: heuristic partitioning algorithms for single individual haplotyping of polyploids,2016.0,24.0
qiong wu,H-PoP and H-PoPG: heuristic partitioning algorithms for single individual haplotyping of polyploids,2016.0,24.0
jianxin wang,H-PoP and H-PoPG: heuristic partitioning algorithms for single individual haplotyping of polyploids,2016.0,24.0
tao jiang,H-PoP and H-PoPG: heuristic partitioning algorithms for single individual haplotyping of polyploids,2016.0,24.0
jamie soul,PhenomeScape: a cytoscape app to identify differentially regulated sub-networks using known disease associations,2016.0,9.0
sara l dunn,PhenomeScape: a cytoscape app to identify differentially regulated sub-networks using known disease associations,2016.0,9.0
tim e hardingham,PhenomeScape: a cytoscape app to identify differentially regulated sub-networks using known disease associations,2016.0,9.0
ray p boothandford,PhenomeScape: a cytoscape app to identify differentially regulated sub-networks using known disease associations,2016.0,9.0
jeanmarc schwartz,PhenomeScape: a cytoscape app to identify differentially regulated sub-networks using known disease associations,2016.0,9.0
joseph ward,AlmostSignificant: simplifying quality control of high-throughput sequencing data,2016.0,5.0
christian cole,AlmostSignificant: simplifying quality control of high-throughput sequencing data,2016.0,5.0
melanie febrer,AlmostSignificant: simplifying quality control of high-throughput sequencing data,2016.0,5.0
geoffrey j barton,AlmostSignificant: simplifying quality control of high-throughput sequencing data,2016.0,5.0
andreas prlić,Integrating genomic information with protein sequence and 3D atomic level structure at the RCSB protein data bank,2016.0,10.0
tara kalro,Integrating genomic information with protein sequence and 3D atomic level structure at the RCSB protein data bank,2016.0,10.0
roshni bhattacharya,Integrating genomic information with protein sequence and 3D atomic level structure at the RCSB protein data bank,2016.0,10.0
cole christie,Integrating genomic information with protein sequence and 3D atomic level structure at the RCSB protein data bank,2016.0,10.0
stephen k burley,Integrating genomic information with protein sequence and 3D atomic level structure at the RCSB protein data bank,2016.0,10.0
jianzhao gao,Predicting the errors of predicted local backbone angles and non-local solvent- accessibilities of proteins by deep neural networks,2016.0,13.0
yuedong yang,Predicting the errors of predicted local backbone angles and non-local solvent- accessibilities of proteins by deep neural networks,2016.0,13.0
yaoqi zhou,Predicting the errors of predicted local backbone angles and non-local solvent- accessibilities of proteins by deep neural networks,2016.0,13.0
jinchao yu,PPI4DOCK: large scale assessment of the use of homology models in free docking over more than 1000 realistic targets,2016.0,17.0
raphaël guerois,PPI4DOCK: large scale assessment of the use of homology models in free docking over more than 1000 realistic targets,2016.0,17.0
forest agostinelli,What time is it? Deep learning approaches for circadian rhythms,2016.0,44.0
nicholas ceglia,What time is it? Deep learning approaches for circadian rhythms,2016.0,44.0
babak shahbaba,What time is it? Deep learning approaches for circadian rhythms,2016.0,44.0
paolo sassonecorsi,What time is it? Deep learning approaches for circadian rhythms,2016.0,44.0
pierre baldi,What time is it? Deep learning approaches for circadian rhythms,2016.0,44.0
eisuke hayakawa,MSIdV: a versatile tool to visualize biological indices from mass spectrometry imaging data,2016.0,7.0
yoshinori fujimura,MSIdV: a versatile tool to visualize biological indices from mass spectrometry imaging data,2016.0,7.0
daisuke miura,MSIdV: a versatile tool to visualize biological indices from mass spectrometry imaging data,2016.0,7.0
aristidis g vrahatis,DEsubs: an R package for flexible identification of differentially expressed subpathways using RNA-seq experiments,2016.0,29.0
panos balomenos,DEsubs: an R package for flexible identification of differentially expressed subpathways using RNA-seq experiments,2016.0,29.0
athanasios k tsakalidis,DEsubs: an R package for flexible identification of differentially expressed subpathways using RNA-seq experiments,2016.0,29.0
anastasios bezerianos,DEsubs: an R package for flexible identification of differentially expressed subpathways using RNA-seq experiments,2016.0,29.0
sara hillenmeyer,STAMS: STRING-assisted module search for genome wide association studies and application to autism,2016.0,10.0
lea k davis,STAMS: STRING-assisted module search for genome wide association studies and application to autism,2016.0,10.0
