title,authors,year,citations
"Ovine Mesenchymal Stromal Cells: Morphologic, Phenotypic and Functional Characterization for Osteochondral Tissue Engineering","Clara Sanjurjo-Rodríguez, Rocío Castro-Viñuelas, Tamara Hermida-Gómez, Tania Fernández-Vázquez, Isaac Manuel Fuentes-Boquete, Francisco Javier de Toro-Santos, Silvia María Díaz-Prado, Francisco Javier Blanco-García",2017,15
Prevalence of ESBL-Producing Enterobacteriaceae in Pediatric Bloodstream Infections: A Systematic Review and Meta-Analysis,"Myrto Eleni Flokas, Styliani Karanika, Michail Alevizakos, Eleftherios Mylonakis",2017,28
KChIP2 genotype dependence of transient outward current (Ito) properties in cardiomyocytes isolated from male and female mice,"Lara Waldschmidt, Vera Junkereit, Robert Bähring",2017,1
Dasatinib inhibits c-src phosphorylation and prevents the proliferation of Triple-Negative Breast Cancer (TNBC) cells which overexpress Syndecan-Binding Protein (SDCBP),"Xiao-Long Qian, Jun Zhang, Pei-Ze Li, Rong-Gang Lang, Wei-Dong Li, Hui Sun, Fang-Fang Liu, Xiao-Jing Guo, Feng Gu, Li Fu",2017,18
Exploring Team Passing Networks and Player Movement Dynamics in Youth Association Football,"Bruno Gonçalves, Diogo Coutinho, Sara Santos, Carlos Lago-Penas, Sergio Jiménez, Jaime Sampaio",2017,58
Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,"Bernd Kowall, Wolfgang Rathmann, Andreas Stang, Brenda Bongaerts, Oliver Kuss, Christian Herder, Michael Roden, Anne Quante, Rolf Holle, Cornelia Huth, Annette Peters, Christa Meisinger",2017,24
Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,"Lark L. Coffey, Patricia A. Pesavento, Rebekah I. Keesler, Anil Singapuri, Jennifer Watanabe, Rie Watanabe, JoAnn Yee, Eliza Bliss-Moreau, Christina Cruzen, Kari L. Christe, J. Rachel Reader, Wilhelm von Morgenland, Anne M. Gibbons, A. Mark Allen, Jeff Linnen, Kui Gao, Eric Delwart, Graham Simmons, Mars Stone, Marion Lanteri, Sonia Bakkour, Michael Busch, John Morrison, Koen K. A. Van Rompay",2017,57
B7-H3 Augments Inflammatory Responses and Exacerbates Brain Damage via Amplifying NF-κB p65 and MAPK p38 Activation during Experimental Pneumococcal Meningitis,"Xuqin Chen, Yan Li, Siobhan Blankson, Min Liu, Danping Huang, H. Paul Redmond, Jing Huang, Jiang Huai Wang, Jian Wang",2017,8
E6 and E7 Gene Polymorphisms in Human Papillomavirus Types-58 and 33 Identified in Southwest China,"Zuyi Chen, Yaling Jing, Qiang Wen, Xianping Ding, Tao Wang, Xuemei Mu, Yuwei Chenzhang, Man Cao",2017,10
Imaging of pediatric great vessel stents: Computed tomography or magnetic resonance imaging?,"A. M. den Harder, D. Suchá, R. W. van Hamersvelt, R. P. J. Budde, P. A. de Jong, A. M. R. Schilham, C. Bos, J. M. P. J. Breur, T. Leiner",2017,4
Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,"Marcus G. Davey, John S. Riley, Abigail Andrews, Alec Tyminski, Maria Limberis, Jennifer E. Pogoriler, Emily Partridge, Aliza Olive, Holly L. Hedrick, Alan W. Flake, William H. Peranteau",2017,9
Throughput assurance of wireless body area networks coexistence based on stochastic geometry,"Ruixia Liu, Yinglong Wang, Minglei Shu, Shangbin Wu",2017,5
Measuring directional urban spatial interaction in China: A migration perspective,"Fangzhou Li, Zhiming Feng, Peng Li, Zhen You",2017,9
Green Tea Polyphenol Induces Changes in Cancer-Related Factors in an Animal Model of Bladder Cancer,"Tomohiro Matsuo, Yasuyoshi Miyata, Akihiro Asai, Yuji Sagara, Bungo Furusato, Junya Fukuoka, Hideki Sakai",2017,15
Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,"Baptiste Porte, Clémence Chatelain, Julie Hardouin, Céline Derambure, Yasmine Zerdoumi, Michèle Hauchecorne, Nicolas Dupré, Soumeya Bekri, Bruno Gonzalez, Stéphane Marret, Pascal Cosette, Philippe Leroux",2017,7
"Metabox: A Toolbox for Metabolomic Data Analysis, Interpretation and Integrative Exploration","Kwanjeera Wanichthanarak, Sili Fan, Dmitry Grapov, Dinesh Kumar Barupal, Oliver Fiehn",2017,53
Phylogeny and reclassification of Aconitum subgenus Lycoctonum (Ranunculaceae),"Yu Hong, Yan Luo, Qi Gao, Chen Ren, Qiong Yuan, Qin-Er Yang",2017,10
Vehicle autonomous localization in local area of coal mine tunnel based on vision sensors and ultrasonic sensors,"Zirui Xu, Wei Yang, Kaiming You, Wei Li, Young-il Kim",2017,8
Analyzing key constraints to biogas production from crop residues and manure in the EU—A spatially explicit model,"Rasmus Einarsson, U. Martin Persson",2017,23
An Intronic cis-Regulatory Element Is Crucial for the Alpha Tubulin Pl-Tuba1a Gene Activation in the Ciliary Band and Animal Pole Neurogenic Domains during Sea Urchin Development,"Salvatore Costa, Aldo Nicosia, Angela Cuttitta, Fabrizio Gianguzza, Maria Antonietta Ragusa",2017,2
Graph-theoretical model of global human interactome reveals enhanced long-range communicability in cancer networks,Evgeny Gladilin,2017,5
Studies of HVC Plasticity in Adult Canaries Reveal Social Effects and Sex Differences as Well as Limitations of Multiple Markers Available to Assess Adult Neurogenesis,"Olesya T. Shevchouk, Gregory F. Ball, Charlotte A. Cornil, Jacques Balthazart",2017,8
The signal peptide-like segment of hpaXm is required for its association to the cell wall in transgenic tobacco plants,"Le Li, Weiguo Miao, Wenbo Liu, Shujian Zhang",2017,6
Spatio-Temporal Variation and Futuristic Emission Scenario of Ambient Nitrogen Dioxide over an Urban Area of Eastern India Using GIS and Coupled AERMOD–WRF Model,"Sharadia Dey, Srimanta Gupta, Precious Sibanda, Arun Chakraborty",2017,8
Prevalence of high blood pressure and association with obesity in Spanish schoolchildren aged 4–6 years old,"Noelia Martín-Espinosa, Ana Díez-Fernández, Mairena Sánchez-López, Irene Rivero-Merino, Lidia Lucas-De La Cruz, Montserrat Solera-Martínez, Vicente Martínez-Vizcaíno, Movi-Kids group",2017,14
Isolated and Community Contexts Produce Distinct Responses by Host Plants to the Presence of Ant-Aphid Interaction: Plant Productivity and Seed Viability,"Ernesto Oliveira Canedo-Júnior, Graziele Silva Santiago, Luana Fonseca Zurlo, Carla Rodrigues Ribas, Rafaela Pereira Carvalho, Guilherme Pereira Alves, Mariana Comanucci Silva Carvalho, Brígida Souza",2017,5
"Adherence to Antiretroviral Therapy (ART) in Yaoundé-Cameroon: Association with Opportunistic Infections, Depression, ART Regimen and Side Effects","Julius Y. Fonsah, Alfred K. Njamnshi, Charles Kouanfack, Fang Qiu, Dora M. Njamnshi, Claude T. Tagny, Emilienne Nchindap, Léopoldine Kenmogne, Dora Mbanya, Robert Heaton, Georgette D. Kanmogne",2017,31
Assessment of Non-Response Bias in Estimates of Alcohol Consumption: Applying the Continuum of Resistance Model in a General Population Survey in England,"Sadie Boniface, Shaun Scholes, Nicola Shelton, Jennie Connor",2017,14
Validation of Blood Volume Fraction Quantification with 3D Gradient Echo Dynamic Contrast-Enhanced Magnetic Resonance Imaging in Porcine Skeletal Muscle,"Stefan Hindel, Anika Söhner, Marc Maaß, Wolfgang Sauerwein, Dorothe Möllmann, Hideo Andreas Baba, Martin Kramer, Lutz Lüdemann",2017,11
MET-EGFR dimerization in lung adenocarcinoma is dependent on EGFR mtations and altered by MET kinase inhibition,"Elena Ortiz-Zapater, Richard W. Lee, William Owen, Gregory Weitsman, Gilbert Fruhwirth, Robert G. Dunn, Michael J. Neat, Frank McCaughan, Peter Parker, Tony Ng, George Santis",2017,7
A reduced-dimensionality approach to uncovering dyadic modes of body motion in conversations,"Guy Gaziv, Lior Noy, Yuvalal Liron, Uri Alon",2017,6
"Cladosporium cladosporioides and Cladosporium pseudocladosporioides as potential new fungal antagonists of Puccinia horiana Henn., the causal agent of chrysanthemum white rust","David Eduardo Torres, Reyna Isabel Rojas-Martínez, Emma Zavaleta-Mejía, Patricia Guevara-Fefer, G. Judith Márquez-Guzmán, Carolina Pérez-Martínez",2017,29
Skin Autofluorescence and Subclinical Atherosclerosis in Mild to Moderate Chronic Kidney Disease: A Case-Control Study,"Enric Sánchez, Àngels Betriu, David Arroyo, Carolina López, Marta Hernández, Ferran Rius, Elvira Fernández, Albert Lecube",2017,6
Dopamine therapy does not affect cerebral autoregulation during hypotension in newborn piglets,"Vibeke Ramsgaard Eriksen, Martin Bo Rasmussen, Gitte Holst Hahn, Gorm Greisen",2017,5
In vivo differentiation of induced pluripotent stem cells into neural stem cells by chimera formation,"Hyun Woo Choi, Yean Ju Hong, Jong Soo Kim, Hyuk Song, Ssang Gu Cho, Hojae Bae, Changsung Kim, Sung June Byun, Jeong Tae Do",2017,9
Detection of a sudden change of the field time series based on the Lorenz system,"ChaoJiu Da, Fang Li, BingLu Shen, PengCheng Yan, Jian Song, DeShan Ma",2017,0
Determination of plasma concentrations of levofloxacin by high performance liquid chromatography for use at a multidrug-resistant tuberculosis hospital in Tanzania,"Andrew Ebers, Suzanne Stroup, Stellah Mpagama, Riziki Kisonga, Isaack Lekule, Jie Liu, Scott Heysell",2017,12
Structural Determinants of Health among Im/Migrants in the Indoor Sex Industry: Experiences of Workers and Managers/Owners in Metropolitan Vancouver,"Shira M. Goldenberg, Andrea Krüsi, Emma Zhang, Jill Chettiar, Kate Shannon",2017,14
Socioeconomic Correlates of Eating Disorder Symptoms in an Australian Population-Based Sample,"Brittany Mulders-Jones, Deborah Mitchison, Federico Girosi, Phillipa Hay",2017,31
Using Triplet Ordering Preferences for Estimating Causal Effects in the Analysis of Gene Expression Data,"Alexander K. Hartmann, Grégory Nuel",2017,1
Association of microRNA-33a Molecular Signature with Non-Small Cell Lung Cancer Diagnosis and Prognosis after Chemotherapy,"Li-Kun Hou, Yu-Shui Ma, Yang Han, Gai-Xia Lu, Pei Luo, Zheng-Yan Chang, Ru-Ting Xie, Hui-Qiong Yang, Li Chai, Ming-Xiang Cai, Ting-Miao Wu, Fei Yu, Shan-Shan Qin, Zhong-Wei Lv, Chun-Yan Wu, Da Fu",2017,26
Structural aspects of nucleotide ligand binding by a bacterial 2H phosphoesterase,"Matti Myllykoski, Petri Kursula",2017,3
Weakening self-control biases the emotional evaluation of appetitive cues,"Christian Dirk Wiesner, Christoph Lindner",2017,5
Effects of Visual Speech on Early Auditory Evoked Fields - From the Viewpoint of Individual Variance,"Izumi Yahata, Tetsuaki Kawase, Akitake Kanno, Hiroshi Hidaka, Shuichi Sakamoto, Nobukazu Nakasato, Ryuta Kawashima, Yukio Katori",2017,0
Changes in bacterial community composition of Escherichia coli O157:H7 super-shedder cattle occur in the lower intestine,"Rahat Zaheer, Eric Dugat-Bony, Devon Holman, Elodie Cousteix, Yong Xu, Krysty Munns, Lorna J. Selinger, Rutn Barbieri, Trevor Alexander, Tim A. McAllister, L. Brent Selinger",2017,6
High Acceptability of HIV Self-Testing among Technical Vocational Education and Training College Students in Gauteng and North West Province: What Are the Implications for the Scale Up in South Africa?,"Mathildah Mpata Mokgatle, Sphiwe Madiba",2017,21
Effects of prenatal low protein and postnatal high fat diets on visceral adipose tissue macrophage phenotypes and IL-6 expression in Sprague Dawley rat offspring,"Linglin Xie, Ke Zhang, Dane Rasmussen, Junpeng Wang, Dayong Wu, James N. Roemmich, Amy Bundy, W. Thomas Johnson, Kate Claycombe",2017,11
Factors Associated with the Retinal Nerve Fiber Layer Loss after Acute Primary Angle Closure: A Prospective EDI-OCT Study,"Eun Ji Lee, Tae-Woo Kim, Kyoung Min Lee, Seung Hyen Lee, Hyunjoong Kim",2017,7
Best anthropometric discriminators of incident type 2 diabetes among white and black adults: A longitudinal ARIC study,"Dale S. Hardy, Devita T. Stallings, Jane T. Garvin, Hongyan Xu, Susan B. Racette",2017,12
A New Variational Approach for Multiplicative Noise and Blur Removal,"Asmat Ullah, Wen Chen, Mushtaq Ahmad Khan, HongGuang Sun",2017,6
Distinct antibody responses of patients with mild and severe leptospirosis determined by whole proteome microarray analysis,"Carolina Lessa-Aquino, Janet C. Lindow, Arlo Randall, Elsio Wunder, Jozelyn Pablo, Rie Nakajima, Algis Jasinskas, Jaqueline S. Cruz, Alcineia O. Damião, Nívison Nery, Guilherme S. Ribeiro, Federico Costa, José E. Hagan, Mitermayer Galvão Reis, Albert I. Ko, Marco Alberto Medeiros, Philip L. Felgner",2017,12
"Modeling Powassan virus infection in Peromyscus leucopus, a natural host","Luwanika Mlera, Kimberly Meade-White, Greg Saturday, Dana Scott, Marshall E. Bloom",2017,14
The significant scale up and success of Transmission Assessment Surveys 'TAS' for endgame surveillance of lymphatic filariasis in Bangladesh: One step closer to the elimination goal of 2020,"A. K. M. Shamsuzzaman, Rouseli Haq, Mohammad J. Karim, Motasim B. Azad, A. S. M. Sultan Mahmood, Abul Khair, Muhammad Mujibur Rahman, Israt Hafiz, K. D. Ramaiah, Charles D. Mackenzie, Hayley E. Mableson, Louise A. Kelly-Hope",2017,10
Intestinal parasites and vector-borne pathogens in stray and free-roaming cats living in continental and insular Greece,"Anastasia Diakou, Angela Di Cesare, Paolo Matteo Accettura, Luciano Barros, Raffaella Iorio, Barbara Paoletti, Antonio Frangipane di Regalbono, Lénaïg Halos, Frederic Beugnet, Donato Traversa",2017,23
Correction: Trypanosoma brucei CYP51: Essentiality and Targeting Therapy in an Experimental Model,The PLOS Neglected Tropical Diseases Staff,2017,0
Defining Abnormal Fetal Growth and Perinatal Risk: Population or Customized Standards?,"Sarah J. Stock, Jenny Myers",2017,5
"Customised and Noncustomised Birth Weight Centiles and Prediction of Stillbirth and Infant Mortality and Morbidity: A Cohort Study of 979,912 Term Singleton Pregnancies in Scotland","Stamatina Iliodromiti, Daniel F. Mackay, Gordon C. S. Smith, Jill P. Pell, Naveed Sattar, Debbie A. Lawlor, Scott M. Nelson",2017,48
Master Regulators of Oncogenic KRAS Response in Pancreatic Cancer: An Integrative Network Biology Analysis,"Shivan Sivakumar, Ines de Santiago, Leon Chlon, Florian Markowetz",2017,17
Recruitment of Fkh1 to replication origins requires precisely positioned Fkh1/2 binding sites and concurrent assembly of the pre-replicative complex,"Allan Reinapae, Kristiina Jalakas, Nikita Avvakumov, Marko Lõoke, Kersti Kristjuhan, Arnold Kristjuhan",2017,4
Self-organised criticality in the evolution of a thermodynamic model of rodent thermoregulatory huddling,Stuart P. Wilson,2017,4
The missing link: Predicting connectomes from noisy and partially observed tract tracing data,"Max Hinne, Annet Meijers, Rembrandt Bakker, Paul H. E. Tiesinga, Morten Mørup, Marcel A. J. van Gerven",2017,4
Coevolutionary dynamics of phenotypic diversity and contingent cooperation,"Te Wu, Long Wang, Feng Fu",2017,15
Iterative sure independence screening EM-Bayesian LASSO algorithm for multi-locus genome-wide association studies,"Cox Lwaka Tamba, Yuan-Li Ni, Yuan-Ming Zhang",2017,64
Use of chiral cell shape to ensure highly directional swimming in trypanosomes,Richard John Wheeler,2017,16
Brain–Computer Interface–Based Communication in the Completely Locked-In State,"Ujwal Chaudhary, Bin Xia, Stefano Silvoni, Leonardo G. Cohen, Niels Birbaumer",2017,112
Naturally Acquired Human Immunity to Pneumococcus Is Dependent on Antibody to Protein Antigens,"Robert Wilson, Jonathan M. Cohen, Mark Reglinski, Ricardo J. Jose, Win Yan Chan, Helina Marshall, Corné de Vogel, Stephen Gordon, David Goldblatt, Fernanda C. Petersen, Helen Baxendale, Jeremy S. Brown",2017,36
Blocking two-component signalling enhances Candida albicans virulence and reveals adaptive mechanisms that counteract sustained SAPK activation,"Alison M. Day, Deborah A. Smith, Mélanie A. C. Ikeh, Mohammed Haider, Carmen M. Herrero-de-Dios, Alistair J. P. Brown, Brian A. Morgan, Lars P. Erwig, Donna M. MacCallum, Janet Quinn",2017,14
Correction: Correction: Association of Empirically Derived Dietary Patterns with Cardiovascular Risk Factors: A Comparison of PCA and RRR Methods,The PLOS ONE Staff,2017,0
Correction: Interferon Regulatory Factor 6 Has a Protective Role in the Host Response to Endotoxic Shock,"Sophie Joly, Lindsey Rhea, Paige Volk, Jessica G. Moreland, Martine Dunnwald",2017,0
Correction: Constitutive and Operational Variation of Learning in Foraging Predatory Mites,"Michael Seiter, Peter Schausberger",2017,0
Correction: Linkage and Association Mapping for Two Major Traits Used in the Maritime Pine Breeding Program: Height Growth and Stem Straightness,"Jérôme Bartholomé, Marco CAM Bink, Joost van Heerwaarden, Emilie Chancerel, Christophe Boury, Isabelle Lesur, Fikret Isik, Laurent Bouffier, Christophe Plomion",2017,2
Correction: Missense Mutations in CRYAB Are Liable for Recessive Congenital Cataracts,"Xiaodong Jiao, Shahid Y. Khan, Bushra Irum, Arif O. Khan, Qiwei Wang, Firoz Kabir, Asma A. Khan, Tayyab Husnain, Javed Akram, Sheikh Riazuddin, J. Fielding Hejtmancik, S. Amer Riazuddin",2017,0
Correction: Epidemiological Characteristics of Lower Extremity Cellulitis after a Typhoon Flood,"Pei-Chen Lin, Hung-Jung Lin, How-Ran Guo, Kuo-Tai Chen",2017,0
Correction: Identification of Optimal Insertion Site in Recombinant Newcastle Disease Virus (rNDV) Vector Expressing Foreign Gene to Enhance Its Anti-Tumor Effect,"Ziye Pan, Jinjiao He, Lubna M. Rasoul, Yunye Liu, Ruixiang Che, Yun Ding, Xiaocheng Guo, Jiarui Yang, Dehua Zou, Hua Zhang, Deshan Li, Hongwei Cao",2017,0
"Correction: Profiling of the Mammalian Mitotic Spindle Proteome Reveals an ER Protein, OSTD-1, as Being Necessary for Cell Division and ER Morphology","Mary Kate Bonner, Bo Hwa Han, Ahna R. Skop",2017,0
Correction: Discrimination of Deletion and Duplication Subtypes of the Deleted in Azoospermia Gene Family in the Context of Frequent Interloci Gene Conversion,The PLOS ONE Staff,2017,0
The Relationship between Environmental Dioxygen and Iron-Sulfur Proteins Explored at the Genome Level,"Claudia Andreini, Antonio Rosato, Lucia Banci",2017,21
Predictors of Medication Adherence and Blood Pressure Control among Saudi Hypertensive Patients Attending Primary Care Clinics: A Cross-Sectional Study,"Sarah M. Khayyat, Salwa M. Saeed Khayyat, Raghda S. Hyat Alhazmi, Mahmoud M. A. Mohamed, Muhammad Abdul Hadi",2017,22
Release of HIV-1 sequestered in the vesicles of oral and genital mucosal epithelial cells by epithelial-lymphocyte interaction,"Aizezi Yasen, Rossana Herrera, Kristina Rosbe, Kathy Lien, Sharof M. Tugizov",2017,5
Arsenite-induced stress granule formation is inhibited by elevated levels of reduced glutathione in West Nile virus-infected cells,"Mausumi Basu, Sean C. Courtney, Margo A. Brinton",2017,20
Nematode neuropeptides as transgenic nematicides,"Neil D. Warnock, Leonie Wilson, Cheryl Patten, Colin C. Fleming, Aaron G. Maule, Johnathan J. Dalzell",2017,15
Structure of a pentameric virion-associated fiber with a potential role in Orsay virus entry to host cells,"Yanlin Fan, Yusong R. Guo, Wang Yuan, Ying Zhou, Matthew V. Holt, Tao Wang, Borries Demeler, Nicolas L. Young, Weiwei Zhong, Yizhi J. Tao",2017,6
The transcriptome of HIV-1 infected intestinal CD4+ T cells exposed to enteric bacteria,"Alyson C. Yoder, Kejun Guo, Stephanie M. Dillon, Tzu Phang, Eric J. Lee, Michael S. Harper, Karen Helm, John C. Kappes, Christina Ochsenbauer, Martin D. McCarter, Cara C. Wilson, Mario L. Santiago",2017,13
"OSBPL10, RXRA and lipid metabolism confer African-ancestry protection against dengue haemorrhagic fever in admixed Cubans","Beatriz Sierra, Petr Triska, Pedro Soares, Gissel Garcia, Ana B. Perez, Eglys Aguirre, Marisa Oliveira, Bruno Cavadas, Béatrice Regnault, Mayling Alvarez, Didye Ruiz, David C. Samuels, Anavaj Sakuntabhai, Luisa Pereira, Maria G. Guzman",2017,29
Replication of CMV in the gut of HIV-infected individuals and epithelial barrier dysfunction,"Ekaterina Maidji, Ma Somsouk, Jose M. Rivera, Peter W. Hunt, Cheryl A. Stoddart",2017,35
Correction: Competing Distractors Facilitate Visual Search in Heterogeneous Displays,"Garry Kong, David Alais, Erik Van der Burg",2017,0
Correction: A Comparison of Four-Year Health Outcomes following Combat Amputation and Limb Salvage,"Ted Melcer, Jay Walker, Vibha Bhatnagar, Erin Richard, V. Franklin Sechriest II, Michael Galarneau",2017,0
α-amanitin resistance in Drosophila melanogaster: A genome-wide association approach,"Chelsea L. Mitchell, Catrina E. Latuszek, Kara R. Vogel, Ian M. Greenlund, Rebecca E. Hobmeier, Olivia K. Ingram, Shannon R. Dufek, Jared L. Pecore, Felicia R. Nip, Zachary J. Johnson, Xiaohui Ji, Hairong Wei, Oliver Gailing, Thomas Werner",2017,5
Autopolyploidy genome duplication preserves other ancient genome duplications in Atlantic salmon (Salmo salar),"Kris A. Christensen, William S. Davidson",2017,6
Manchette-acrosome disorders during spermiogenesis and low efficiency of seminiferous tubules in hypercholesterolemic rabbit model,"Layla Simón, Abi K. Funes, Martín A. Yapur, María E. Cabrillana, María A. Monclus, Paola V. Boarelli, Amanda E. Vincenti, Tania E. Saez Lancellotti, Miguel W. Fornés",2017,8
Detection of plant microRNAs in honey,"Angelo Gismondi, Gabriele Di Marco, Antonella Canini",2017,15
Genetic evidence from mitochondrial DNA corroborates the origin of Tibetan chickens,"Long Zhang, Pu Zhang, Qingqing Li, Uma Gaur, Yiping Liu, Qing Zhu, Xiaoling Zhao, Yan Wang, Huadong Yin, Yaodong Hu, Aiping Liu, Diyan Li",2017,11
Hippocampal CA3 activation alleviates fMRI-BOLD responses in the rat prefrontal cortex induced by electrical VTA stimulation,"Thomas Scherf, Frank Angenstein",2017,5
The complete chloroplast genome sequences of Lychnis wilfordii and Silene capitata and comparative analyses with other Caryophyllaceae genomes,"Jong-Soo Kang, Byoung Yoon Lee, Myounghai Kwak",2017,12
Characterisation of liver fat in the UK Biobank cohort,"Henry R. Wilman, Matt Kelly, Steve Garratt, Paul M. Matthews, Matteo Milanesi, Amy Herlihy, Micheal Gyngell, Stefan Neubauer, Jimmy D. Bell, Rajarshi Banerjee, E. Louise Thomas",2017,29
Characterization of bovine embryos cultured under conditions appropriate for sustaining human naïve pluripotency,"Bas Brinkhof, Helena T. A. van Tol, Marian J. A. Groot Koerkamp, Richard W. Wubbolts, Henk P. Haagsman, Bernard A. J. Roelen",2017,3
Mated Drosophila melanogaster females consume more amino acids during the dark phase,"Shun Uchizono, Yumi Tabuki, Natsumi Kawaguchi, Teiichi Tanimura, Taichi Q. Itoh",2017,8
"PnLRR-RLK27, a novel leucine-rich repeats receptor-like protein kinase from the Antarctic moss Pohlia nutans, positively regulates salinity and oxidation-stress tolerance","Jing Wang, Shenghao Liu, Chengcheng Li, Tailin Wang, Pengying Zhang, Kaoshan Chen",2017,18
"Physical versus psychological social stress in male rats reveals distinct cardiovascular, inflammatory and behavioral consequences","Julie E. Finnell, Calliandra M. Lombard, Akhila R. Padi, Casey M. Moffitt, L. Britt Wilson, Christopher S. Wood, Susan K. Wood",2017,41
Acute hypoxia diminishes the relationship between blood pressure and subarachnoid space width oscillations at the human cardiac frequency,"Magdalena Wszedybyl-Winklewska, Jacek Wolf, Ewa Swierblewska, Katarzyna Kunicka, Agnieszka Gruszecka, Marcin Gruszecki, Wieslawa Kucharska, Pawel J. Winklewski, Joanna Zabulewicz, Wojciech Guminski, Michal Pietrewicz, Andrzej F. Frydrychowski, Leszek Bieniaszewski, Krzysztof Narkiewicz",2017,6
Effects upon metabolic pathways and energy production by Sb(III) and As(III)/Sb(III)-oxidase gene aioA in Agrobacterium tumefaciens GW4,"Jingxin Li, Birong Yang, Manman Shi, Kai Yuan, Wei Guo, Mingshun Li, Gejiao Wang",2017,7
"Expression of CD133 and CD44 in glioblastoma stem cells correlates with cell proliferation, phenotype stability and intra-tumor heterogeneity","Daniel V. Brown, Gulay Filiz, Paul M. Daniel, Frédéric Hollande, Sebastian Dworkin, Stephanie Amiridis, Nicole Kountouri, Wayne Ng, Andrew P. Morokoff, Theo Mantamadiotis",2017,40
Squamation and ecology of thelodonts,"Humberto G. Ferrón, Héctor Botella",2017,16
Repeated dexamphetamine treatment alters the dopaminergic system and increases the phMRI response to methylphenidate,"Anouk Schrantee, Jordi L. Tremoleda, Marzena Wylezinska-Arridge, Valentine Bouet, Peter Hesseling, Gideon F. Meerhoff, Kora M. de Bruin, Jan Koeleman, Thomas Freret, Michel Boulouard, Emilie Desfosses, Laurent Galineau, Alessandro Gozzi, François Dauphin, Willy Gsell, Jan Booij, Paul J. Lucassen, Liesbeth Reneman",2017,1
Tau or neurofilament light—Which is the more suitable biomarker for Huntington’s disease?,"Valter Niemelä, Anne-Marie Landtblom, Kaj Blennow, Jimmy Sundblom",2017,17
Exceptionally prolonged tooth formation in elasmosaurid plesiosaurians,"Benjamin P. Kear, Dennis Larsson, Johan Lindgren, Martin Kundrát",2017,14
Internal nitrogen removal from sediments by the hybrid system of microbial fuel cells and submerged aquatic plants,"Peng Xu, En-Rong Xiao, Dan Xu, Yin Zhou, Feng He, Bi-Yun Liu, Lei Zeng, Zhen-Bin Wu",2017,18
Affordability of medicines in the European Union,"Tomasz Zaprutko, Dorota Kopciuch, Krzysztof Kus, Piotr Merks, Monika Nowicka, Izabela Augustyniak, Elżbieta Nowakowska",2017,17
