title,year,citations
Human dengue virus serotype 2 neutralizing antibodies target two distinct quaternary epitopes,2018,13
Genetic mechanisms of Coxiella burnetii lipopolysaccharide phase variation,2018,15
Timing of host feeding drives rhythms in parasite replication,2018,20
The two glycolytic markers GLUT1 and MCT1 correlate with tumor grade and survival in clear-cell renal cell carcinoma,2018,13
Scene and human face recognition in the central vision of patients with glaucoma,2018,8
Analysis of age-related changes in psychosine metabolism in the human brain,2018,5
"Economic burden of cancer in India: Evidence from cross-sectional nationally representative household survey, 2014",2018,31
Comparative and network-based proteomic analysis of low dose ethanol- and lipopolysaccharide-induced macrophages,2018,10
Mesenchymal stem cells ameliorate experimental arthritis via expression of interleukin-1 receptor antagonist,2018,8
Improvement of bread making quality by supplementation with a recombinant xylanase produced by Pichia pastoris,2018,13
Silica exposure increases the risk of stroke but not myocardial infarction—A retrospective cohort study,2018,11
A comment on priors for Bayesian occupancy models,2018,21
Short-term renal outcomes following acute kidney injury among dengue patients: A follow-up analysis from large prospective cohort,2018,5
Social capital and Internet use in an age-comparative perspective with a focus on later life,2018,18
17-AAG inhibits vemurafenib-associated MAP kinase activation and is synergistic with cellular immunotherapy in a murine melanoma model,2018,4
Pyrenoid functions revealed by proteomics in Chlamydomonas reinhardtii,2018,20
Evaluation of the Trypanosoma brucei 6-oxopurine salvage pathway as a potential target for drug discovery,2018,8
"Coverage, social mobilization and challenges of mass Zithromax administration campaign in South and South East zones of Tigray, Northern Ethiopia: A cross sectional study",2018,5
Leprosy among schoolchildren in the Amazon region: A cross-sectional study of active search and possible source of infection by contact tracing,2018,8
Transformation of Fonsecaea pedrosoi into sclerotic cells links to the refractoriness of experimental chromoblastomycosis in BALB/c mice via a mechanism involving a chitin-induced impairment of IFN-γ production,2018,5
"Failure of fluconazole in treating cutaneous leishmaniasis caused by Leishmania guyanensis in the Brazilian Amazon: An open, nonrandomized phase 2 trial",2018,7
Methods for fine-mapping with chromatin and expression data,2018,2
Mathematical modelling of the antibiotic-induced morphological transition of Pseudomonas aeruginosa,2018,6
Multiscale modeling of layer formation in epidermis,2018,9
Differential tissue growth and cell adhesion alone drive early tooth morphogenesis: An ex vivo and in silico study,2018,7
Epitopes for neutralizing antibodies induced by HIV-1 envelope glycoprotein BG505 SOSIP trimers in rabbits and macaques,2018,35
Insect tissue-specific vitellogenin facilitates transmission of plant virus,2018,16
Treatment with native heterodimeric IL-15 increases cytotoxic lymphocytes and reduces SHIV RNA in lymph nodes,2018,27
Distinct susceptibility of HIV vaccine vector-induced CD4 T cells to HIV infection,2018,13
Correction: Identification of a serum-induced transcriptional signature associated with metastatic cervical cancer,2018,0
"Correction: Gadolinium-enhanced cardiac MR exams of human subjects are associated with significant increases in the DNA repair marker 53BP1, but not the damage marker γH2AX",2018,0
Correction: Pre-service teachers' perceived value of general pedagogical knowledge for practice: Relations with epistemic beliefs and source beliefs,2018,0
Correction: Stage-specific IFN-induced and IFN gene expression reveal convergence of type I and type II IFN and highlight their role in both acute and chronic stage of pathogenic SIV infection,2018,0
Correction: Quantification of Dialytic Removal and Extracellular Calcium Mass Balance during a Weekly Cycle of Hemodialysis,2018,0
Correction: A High Malaria Prevalence Identified by PCR among Patients with Acute Undifferentiated Fever in India,2018,0
Risk factors control for primary prevention of cardiovascular disease in men: Evidence from the Aragon Workers Health Study (AWHS),2018,6
Strength improvements through occlusal splints? The effects of different lower jaw positions on maximal isometric force production and performance in different jumping types,2018,6
Within the fortress: A specialized parasite is not discriminated against in a social insect society,2018,6
Generation of efficient mutants of endoglycosidase from Streptococcus pyogenes and their application in a novel one-pot transglycosylation reaction for antibody modification,2018,9
SUMO polymeric chains are involved in nuclear foci formation and chromatin organization in Trypanosoma brucei procyclic forms,2018,3
The longitudinal association between changes in lung function and changes in abdominal visceral obesity in Korean non-smokers,2018,5
"In silico and in vitro studies of the reduction of unsaturated α,β bonds of trans-2-hexenedioic acid and 6-amino-trans-2-hexenoic acid – Important steps towards biobased production of adipic acid",2018,4
"A new high-performance liquid chromatography-tandem mass spectrometry method for the determination of paclitaxel and 6α-hydroxy-paclitaxel in human plasma: Development, validation and application in a clinical pharmacokinetic study",2018,5
Role of Su(Hw) zinc finger 10 and interaction with CP190 and Mod(mdg4) proteins in recruiting the Su(Hw) complex to chromatin sites in Drosophila,2018,4
Cerebrospinal fluid sCD27 levels indicate active T cell-mediated inflammation in premanifest Huntington's disease,2018,7
Contribution of S4 segments and S4-S5 linkers to the low-voltage activation properties of T-type CaV3.3 channels,2018,2
Gait symmetry and hip strength in women with developmental dysplasia following hip arthroplasty compared to healthy subjects: A cross-sectional study,2018,3
Validation of a SNP-based non-invasive prenatal test to detect the fetal 22q11.2 deletion in maternal plasma samples,2018,10
The existence of parenting styles in the owner-dog relationship,2018,12
Fat max as an index of aerobic exercise performance in mice during uphill running,2018,6
Transgenerational effects of prenatal restricted diet on gene expression and histone modifications in the rat,2018,12
Development of reaching during mid-childhood from a Developmental Systems perspective,2018,9
Researchers’ participation in and motivations for engaging with research information management systems,2018,5
Interfacial water molecules at biological membranes: Structural features and role for lateral proton diffusion,2018,3
Long-term effects of conservative treatment of Milwaukee brace on body image and mental health of patients with idiopathic scoliosis,2018,4
Dysregulation of the IFN-γ-STAT1 signaling pathway in a cell line model of large granular lymphocyte leukemia,2018,6
Lipidomic analysis of immune activation in equine leptospirosis and Leptospira-vaccinated horses,2018,7
Evidence for chemical interference effect of an allelopathic plant on neighboring plant species: A field study,2018,4
Sex- and brain region-specific patterns of gene expression associated with socially-mediated puberty in a eusocial mammal,2018,5
Single Nucleotide Polymorphism (SNP) markers associated with high folate content in wild potato species,2018,4
The first in vivo multiparametric comparison of different radiation exposure biomarkers in human blood,2018,17
The zoonotic potential of Clostridium difficile from small companion animals and their owners,2018,20
Accounting for polarization in the calibration of a donut beam axial optical tweezers,2018,2
Preclinical pharmacology of AZD9977: A novel mineralocorticoid receptor modulator separating organ protection from effects on electrolyte excretion,2018,13
The impact of poverty reduction and development interventions on non-communicable diseases and their behavioural risk factors in low and lower-middle income countries: A systematic review,2018,16
Clinical and genetic characterisation of dystrophin-deficient muscular dystrophy in a family of Miniature Poodle dogs,2018,7
Pre-ingestive selection capacity and endoscopic analysis in the sympatric bivalves Mulinia edulis and Mytilus chilensis exposed to diets containing toxic and non-toxic dinoflagellates,2018,3
Joint association between body fat and its distribution with all-cause mortality: A data linkage cohort study based on NHANES (1988-2011),2018,8
Structural equation modeling as a tool to investigate correlates of extra-pair paternity in birds,2018,3
Where is the left ventricle during cardiopulmonary resuscitation based on chest computed tomography in the expiration with arms down position?,2018,4
"Cross-sectional associations between psychological traits, and HPV vaccine uptake and intentions in young adults from the United States",2018,3
Factor structure and measurement invariance across various demographic groups and over time for the PHQ-9 in primary care patients in Spain,2018,20
"Assessment of water, sanitation and hygiene interventions in response to an outbreak of typhoid fever in Neno District, Malawi",2018,9
Docosahexaenoic acid antagonizes the boosting effect of palmitic acid on LPS inflammatory signaling by inhibiting gene transcription and ceramide synthesis,2018,12
"Phenyl sulfate, indoxyl sulfate and p-cresyl sulfate decrease glutathione level to render cells vulnerable to oxidative stress in renal tubular cells",2018,11
"Antibiotic use, knowledge and health literacy among the general population in Berlin, Germany and its surrounding rural areas",2018,10
Molecular adaptations to phosphorus deprivation and comparison with nitrogen deprivation responses in the diatom Phaeodactylum tricornutum,2018,20
PuLSE: Quality control and quantification of peptide sequences explored by phage display libraries,2018,1
A generative model for scientific concept hierarchies,2018,0
Acute liver failure in children—Is living donor liver transplantation justified?,2018,2
Factors determining dengue outbreak in Malaysia,2018,18
"Predicting excess cost for older inpatients with clinical complexity: A retrospective cohort study examining cognition, comorbidities and complications",2018,9
RAGE-dependent potentiation of TRPV1 currents in sensory neurons exposed to high glucose,2018,9
Rapid growth rate results in remarkably hardened breast in broilers during the middle stage of rearing: A biochemical and histopathological study,2018,14
Flow patterns through vascular graft models with and without cuffs,2018,1
The role of the folate pathway in pancreatic cancer risk,2018,9
Pattern of risks of rheumatoid arthritis among patients using statins: A cohort study with the clinical practice research datalink,2018,6
"Primate social attention: Species differences and effects of individual experience in humans, great apes, and macaques",2018,12
Advanced glycation end (AGE) product modification of laminin downregulates Kir4.1 in retinal Müller cells,2018,8
Exploring the relative contributions of reward-history and functionality information to children’s acquisition of the Aesop’s fable task,2018,3
A dual boundary classifier for predicting acute hypotensive episodes in critical care,2018,3
The development and validation of different decision-making tools to predict urine culture growth out of urine flow cytometry parameter,2018,3
Tree cover and species composition effects on academic performance of primary school students,2018,24
Reproductive ecology and stand structure of Joshua tree forests across climate gradients of the Mojave Desert,2018,2
Reproducibility of estimated optimal peak output using a force-velocity test on a cycle ergometer,2018,1
"Racial residential segregation, socioeconomic disparities, and the White-Black survival gap",2018,10
Neither Lys- and DAP-type peptidoglycans stimulate mouse or human innate immune cells via Toll-like receptor 2,2018,3
Amyloid formation reduces protein kinase B phosphorylation in primary islet β-cells which is improved by blocking IL-1β signaling,2018,2
Detection of mitochondrial DNA with 4977 bp deletion in leukocytes of patients with ischemic stroke,2018,7
MicroRNA profiling in plasma samples using qPCR arrays: Recommendations for correct analysis and interpretation,2018,19
Early Eocene deep-sea benthic foraminiferal faunas: Recovery from the Paleocene Eocene Thermal Maximum extinction in a greenhouse world,2018,8
Early cessation of ceramic production for ancestral Polynesian society in Tonga,2018,4
"Welfare states, the Great Recession and health: Trends in educational inequalities in self-reported health in 26 European countries",2018,15
Mobile phones as monitors of personal exposure to air pollution: Is this the future?,2018,17
Gaze distribution analysis and saliency prediction across age groups,2018,5
Empirical relationships between tree fall and landscape-level amounts of logging and fire,2018,7
Development of improved therapeutic mesothelin-based vaccines for pancreatic cancer,2018,1
Positive cytoplasmic UCHL5 tumor expression in gastric cancer is linked to improved prognosis,2018,8
The Turkish Neonatal Jaundice Online Registry: A national root cause analysis,2018,6
Mental toughness latent profiles in endurance athletes,2018,13
"Function of the natalisin receptor in mating of the oriental fruit fly, Bactrocera dorsalis (Hendel) and testing of peptidomimetics",2018,2
Predisposing and precipitating factors for delirium in community-dwelling older adults admitted to hospital with this condition: A prospective case series,2018,12
Dominance of P-glycoprotein 12 in phenotypic resistance conversion against ivermectin in Caenorhabditis elegans,2018,4
Influence of diabetes mellitus duration on the efficacy of ischemic preconditioning in a Zucker diabetic fatty rat model,2018,13
A 10-year case study on the changing determinants of university student satisfaction in the UK,2018,19
A cross-country analysis of climate shocks and smallholder food insecurity,2018,14
Support service utilization and out-of-pocket payments for health services in a population-based sample of adults with neurological conditions,2018,4
"Peak oxygen uptake in Paralympic sitting sports: A systematic literature review, meta- and pooled-data analysis",2018,15
On the importance of local dynamics in statokinesigram: A multivariate approach for postural control evaluation in elderly,2018,7
Characterising non-urgent users of the emergency department (ED): A retrospective analysis of routine ED data,2018,19
Rapid assessment of viable but non-culturable Bacillus coagulans MTCC 5856 in commercial formulations using Flow cytometry,2018,8
Using single-index ODEs to study dynamic gene regulatory network,2018,1
Real-time energy-saving metro train rescheduling with primary delay identification,2018,6
MicroRNA-19a and microRNA-19b promote the malignancy of clear cell renal cell carcinoma through targeting the tumor suppressor RhoB,2018,21
Validation of the portable Air-Smart Spirometer,2018,17
"Elevated temperature drives kelp microbiome dysbiosis, while elevated carbon dioxide induces water microbiome disruption",2018,25
Assessing changes in HIV-related legal and policy environments: Lessons learned from a multi-country evaluation,2018,0
Force sharing and other collaborative strategies in a dyadic force perception task,2018,0
Ultra-fast vitrification of patient-derived circulating tumor cell lines,2018,3
Transcriptome analysis in different developmental stages of Batocera horsfieldi (Coleoptera: Cerambycidae) and comparison of candidate olfactory genes,2018,12
Expressive writing intervention and self-reported physical health out-comes – Results from a nationwide randomized controlled trial with breast cancer patients,2018,3
Construction and characterization of bacterial artificial chromosomes harboring the full-length genome of a highly attenuated vaccinia virus LC16m8,2018,2
Role of acid-sensing ion channels in hypoxia- and hypercapnia-induced ventilatory responses,2018,4
Evaluation of the impact of reducing national emissions of SO2 and metals in Poland on background pollution using a bioindication method,2018,8
Support surfaces for pressure ulcer prevention: A network meta-analysis,2018,33
Zinc pyrithione activates K+ channels and hyperpolarizes the membrane of rat pulmonary artery smooth muscle cells,2018,3
CR6 interacting factor 1 deficiency promotes endothelial inflammation by SIRT1 downregulation,2018,7
Prevalence of several somatic diseases depends on the presence and severity of obstructive sleep apnea,2018,7
Technical feasibility study for production of tailored multielectrode arrays and patterning of arranged neuronal networks,2018,0
Sexing of chicken eggs by fluorescence and Raman spectroscopy through the shell membrane,2018,10
Analysis of socioeconomic differences in the quality of antenatal services in low and middle-income countries (LMICs),2018,8
Hospitalization mortality and associated risk factors in patients with polymyositis and dermatomyositis: A retrospective case-control study,2018,9
Correction: Antibiotic resistance rates and physician antibiotic prescription patterns of uncomplicated urinary tract infections in southern Chinese primary care,2018,1
Animal versus plant protein and adult bone health: A systematic review and meta-analysis from the National Osteoporosis Foundation,2018,16
Continuous positive airway pressure improves gait control in severe obstructive sleep apnoea: A prospective study,2018,4
An investigation of the effect of race-based social categorization on adults’ recognition of emotion,2018,2
Effects of flow rate on the migration of different plasticizers from PVC infusion medical devices,2018,4
The relationship of blue crab (Callinectes sapidus) size class and molt stage to disease acquisition and intensity of Hematodinium perezi infections,2018,2
β-glucuronidase use as a single internal control gene may confound analysis in FMR1 mRNA toxicity studies,2018,3
Small RNA populations revealed by blocking rRNA fragments in Drosophila melanogaster reproductive tissues,2018,7
A comparison of balance control during stance and gait in patients with inflammatory and non-inflammatory polyneuropathy,2018,5
"Predicting financial trouble using call data—On social capital, phone logs, and financial trouble",2018,4
Fermented whey-based product improves the quality of life of males with moderate lower urinary tract symptoms: A randomized double-blind study,2018,1
Effect of contrast material injection duration on arterial enhancement at CT in patients with various cardiac indices: Analysis using computer simulation,2018,1
Effects of earthquake on perinatal outcomes: A Chilean register-based study,2018,3
Risk assessment and HbA1c measurement in Norwegian community pharmacies to identify people with undiagnosed type 2 diabetes – A feasibility study,2018,4
Circulating extracellular DNA is an independent predictor of mortality in elderly patients with venous thromboembolism,2018,10
Exclusive breastfeeding promotion and neuropsychological outcomes in 5-8 year old children from Uganda and Burkina Faso: Results from the PROMISE EBF cluster randomized trial,2018,8
