name,title,year,citations
peter c melby,Transcriptional Profiling in Experimental Visceral Leishmaniasis Reveals a Broad Splenic Inflammatory Environment that Conditions Macrophages toward a Disease-Promoting Phenotype,2017,22
casey l ruark,Soybean cyst nematode culture collections and field populations from North Carolina and Missouri reveal high incidences of infection by viruses,2017,8
stephen r koenning,Soybean cyst nematode culture collections and field populations from North Carolina and Missouri reveal high incidences of infection by viruses,2017,8
eric l davis,Soybean cyst nematode culture collections and field populations from North Carolina and Missouri reveal high incidences of infection by viruses,2017,8
charles h opperman,Soybean cyst nematode culture collections and field populations from North Carolina and Missouri reveal high incidences of infection by viruses,2017,8
steven a lommel,Soybean cyst nematode culture collections and field populations from North Carolina and Missouri reveal high incidences of infection by viruses,2017,8
melissa g mitchum,Soybean cyst nematode culture collections and field populations from North Carolina and Missouri reveal high incidences of infection by viruses,2017,8
tim l sit,Soybean cyst nematode culture collections and field populations from North Carolina and Missouri reveal high incidences of infection by viruses,2017,8
anieta m sieuwerts,Progressive APOBEC3B mRNA expression in distant breast cancer metastases,2017,11
willemijne a m e schrijver,Progressive APOBEC3B mRNA expression in distant breast cancer metastases,2017,11
simone u dalm,Progressive APOBEC3B mRNA expression in distant breast cancer metastases,2017,11
vanja de weerd,Progressive APOBEC3B mRNA expression in distant breast cancer metastases,2017,11
cathy b moelans,Progressive APOBEC3B mRNA expression in distant breast cancer metastases,2017,11
natalie ter hoeve,Progressive APOBEC3B mRNA expression in distant breast cancer metastases,2017,11
paul j van diest,Progressive APOBEC3B mRNA expression in distant breast cancer metastases,2017,11
john w m martens,Progressive APOBEC3B mRNA expression in distant breast cancer metastases,2017,11
carolien h m van deurzen,Progressive APOBEC3B mRNA expression in distant breast cancer metastases,2017,11
ryan p walsh,When it pays to cheat: Examining how generalized food deception increases male and female fitness in a terrestrial orchid,2017,5
helen j michaels,When it pays to cheat: Examining how generalized food deception increases male and female fitness in a terrestrial orchid,2017,5
matthew p dizon,Comparing the Quality of Ambulatory Surgical Care for Skin Cancer in a Veterans Affairs Clinic and a Fee-For-Service Practice Using Clinical and Patient-Reported Measures,2017,0
eleni linos,Comparing the Quality of Ambulatory Surgical Care for Skin Cancer in a Veterans Affairs Clinic and a Fee-For-Service Practice Using Clinical and Patient-Reported Measures,2017,0
sarah t arron,Comparing the Quality of Ambulatory Surgical Care for Skin Cancer in a Veterans Affairs Clinic and a Fee-For-Service Practice Using Clinical and Patient-Reported Measures,2017,0
nancy k hills,Comparing the Quality of Ambulatory Surgical Care for Skin Cancer in a Veterans Affairs Clinic and a Fee-For-Service Practice Using Clinical and Patient-Reported Measures,2017,0
marymargaret chren,Comparing the Quality of Ambulatory Surgical Care for Skin Cancer in a Veterans Affairs Clinic and a Fee-For-Service Practice Using Clinical and Patient-Reported Measures,2017,0
andrzej kochanowicz,Cellular Stress Response Gene Expression During Upper and Lower Body High Intensity Exercises,2017,5
stanisław sawczyn,Cellular Stress Response Gene Expression During Upper and Lower Body High Intensity Exercises,2017,5
bartłomiej niespodziński,Cellular Stress Response Gene Expression During Upper and Lower Body High Intensity Exercises,2017,5
jan mieszkowski,Cellular Stress Response Gene Expression During Upper and Lower Body High Intensity Exercises,2017,5
kazimierz kochanowicz,Cellular Stress Response Gene Expression During Upper and Lower Body High Intensity Exercises,2017,5
małgorzata żychowska,Cellular Stress Response Gene Expression During Upper and Lower Body High Intensity Exercises,2017,5
antonio ivan lazzarino,Measuring high-sensitivity cardiac troponin T blood concentration in population surveys,2017,2
jennifer s mindell,Measuring high-sensitivity cardiac troponin T blood concentration in population surveys,2017,2
jigyasa sharma,Poor Quality for Poor Women? Inequities in the Quality of Antenatal and Delivery Care in Kenya,2017,37
hannah h leslie,Poor Quality for Poor Women? Inequities in the Quality of Antenatal and Delivery Care in Kenya,2017,37
francis kundu,Poor Quality for Poor Women? Inequities in the Quality of Antenatal and Delivery Care in Kenya,2017,37
margaret e kruk,Poor Quality for Poor Women? Inequities in the Quality of Antenatal and Delivery Care in Kenya,2017,37
clara sanjurjorodríguez,"Ovine Mesenchymal Stromal Cells: Morphologic, Phenotypic and Functional Characterization for Osteochondral Tissue Engineering",2017,15
rocío castroviñuelas,"Ovine Mesenchymal Stromal Cells: Morphologic, Phenotypic and Functional Characterization for Osteochondral Tissue Engineering",2017,15
tamara hermidagómez,"Ovine Mesenchymal Stromal Cells: Morphologic, Phenotypic and Functional Characterization for Osteochondral Tissue Engineering",2017,15
tania fernándezvázquez,"Ovine Mesenchymal Stromal Cells: Morphologic, Phenotypic and Functional Characterization for Osteochondral Tissue Engineering",2017,15
isaac manuel fuentesboquete,"Ovine Mesenchymal Stromal Cells: Morphologic, Phenotypic and Functional Characterization for Osteochondral Tissue Engineering",2017,15
francisco javier de torosantos,"Ovine Mesenchymal Stromal Cells: Morphologic, Phenotypic and Functional Characterization for Osteochondral Tissue Engineering",2017,15
silvia maría díazprado,"Ovine Mesenchymal Stromal Cells: Morphologic, Phenotypic and Functional Characterization for Osteochondral Tissue Engineering",2017,15
francisco javier blancogarcía,"Ovine Mesenchymal Stromal Cells: Morphologic, Phenotypic and Functional Characterization for Osteochondral Tissue Engineering",2017,15
myrto eleni flokas,Prevalence of ESBL-Producing Enterobacteriaceae in Pediatric Bloodstream Infections: A Systematic Review and Meta-Analysis,2017,28
styliani karanika,Prevalence of ESBL-Producing Enterobacteriaceae in Pediatric Bloodstream Infections: A Systematic Review and Meta-Analysis,2017,28
michail alevizakos,Prevalence of ESBL-Producing Enterobacteriaceae in Pediatric Bloodstream Infections: A Systematic Review and Meta-Analysis,2017,28
eleftherios mylonakis,Prevalence of ESBL-Producing Enterobacteriaceae in Pediatric Bloodstream Infections: A Systematic Review and Meta-Analysis,2017,28
lara waldschmidt,KChIP2 genotype dependence of transient outward current (Ito) properties in cardiomyocytes isolated from male and female mice,2017,1
vera junkereit,KChIP2 genotype dependence of transient outward current (Ito) properties in cardiomyocytes isolated from male and female mice,2017,1
robert bähring,KChIP2 genotype dependence of transient outward current (Ito) properties in cardiomyocytes isolated from male and female mice,2017,1
xiaolong qian,Dasatinib inhibits c-src phosphorylation and prevents the proliferation of Triple-Negative Breast Cancer (TNBC) cells which overexpress Syndecan-Binding Protein (SDCBP),2017,18
jun zhang,Dasatinib inhibits c-src phosphorylation and prevents the proliferation of Triple-Negative Breast Cancer (TNBC) cells which overexpress Syndecan-Binding Protein (SDCBP),2017,18
peize li,Dasatinib inhibits c-src phosphorylation and prevents the proliferation of Triple-Negative Breast Cancer (TNBC) cells which overexpress Syndecan-Binding Protein (SDCBP),2017,18
ronggang lang,Dasatinib inhibits c-src phosphorylation and prevents the proliferation of Triple-Negative Breast Cancer (TNBC) cells which overexpress Syndecan-Binding Protein (SDCBP),2017,18
weidong li,Dasatinib inhibits c-src phosphorylation and prevents the proliferation of Triple-Negative Breast Cancer (TNBC) cells which overexpress Syndecan-Binding Protein (SDCBP),2017,18
hui sun,Dasatinib inhibits c-src phosphorylation and prevents the proliferation of Triple-Negative Breast Cancer (TNBC) cells which overexpress Syndecan-Binding Protein (SDCBP),2017,18
fangfang liu,Dasatinib inhibits c-src phosphorylation and prevents the proliferation of Triple-Negative Breast Cancer (TNBC) cells which overexpress Syndecan-Binding Protein (SDCBP),2017,18
xiaojing guo,Dasatinib inhibits c-src phosphorylation and prevents the proliferation of Triple-Negative Breast Cancer (TNBC) cells which overexpress Syndecan-Binding Protein (SDCBP),2017,18
feng gu,Dasatinib inhibits c-src phosphorylation and prevents the proliferation of Triple-Negative Breast Cancer (TNBC) cells which overexpress Syndecan-Binding Protein (SDCBP),2017,18
li fu,Dasatinib inhibits c-src phosphorylation and prevents the proliferation of Triple-Negative Breast Cancer (TNBC) cells which overexpress Syndecan-Binding Protein (SDCBP),2017,18
bruno gonçalves,Exploring Team Passing Networks and Player Movement Dynamics in Youth Association Football,2017,58
diogo coutinho,Exploring Team Passing Networks and Player Movement Dynamics in Youth Association Football,2017,58
sara santos,Exploring Team Passing Networks and Player Movement Dynamics in Youth Association Football,2017,58
carlos lagopenas,Exploring Team Passing Networks and Player Movement Dynamics in Youth Association Football,2017,58
sergio jiménez,Exploring Team Passing Networks and Player Movement Dynamics in Youth Association Football,2017,58
jaime sampaio,Exploring Team Passing Networks and Player Movement Dynamics in Youth Association Football,2017,58
bernd kowall,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
wolfgang rathmann,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
andreas stang,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
brenda bongaerts,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
oliver kuss,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
christian herder,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
michael roden,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
anne quante,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
rolf holle,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
cornelia huth,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
annette peters,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
christa meisinger,Perceived risk of diabetes seriously underestimates actual diabetes risk: The KORA FF4 study,2017,24
lark l coffey,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
patricia a pesavento,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
rebekah i keesler,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
anil singapuri,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
jennifer watanabe,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
rie watanabe,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
joann yee,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
eliza blissmoreau,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
christina cruzen,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
kari l christe,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
j rachel reader,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
wilhelm von morgenland,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
anne m gibbons,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
a mark allen,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
jeff linnen,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
kui gao,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
eric delwart,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
graham simmons,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
mars stone,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
marion lanteri,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
sonia bakkour,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
michael busch,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
john morrison,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
koen k a van rompay,Zika Virus Tissue and Blood Compartmentalization in Acute Infection of Rhesus Macaques,2017,57
xuqin chen,B7-H3 Augments Inflammatory Responses and Exacerbates Brain Damage via Amplifying NF-κB p65 and MAPK p38 Activation during Experimental Pneumococcal Meningitis,2017,8
yan li,B7-H3 Augments Inflammatory Responses and Exacerbates Brain Damage via Amplifying NF-κB p65 and MAPK p38 Activation during Experimental Pneumococcal Meningitis,2017,8
siobhan blankson,B7-H3 Augments Inflammatory Responses and Exacerbates Brain Damage via Amplifying NF-κB p65 and MAPK p38 Activation during Experimental Pneumococcal Meningitis,2017,8
min liu,B7-H3 Augments Inflammatory Responses and Exacerbates Brain Damage via Amplifying NF-κB p65 and MAPK p38 Activation during Experimental Pneumococcal Meningitis,2017,8
danping huang,B7-H3 Augments Inflammatory Responses and Exacerbates Brain Damage via Amplifying NF-κB p65 and MAPK p38 Activation during Experimental Pneumococcal Meningitis,2017,8
h paul redmond,B7-H3 Augments Inflammatory Responses and Exacerbates Brain Damage via Amplifying NF-κB p65 and MAPK p38 Activation during Experimental Pneumococcal Meningitis,2017,8
jing huang,B7-H3 Augments Inflammatory Responses and Exacerbates Brain Damage via Amplifying NF-κB p65 and MAPK p38 Activation during Experimental Pneumococcal Meningitis,2017,8
jiang huai wang,B7-H3 Augments Inflammatory Responses and Exacerbates Brain Damage via Amplifying NF-κB p65 and MAPK p38 Activation during Experimental Pneumococcal Meningitis,2017,8
jian wang,B7-H3 Augments Inflammatory Responses and Exacerbates Brain Damage via Amplifying NF-κB p65 and MAPK p38 Activation during Experimental Pneumococcal Meningitis,2017,8
zuyi chen,E6 and E7 Gene Polymorphisms in Human Papillomavirus Types-58 and 33 Identified in Southwest China,2017,10
yaling jing,E6 and E7 Gene Polymorphisms in Human Papillomavirus Types-58 and 33 Identified in Southwest China,2017,10
qiang wen,E6 and E7 Gene Polymorphisms in Human Papillomavirus Types-58 and 33 Identified in Southwest China,2017,10
xianping ding,E6 and E7 Gene Polymorphisms in Human Papillomavirus Types-58 and 33 Identified in Southwest China,2017,10
tao wang,E6 and E7 Gene Polymorphisms in Human Papillomavirus Types-58 and 33 Identified in Southwest China,2017,10
xuemei mu,E6 and E7 Gene Polymorphisms in Human Papillomavirus Types-58 and 33 Identified in Southwest China,2017,10
yuwei chenzhang,E6 and E7 Gene Polymorphisms in Human Papillomavirus Types-58 and 33 Identified in Southwest China,2017,10
man cao,E6 and E7 Gene Polymorphisms in Human Papillomavirus Types-58 and 33 Identified in Southwest China,2017,10
a m den harder,Imaging of pediatric great vessel stents: Computed tomography or magnetic resonance imaging?,2017,4
d suchá,Imaging of pediatric great vessel stents: Computed tomography or magnetic resonance imaging?,2017,4
r w van hamersvelt,Imaging of pediatric great vessel stents: Computed tomography or magnetic resonance imaging?,2017,4
r p j budde,Imaging of pediatric great vessel stents: Computed tomography or magnetic resonance imaging?,2017,4
p a de jong,Imaging of pediatric great vessel stents: Computed tomography or magnetic resonance imaging?,2017,4
a m r schilham,Imaging of pediatric great vessel stents: Computed tomography or magnetic resonance imaging?,2017,4
c bos,Imaging of pediatric great vessel stents: Computed tomography or magnetic resonance imaging?,2017,4
j m p j breur,Imaging of pediatric great vessel stents: Computed tomography or magnetic resonance imaging?,2017,4
t leiner,Imaging of pediatric great vessel stents: Computed tomography or magnetic resonance imaging?,2017,4
marcus g davey,Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,2017,9
john s riley,Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,2017,9
abigail andrews,Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,2017,9
alec tyminski,Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,2017,9
maria limberis,Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,2017,9
jennifer e pogoriler,Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,2017,9
emily partridge,Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,2017,9
aliza olive,Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,2017,9
holly l hedrick,Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,2017,9
alan w flake,Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,2017,9
william h peranteau,Induction of Immune Tolerance to Foreign Protein via Adeno-Associated Viral Vector Gene Transfer in Mid-Gestation Fetal Sheep,2017,9
ruixia liu,Throughput assurance of wireless body area networks coexistence based on stochastic geometry,2017,5
yinglong wang,Throughput assurance of wireless body area networks coexistence based on stochastic geometry,2017,5
minglei shu,Throughput assurance of wireless body area networks coexistence based on stochastic geometry,2017,5
shangbin wu,Throughput assurance of wireless body area networks coexistence based on stochastic geometry,2017,5
fangzhou li,Measuring directional urban spatial interaction in China: A migration perspective,2017,9
zhiming feng,Measuring directional urban spatial interaction in China: A migration perspective,2017,9
peng li,Measuring directional urban spatial interaction in China: A migration perspective,2017,9
zhen you,Measuring directional urban spatial interaction in China: A migration perspective,2017,9
tomohiro matsuo,Green Tea Polyphenol Induces Changes in Cancer-Related Factors in an Animal Model of Bladder Cancer,2017,15
yasuyoshi miyata,Green Tea Polyphenol Induces Changes in Cancer-Related Factors in an Animal Model of Bladder Cancer,2017,15
akihiro asai,Green Tea Polyphenol Induces Changes in Cancer-Related Factors in an Animal Model of Bladder Cancer,2017,15
yuji sagara,Green Tea Polyphenol Induces Changes in Cancer-Related Factors in an Animal Model of Bladder Cancer,2017,15
bungo furusato,Green Tea Polyphenol Induces Changes in Cancer-Related Factors in an Animal Model of Bladder Cancer,2017,15
junya fukuoka,Green Tea Polyphenol Induces Changes in Cancer-Related Factors in an Animal Model of Bladder Cancer,2017,15
hideki sakai,Green Tea Polyphenol Induces Changes in Cancer-Related Factors in an Animal Model of Bladder Cancer,2017,15
baptiste porte,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
clémence chatelain,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
julie hardouin,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
céline derambure,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
yasmine zerdoumi,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
michèle hauchecorne,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
nicolas dupré,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
soumeya bekri,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
bruno gonzalez,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
stéphane marret,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
pascal cosette,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
philippe leroux,Proteomic and transcriptomic study of brain microvessels in neonatal and adult mice,2017,7
kwanjeera wanichthanarak,"Metabox: A Toolbox for Metabolomic Data Analysis, Interpretation and Integrative Exploration",2017,53
sili fan,"Metabox: A Toolbox for Metabolomic Data Analysis, Interpretation and Integrative Exploration",2017,53
dmitry grapov,"Metabox: A Toolbox for Metabolomic Data Analysis, Interpretation and Integrative Exploration",2017,53
dinesh kumar barupal,"Metabox: A Toolbox for Metabolomic Data Analysis, Interpretation and Integrative Exploration",2017,53
oliver fiehn,"Metabox: A Toolbox for Metabolomic Data Analysis, Interpretation and Integrative Exploration",2017,53
yu hong,Phylogeny and reclassification of Aconitum subgenus Lycoctonum (Ranunculaceae),2017,10
yan luo,Phylogeny and reclassification of Aconitum subgenus Lycoctonum (Ranunculaceae),2017,10
qi gao,Phylogeny and reclassification of Aconitum subgenus Lycoctonum (Ranunculaceae),2017,10
chen ren,Phylogeny and reclassification of Aconitum subgenus Lycoctonum (Ranunculaceae),2017,10
qiong yuan,Phylogeny and reclassification of Aconitum subgenus Lycoctonum (Ranunculaceae),2017,10
qiner yang,Phylogeny and reclassification of Aconitum subgenus Lycoctonum (Ranunculaceae),2017,10
zirui xu,Vehicle autonomous localization in local area of coal mine tunnel based on vision sensors and ultrasonic sensors,2017,8
wei yang,Vehicle autonomous localization in local area of coal mine tunnel based on vision sensors and ultrasonic sensors,2017,8
kaiming you,Vehicle autonomous localization in local area of coal mine tunnel based on vision sensors and ultrasonic sensors,2017,8
wei li,Vehicle autonomous localization in local area of coal mine tunnel based on vision sensors and ultrasonic sensors,2017,8
youngil kim,Vehicle autonomous localization in local area of coal mine tunnel based on vision sensors and ultrasonic sensors,2017,8
rasmus einarsson,Analyzing key constraints to biogas production from crop residues and manure in the EU—A spatially explicit model,2017,23
u martin persson,Analyzing key constraints to biogas production from crop residues and manure in the EU—A spatially explicit model,2017,23
salvatore costa,An Intronic cis-Regulatory Element Is Crucial for the Alpha Tubulin Pl-Tuba1a Gene Activation in the Ciliary Band and Animal Pole Neurogenic Domains during Sea Urchin Development,2017,2
aldo nicosia,An Intronic cis-Regulatory Element Is Crucial for the Alpha Tubulin Pl-Tuba1a Gene Activation in the Ciliary Band and Animal Pole Neurogenic Domains during Sea Urchin Development,2017,2
angela cuttitta,An Intronic cis-Regulatory Element Is Crucial for the Alpha Tubulin Pl-Tuba1a Gene Activation in the Ciliary Band and Animal Pole Neurogenic Domains during Sea Urchin Development,2017,2
fabrizio gianguzza,An Intronic cis-Regulatory Element Is Crucial for the Alpha Tubulin Pl-Tuba1a Gene Activation in the Ciliary Band and Animal Pole Neurogenic Domains during Sea Urchin Development,2017,2
maria antonietta ragusa,An Intronic cis-Regulatory Element Is Crucial for the Alpha Tubulin Pl-Tuba1a Gene Activation in the Ciliary Band and Animal Pole Neurogenic Domains during Sea Urchin Development,2017,2
olesya t shevchouk,Studies of HVC Plasticity in Adult Canaries Reveal Social Effects and Sex Differences as Well as Limitations of Multiple Markers Available to Assess Adult Neurogenesis,2017,8
gregory f ball,Studies of HVC Plasticity in Adult Canaries Reveal Social Effects and Sex Differences as Well as Limitations of Multiple Markers Available to Assess Adult Neurogenesis,2017,8
charlotte a cornil,Studies of HVC Plasticity in Adult Canaries Reveal Social Effects and Sex Differences as Well as Limitations of Multiple Markers Available to Assess Adult Neurogenesis,2017,8
jacques balthazart,Studies of HVC Plasticity in Adult Canaries Reveal Social Effects and Sex Differences as Well as Limitations of Multiple Markers Available to Assess Adult Neurogenesis,2017,8
le li,The signal peptide-like segment of hpaXm is required for its association to the cell wall in transgenic tobacco plants,2017,6
weiguo miao,The signal peptide-like segment of hpaXm is required for its association to the cell wall in transgenic tobacco plants,2017,6
wenbo liu,The signal peptide-like segment of hpaXm is required for its association to the cell wall in transgenic tobacco plants,2017,6
shujian zhang,The signal peptide-like segment of hpaXm is required for its association to the cell wall in transgenic tobacco plants,2017,6
sharadia dey,Spatio-Temporal Variation and Futuristic Emission Scenario of Ambient Nitrogen Dioxide over an Urban Area of Eastern India Using GIS and Coupled AERMOD–WRF Model,2017,8
srimanta gupta,Spatio-Temporal Variation and Futuristic Emission Scenario of Ambient Nitrogen Dioxide over an Urban Area of Eastern India Using GIS and Coupled AERMOD–WRF Model,2017,8
precious sibanda,Spatio-Temporal Variation and Futuristic Emission Scenario of Ambient Nitrogen Dioxide over an Urban Area of Eastern India Using GIS and Coupled AERMOD–WRF Model,2017,8
arun chakraborty,Spatio-Temporal Variation and Futuristic Emission Scenario of Ambient Nitrogen Dioxide over an Urban Area of Eastern India Using GIS and Coupled AERMOD–WRF Model,2017,8
noelia martínespinosa,Prevalence of high blood pressure and association with obesity in Spanish schoolchildren aged 4–6 years old,2017,14
ana díezfernández,Prevalence of high blood pressure and association with obesity in Spanish schoolchildren aged 4–6 years old,2017,14
