title,authors,date,target year
Chromosomer: a reference-based genome arrangement tool for producing draft chromosome sequences,"Gaik Tamazian, Pavel Dobrynin, Ksenia Krasheninnikova, Aleksey Komissarov, Klaus-Peter Koepfli ...",22 August 2016,2016
RES-Scanner: a software package for genome-wide identification of RNA-editing sites,"Zongji Wang, Jinmin Lian, Qiye Li, Pei Zhang, Yang Zhou ...",18 August 2016,2016
Improved hybrid de novo genome assembly of domesticated apple (Malus x domestica),"Xuewei Li, Ling Kui, Jing Zhang, Yinpeng Xie, Liping Wang ...",08 August 2016,2016
INC-Seq: accurate single molecule reads using nanopore sequencing,"Chenhao Li, Kern Rei Chng, Esther Jia Hui Boey, Amanda Hui Qi Ng, Andreas Wilm ...",02 August 2016,2016
Transcriptome of the Caribbean stony coral Porites astreoides from three developmental stages,"Tamer A Mansour, Joshua J C Rosenthal, C Titus Brown, Loretta M Roberson",02 August 2016,2016
Streaming algorithms for identification pathogens and antibiotic resistance potential from real-time MinION™ sequencing,"Minh Duc Cao, Devika Ganesamoorthy, Alysha G Elliott, Huihui Zhang, Matthew A Cooper ...",26 July 2016,2016
AGOUTI: improving genome assembly and annotation using transcriptome data,"Simo V Zhang, Luting Zhuo, Matthew W Hahn",19 July 2016,2016
Tools and techniques for computational reproducibility,"Stephen R Piccolo, Michael B Frampton",11 July 2016,2016
"Genome sequence of the olive tree, Olea europaea","Fernando Cruz, Irene Julca, Jèssica Gómez-Garrido, Damian Loska, Marina Marcet-Houben ...",27 June 2016,2016
"Sequencing, de novo assembly and annotation of a pink bollworm larval midgut transcriptome","Erica E Tassone, Gina Zastrow-Hayes, John Mathis, Mark E Nelson, Gusui Wu ...",22 June 2016,2016
Keemei: cloud-based validation of tabular bioinformatics file formats in Google Sheets,"Jai Ram Rideout, John H Chase, Evan Bolyen, Gail Ackermann, Antonio González ...",13 June 2016,2016
Recommendations on e-infrastructures for next-generation sequencing,"Ola Spjuth, Erik Bongcam-Rudloff, Johan Dahlberg, Martin Dahlö, Aleksi Kallio ...",07 June 2016,2016
Gigwa—Genotype investigator for genome-wide analyses,"Guilhem Sempéré, Florian Philippe, Alexis Dereeper, Manuel Ruiz, Gautier Sarah ...",06 June 2016,2016
"Genomic resources and draft assemblies of the human and porcine varieties of scabies mites, Sarcoptes scabiei var. hominis and var. suis","Ehtesham Mofiz, C Deborah, Torsten Seemann, Bart J Currie, Katja Fischer ...",02 June 2016,2016
"Transcriptome sequences spanning key developmental states as a resource for the study of the cestode Schistocephalus solidus, a threespine stickleback parasite","François Olivier Hébert, Stephan Grambauer, Iain Barber, Christian R Landry, Nadia Aubin-Horth",02 June 2016,2016
Recommendations for open data science,"Melissa Gymrek, Yossi Farjoun",18 May 2016,2016
Introducing BASE: the Biomes of Australian Soil Environments soil microbial diversity database,"Andrew Bissett, Anna Fitzgerald, Thys Meintjes, Pauline M Mele, Frank Reith ...",18 May 2016,2016
"Low coverage sequencing of three echinoderm genomes: the brittle star Ophionereis fasciata, the sea star Patiriella regularis, and the sea cucumber Australostichopus mollis","Kyle A Long, Carlos W Nossa, Mary A Sewell, Nicholas H Putnam, Joseph F Ryan",10 May 2016,2016
"Fish-T1K (Transcriptomes of 1,000 Fishes) Project: large-scale transcriptome data for fish evolution studies","Ying Sun, Yu Huang, Xiaofeng Li, Carole C Baldwin, Zhuocheng Zhou ...",03 May 2016,2016
High-throughput identification of novel conotoxins from the Chinese tubular cone snail (Conus betulinus) by multi-transcriptome sequencing,"Chao Peng, Ge Yao, Bing-Miao Gao, Chong-Xu Fan, Chao Bian ...",14 April 2016,2016
Brainhack: a collaborative workshop for the open neuroscience community,"R Cameron Craddock, Daniel S Margulies, Pierre Bellec, B Nolan Nichols, Sarael Alcauter ...",31 March 2016,2016
Mitochondrial metagenomics: letting the genes out of the bottle,"Alex Crampton-Platt, Douglas W Yu, Xin Zhou, Alfried P Vogler",22 March 2016,2016
Simulating social-ecological systems: the Island Digital Ecosystem Avatars (IDEA) consortium,"Neil Davies, Dawn Field, David Gavaghan, Sally J Holbrook, Serge Planes ...",17 March 2016,2016
Micro-computed tomography scan and virtual histological slide data for the land planarian Obama otavioi (Platyhelminthes),"Fernando Carbayo, Jennifer Winifred Lenihan",16 March 2016,2016
Integrated metabolomics and phytochemical genomics approaches for studies on rice,"Yozo Okazaki, Kazuki Saito",02 March 2016,2016
Methodological challenges and analytic opportunities for modeling and interpreting Big Healthcare Data,Ivo D Dinov,25 February 2016,2016
Galaxy-M: a Galaxy workflow for processing and analyzing direct infusion and liquid chromatography mass spectrometry-based metabolomics data,"Robert L Davidson, Ralf J M Weber, Haoyu Liu, Archana Sharma-Oates, Mark R Viant",23 February 2016,2016
Colib’read on galaxy: a tools suite dedicated to biological information extraction from raw NGS reads,"Yvan Le Bras, Olivier Collin, Cyril Monjeaud, Vincent Lacroix, Éric Rivals ...",11 February 2016,2016
Whole genome sequence analysis of BT-474 using complete Genomics’ standard and long fragment read technologies,"Serban Ciotlos, Qing Mao, Rebecca Yu Zhang, Zhenyu Li, Robert Chin ...",09 February 2016,2016
Scalable linkage-disequilibrium-based selective sweep detection: a performance guide,"Nikolaos Alachiotis, Pavlos Pavlidis",08 February 2016,2016
Species-level resolution of 16S rRNA gene amplicons sequenced through the MinION™ portable nanopore sequencer,"Alfonso Benítez-Páez, Kevin J Portune, Yolanda Sanz",28 January 2016,2016
"Draft genome of the Chinese mitten crab, Eriocheir sinensis","Linsheng Song, Chao Bian, Yongju Luo, Lingling Wang, Xinxin You ...",28 January 2016,2016
Genomes and virulence difference between two physiological races of Phytophthora nicotianae,"Hui liu, Xiao Ma, Haiqin yu, Dunhuang Fang, Yongping Li ...",28 January 2016,2016
"De novo construction of an expanded transcriptome assembly for the western tarnished plant bug, Lygus hesperus","Erica E Tassone, Scott M Geib, Brian Hall, Colin S Brent, Jeffrey A Fabrick ...",28 January 2016,2016
OPTIMA: sensitive and accurate whole-genome alignment of error-prone genomic maps by combinatorial indexing and technology-agnostic statistical analysis,"Davide Verzotto, Audrey S M Teo, Axel M Hillmer, Niranjan Nagarajan",19 January 2016,2016
Genomic analyses reveal FAM84B and the NOTCH pathway are associated with the progression of esophageal squamous cell carcinoma,"Caixia Cheng, Heyang Cui, Ling Zhang, Zhiwu Jia, Bin Song ...",11 January 2016,2016
