name,title,year,citations
shuguang huang,Correction: MicroRNA-486 as a Biomarker for Early Diagnosis and Recurrence of Non-Small Cell Lung Cancer,2016,2
lu chen,Correction: MicroRNA-486 as a Biomarker for Early Diagnosis and Recurrence of Non-Small Cell Lung Cancer,2016,2
zhongmin guo,Correction: MicroRNA-486 as a Biomarker for Early Diagnosis and Recurrence of Non-Small Cell Lung Cancer,2016,2
kai yuan,Correction: MicroRNA-486 as a Biomarker for Early Diagnosis and Recurrence of Non-Small Cell Lung Cancer,2016,2
jim lu,Correction: MicroRNA-486 as a Biomarker for Early Diagnosis and Recurrence of Non-Small Cell Lung Cancer,2016,2
hideki yagi,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
bisei ohkawara,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
hiroaki nakashima,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
kenyu ito,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
mikito tsushima,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
hisao ishii,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
kimitoshi noto,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
kyotaro ohta,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
akio masuda,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
shiro imagama,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
naoki ishiguro,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
kinji ohno,Correction: Zonisamide Enhances Neurite Elongation of Primary Motor Neurons and Facilitates Peripheral Nerve Regeneration In Vitro and in a Mouse Model,2016,1
hirofumi nishinaka,Neuropsychological Impairment and Its Association with Violence Risk in Japanese Forensic Psychiatric Patients: A Case-Control Study,2016,9
jun nakane,Neuropsychological Impairment and Its Association with Violence Risk in Japanese Forensic Psychiatric Patients: A Case-Control Study,2016,9
takako nagata,Neuropsychological Impairment and Its Association with Violence Risk in Japanese Forensic Psychiatric Patients: A Case-Control Study,2016,9
atsushi imai,Neuropsychological Impairment and Its Association with Violence Risk in Japanese Forensic Psychiatric Patients: A Case-Control Study,2016,9
noriomi kuroki,Neuropsychological Impairment and Its Association with Violence Risk in Japanese Forensic Psychiatric Patients: A Case-Control Study,2016,9
noriko sakikawa,Neuropsychological Impairment and Its Association with Violence Risk in Japanese Forensic Psychiatric Patients: A Case-Control Study,2016,9
mayu omori,Neuropsychological Impairment and Its Association with Violence Risk in Japanese Forensic Psychiatric Patients: A Case-Control Study,2016,9
osamu kuroda,Neuropsychological Impairment and Its Association with Violence Risk in Japanese Forensic Psychiatric Patients: A Case-Control Study,2016,9
naotsugu hirabayashi,Neuropsychological Impairment and Its Association with Violence Risk in Japanese Forensic Psychiatric Patients: A Case-Control Study,2016,9
yoshito igarashi,Neuropsychological Impairment and Its Association with Violence Risk in Japanese Forensic Psychiatric Patients: A Case-Control Study,2016,9
kenji hashimoto,Neuropsychological Impairment and Its Association with Violence Risk in Japanese Forensic Psychiatric Patients: A Case-Control Study,2016,9
jane li,Transcriptional Analysis of T Cells Resident in Human Skin,2016,17
moshe olshansky,Transcriptional Analysis of T Cells Resident in Human Skin,2016,17
francis r carbone,Transcriptional Analysis of T Cells Resident in Human Skin,2016,17
joel z ma,Transcriptional Analysis of T Cells Resident in Human Skin,2016,17
margaret m mcdonnell,"The Early-Acting Peroxin PEX19 Is Redundantly Encoded, Farnesylated, and Essential for Viability in Arabidopsis thaliana",2016,10
sarah e burkhart,"The Early-Acting Peroxin PEX19 Is Redundantly Encoded, Farnesylated, and Essential for Viability in Arabidopsis thaliana",2016,10
jerrad m stoddard,"The Early-Acting Peroxin PEX19 Is Redundantly Encoded, Farnesylated, and Essential for Viability in Arabidopsis thaliana",2016,10
zachary j wright,"The Early-Acting Peroxin PEX19 Is Redundantly Encoded, Farnesylated, and Essential for Viability in Arabidopsis thaliana",2016,10
lucia c strader,"The Early-Acting Peroxin PEX19 Is Redundantly Encoded, Farnesylated, and Essential for Viability in Arabidopsis thaliana",2016,10
bonnie bartel,"The Early-Acting Peroxin PEX19 Is Redundantly Encoded, Farnesylated, and Essential for Viability in Arabidopsis thaliana",2016,10
karine gloux,Unique β-Glucuronidase Locus in Gut Microbiomes of Crohn’s Disease Patients and Unaffected First-Degree Relatives,2016,7
jamila anbamondoloni,Unique β-Glucuronidase Locus in Gut Microbiomes of Crohn’s Disease Patients and Unaffected First-Degree Relatives,2016,7
alan w bowsher,Evolutionary Divergences in Root Exudate Composition among Ecologically-Contrasting Helianthus Species,2016,21
rifhat ali,Evolutionary Divergences in Root Exudate Composition among Ecologically-Contrasting Helianthus Species,2016,21
scott a harding,Evolutionary Divergences in Root Exudate Composition among Ecologically-Contrasting Helianthus Species,2016,21
chungjui tsai,Evolutionary Divergences in Root Exudate Composition among Ecologically-Contrasting Helianthus Species,2016,21
lisa a donovan,Evolutionary Divergences in Root Exudate Composition among Ecologically-Contrasting Helianthus Species,2016,21
quan rao,Intrahepatic Tissue Implantation Represents a Favorable Approach for Establishing Orthotopic Transplantation Hepatocellular Carcinoma Mouse Models,2016,8
abin you,Intrahepatic Tissue Implantation Represents a Favorable Approach for Establishing Orthotopic Transplantation Hepatocellular Carcinoma Mouse Models,2016,8
zhenglong guo,Intrahepatic Tissue Implantation Represents a Favorable Approach for Establishing Orthotopic Transplantation Hepatocellular Carcinoma Mouse Models,2016,8
bingfeng zuo,Intrahepatic Tissue Implantation Represents a Favorable Approach for Establishing Orthotopic Transplantation Hepatocellular Carcinoma Mouse Models,2016,8
xianjun gao,Intrahepatic Tissue Implantation Represents a Favorable Approach for Establishing Orthotopic Transplantation Hepatocellular Carcinoma Mouse Models,2016,8
ti zhang,Intrahepatic Tissue Implantation Represents a Favorable Approach for Establishing Orthotopic Transplantation Hepatocellular Carcinoma Mouse Models,2016,8
zhi du,Intrahepatic Tissue Implantation Represents a Favorable Approach for Establishing Orthotopic Transplantation Hepatocellular Carcinoma Mouse Models,2016,8
chenxuan wu,Intrahepatic Tissue Implantation Represents a Favorable Approach for Establishing Orthotopic Transplantation Hepatocellular Carcinoma Mouse Models,2016,8
haifang yin,Intrahepatic Tissue Implantation Represents a Favorable Approach for Establishing Orthotopic Transplantation Hepatocellular Carcinoma Mouse Models,2016,8
shintaro fumoto,Three-Dimensional Imaging of the Intracellular Fate of Plasmid DNA and Transgene Expression: ZsGreen1 and Tissue Clearing Method CUBIC Are an Optimal Combination for Multicolor Deep Imaging in Murine Tissues,2016,23
koyo nishimura,Three-Dimensional Imaging of the Intracellular Fate of Plasmid DNA and Transgene Expression: ZsGreen1 and Tissue Clearing Method CUBIC Are an Optimal Combination for Multicolor Deep Imaging in Murine Tissues,2016,23
koyo nishida,Three-Dimensional Imaging of the Intracellular Fate of Plasmid DNA and Transgene Expression: ZsGreen1 and Tissue Clearing Method CUBIC Are an Optimal Combination for Multicolor Deep Imaging in Murine Tissues,2016,23
shigeru kawakami,Three-Dimensional Imaging of the Intracellular Fate of Plasmid DNA and Transgene Expression: ZsGreen1 and Tissue Clearing Method CUBIC Are an Optimal Combination for Multicolor Deep Imaging in Murine Tissues,2016,23
ernstbernhard kayser,Region-Specific Defects of Respiratory Capacities in the Ndufs4(KO) Mouse Brain,2016,17
margaret m sedensky,Region-Specific Defects of Respiratory Capacities in the Ndufs4(KO) Mouse Brain,2016,17
philip g morgan,Region-Specific Defects of Respiratory Capacities in the Ndufs4(KO) Mouse Brain,2016,17
sharon owino,Melatonin Signaling Controls the Daily Rhythm in Blood Glucose Levels Independent of Peripheral Clocks,2016,26
susana contrerasalcantara,Melatonin Signaling Controls the Daily Rhythm in Blood Glucose Levels Independent of Peripheral Clocks,2016,26
kenkichi baba,Melatonin Signaling Controls the Daily Rhythm in Blood Glucose Levels Independent of Peripheral Clocks,2016,26
gianluca tosini,Melatonin Signaling Controls the Daily Rhythm in Blood Glucose Levels Independent of Peripheral Clocks,2016,26
laia castellsroca,Cth2 Protein Mediates Early Adaptation of Yeast Cells to Oxidative Stress Conditions,2016,6
jordi pijuan,Cth2 Protein Mediates Early Adaptation of Yeast Cells to Oxidative Stress Conditions,2016,6
francisco ferrezuelo,Cth2 Protein Mediates Early Adaptation of Yeast Cells to Oxidative Stress Conditions,2016,6
gemma bellí,Cth2 Protein Mediates Early Adaptation of Yeast Cells to Oxidative Stress Conditions,2016,6
enrique herrero,Cth2 Protein Mediates Early Adaptation of Yeast Cells to Oxidative Stress Conditions,2016,6
leonie s brose,Neighbourhood Deprivation and Outcomes of Stop Smoking Support – An Observational Study,2016,8
andy mcewen,Neighbourhood Deprivation and Outcomes of Stop Smoking Support – An Observational Study,2016,8
eecheng khor,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
bruce fanshawe,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
yue qi,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
sergei zolotukhin,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
rishikesh n kulkarni,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
ronaldo f enriquez,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
louise purtell,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
nicola j lee,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
natalie k wee,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
peter i croucher,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
lesley campbell,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
herbert herzog,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
paul a baldock,"Prader-Willi Critical Region, a Non-Translated, Imprinted Central Regulator of Bone Mass: Possible Role in Skeletal Abnormalities in Prader-Willi Syndrome",2016,15
jongseok lee,"Validation of the Martin Method for Estimating Low-Density Lipoprotein Cholesterol Levels in Korean Adults: Findings from the Korea National Health and Nutrition Examination Survey, 2009-2011",2016,20
sungok jang,"Validation of the Martin Method for Estimating Low-Density Lipoprotein Cholesterol Levels in Korean Adults: Findings from the Korea National Health and Nutrition Examination Survey, 2009-2011",2016,20
heejeong son,"Validation of the Martin Method for Estimating Low-Density Lipoprotein Cholesterol Levels in Korean Adults: Findings from the Korea National Health and Nutrition Examination Survey, 2009-2011",2016,20
carolina v messias,Sphingosine-1-Phosphate Induces Dose-Dependent Chemotaxis or Fugetaxis of T-ALL Blasts through S1P1 Activation,2016,2
eliane santanavanvliet,Sphingosine-1-Phosphate Induces Dose-Dependent Chemotaxis or Fugetaxis of T-ALL Blasts through S1P1 Activation,2016,2
julia p lemos,Sphingosine-1-Phosphate Induces Dose-Dependent Chemotaxis or Fugetaxis of T-ALL Blasts through S1P1 Activation,2016,2
otacilio c moreira,Sphingosine-1-Phosphate Induces Dose-Dependent Chemotaxis or Fugetaxis of T-ALL Blasts through S1P1 Activation,2016,2
vinicius cottadealmeida,Sphingosine-1-Phosphate Induces Dose-Dependent Chemotaxis or Fugetaxis of T-ALL Blasts through S1P1 Activation,2016,2
wilson savino,Sphingosine-1-Phosphate Induces Dose-Dependent Chemotaxis or Fugetaxis of T-ALL Blasts through S1P1 Activation,2016,2
daniella arêas mendesdacruz,Sphingosine-1-Phosphate Induces Dose-Dependent Chemotaxis or Fugetaxis of T-ALL Blasts through S1P1 Activation,2016,2
suhrid banskota,"BJ-1108, a 6-Amino-2,4,5-Trimethylpyridin-3-ol Analog, Inhibits Serotonin-Induced Angiogenesis and Tumor Growth through PI3K/NOX Pathway",2016,16
jaya gautam,"BJ-1108, a 6-Amino-2,4,5-Trimethylpyridin-3-ol Analog, Inhibits Serotonin-Induced Angiogenesis and Tumor Growth through PI3K/NOX Pathway",2016,16
sushil c regmi,"BJ-1108, a 6-Amino-2,4,5-Trimethylpyridin-3-ol Analog, Inhibits Serotonin-Induced Angiogenesis and Tumor Growth through PI3K/NOX Pathway",2016,16
pallavi gurung,"BJ-1108, a 6-Amino-2,4,5-Trimethylpyridin-3-ol Analog, Inhibits Serotonin-Induced Angiogenesis and Tumor Growth through PI3K/NOX Pathway",2016,16
myohyeon park,"BJ-1108, a 6-Amino-2,4,5-Trimethylpyridin-3-ol Analog, Inhibits Serotonin-Induced Angiogenesis and Tumor Growth through PI3K/NOX Pathway",2016,16
seung joo kim,"BJ-1108, a 6-Amino-2,4,5-Trimethylpyridin-3-ol Analog, Inhibits Serotonin-Induced Angiogenesis and Tumor Growth through PI3K/NOX Pathway",2016,16
taegyu nam,"BJ-1108, a 6-Amino-2,4,5-Trimethylpyridin-3-ol Analog, Inhibits Serotonin-Induced Angiogenesis and Tumor Growth through PI3K/NOX Pathway",2016,16
byeongseon jeong,"BJ-1108, a 6-Amino-2,4,5-Trimethylpyridin-3-ol Analog, Inhibits Serotonin-Induced Angiogenesis and Tumor Growth through PI3K/NOX Pathway",2016,16
jungae kim,"BJ-1108, a 6-Amino-2,4,5-Trimethylpyridin-3-ol Analog, Inhibits Serotonin-Induced Angiogenesis and Tumor Growth through PI3K/NOX Pathway",2016,16
breda cullen,Towards Validation of a New Computerised Test of Goal Neglect: Preliminary Evidence from Clinical and Neuroimaging Pilot Studies,2016,2
david brennan,Towards Validation of a New Computerised Test of Goal Neglect: Preliminary Evidence from Clinical and Neuroimaging Pilot Studies,2016,2
tom manly,Towards Validation of a New Computerised Test of Goal Neglect: Preliminary Evidence from Clinical and Neuroimaging Pilot Studies,2016,2
jonathan j evans,Towards Validation of a New Computerised Test of Goal Neglect: Preliminary Evidence from Clinical and Neuroimaging Pilot Studies,2016,2
ameeta s kalokhe,The Development and Validation of the Indian Family Violence and Control Scale,2016,12
rob stephenson,The Development and Validation of the Indian Family Violence and Control Scale,2016,12
mary e kelley,The Development and Validation of the Indian Family Violence and Control Scale,2016,12
kristin l dunkle,The Development and Validation of the Indian Family Violence and Control Scale,2016,12
anuradha paranjape,The Development and Validation of the Indian Family Violence and Control Scale,2016,12
vikram solas,The Development and Validation of the Indian Family Violence and Control Scale,2016,12
latika karve,The Development and Validation of the Indian Family Violence and Control Scale,2016,12
carlos del rio,The Development and Validation of the Indian Family Violence and Control Scale,2016,12
seema sahay,The Development and Validation of the Indian Family Violence and Control Scale,2016,12
alessandra stacchiotti,Hepatic Macrosteatosis Is Partially Converted to Microsteatosis by Melatonin Supplementation in ob/ob Mice Non-Alcoholic Fatty Liver Disease,2016,33
gaia favero,Hepatic Macrosteatosis Is Partially Converted to Microsteatosis by Melatonin Supplementation in ob/ob Mice Non-Alcoholic Fatty Liver Disease,2016,33
antonio lavazza,Hepatic Macrosteatosis Is Partially Converted to Microsteatosis by Melatonin Supplementation in ob/ob Mice Non-Alcoholic Fatty Liver Disease,2016,33
igor golic,Hepatic Macrosteatosis Is Partially Converted to Microsteatosis by Melatonin Supplementation in ob/ob Mice Non-Alcoholic Fatty Liver Disease,2016,33
marija aleksic,Hepatic Macrosteatosis Is Partially Converted to Microsteatosis by Melatonin Supplementation in ob/ob Mice Non-Alcoholic Fatty Liver Disease,2016,33
aleksandra korac,Hepatic Macrosteatosis Is Partially Converted to Microsteatosis by Melatonin Supplementation in ob/ob Mice Non-Alcoholic Fatty Liver Disease,2016,33
luigi fabrizio rodella,Hepatic Macrosteatosis Is Partially Converted to Microsteatosis by Melatonin Supplementation in ob/ob Mice Non-Alcoholic Fatty Liver Disease,2016,33
rita rezzani,Hepatic Macrosteatosis Is Partially Converted to Microsteatosis by Melatonin Supplementation in ob/ob Mice Non-Alcoholic Fatty Liver Disease,2016,33
mohamed bourmoum,The GTPase ARF6 Controls ROS Production to Mediate Angiotensin II-Induced Vascular Smooth Muscle Cell Proliferation,2016,25
ricardo charles,The GTPase ARF6 Controls ROS Production to Mediate Angiotensin II-Induced Vascular Smooth Muscle Cell Proliferation,2016,25
audrey claing,The GTPase ARF6 Controls ROS Production to Mediate Angiotensin II-Induced Vascular Smooth Muscle Cell Proliferation,2016,25
xiaohua he,A New Immunoassay for Detecting All Subtypes of Shiga Toxins Produced by Shiga Toxin-Producing E. coli in Ground Beef,2016,13
qiulian kong,A New Immunoassay for Detecting All Subtypes of Shiga Toxins Produced by Shiga Toxin-Producing E. coli in Ground Beef,2016,13
stephanie patfield,A New Immunoassay for Detecting All Subtypes of Shiga Toxins Produced by Shiga Toxin-Producing E. coli in Ground Beef,2016,13
craig skinner,A New Immunoassay for Detecting All Subtypes of Shiga Toxins Produced by Shiga Toxin-Producing E. coli in Ground Beef,2016,13
reuven rasooly,A New Immunoassay for Detecting All Subtypes of Shiga Toxins Produced by Shiga Toxin-Producing E. coli in Ground Beef,2016,13
elizabeth morenoarriola,AMP-Activated Protein Kinase Regulates Oxidative Metabolism in Caenorhabditis elegans through the NHR-49 and MDT-15 Transcriptional Regulators,2016,24
mohammed el hafidi,AMP-Activated Protein Kinase Regulates Oxidative Metabolism in Caenorhabditis elegans through the NHR-49 and MDT-15 Transcriptional Regulators,2016,24
daniel ortegacuéllar,AMP-Activated Protein Kinase Regulates Oxidative Metabolism in Caenorhabditis elegans through the NHR-49 and MDT-15 Transcriptional Regulators,2016,24
karla carvajal,AMP-Activated Protein Kinase Regulates Oxidative Metabolism in Caenorhabditis elegans through the NHR-49 and MDT-15 Transcriptional Regulators,2016,24
yang zhang,Comparison of the Dynesys Dynamic Stabilization System and Posterior Lumbar Interbody Fusion for Lumbar Degenerative Disease,2016,16
jianlin shan,Comparison of the Dynesys Dynamic Stabilization System and Posterior Lumbar Interbody Fusion for Lumbar Degenerative Disease,2016,16
xiumei liu,Comparison of the Dynesys Dynamic Stabilization System and Posterior Lumbar Interbody Fusion for Lumbar Degenerative Disease,2016,16
fang li,Comparison of the Dynesys Dynamic Stabilization System and Posterior Lumbar Interbody Fusion for Lumbar Degenerative Disease,2016,16
kai guan,Comparison of the Dynesys Dynamic Stabilization System and Posterior Lumbar Interbody Fusion for Lumbar Degenerative Disease,2016,16
tiansheng sun,Comparison of the Dynesys Dynamic Stabilization System and Posterior Lumbar Interbody Fusion for Lumbar Degenerative Disease,2016,16
małgorzata kurkowiak,ZMYND10 - Mutation Analysis in Slavic Patients with Primary Ciliary Dyskinesia,2016,8
ewa ziętkiewicz,ZMYND10 - Mutation Analysis in Slavic Patients with Primary Ciliary Dyskinesia,2016,8
agnieszka greber,ZMYND10 - Mutation Analysis in Slavic Patients with Primary Ciliary Dyskinesia,2016,8
katarzyna voelkel,ZMYND10 - Mutation Analysis in Slavic Patients with Primary Ciliary Dyskinesia,2016,8
alina wojda,ZMYND10 - Mutation Analysis in Slavic Patients with Primary Ciliary Dyskinesia,2016,8
andrzej pogorzelski,ZMYND10 - Mutation Analysis in Slavic Patients with Primary Ciliary Dyskinesia,2016,8
michał witt,ZMYND10 - Mutation Analysis in Slavic Patients with Primary Ciliary Dyskinesia,2016,8
justin f shaffer,A Familiar(ity) Problem: Assessing the Impact of Prerequisites and Content Familiarity on Student Learning,2016,6
jennifer v dang,A Familiar(ity) Problem: Assessing the Impact of Prerequisites and Content Familiarity on Student Learning,2016,6
amanda k lee,A Familiar(ity) Problem: Assessing the Impact of Prerequisites and Content Familiarity on Student Learning,2016,6
samantha j dacanay,A Familiar(ity) Problem: Assessing the Impact of Prerequisites and Content Familiarity on Student Learning,2016,6
usman alam,A Familiar(ity) Problem: Assessing the Impact of Prerequisites and Content Familiarity on Student Learning,2016,6
hollie y wong,A Familiar(ity) Problem: Assessing the Impact of Prerequisites and Content Familiarity on Student Learning,2016,6
george j richards,A Familiar(ity) Problem: Assessing the Impact of Prerequisites and Content Familiarity on Student Learning,2016,6
pavan kadandale,A Familiar(ity) Problem: Assessing the Impact of Prerequisites and Content Familiarity on Student Learning,2016,6
brian k sato,A Familiar(ity) Problem: Assessing the Impact of Prerequisites and Content Familiarity on Student Learning,2016,6
tamás kaucsár,Urine/Plasma Neutrophil Gelatinase Associated Lipocalin Ratio Is a Sensitive and Specific Marker of Subclinical Acute Kidney Injury in Mice,2016,18
mária godó,Urine/Plasma Neutrophil Gelatinase Associated Lipocalin Ratio Is a Sensitive and Specific Marker of Subclinical Acute Kidney Injury in Mice,2016,18
csaba révész,Urine/Plasma Neutrophil Gelatinase Associated Lipocalin Ratio Is a Sensitive and Specific Marker of Subclinical Acute Kidney Injury in Mice,2016,18
miklós kovács,Urine/Plasma Neutrophil Gelatinase Associated Lipocalin Ratio Is a Sensitive and Specific Marker of Subclinical Acute Kidney Injury in Mice,2016,18
attila mócsai,Urine/Plasma Neutrophil Gelatinase Associated Lipocalin Ratio Is a Sensitive and Specific Marker of Subclinical Acute Kidney Injury in Mice,2016,18
norbert kiss,Urine/Plasma Neutrophil Gelatinase Associated Lipocalin Ratio Is a Sensitive and Specific Marker of Subclinical Acute Kidney Injury in Mice,2016,18
