title,year,citations
Microbial community structure shows differing levels of temporal stability in intertidal beach sands of the grand strand region of South Carolina,2020,0
Trajectories and mental health-related predictors of perceived discrimination and stigma among homeless adults with mental illness,2020,4
Control of visual adaptation depends upon task,2020,0
HLA class I restricted epitopes prediction of common tumor antigens in white and East Asian populations: Implication on antigen selection for cancer vaccine design,2020,0
A framework for testing independence between lane change and cooperative intelligent transportation system,2020,1
Social and clinical predictors of short- and long-term readmission after a severe exacerbation of copd,2020,2
Changes in airway diameter and mucus plugs in patients with asthma exacerbation,2020,1
Self-organized emergence of folded protein-like network structures from geometric constraints,2020,0
"The views, perspectives, and experiences of academic researchers with data sharing and reuse: A meta-synthesis",2020,2
Do corporate governance structure and capital structure matter for the performance of the firms? An empirical testing with the contemplation of outliers,2020,2
A comparison of hepato-cellular in vitro platforms to study CYP3A4 induction,2020,1
Adaptive phenotypic modulations lead to therapy resistance in chronic myeloid leukemia cells,2020,0
Patterns of antenatal corticosteroid administration in a cohort of women with diabetes in pregnancy,2020,0
Controlling the pressure of hydrogen-natural gas mixture in an inclined pipeline,2020,1
"Lornoxicam controlled release transdermal gel patch: Design, characterization and optimization using co-solvents as penetration enhancers",2020,0
"General anesthesia technique and perception of quality of postoperative recovery in women undergoing cholecystectomy: A randomized, double-blinded clinical trial",2020,1
Resistance exercise causes greater serum hepcidin elevation than endurance (cycling) exercise,2020,1
Diurnal activity patterns and habitat use of juvenile Pastinachus ater in a coral reef flat environment,2020,4
Sclera color enhances gaze perception in humans,2020,0
In vitro comparison of the accuracy of four intraoral scanners and three conventional impression methods for two neighboring implants,2020,2
"Compared to other front-of-pack nutrition labels, the Nutri-Score emerged as the most efficient to inform Swiss consumers on the nutritional quality of food products",2020,5
"Epidemiology of Schistosoma mansoni infection and associated risk factors among school children attending primary schools nearby rivers in Jimma town, an urban setting, Southwest Ethiopia",2020,0
Machine learning on genome-wide association studies to predict the risk of radiation-associated contralateral breast cancer in the WECARE Study,2020,2
Evaluation of bacterial proliferation with a microfluidic-based device: Antibiochip,2020,0
Efficacy of aerial forward-looking infrared surveys for detecting polar bear maternal dens,2020,1
Serum miR-379 expression is related to the development and progression of hypercholesterolemia in non-alcoholic fatty liver disease,2020,3
A possible role for hepcidin in the detection of iron deficiency in severely anaemic HIV-infected patients in Malawi,2020,0
"Isolation of lactic acid bacteria capable of reducing environmental alkyl and fatty acid hydroperoxides, and the effect of their oral administration on oxidative-stressed nematodes and rats",2020,0
Chestnut extract but not sodium salicylate decreases the severity of diarrhea and enterotoxigenic Escherichia coli F4 shedding in artificially infected piglets,2020,2
S100A8/S100A9 deficiency increases neutrophil activation and protective immune responses against invading infective L3 larvae of the filarial nematode Litomosoides sigmodontis,2020,1
"Sociocultural determinants of adoption of preventive practices for hantavirus: A knowledge, attitudes, and practices survey in Tonosí, Panama",2020,1
"STOP: Study, Treat, Observe, and Prevent Neglected Diseases of Poverty Act",2020,0
"Population structure and antimicrobial resistance patterns of Salmonella Typhi isolates in urban Dhaka, Bangladesh from 2004 to 2016",2020,2
"Outbreak of gastrointestinal anthrax following eating beef of suspicious origin: Isingiro District, Uganda, 2017",2020,1
Targeting tRNA-synthetase interactions towards novel therapeutic discovery against eukaryotic pathogens,2020,1
Gender mainstreaming as a pathway for sustainable arbovirus control in Latin America,2020,7
"An epidemiological study of suspected rabies exposures and adherence to rabies post-exposure prophylaxis in Eastern Thailand, 2015",2020,1
Advances in clinical trial design: Weaving tomorrow’s TB treatments,2020,1
Doubting what you already know: Uncertainty regarding state transitions is associated with obsessive compulsive symptoms,2020,0
Organization of primate amygdalar–thalamic pathways for emotions,2020,4
Eating breakfast and avoiding late-evening snacking sustains lipid oxidation,2020,6
Whole-chromosome hitchhiking driven by a male-killing endosymbiont,2020,5
VCAM1/VLA4 interaction mediates Ly6Clow monocyte recruitment to the brain in a TNFR signaling dependent manner during fungal infection,2020,3
Two waves of pro-inflammatory factors are released during the influenza A virus (IAV)-driven pulmonary immunopathogenesis,2020,7
"Correction: Evaluating the impact of meloxicam oral suspension administered at parturition on subsequent production, health, and culling in dairy cows: A randomized clinical field trial",2020,0
Correction: Designing machine learning workflows with an application to topological data analysis,2020,0
Correction: The Human Endogenous Protection System against Cell-Free Hemoglobin and Heme Is Overwhelmed in Preeclampsia and Provides Potential Biomarkers and Clinical Indicators,2020,0
Correction: Shifting perceptions of female genital cutting in a Swedish migration context,2020,0
Correction: Correction: Two distinct actin waves correlated with turns-and-runs of crawling microglia,2020,0
KLF4 is required for suppression of histamine synthesis by polyamines during bone marrow-derived mast cell differentiation,2020,1
Clueless: An ethnographic study of young men who participate in the seduction community with a focus on their psychosocial well-being and mental health,2020,0
Real-time 3T MRI-guided cardiovascular catheterization in a porcine model using a glass-fiber epoxy-based guidewire,2020,0
Improved health care utilization and costs in transplanted versus non-transplanted adults with sickle cell disease,2020,0
"Dop1R1, a type 1 dopaminergic receptor expressed in Mushroom Bodies, modulates Drosophila larval locomotion",2020,0
A convenient renewable surface plasmon resonance chip for relative quantification of genetically modified soybean in food and feed,2020,0
Evaluation of machine learning models for automatic detection of DNA double strand breaks after irradiation using a γH2AX foci assay,2020,0
Two-step magnetic bead-based (2MBB) techniques for immunocapture of extracellular vesicles and quantification of microRNAs for cardiovascular diseases: A pilot study,2020,2
"miR-101, miR-548b, miR-554, and miR-1202 are reliable prognosis predictors of the miRNAs associated with cancer immunity in primary central nervous system lymphoma",2020,2
"Herpes simplex virus type 1 inflammasome activation in proinflammatory human macrophages is dependent on NLRP3, ASC, and caspase-1",2020,4
The presence of coexisting sleep-disordered breathing among women with hypertensive disorders of pregnancy does not worsen perinatal outcome,2020,1
Revealing the epigenetic effect of temozolomide on glioblastoma cell lines in therapeutic conditions,2020,1
Frailty predicts surgical complications after kidney transplantation. A propensity score matched study,2020,1
In inpatients with cirrhosis opioid use is common and associated with length of stay and persistent use post-discharge,2020,0
"The psychosocial wellbeing of orphans: The case of early school leavers in socially depressed environment in Mpumalanga Province, South Africa",2020,1
Environmental factors influencing the abundance of four species of threatened mammals in degraded habitats in the eastern Brazilian Amazon,2020,0
Repeatability of flatfish reflex impairment assessments based on video recordings,2020,0
Spatial coefficient of variation of arterial spin labeling MRI as a cerebrovascular correlate of carotid occlusive disease,2020,3
"Knowledge, attitude and practices on cholera in an arid county, Kenya, 2018: A mixed-methods approach",2020,0
An improved Bayesian Modified-EWMA location chart and its applications in mechanical and sport industry,2020,0
Fine scale characteristics of catfish aquaculture ponds influencing piscivorous avian species foraging use in the Mississippi Delta,2020,2
Vascular density in age-related macular degeneration after one year of antiVEGF treatment with treat-and-extend and fixed regimens,2020,0
"Efficacy of new-generation antidepressants assessed with the Montgomery-Asberg Depression Rating Scale, the gold standard clinician rating scale: A meta-analysis of randomised placebo-controlled trials",2020,4
Environmental assessment of Obstacle Limitation Surfaces (OLS) in airports using geographic information technologies,2020,0
"Seasonal differences exist in the polyunsaturated fatty acid, mineral and antioxidant content of U.S. grass-finished beef",2020,1
Bayesian credible subgroup identification for treatment effectiveness in time-to-event data,2020,0
Mean flow and turbulence structure over exposed roots on a forested floodplain: Insights from a controlled laboratory experiment,2020,0
Low enrollment and high treatment success in children with drug-resistant tuberculosis in Ethiopia: A ten years national retrospective cohort study,2020,0
Vaccine effectiveness of cell-culture relative to egg-based inactivated influenza vaccine during the 2017-18 influenza season,2020,3
Benefit from surgery with additional radiotherapy in N1 head and neck cancer at the time of IMRT: A population-based study on recent developments,2020,1
The effect of hand motion and object orientation on the automatic detection of orientation: A visual mismatch negativity study,2020,0
What happens when the rain is back? A hypothetical model on how germination and post-germination occur in a species from transient seed banks,2020,0
Impacts of neonicotinoid seed treatments on soil-dwelling pest populations and agronomic parameters in corn and soybean in Quebec (Canada),2020,5
Comparison of choroidal thickness measurements using swept source and spectral domain optical coherence tomography in pachychoroid diseases,2020,4
Innervation of the hip joint capsular complex: A systematic review of histological and immunohistochemical studies and their clinical implications for contemporary treatment strategies in total hip arthroplasty,2020,0
In vitro evaluations on canine monocyte-derived dendritic cells of a nanoparticles delivery system for vaccine antigen against Echinococcus granulosus,2020,1
Multimodal and multifunctional signaling? – Web reduction courtship behavior in a North American population of the false black widow spider,2020,1
Manipulating the type VI secretion system spike to shuttle passenger proteins,2020,2
Assessing impact of MALDI mass spectroscopy on reducing directed antibiotic coverage time for Gram-negative organisms,2020,0
Fluoridation of a lizard bone embedded in Dominican amber suggests open-system behavior,2020,0
The uptake of population size estimation studies for key populations in guiding HIV responses on the African continent,2020,1
Identification and quantification of cassava starch adulteration in different food starches by droplet digital PCR,2020,1
Experimental validation of the prestretch-strain relationship as a non-invasive index of left ventricular myocardial contractility,2020,0
The application of key feature extraction algorithm based on Gabor wavelet transformation in the diagnosis of lumbar intervertebral disc degenerative changes,2020,1
Twelve eyes see more than eight. Referee bias and the introduction of additional assistant referees in soccer,2020,0
A C-terminal peptide from type I interferon protects the retina in a mouse model of autoimmune uveitis,2020,1
Seasonality of ventricular fibrillation at first myocardial infarction and association with viral exposure,2020,1
Analysis of unusual and signature APOBEC-mutations in HIV-1 pol next-generation sequences,2020,4
Transcriptomic profiling of PBDE-exposed HepaRG cells unveils critical lncRNA- PCG pairs involved in intermediary metabolism,2020,2
How the Avengers assemble: Ecological modelling of effective cast sizes for movies,2020,0
First Indian report on genome-wide comparison of multidrug-resistant Escherichia coli from blood stream infections,2020,3
Semi-synthetic cinnamodial analogues: Structural insights into the insecticidal and antifeedant activities of drimane sesquiterpenes against the mosquito Aedes aegypti,2020,1
Large-scale survey of a neglected agent of sparganosis Spirometra erinaceieuropaei (Cestoda: Diphyllobothriidae) in wild frogs in China,2020,3
Metabolic and pathologic profiles of human LSS deficiency recapitulated in mice,2020,2
"Individualized genetic network analysis reveals new therapeutic vulnerabilities in 6,700 cancer genomes",2020,2
From cells to tissue: How cell scale heterogeneity impacts glioblastoma growth and treatment response,2020,3
Characterising viable virus from air exhaled by H1N1 influenza-infected ferrets reveals the importance of haemagglutinin stability for airborne infectivity,2020,3
Incident prolonged QT interval in midlife and late-life cognitive performance,2020,0
Discovery of antitumor lectins from rainforest tree root transcriptomes,2020,0
Evaluation of antiviral T cell responses and TSCM cells in volunteers enrolled in a phase I HIV-1 subtype C prophylactic vaccine trial in India,2020,1
Quantification of fluorophore distribution and therapeutic response in matched in vivo and ex vivo pancreatic cancer model systems,2020,0
Aberrant activation of bone marrow Ly6C high monocytes in diabetic mice contributes to impaired glucose tolerance,2020,0
Artificial neural networks for predicting social comparison effects among female Instagram users,2020,1
The relationship between attitudes towards pregnancy and contraceptive continuation: Results from a longitudinal study of married women in India,2020,0
"Lung clearance index in healthy volunteers, measured using a novel portable system with a closed circuit wash-in",2020,0
Associations between body dissatisfaction and self-reported anxiety and depression in otherwise healthy men: A systematic review and meta-analysis,2020,4
Burden of disease from shingles and post-herpetic neuralgia in the over 80 year olds in the UK,2020,2
The impact of longstanding illness and common mental disorder on competing employment exits routes in older working age: A longitudinal data-linkage study in Sweden,2020,0
A comparison of post-saccadic oscillations in European-Born and China-Born British University Undergraduates,2020,1
Intra- and inter-hemispheric processing during binocular rivalry in mild glaucoma,2020,0
Spectroscopic and theoretical studies of fluorescence effects induced by the ESIPT process in a new derivative 2-Hydroxy-N-(2-phenylethyl)benzamide – Study on the effects of pH and medium polarity changes,2020,1
Spatial networks differ when food supply changes: Foraging strategy of Egyptian fruit bats,2020,3
Comprehensive analysis of DNA methylation and gene expression in orally tolerized T cells,2020,0
A cross population between D. kaki and D. virginiana shows high variability for saline tolerance and improved salt stress tolerance,2020,1
What is your definition of Big Data? Researchers’ understanding of the phenomenon of the decade,2020,5
Severe obesity and the impact of medical weight loss on estimated glomerular filtration rate,2020,0
The impact of place and legacy framing on climate action: A lifespan approach,2020,0
"Robust, independent and relevant prognostic 18F-fluorodeoxyglucose positron emission tomography radiomics features in non-small cell lung cancer: Are there any?",2020,7
Investigating the ferric ion binding site of magnetite biomineralisation protein Mms6,2020,1
Determinants influencing antibiotic use in Singapore's small-scale aquaculture sectors: A qualitative study,2020,1
Longitudinal change of cervical artificial disc motion following replacement,2020,0
Conspecific and interspecific stimuli reduce initial performance in an aversive learning task in honey bees (Apis mellifera),2020,0
The ESAS-score: A histological severity grading system of subarachnoid hemorrhage using the modified double hemorrhage model in rats,2020,0
The impact of respiratory gating on improving volume measurement of murine lung tumors in micro-CT imaging,2020,2
Resting behaviour of malaria vectors in highland and lowland sites of western Kenya: Implication on malaria vector control measures,2020,3
Range of motion and between-measurement variation of spinal kinematics in sound horses at trot on the straight line and on the lunge,2020,0
"Systems biology analysis of publicly available transcriptomic data reveals a critical link between AKR1B10 gene expression, smoking and occurrence of lung cancer",2020,2
Insights on aquatic microbiome of the Indian Sundarbans mangrove areas,2020,2
Severe anaemia complicating HIV in Malawi; Multiple co-existing aetiologies are associated with high mortality,2020,0
Clinical characteristics and treatment of actinomycetoma in northeast Mexico: A case series,2020,2
Virological suppression and clinical management in response to viremia in South African HIV treatment program: A multicenter cohort study,2020,5
Association of moderate alcohol intake with in vivo amyloid-beta deposition in human brain: A cross-sectional study,2020,2
Octopamine neuron dependent aggression requires dVGLUT from dual-transmitting neurons,2020,1
In silico investigation of the mechanisms underlying atrial fibrillation due to impaired Pitx2,2020,3
Tximeta: Reference sequence checksums for provenance identification in RNA-seq,2020,1
Reprogramming of macrophages employing gene regulatory and metabolic network models,2020,1
The relation between crosstalk and gene regulation form revisited,2020,1
A biophysical model of striatal microcircuits suggests gamma and beta oscillations interleaved at delta/theta frequencies mediate periodicity in motor control,2020,2
Non-ohmic tissue conduction in cardiac electrophysiology: Upscaling the non-linear voltage-dependent conductance of gap junctions,2020,3
Population modeling of tumor growth curves and the reduced Gompertz model improve prediction of the age of experimental tumors,2020,4
The unidentified hormonal defense against weight gain,2020,1
Snail synchronizes endocycling in a TOR-dependent manner to coordinate entry and escape from endoreplication pausing during the Drosophila critical weight checkpoint,2020,3
Quantitative proteomics analysis reveals important roles of N-glycosylation on ER quality control system for development and pathogenesis in Magnaporthe oryzae,2020,4
"Phosphoinositide-binding proteins mark, shape and functionally modulate highly-diverged endocytic compartments in the parasitic protist Giardia lamblia",2020,0
Cryo-EM structure of the Shigella type III needle complex,2020,5
Proteasomal inhibition triggers viral oncoprotein degradation via autophagy-lysosomal pathway,2020,1
Hinge length contributes to the phagocytic activity of HIV-specific IgG1 and IgG3 antibodies,2020,0
Expanding radiogenic strontium isotope baseline data for central Mexican paleomobility studies,2020,2
Quality of life and its association with psychiatric symptoms and socio-demographic characteristics among people with schizophrenia: A hospital-based cross-sectional study,2020,4
Factor structure of the convergence insufficiency symptom survey questionnaire,2020,1
Individual and familial factors predict formation and improvement of adolescents’ academic expectations: A longitudinal study in Sweden,2020,0
Testis transcriptome profiling identified genes involved in spermatogenic arrest of cattleyak,2020,1
"Associations among chronic obstructive pulmonary disease with asthma, pneumonia, and corticosteroid use in the general population",2020,2
How to improve users’ intentions to continued usage of shared bicycles: A mixed method approach,2020,0
Prediction of perioperative transfusions using an artificial neural network,2020,1
Forecasting the prevalence of overweight and obesity in India to 2040,2020,9
Real-time feedback improves chest compression quality in out-of-hospital cardiac arrest: A prospective cohort study,2020,4
An adjustable algal chloroplast plug-and-play model for genome-scale metabolic models,2020,1
Preoperative nutritional evaluation of patients with hepatic alveolar echinococcosis,2020,1
Effects of estradiol and 11-ketotestosterone pre-treatment on artificial induction of maturation in silver female shortfinned eels (Anguilla australis),2020,0
Identifying post-marital residence patterns in prehistory: A phylogenetic comparative analysis of dwelling size,2020,1
Finite element analysis of a one-piece zirconia implant in anterior single tooth implant applications,2020,2
Response to vanadate exposure in Ochrobactrum tritici strains,2020,1
Brazilian pediatricians’ adherence to food allergy guidelines—A cross-sectional study,2020,0
The global variation of medical student engagement in teaching: Implications for medical electives,2020,0
Reactive oxygen species from mitochondria impacts trophoblast fusion and the production of endocrine hormones by syncytiotrophoblasts,2020,4
Intolerance of loud sounds in childhood: Is there an intergenerational association with grandmaternal smoking in pregnancy?,2020,0
Effects of immersive virtual reality therapy on intravenous patient-controlled sedation during orthopaedic surgery under regional anesthesia: A randomized controlled trial,2020,0
Differential sequences and single nucleotide polymorphism of exosomal SOX2 DNA in cancer,2020,1
Adverse perinatal conditions and receiving a disability pension early in life,2020,0
"The similarity of the effect of carbohydrase or prebiotic supplementation in broilers aged 21 days, fed mixed cereal diets and challenged with coccidiosis infection",2020,0
Histopathology and immunohistochemistry as prognostic factors for poorly differentiated thyroid cancer in a series of Polish patients,2020,0
Significance of gene mutations in the Wnt signaling pathway in traditional serrated adenomas of the colon and rectum,2020,1
Combining ensemble models and connectivity analyses to predict wolf expected dispersal routes through a lowland corridor,2020,1
"Virus-associated anterior uveitis and secondary glaucoma: Diagnostics, clinical characteristics, and surgical options",2020,1
"Heavy precipitation, drinking water source, and acute gastrointestinal illness in Philadelphia, 2015-2017",2020,0
Chemerin contributes to in vivo adipogenesis in a location-specific manner,2020,6
Prevalence and effects of gastro-oesophageal reflux during spirometry in subjects undergoing reflux assessment,2020,0
Five-year outcomes of photodynamic therapy combined with intravitreal injection of ranibizumab or aflibercept for polypoidal choroidal vasculopathy,2020,1
Existence of late-effects instruments for cancer survivors: A systematic review,2020,1
"Antibiotic burden of school children from Tibetan, Hui, and Han groups in the Qinghai–Tibetan Plateau",2020,0
Implying social interaction and its influence on gaze behavior to the eyes,2020,1
Sleepiness and injury risk in emergency medical service workers in Taiwan,2020,0
Methodology and validation of a new tandem mass spectrometer method for the quantification of inorganic and organic 18O-phosphate species,2020,0
Development of endomyocardial fibrosis model using a cell patterning technique: In vitro interaction of cell coculture of 3T3 fibroblasts and RL-14 cardiomyocytes,2020,1
Effects of exoskeletal gait assistance on the recovery motion following tripping,2020,0
Inactive matrix gla protein plasma levels are associated with peripheral neuropathy in Type 2 diabetes,2020,1
Modifiable motion graphics for capturing sensations,2020,0
Automaticity in processing spatial-numerical associations: Evidence from a perceptual orientation judgment task of Arabic digits in frames,2020,1
Long non-coding RNA ATB promotes human non-small cell lung cancer proliferation and metastasis by suppressing miR-141-3p,2020,1
Maize yield in smallholder agriculture system—An approach integrating socio-economic and crop management factors,2020,4
Myeloid derived suppressor cells contribute to the malignant progression of oral squamous cell carcinoma,2020,1
Pre-Synaptic Pool Modification (PSPM): A supervised learning procedure for recurrent spiking neural networks,2020,0
Preparation and purification of mono-ubiquitinated proteins using Avi-tagged ubiquitin,2020,3
