name,title,year,citations
milosz jaguszewski,Comprehensive multimodality characterization of hemodynamically significant and non-significant coronary lesions using invasive and noninvasive measures,2020,0
kevin gigengack,Comprehensive multimodality characterization of hemodynamically significant and non-significant coronary lesions using invasive and noninvasive measures,2020,0
thomasheinrich wurster,Comprehensive multimodality characterization of hemodynamically significant and non-significant coronary lesions using invasive and noninvasive measures,2020,0
carsten skurk,Comprehensive multimodality characterization of hemodynamically significant and non-significant coronary lesions using invasive and noninvasive measures,2020,0
costantina manes,Comprehensive multimodality characterization of hemodynamically significant and non-significant coronary lesions using invasive and noninvasive measures,2020,0
andreas schuster,Comprehensive multimodality characterization of hemodynamically significant and non-significant coronary lesions using invasive and noninvasive measures,2020,0
michel noutsias,Comprehensive multimodality characterization of hemodynamically significant and non-significant coronary lesions using invasive and noninvasive measures,2020,0
bernd hamm,Comprehensive multimodality characterization of hemodynamically significant and non-significant coronary lesions using invasive and noninvasive measures,2020,0
rene m botnar,Comprehensive multimodality characterization of hemodynamically significant and non-significant coronary lesions using invasive and noninvasive measures,2020,0
marcus r makowski,Comprehensive multimodality characterization of hemodynamically significant and non-significant coronary lesions using invasive and noninvasive measures,2020,0
boris bigalke,Comprehensive multimodality characterization of hemodynamically significant and non-significant coronary lesions using invasive and noninvasive measures,2020,0
mercedes arrebolamoreno,Who does what the cardiologist recommends? Psychosocial markers of unhealthy behavior in coronary disease patients,2020,0
dafina petrova,Who does what the cardiologist recommends? Psychosocial markers of unhealthy behavior in coronary disease patients,2020,0
maríajosé sánchez,Who does what the cardiologist recommends? Psychosocial markers of unhealthy behavior in coronary disease patients,2020,0
ricardo riveralópez,Who does what the cardiologist recommends? Psychosocial markers of unhealthy behavior in coronary disease patients,2020,0
josé antonio ramírezhernández,Who does what the cardiologist recommends? Psychosocial markers of unhealthy behavior in coronary disease patients,2020,0
li chen,Exogenous melatonin promotes seed germination and osmotic regulation under salt stress in cotton (Gossypium hirsutum L.),2020,4
liantao liu,Exogenous melatonin promotes seed germination and osmotic regulation under salt stress in cotton (Gossypium hirsutum L.),2020,4
bin lu,Exogenous melatonin promotes seed germination and osmotic regulation under salt stress in cotton (Gossypium hirsutum L.),2020,4
tongtong ma,Exogenous melatonin promotes seed germination and osmotic regulation under salt stress in cotton (Gossypium hirsutum L.),2020,4
dan jiang,Exogenous melatonin promotes seed germination and osmotic regulation under salt stress in cotton (Gossypium hirsutum L.),2020,4
jin li,Exogenous melatonin promotes seed germination and osmotic regulation under salt stress in cotton (Gossypium hirsutum L.),2020,4
ke zhang,Exogenous melatonin promotes seed germination and osmotic regulation under salt stress in cotton (Gossypium hirsutum L.),2020,4
hongchun sun,Exogenous melatonin promotes seed germination and osmotic regulation under salt stress in cotton (Gossypium hirsutum L.),2020,4
yongjiang zhang,Exogenous melatonin promotes seed germination and osmotic regulation under salt stress in cotton (Gossypium hirsutum L.),2020,4
zhiying bai,Exogenous melatonin promotes seed germination and osmotic regulation under salt stress in cotton (Gossypium hirsutum L.),2020,4
cundong li,Exogenous melatonin promotes seed germination and osmotic regulation under salt stress in cotton (Gossypium hirsutum L.),2020,4
fabian santiago,Growth rate assays reveal fitness consequences of β-lactamases,2020,0
evin doscher,Growth rate assays reveal fitness consequences of β-lactamases,2020,0
jay kim,Growth rate assays reveal fitness consequences of β-lactamases,2020,0
manel camps,Growth rate assays reveal fitness consequences of β-lactamases,2020,0
juan meza,Growth rate assays reveal fitness consequences of β-lactamases,2020,0
suzanne sindi,Growth rate assays reveal fitness consequences of β-lactamases,2020,0
miriam barlow,Growth rate assays reveal fitness consequences of β-lactamases,2020,0
venla berg,Shorter birth intervals between siblings are associated with increased risk of parental divorce,2020,0
anneli miettinen,Shorter birth intervals between siblings are associated with increased risk of parental divorce,2020,0
markus jokela,Shorter birth intervals between siblings are associated with increased risk of parental divorce,2020,0
anna rotkirch,Shorter birth intervals between siblings are associated with increased risk of parental divorce,2020,0
roger pamphlett,Elemental bioimaging shows mercury and other toxic metals in normal breast tissue and in breast cancers,2020,3
laveniya satgunaseelan,Elemental bioimaging shows mercury and other toxic metals in normal breast tissue and in breast cancers,2020,3
stephen kum jew,Elemental bioimaging shows mercury and other toxic metals in normal breast tissue and in breast cancers,2020,3
philip a doble,Elemental bioimaging shows mercury and other toxic metals in normal breast tissue and in breast cancers,2020,3
david p bishop,Elemental bioimaging shows mercury and other toxic metals in normal breast tissue and in breast cancers,2020,3
bertha wojnarski,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
chanthap lon,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
darapiseth sea,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
somethy sok,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
sabaithip sriwichai,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
soklyda chann,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
sohei hom,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
threechada boonchan,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
sokna ly,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
chandara sok,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
samon nou,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
pheaktra oung,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
nareth kong,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
vannak pheap,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
khengheang thay,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
vy dao,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
worachet kuntawunginn,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
mitra feldman,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
panita gosi,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
nillawan buathong,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
mali ittiverakul,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
nichapat uthaimongkol,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
rekol huy,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
michele spring,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
dysoley lek,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
philip smith,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
mark m fukuda,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
mariusz wojnarski,Evaluation of the CareStart™ glucose-6-phosphate dehydrogenase (G6PD) rapid diagnostic test in the field settings and assessment of perceived risk from primaquine at the community level in Cambodia,2020,0
roberta l woodgate,The experience of the self in Canadian youth living with anxiety: A qualitative study,2020,3
ketan tailor,The experience of the self in Canadian youth living with anxiety: A qualitative study,2020,3
pauline tennent,The experience of the self in Canadian youth living with anxiety: A qualitative study,2020,3
pamela wener,The experience of the self in Canadian youth living with anxiety: A qualitative study,2020,3
gary altman,The experience of the self in Canadian youth living with anxiety: A qualitative study,2020,3
hsinyu mao,Gender differences in related influential factors of regular exercise behavior among people in Taiwan in 2007: A cross-sectional study,2020,4
huichuan hsu,Gender differences in related influential factors of regular exercise behavior among people in Taiwan in 2007: A cross-sectional study,2020,4
shinda lee,Gender differences in related influential factors of regular exercise behavior among people in Taiwan in 2007: A cross-sectional study,2020,4
ryan j longchamps,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
christina a castellani,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
stephanie y yang,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
charles e newcomb,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
jason a sumpter,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
john lane,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
megan l grove,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
eliseo guallar,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
nathan pankratz,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
kent d taylor,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
jerome i rotter,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
eric boerwinkle,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
dan e arking,Evaluation of mitochondrial DNA copy number estimation techniques,2020,9
shaoyan liu,Proteolysis activation of Cry1Ac and Cry2Ab protoxins by larval midgut juice proteases from Helicoverpa armigera,2020,1
shuo wang,Proteolysis activation of Cry1Ac and Cry2Ab protoxins by larval midgut juice proteases from Helicoverpa armigera,2020,1
shuwen wu,Proteolysis activation of Cry1Ac and Cry2Ab protoxins by larval midgut juice proteases from Helicoverpa armigera,2020,1
yidong wu,Proteolysis activation of Cry1Ac and Cry2Ab protoxins by larval midgut juice proteases from Helicoverpa armigera,2020,1
yihua yang,Proteolysis activation of Cry1Ac and Cry2Ab protoxins by larval midgut juice proteases from Helicoverpa armigera,2020,1
samantha erwin,The effect of enrofloxacin on enteric Escherichia coli: Fitting a mathematical model to in vivo data,2020,0
derek m foster,The effect of enrofloxacin on enteric Escherichia coli: Fitting a mathematical model to in vivo data,2020,0
megan e jacob,The effect of enrofloxacin on enteric Escherichia coli: Fitting a mathematical model to in vivo data,2020,0
mark g papich,The effect of enrofloxacin on enteric Escherichia coli: Fitting a mathematical model to in vivo data,2020,0
cristina lanzas,The effect of enrofloxacin on enteric Escherichia coli: Fitting a mathematical model to in vivo data,2020,0
ida bartolini,Towards the implementation of a DNA barcode library for the identification of Peruvian species of Anastrepha (Diptera: Tephritidae),2020,0
julio rivera,Towards the implementation of a DNA barcode library for the identification of Peruvian species of Anastrepha (Diptera: Tephritidae),2020,0
norma nolazco,Towards the implementation of a DNA barcode library for the identification of Peruvian species of Anastrepha (Diptera: Tephritidae),2020,0
arturo olórtegui,Towards the implementation of a DNA barcode library for the identification of Peruvian species of Anastrepha (Diptera: Tephritidae),2020,0
kostas nizamis,Evaluation of the cognitive-motor performance of adults with Duchenne Muscular Dystrophy in a hand-related task,2020,1
wouter schutte,Evaluation of the cognitive-motor performance of adults with Duchenne Muscular Dystrophy in a hand-related task,2020,1
jan j grutters,Evaluation of the cognitive-motor performance of adults with Duchenne Muscular Dystrophy in a hand-related task,2020,1
jasper goseling,Evaluation of the cognitive-motor performance of adults with Duchenne Muscular Dystrophy in a hand-related task,2020,1
noortje h m rijken,Evaluation of the cognitive-motor performance of adults with Duchenne Muscular Dystrophy in a hand-related task,2020,1
bart f j m koopman,Evaluation of the cognitive-motor performance of adults with Duchenne Muscular Dystrophy in a hand-related task,2020,1
poonam nasipuri,Community-intrinsic properties enhance keratin degradation from bacterial consortia,2020,4
jakob herschend,Community-intrinsic properties enhance keratin degradation from bacterial consortia,2020,4
asker d brejnrod,Community-intrinsic properties enhance keratin degradation from bacterial consortia,2020,4
jonas s madsen,Community-intrinsic properties enhance keratin degradation from bacterial consortia,2020,4
roall espersen,Community-intrinsic properties enhance keratin degradation from bacterial consortia,2020,4
birte svensson,Community-intrinsic properties enhance keratin degradation from bacterial consortia,2020,4
mette burmølle,Community-intrinsic properties enhance keratin degradation from bacterial consortia,2020,4
samuel jacquiod,Community-intrinsic properties enhance keratin degradation from bacterial consortia,2020,4
søren j sørensen,Community-intrinsic properties enhance keratin degradation from bacterial consortia,2020,4
sara t ibrahim,Genetic polymorphism in C3 is associated with progression in chronic kidney disease (CKD) patients with IgA nephropathy but not in other causes of CKD,2020,1
rajkumar chinnadurai,Genetic polymorphism in C3 is associated with progression in chronic kidney disease (CKD) patients with IgA nephropathy but not in other causes of CKD,2020,1
ibrahim ali,Genetic polymorphism in C3 is associated with progression in chronic kidney disease (CKD) patients with IgA nephropathy but not in other causes of CKD,2020,1
debbie payne,Genetic polymorphism in C3 is associated with progression in chronic kidney disease (CKD) patients with IgA nephropathy but not in other causes of CKD,2020,1
gillian i rice,Genetic polymorphism in C3 is associated with progression in chronic kidney disease (CKD) patients with IgA nephropathy but not in other causes of CKD,2020,1
william g newman,Genetic polymorphism in C3 is associated with progression in chronic kidney disease (CKD) patients with IgA nephropathy but not in other causes of CKD,2020,1
eman algohary,Genetic polymorphism in C3 is associated with progression in chronic kidney disease (CKD) patients with IgA nephropathy but not in other causes of CKD,2020,1
ahmed g adam,Genetic polymorphism in C3 is associated with progression in chronic kidney disease (CKD) patients with IgA nephropathy but not in other causes of CKD,2020,1
philip a kalra,Genetic polymorphism in C3 is associated with progression in chronic kidney disease (CKD) patients with IgA nephropathy but not in other causes of CKD,2020,1
nihaya daoud,Patterns of healthcare services utilization associated with intimate partner violence (IPV): Effects of IPV screening and receiving information on support services in a cohort of perinatal women,2020,0
lotan kraun,Patterns of healthcare services utilization associated with intimate partner violence (IPV): Effects of IPV screening and receiving information on support services in a cohort of perinatal women,2020,0
ruslan sergienko,Patterns of healthcare services utilization associated with intimate partner violence (IPV): Effects of IPV screening and receiving information on support services in a cohort of perinatal women,2020,0
naama batat,Patterns of healthcare services utilization associated with intimate partner violence (IPV): Effects of IPV screening and receiving information on support services in a cohort of perinatal women,2020,0
ilana shohamvardi,Patterns of healthcare services utilization associated with intimate partner violence (IPV): Effects of IPV screening and receiving information on support services in a cohort of perinatal women,2020,0
nadav davidovitch,Patterns of healthcare services utilization associated with intimate partner violence (IPV): Effects of IPV screening and receiving information on support services in a cohort of perinatal women,2020,0
arnon cohen,Patterns of healthcare services utilization associated with intimate partner violence (IPV): Effects of IPV screening and receiving information on support services in a cohort of perinatal women,2020,0
emily n satinsky,Adapting a peer recovery coach-delivered behavioral activation intervention for problematic substance use in a medically underserved community in Baltimore City,2020,4
kelly doran,Adapting a peer recovery coach-delivered behavioral activation intervention for problematic substance use in a medically underserved community in Baltimore City,2020,4
julia w felton,Adapting a peer recovery coach-delivered behavioral activation intervention for problematic substance use in a medically underserved community in Baltimore City,2020,4
mary kleinman,Adapting a peer recovery coach-delivered behavioral activation intervention for problematic substance use in a medically underserved community in Baltimore City,2020,4
dwayne dean,Adapting a peer recovery coach-delivered behavioral activation intervention for problematic substance use in a medically underserved community in Baltimore City,2020,4
jessica f magidson,Adapting a peer recovery coach-delivered behavioral activation intervention for problematic substance use in a medically underserved community in Baltimore City,2020,4
gyoung tae noh,The impact of early adjuvant chemotherapy in rectal cancer,2020,0
jeonghee han,The impact of early adjuvant chemotherapy in rectal cancer,2020,0
min soo cho,The impact of early adjuvant chemotherapy in rectal cancer,2020,0
hyuk hur,The impact of early adjuvant chemotherapy in rectal cancer,2020,0
kang young lee,The impact of early adjuvant chemotherapy in rectal cancer,2020,0
nam kyu kim,The impact of early adjuvant chemotherapy in rectal cancer,2020,0
byung soh min,The impact of early adjuvant chemotherapy in rectal cancer,2020,0
nadine muller,Facilitators and barriers to the implementation of a Mobile Health Wallet for pregnancy-related health care: A qualitative study of stakeholders’ perceptions in Madagascar,2020,0
shannon a mcmahon,Facilitators and barriers to the implementation of a Mobile Health Wallet for pregnancy-related health care: A qualitative study of stakeholders’ perceptions in Madagascar,2020,0
janwalter de neve,Facilitators and barriers to the implementation of a Mobile Health Wallet for pregnancy-related health care: A qualitative study of stakeholders’ perceptions in Madagascar,2020,0
alexej funke,Facilitators and barriers to the implementation of a Mobile Health Wallet for pregnancy-related health care: A qualitative study of stakeholders’ perceptions in Madagascar,2020,0
till bärnighausen,Facilitators and barriers to the implementation of a Mobile Health Wallet for pregnancy-related health care: A qualitative study of stakeholders’ perceptions in Madagascar,2020,0
