title,authors,year,citations
CAME: identification of chromatin accessibility from nucleosome occupancy and methylome sequencing,"Yongjun Piao, Seong Keon Lee, Eun-Joon Lee, Keith D Robertson, Huidong Shi ...",2017.0,4.0
TRFBA: an algorithm to integrate genome-scale metabolic and transcriptional regulatory networks with incorporation of expression data,"Ehsan Motamedian, Maryam Mohammadi, Seyed Abbas Shojaosadati, Mona Heydari",2017.0,31.0
DeFCoM: analysis and modeling of transcription factor binding sites using a motif-centric genomic footprinter,"Bryan Quach, Terrence S Furey",2017.0,19.0
Xenolog classification,"Charlotte A Darby, Maureen Stolzer, Patrick J Ropp, Daniel Barker, Dannie Durand",,
Inference of cellular level signaling networks using single-cell gene expression data in Caenorhabditis elegans reveals mechanisms of cell fate specification,"Xiao-Tai Huang, Yuan Zhu, Lai Hang Leanne Chan, Zhongying Zhao, Hong Yan",2017.0,2.0
ACTG: novel peptide mapping onto gene models,"Seunghyuk Choi, Hyunwoo Kim, Eunok Paek",2017.0,5.0
MetaDCN: meta-analysis framework for differential co-expression network detection with an application in breast cancer,"Li Zhu, Ying Ding, Cho-Yi Chen, Lin Wang, Zhiguang Huo ...",2017.0,16.0
PhosD: inferring kinase–substrate interactions based on protein domains,"Gui-Min Qin, Rui-Yi Li, Xing-Ming Zhao",2017.0,13.0
dAPE: a web server to detect homorepeats and follow their evolution,"Pablo Mier, Miguel A Andrade-Navarro",2017.0,9.0
DNABarcodes: an R package for the systematic construction of DNA sample tags,Tilo Buschmann,2017.0,10.0
Parameter estimation for dynamical systems with discrete events and logical operations,"Fabian Fröhlich, Fabian J Theis, Joachim O Rädler, Jan Hasenauer",2017.0,27.0
Novel probabilistic models of spatial genetic ancestry with applications to stratification correction in genome-wide association studies,"Anand Bhaskar, Adel Javanmard, Thomas A Courtade, David Tse",2017.0,8.0
Computational prediction of species-specific malonylation sites via enhanced characteristic strategy,"Li-Na Wang, Shao-Ping Shi, Hao-Dong Xu, Ping-Ping Wen, Jian-Ding Qiu",2017.0,40.0
AltORFev facilitates the prediction of alternative open reading frames in eukaryotic mRNAs,"Alex V Kochetov, Jens Allmer, Alexandra I Klimenko, Bulat S Zuraev, Yury G Matushkin ...",2017.0,8.0
PBIT: Pipeline Builder for Identification of drug Targets for infectious diseases,"Gauri Shende, Harshala Haldankar, Ram Shankar Barai, Mohammed Husain Bharmal, Vinit Shetty ...",2017.0,5.0
Mutual enrichment in aggregated ranked lists with applications to gene expression regulation,"Dalia Cohn-Alperovich, Alona Rabner, Ilona Kifer, Yael Mandel-Gutfreund, Zohar Yakhini",2016.0,3.0
Analyzing user-generated online content for drug discovery: development and use of MedCrawler,"Andreas Helfenstein, Päivi Tammela",2017.0,3.0
Structural insight to mutation effects uncover a common allosteric site in class C GPCRs,"Kasper Harpsøe, Michael W Boesgaard, Christian Munk, Hans Bräuner-Osborne, David E Gloriam",2017.0,9.0
An ensemble approach to protein fold classification by integration of template-based assignment and support vector machine classifier,"Jiaqi Xia, Zhenling Peng, Dawei Qi, Hongbo Mu, Jianyi Yang",2017.0,34.0
PRINCESS: Privacy-protecting Rare disease International Network Collaboration via Encryption through Software guard extensionS,"Feng Chen, Shuang Wang, Xiaoqian Jiang, Sijie Ding, Yao Lu ...",2017.0,66.0
DACE: a scalable DP-means algorithm for clustering extremely large sequence data,"Linhao Jiang, Yichao Dong, Ning Chen, Ting Chen",2017.0,12.0
Improving flux predictions by integrating data from multiple strains,"Matthew R Long, Jennifer L Reed",2017.0,7.0
bnstruct: an R package for Bayesian Network structure learning in the presence of missing data,"Alberto Franzin, Francesco Sambo, Barbara Di Camillo",2017.0,29.0
"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life","Ignazio Carbone, James B White, Jolanta Miadlikowska, A Elizabeth Arnold, Mark A Miller ...",2017.0,38.0
"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art","Justin Chu, Hamid Mohamadi, René L Warren, Chen Yang, Inanç Birol",2017.0,41.0
SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,"Hui-Yi Lin, Dung-Tsa Chen, Po-Yu Huang, Yung-Hsin Liu, Augusto Ochoa ...",2017.0,9.0
RBPPred: predicting RNA-binding proteins from sequence using SVM,"Xiaoli Zhang, Shiyong Liu",2017.0,33.0
Predict drug permeability to blood–brain-barrier from clinical phenotypes: drug side effects and drug indications,"Zhen Gao, Yang Chen, Xiaoshu Cai, Rong Xu",2017.0,22.0
A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,"Qiang Kou, Si Wu, Nikola Tolić, Ljiljana Paša-Tolić, Yunlong Liu ...",2017.0,15.0
A general framework for association analysis of microbial communities on a taxonomic tree,"Zheng-Zheng Tang, Guanhua Chen, Alexander V Alekseyenko, Hongzhe Li",2017.0,30.0
Defining the clonality of peripheral T cell lymphomas using RNA-seq,"Scott D Brown, Greg Hapgood, Christian Steidl, Andrew P Weng, Kerry J Savage ...",2017.0,12.0
GWAlpha: genome-wide estimation of additive effects (alpha) based on trait quantile distribution from pool-sequencing experiments,"Alexandre Fournier-Level, Charles Robin, David J Balding",2017.0,1.0
MEGA-V: detection of variant gene sets in patient cohorts,"Gennaro Gambardella, Matteo Cereda, Lorena Benedetti, Francesca D Ciccarelli",2017.0,4.0
Hum-mPLoc 3.0: prediction enhancement of human protein subcellular localization through modeling the hidden correlations of gene ontology and functional domain features,"Hang Zhou, Yang Yang, Hong-Bin Shen",2017.0,55.0
Green listed—a CRISPR screen tool,"Sudeepta Kumar Panda, Sanjay V Boddul, Guillermina Yanek Jiménez-Andrade, Long Jiang, Zsolt Kasza ...",2018.0,
The discordant method: a novel approach for differential correlation,"Charlotte Siska, Russell Bowler, Katerina Kechris",2016.0,20.0
HiLive: real-time mapping of illumina reads while sequencing,"Martin S Lindner, Benjamin Strauch, Jakob M Schulze, Simon H Tausch, Piotr W Dabrowski ...",2017.0,13.0
An integer programming framework for inferring disease complexes from network data,"Arnon Mazza, Konrad Klockmeier, Erich Wanker, Roded Sharan",2016.0,13.0
iRSpot-EL: identify recombination spots with an ensemble learning approach,"Bin Liu, Shanyi Wang, Ren Long, Kuo-Chen Chou",2017.0,269.0
"SeqLib: a C ++ API for rapid BAM manipulation, sequence alignment and sequence assembly","Jeremiah Wala, Rameen Beroukhim",2017.0,6.0
"The PPI3D web server for searching, analyzing and modeling protein–protein interactions in the context of 3D structures","Justas Dapkūnas, Albertas Timinskas, Kliment Olechnovič, Mindaugas Margelevičius, Rytis Dičiūnas ...",2017.0,18.0
MRUniNovo: an efficient tool for de novo peptide sequencing utilizing the hadoop distributed computing framework,"Chuang Li, Tao Chen, Qiang He, Yunping Zhu, Kenli Li",2017.0,15.0
CellSort: a support vector machine tool for optimizing fluorescence-activated cell sorting and reducing experimental effort,"Jessica S Yu, Dante A Pertusi, Adebola V Adeniran, Keith E J Tyo",2017.0,8.0
cerebroViz: an R package for anatomical visualization of spatiotemporal brain data,"Ethan Bahl, Tanner Koomar, Jacob J Michaelson",2017.0,15.0
SarConfoCal: simultaneous sarcomere length and cytoplasmic calcium measurements for laser scanning confocal microscopy images,"Côme Pasqualin, François Gannier, Angèle Yu, Claire O Malécot, Pierre Bredeloux ...",2017.0,4.0
"CymeR: cytometry analysis using KNIME, docker and R","B Muchmore, M E Alarcón-Riquelme",2017.0,2.0
Agent-based re-engineering of ErbB signaling: a modeling pipeline for integrative systems biology,"Arya A Das, T Ajayakumar Darsana, Elizabeth Jacob",2017.0,4.0
Expanding the toolkit for membrane protein modeling in Rosetta,"Julia Koehler Leman, Benjamin K Mueller, Jeffrey J Gray",2017.0,18.0
A novel non-parametric method for uncertainty evaluation of correlation-based molecular signatures: its application on PAM50 algorithm,"Cristóbal Fresno, Germán Alexis González, Gabriela Alejandra Merino, Ana Georgina Flesia, Osvaldo Luis Podhajcer ...",2017.0,15.0
FUEL-mLoc: feature-unified prediction and explanation of multi-localization of cellular proteins in multiple organisms,"Shibiao Wan, Man-Wai Mak, Sun-Yuan Kung",2017.0,20.0
A novel approach based on KATZ measure to predict associations of human microbiota with non-infectious diseases,"Xing Chen, Yu-An Huang, Zhu-Hong You, Gui-Ying Yan, Xue-Song Wang",2017.0,113.0
Falco: a quick and flexible single-cell RNA-seq processing framework on the cloud,"Andrian Yang, Michael Troup, Peijie Lin, Joshua W K Ho",2017.0,16.0
ESA-UbiSite: accurate prediction of human ubiquitination sites by identifying a set of effective negatives,"Jyun-Rong Wang, Wen-Lin Huang, Ming-Ju Tsai, Kai-Ti Hsu, Hui-Ling Huang ...",2017.0,30.0
tranSMART-XNAT Connector tranSMART-XNAT connector—image selection based on clinical phenotypes and genetic profiles,"Sijin He, May Yong, Paul M Matthews, Yike Guo",2017.0,7.0
Calypso: a user-friendly web-server for mining and visualizing microbiome–environment interactions,"Martha Zakrzewski, Carla Proietti, Jonathan J Ellis, Shihab Hasan, Marie-Jo Brion ...",2017.0,350.0
Robust parameter estimation for dynamical systems from outlier-corrupted data,"Corinna Maier, Carolin Loos, Jan Hasenauer",2017.0,26.0
SINE_scan: an efficient tool to discover short interspersed nuclear elements (SINEs) in large-scale genomic datasets,"Hongliang Mao, Hao Wang",2017.0,12.0
Statistical significance based on length and position of the local score in a model of i.i.d. sequences,"Agnès Lagnoux, Sabine Mercier, Pierre Vallois",2017.0,6.0
LEAP: constructing gene co-expression networks for single-cell RNA-sequencing data using pseudotime ordering,"Alicia T Specht, Jun Li",2017.0,42.0
fCCAC: functional canonical correlation analysis to evaluate covariance between nucleic acid sequencing datasets,Pedro Madrigal,2017.0,2.0
Accelerating Bayesian inference for evolutionary biology models,"Xavier Meyer, Bastien Chopard, Nicolas Salamin",2017.0,4.0
Network-based analysis of omics data: the LEAN method,"Frederik Gwinner, Gwénola Boulday, Claire Vandiedonck, Minh Arnould, Cécile Cardoso ...",2017.0,21.0
"Smoldyn: particle-based simulation with rule-based modeling, improved molecular interaction and a library interface",Steven S Andrews,2017.0,50.0
PhagesDB: the actinobacteriophage database,"Daniel A Russell, Graham F Hatfull",,
Message from the ISCB: The 5th ISCB Wikipedia competition: coming to a classroom near you?,Alastair Kilpatrick,2017.0,
LRFragLib: an effective algorithm to identify fragments for de novo protein structure prediction,"Tong Wang, Yuedong Yang, Yaoqi Zhou, Haipeng Gong",2017.0,8.0
MetaboSignal: a network-based approach for topological analysis of metabotype regulation via metabolic and signaling pathways,"Andrea Rodriguez-Martinez, Rafael Ayala, Joram M Posma, Ana L Neves, Dominique Gauguier ...",2017.0,18.0
Improving protein disorder prediction by deep bidirectional long short-term memory recurrent neural networks,"Jack Hanson, Yuedong Yang, Kuldip Paliwal, Yaoqi Zhou",2017.0,145.0
ALTRE: workflow for defining ALTered Regulatory Elements using chromatin accessibility data,"Elizabeth Baskin, Rick Farouni, Ewy A Mathé",2017.0,1.0
Controlling the joint local false discovery rate is more powerful than meta-analysis methods in joint analysis of summary statistics from multiple genome-wide association studies,"Wei Jiang, Weichuan Yu",2017.0,6.0
A pipeline for local assembly of minisatellite alleles from single-molecule sequencing data,"Denye Ogeh, Richard Badge",2017.0,2.0
"PyBoolNet: a python package for the generation, analysis and visualization of boolean networks","Hannes Klarner, Adam Streck, Heike Siebert",2017.0,34.0
"Fast motif matching revisited: high-order PWMs, SNPs and indels","Janne H Korhonen, Kimmo Palin, Jussi Taipale, Esko Ukkonen",2017.0,19.0
ImpulseDE: detection of differentially expressed genes in time series data using impulse models,"Jil Sander, Joachim L Schultze, Nir Yosef",2017.0,19.0
"SPADEVizR: an R package for visualization, analysis and integration of SPADE results","Guillaume Gautreau, David Pejoski, Roger Le Grand, Antonio Cosma, Anne-Sophie Beignon ...",2017.0,19.0
KODAMA: an R package for knowledge discovery and data mining,"Stefano Cacciatore, Leonardo Tenori, Claudio Luchinat, Phillip R Bennett, David A MacIntyre",2017.0,18.0
GENIUS: web server to predict local gene networks and key genes for biological functions,"Tomas Puelma, Viviana Araus, Javier Canales, Elena A Vidal, Juan M Cabello ...",2017.0,6.0
"Preprocessing, normalization and integration of the Illumina HumanMethylationEPIC array with minfi","Jean-Philippe Fortin, Timothy J. Triche, Jr, Kasper D Hansen",2017.0,209.0
geneAttribution: trait agnostic identification of candidate genes associated with noncoding variation,"Arthur Wuster, Diana Chang, Timothy W Behrens, Tushar R Bhangale",2017.0,
InMoDe: tools for learning and visualizing intra-motif dependencies of DNA binding sites,"Ralf Eggeling, Ivo Grosse, Jan Grau",2017.0,11.0
QAcon: single model quality assessment using protein structural and contact information with machine learning techniques,"Renzhi Cao, Badri Adhikari, Debswapna Bhattacharya, Miao Sun, Jie Hou ...",2017.0,64.0
seXY: a tool for sex inference from genotype arrays,"David C Qian, Jonathan A Busam, Xiangjun Xiao, Tracy A O’Mara, Rosalind A Eeles ...",2017.0,2.0
KAT: a K-mer analysis toolkit to quality control NGS datasets and genome assemblies,"Daniel Mapleson, Gonzalo Garcia Accinelli, George Kettleborough, Jonathan Wright, Bernardo J Clavijo",2017.0,147.0
Big Data Smart Socket (BDSS): a system that abstracts data transfer habits from end users,"Nicholas A Watts, Frank A Feltus",2017.0,7.0
EGAD: ultra-fast functional analysis of gene networks,"Sara Ballouz, Melanie Weber, Paul Pavlidis, Jesse Gillis",,
Web-igloo: a web based platform for multivariate data visualization,"Bhusan K Kuntal, Sharmila S Mande",2017.0,3.0
HYSYS: have you swapped your samples?,"Jan Schröder, Vincent Corbin, Anthony T Papenfuss",2017.0,3.0
BoostGAPFILL: improving the fidelity of metabolic network reconstructions through integrated constraint and pattern-based methods,"Tolutola Oyetunde, Muhan Zhang, Yixin Chen, Yinjie Tang, Cynthia Lo",2017.0,15.0
Recycler: an algorithm for detecting plasmids from de novo assembly graphs,"Roye Rozov, Aya Brown Kav, David Bogumil, Naama Shterzer, Eran Halperin ...",2017.0,78.0
INTEGRATE-neo: a pipeline for personalized gene fusion neoantigen discovery,"Jin Zhang, Elaine R Mardis, Christopher A Maher",2017.0,59.0
caspo: a toolbox for automated reasoning on the response of logical signaling networks families,"Santiago Videla, Julio Saez-Rodriguez, Carito Guziolowski, Anne Siegel",2017.0,9.0
Transfer learning across ontologies for phenome–genome association prediction,"Raphael Petegrosso, Sunho Park, Tae Hyun Hwang, Rui Kuang",2017.0,24.0
ImageJ-MATLAB: a bidirectional framework for scientific image analysis interoperability,"Mark C Hiner, Curtis T Rueden, Kevin W Eliceiri",2017.0,12.0
Exploring the predictive power of polygenic scores derived from genome-wide association studies: a study of 10 complex traits,"Hon-Cheong So, Pak C Sham",2017.0,27.0
node.dating: dating ancestors in phylogenetic trees in R,"Bradley R Jones, Art F Y Poon",2017.0,8.0
Training alignment parameters for arbitrary sequencers with LAST-TRAIN,"Michiaki Hamada, Yukiteru Ono, Kiyoshi Asai, Martin C Frith",2017.0,38.0
FractBias: a graphical tool for assessing fractionation bias following polyploidy,"Blake L Joyce, Asher Haug-Baltzell, Sean Davey, Matthew Bomhoff, James C Schnable ...",2017.0,3.0
tcpl: the ToxCast pipeline for high-throughput screening data,"Dayne L Filer, Parth Kothiya, R Woodrow Setzer, Richard S Judson, Matthew T Martin",2017.0,104.0
The Ark: a customizable web-based data management tool for health and medical research,"Adrian Bickerstaffe, Thilina Ranaweera, Travis Endersby, Christopher Ellis, Sanjaya Maddumarachchi ...",2017.0,3.0
JADOPPT: java based AutoDock preparing and processing tool,"Carlos García-Pérez, Rafael Peláez, Roberto Therón, José Luis López-Pérez",2017.0,7.0
Cancer driver gene discovery through an integrative genomics approach in a non-parametric Bayesian framework,"Hai Yang, Qiang Wei, Xue Zhong, Hushan Yang, Bingshan Li",2017.0,15.0
Visualizing the geography of genetic variants,"Joseph H Marcus, John Novembre",2017.0,25.0
MIToS.jl: mutual information tools for protein sequence analysis in the Julia language,"Diego J Zea, Diego Anfossi, Morten Nielsen, Cristina Marino-Buslje",2017.0,9.0
Optimizing ChIP-seq peak detectors using visual labels and supervised machine learning,"Toby Dylan Hocking, Patricia Goerner-Potvin, Andreanne Morin, Xiaojian Shao, Tomi Pastinen ...",2017.0,22.0
Recognizing metal and acid radical ion-binding sites by integrating ab initio modeling with template-based transferals,"X. Hu, Q. Dong, J. Yang, Y. Zhang",2016.0,57.0
ReconMap: an interactive visualization of human metabolism,"Alberto Noronha, Anna Dröfn Daníelsdóttir, Piotr Gawron, Freyr Jóhannsson, Soffía Jónsdóttir ...",,
yMap: an automated method to map yeast variants to protein modifications and functional regions,"Ahmed Arslan, Vera van Noort",2017.0,2.0
Imputing gene expression to maximize platform compatibility,"Weizhuang Zhou, Lichy Han, Russ B Altman",2017.0,9.0
gargammel: a sequence simulator for ancient DNA,"Gabriel Renaud, Kristian Hanghøj, Eske Willerslev, Ludovic Orlando",,
iSmaRT: a toolkit for a comprehensive analysis of small RNA-Seq data,"Riccardo Panero, Antonio Rinaldi, Domenico Memoli, Giovanni Nassa, Maria Ravo ...",2014.0,35.0
CLIP Tool Kit (CTK): a flexible and robust pipeline to analyze CLIP sequencing data,"Ankeeta Shah, Yingzhi Qian, Sebastien M Weyn-Vanhentenryck, Chaolin Zhang",2017.0,64.0
ViSiBooL—visualization and simulation of Boolean networks with temporal constraints,"Julian Schwab, Andre Burkovski, Lea Siegle, Christoph Müssel, Hans A Kestler",2017.0,17.0
gsrc: an R package for genome structure rearrangement calling,"Fabian Grandke, Rod Snowdon, Birgit Samans",2017.0,11.0
miRNAmeConverter: an R/bioconductor package for translating mature miRNA names to different miRBase versions,"Stefan J Haunsberger, Niamh M C Connolly, Jochen H M Prehn",2017.0,25.0
RedNemo: topology-based PPI network reconstruction via repeated diffusion with neighborhood modifications,"Ferhat Alkan, Cesim Erten",2017.0,7.0
Efficient detection of differentially methylated regions using DiMmeR,"Diogo Almeida, Ida Skov, Artur Silva, Fabio Vandin, Qihua Tan ...",2017.0,5.0
stAIcalc: tRNA adaptation index calculator based on species-specific weights,"Renana Sabi, Renana Volvovitch Daniel, Tamir Tuller",2017.0,34.0
Isomorphic semantic mapping of variant call format (VCF2RDF),"Emanuel Diego S Penha, Egiebade Iriabho, Alex Dussaq, Diana Magalhães de Oliveira, Jonas S Almeida",2017.0,2.0
Rabifier2: an improved bioinformatic classifier of Rab GTPases,"Jaroslaw Surkont, Yoan Diekmann, José B Pereira-Leal",2017.0,7.0
Uncertainty estimation of predictions of peptides’ chromatographic retention times in shotgun proteomics,"Heydar Maboudi Afkham, Xuanbin Qiu, Matthew The, Lukas Käll",2017.0,6.0
Improving cross-study prediction through addon batch effect adjustment or addon normalization,"Roman Hornung, David Causeur, Christoph Bernau, Anne-Laure Boulesteix",2017.0,13.0
SChloro: directing Viridiplantae proteins to six chloroplastic sub-compartments,"Castrense Savojardo, Pier Luigi Martelli, Piero Fariselli, Rita Casadio",2017.0,7.0
CloudPhylo: a fast and scalable tool for phylogeny reconstruction,"Xingjian Xu, Zhaohua Ji, Zhang Zhang",2017.0,9.0
CIIPro: a new read-across portal to fill data gaps using public large-scale chemical and biological data,"Daniel P Russo, Marlene T Kim, Wenyi Wang, Daniel Pinolini, Sunil Shende ...",2017.0,19.0
simPATHy: a new method for simulating data from perturbed biological PATHways,"Elisa Salviato, Vera Djordjilović, Monica Chiogna, Chiara Romualdi",2017.0,4.0
LDAP: a web server for lncRNA-disease association prediction,"Wei Lan, Min Li, Kaijie Zhao, Jin Liu, Fang-Xiang Wu ...",2017.0,92.0
"Assocplots: a Python package for static and interactive visualization of
          multiple-group GWAS results","Ekaterina A Khramtsova, Barbara E Stranger",2017.0,8.0
iATC-mISF: a multi-label classifier for predicting the classes of anatomical therapeutic chemicals,"Xiang Cheng, Shu-Guang Zhao, Xuan Xiao, Kuo-Chen Chou",2017.0,203.0
PyMod 2.0: improvements in protein sequence-structure analysis and homology modeling within PyMOL,"Giacomo Janson, Chengxin Zhang, Maria Giulia Prado, Alessandro Paiardini",2017.0,91.0
ARResT/Interrogate: an interactive immunoprofiler for IG/TR NGS data,"Vojtech Bystry, Tomas Reigl, Adam Krejci, Martin Demko, Barbora Hanakova ...",2017.0,34.0
Pathway Inspector: a pathway based web application for RNAseq analysis of model and non-model organisms,"Luca Bianco, Samantha Riccadonna, Enrico Lavezzo, Marco Falda, Elide Formentin ...",2017.0,7.0
Molecular mechanisms underlying COPD-muscle dysfunction unveiled through a systems medicine approach,"Igor Marín de Mas, Eric Fanchon, Balázs Papp, Susana Kalko, Josep Roca ...",2017.0,10.0
A Cytoscape app for motif enumeration with ISMAGS,"Thomas Van Parys, Ine Melckenbeeck, Maarten Houbraken, Pieter Audenaert, Didier Colle ...",,
Simulation-based estimation of branching models for LTR retrotransposons,"Serge Moulin, Nicolas Seux, Stéphane Chrétien, Christophe Guyeux, Emmanuelle Lerat",2017.0,1.0
The START App: a web-based RNAseq analysis and visualization resource,"Jonathan W Nelson, Jiri Sklenar, Anthony P Barnes, Jessica Minnier",2017.0,51.0
QUBIC: a bioconductor package for qualitative biclustering analysis of gene co-expression data,"Yu Zhang, Juan Xie, Jinyu Yang, Anne Fennell, Chi Zhang ...",2017.0,43.0
P3BSseq: parallel processing pipeline software for automatic analysis of bisulfite sequencing data,"Phuc-Loi Luu, Daniela Gerovska, Mikel Arrospide-Elgarresta, Sugoi Retegi-Carrión, Hans R Schöler ...",2017.0,13.0
BASIC: BCR assembly from single cells,"Stefan Canzar, Karlynn E Neu, Qingming Tang, Patrick C Wilson, Aly A Khan",2014.0,
State aggregation for fast likelihood computations in molecular evolution,"Iakov I Davydov, Marc Robinson-Rechavi, Nicolas Salamin",2017.0,5.0
Granular clustering of de novo protein models,"Dmytro Guzenko, Sergei V Strelkov",2017.0,2.0
Pro54DB: a database for experimentally verified sigma-54 promoters,"Zhi-Yong Liang, Hong-Yan Lai, Huan Yang, Chang-Jian Zhang, Hui Yang ...",2017.0,84.0
Sequence–structure relations of biopolymers,"Christopher Barrett, Fenix W Huang, Christian M Reidys",1975.0,70.0
Comprehensive evaluation of de novo transcriptome assembly programs and their effects on differential gene expression analysis,"Sufang Wang, Michael Gribskov",2017.0,55.0
Combining multiple tools outperforms individual methods in gene set enrichment analyses,"Monther Alhamdoosh, Milica Ng, Nicholas J Wilson, Julie M Sheridan, Huy Huynh ...",2017.0,80.0
OMBlast: alignment tool for optical mapping using a seed-and-extend approach,"Alden King-Yung Leung, Tsz-Piu Kwok, Raymond Wan, Ming Xiao, Pui-Yan Kwok ...",2017.0,33.0
bTSSfinder: a novel tool for the prediction of promoters in cyanobacteria and Escherichia coli,"Ilham Ayub Shahmuradov, Rozaimi Mohamad Razali, Salim Bougouffa, Aleksandar Radovanovic, Vladimir B Bajic",2017.0,39.0
SEQualyzer: interactive tool for quality control and exploratory analysis of high-throughput RNA structural profiling data,"Krishna Choudhary, Luyao Ruan, Fei Deng, Nathan Shih, Sharon Aviran",2017.0,9.0
Comparing co-evolution methods and their application to template-free protein structure prediction,"Saulo Henrique Pires de Oliveira, Jiye Shi, Charlotte M Deane",2017.0,30.0
DEF: an automated dead-end filling approach based on quasi-endosymbiosis,"Lili Liu, Zijun Zhang, Taotao Sheng, Ming Chen",2017.0,2.0
cMapper: gene-centric connectivity mapper for EBI-RDF platform,"Muhammad Shoaib, Adnan Ahmad Ansari, Sung-Min Ahn",2017.0,3.0
LAMSA: fast split read alignment with long approximate matches,"Bo Liu, Yan Gao, Yadong Wang",2017.0,18.0
Detecting subnetwork-level dynamic correlations,"Yan Yan, Shangzhao Qiu, Zhuxuan Jin, Sihong Gong, Yun Bai ...",,
LongISLND: in silico sequencing of lengthy and noisy datatypes,"Bayo Lau, Marghoob Mohiyuddin, John C. Mu, Li Tai Fang, Narges Bani Asadi ...",2016.0,21.0
Site of metabolism prediction for oxidation reactions mediated by oxidoreductases based on chemical bond,"Shuaibing He, Manman Li, Xiaotong Ye, Hongyu Wang, Wenkang Yu ...",2017.0,12.0
AcCNET (Accessory Genome Constellation Network): comparative genomics software for accessory genome analysis using bipartite networks,"Val F Lanza, Fernando Baquero, Fernando de la Cruz, Teresa M Coque",2017.0,27.0
An accessibility-incorporated method for accurate prediction of RNA–RNA interactions from sequence data,"Yuki Kato, Tomoya Mori, Kengo Sato, Shingo Maegawa, Hiroshi Hosokawa ...",2017.0,2.0
Robust classification of single-cell transcriptome data by nonnegative matrix factorization,"Chunxuan Shao, Thomas Höfer",2017.0,53.0
