name,title,year,citations
mi zhou,Multi-omics reveals functional genomic and metabolic mechanisms of milk production and quality in dairy cows,2020.0,4.0
ou wang,Multi-omics reveals functional genomic and metabolic mechanisms of milk production and quality in dairy cows,2020.0,4.0
yanhong chen,Multi-omics reveals functional genomic and metabolic mechanisms of milk production and quality in dairy cows,2020.0,4.0
jianxin liu,Multi-omics reveals functional genomic and metabolic mechanisms of milk production and quality in dairy cows,2020.0,4.0
jonathan raad,Complexity measures of the mature miRNA for improving pre-miRNAs prediction,2020.0,2.0
georgina stegmayer,Complexity measures of the mature miRNA for improving pre-miRNAs prediction,2020.0,2.0
diego h milone,Complexity measures of the mature miRNA for improving pre-miRNAs prediction,2020.0,2.0
sébastien tosi,LOBSTER: an environment to design bioimage analysis workflows for large and complex fluorescence microscopy data,2020.0,1.0
lídia bardia,LOBSTER: an environment to design bioimage analysis workflows for large and complex fluorescence microscopy data,2020.0,1.0
maria jose filgueira,LOBSTER: an environment to design bioimage analysis workflows for large and complex fluorescence microscopy data,2020.0,1.0
alexandre calon,LOBSTER: an environment to design bioimage analysis workflows for large and complex fluorescence microscopy data,2020.0,1.0
julien colombelli,LOBSTER: an environment to design bioimage analysis workflows for large and complex fluorescence microscopy data,2020.0,1.0
aritro nath,iMIRAGE: an R package to impute microRNA expression using protein-coding genes,2020.0,
jeremy chang,iMIRAGE: an R package to impute microRNA expression using protein-coding genes,2020.0,
r stephanie huang,iMIRAGE: an R package to impute microRNA expression using protein-coding genes,2020.0,
jingsi ming,LPM: a latent probit model to characterize the relationship among complex traits using summary statistics from multiple GWASs and functional annotations,2020.0,
tao wang,LPM: a latent probit model to characterize the relationship among complex traits using summary statistics from multiple GWASs and functional annotations,2020.0,
can yang,LPM: a latent probit model to characterize the relationship among complex traits using summary statistics from multiple GWASs and functional annotations,2020.0,
shilpa garg,A haplotype-aware de novo assembly of related individuals using pedigree sequence graph,2020.0,4.0
john aach,A haplotype-aware de novo assembly of related individuals using pedigree sequence graph,2020.0,4.0
heng li,A haplotype-aware de novo assembly of related individuals using pedigree sequence graph,2020.0,4.0
isaac sebenius,A haplotype-aware de novo assembly of related individuals using pedigree sequence graph,2020.0,4.0
richard durbin,A haplotype-aware de novo assembly of related individuals using pedigree sequence graph,2020.0,4.0
jun liu,CGLFold: a contact-assisted de novo protein structure prediction using global exploration and loop perturbation sampling algorithm,2020.0,4.0
xiaogen zhou,CGLFold: a contact-assisted de novo protein structure prediction using global exploration and loop perturbation sampling algorithm,2020.0,4.0
yang zhang,CGLFold: a contact-assisted de novo protein structure prediction using global exploration and loop perturbation sampling algorithm,2020.0,4.0
guijun zhang,CGLFold: a contact-assisted de novo protein structure prediction using global exploration and loop perturbation sampling algorithm,2020.0,4.0
gittu george,PheGWAS: a new dimension to visualize GWAS across multiple phenotypes,2020.0,1.0
sushrima gan,PheGWAS: a new dimension to visualize GWAS across multiple phenotypes,2020.0,1.0
yu huang,PheGWAS: a new dimension to visualize GWAS across multiple phenotypes,2020.0,1.0
philip appleby,PheGWAS: a new dimension to visualize GWAS across multiple phenotypes,2020.0,1.0
a s nar,PheGWAS: a new dimension to visualize GWAS across multiple phenotypes,2020.0,1.0
tomasz magdziarz,AQUA-DUCT 1.0: structural and functional analysis of macromolecules from an intramolecular voids perspective,2020.0,10.0
karolina mitusińska,AQUA-DUCT 1.0: structural and functional analysis of macromolecules from an intramolecular voids perspective,2020.0,10.0
maria bzówka,AQUA-DUCT 1.0: structural and functional analysis of macromolecules from an intramolecular voids perspective,2020.0,10.0
agata raczyńska,AQUA-DUCT 1.0: structural and functional analysis of macromolecules from an intramolecular voids perspective,2020.0,10.0
agnieszka stańczak,AQUA-DUCT 1.0: structural and functional analysis of macromolecules from an intramolecular voids perspective,2020.0,10.0
luke a d hutchison,Meta-analysis of Caenorhabditis elegans single-cell developmental data reveals multi-frequency oscillation in gene activation,2020.0,2.0
bonnie berger,Meta-analysis of Caenorhabditis elegans single-cell developmental data reveals multi-frequency oscillation in gene activation,2020.0,2.0
isaac s kohane,Meta-analysis of Caenorhabditis elegans single-cell developmental data reveals multi-frequency oscillation in gene activation,2020.0,2.0
ahmed a quadeer,MPF–BML: a standalone GUI-based package for maximum entropy model inference,2020.0,
matthew r mckay,MPF–BML: a standalone GUI-based package for maximum entropy model inference,2020.0,
john p barton,MPF–BML: a standalone GUI-based package for maximum entropy model inference,2020.0,
raymond h y louie,MPF–BML: a standalone GUI-based package for maximum entropy model inference,2020.0,
andre schultz,SAMMI: a semi-automated tool for the visualization of metabolic networks,2020.0,
rehan akbani,SAMMI: a semi-automated tool for the visualization of metabolic networks,2020.0,
césar parrarojas,PDEparams: parameter fitting toolbox for partial differential equations in python,2020.0,2.0
esteban a hernandezvargas,PDEparams: parameter fitting toolbox for partial differential equations in python,2020.0,2.0
fabio fabris,Using deep learning to associate human genes with age-related diseases,2020.0,1.0
daniel palmer,Using deep learning to associate human genes with age-related diseases,2020.0,1.0
khalid m salama,Using deep learning to associate human genes with age-related diseases,2020.0,1.0
joão pedro de magalhães,Using deep learning to associate human genes with age-related diseases,2020.0,1.0
alex a freitas,Using deep learning to associate human genes with age-related diseases,2020.0,1.0
annika jacobsen,A framework for exhaustive modelling of genetic interaction patterns using Petri nets,2020.0,
olga ivanova,A framework for exhaustive modelling of genetic interaction patterns using Petri nets,2020.0,
saman amini,A framework for exhaustive modelling of genetic interaction patterns using Petri nets,2020.0,
jaap heringa,A framework for exhaustive modelling of genetic interaction patterns using Petri nets,2020.0,
patrick kemmeren,A framework for exhaustive modelling of genetic interaction patterns using Petri nets,2020.0,
zhanying feng,scTIM: seeking cell-type-indicative marker from single cell RNA-seq data by consensus optimization,2020.0,2.0
xianwen ren,scTIM: seeking cell-type-indicative marker from single cell RNA-seq data by consensus optimization,2020.0,2.0
yuan fang,scTIM: seeking cell-type-indicative marker from single cell RNA-seq data by consensus optimization,2020.0,2.0
yining yin,scTIM: seeking cell-type-indicative marker from single cell RNA-seq data by consensus optimization,2020.0,2.0
chutian huang,scTIM: seeking cell-type-indicative marker from single cell RNA-seq data by consensus optimization,2020.0,2.0
christopher m ward,ngsReports: a Bioconductor package for managing FastQC reports and other NGS related log files,2020.0,13.0
thuhien to,ngsReports: a Bioconductor package for managing FastQC reports and other NGS related log files,2020.0,13.0
stephen m pederson,ngsReports: a Bioconductor package for managing FastQC reports and other NGS related log files,2020.0,13.0
yiwei cao,GlyMDB: Glycan Microarray Database and analysis toolset,2020.0,5.0
sangjun park,GlyMDB: Glycan Microarray Database and analysis toolset,2020.0,5.0
akul y mehta,GlyMDB: Glycan Microarray Database and analysis toolset,2020.0,5.0
richard d cummings,GlyMDB: Glycan Microarray Database and analysis toolset,2020.0,5.0
wonpil im,GlyMDB: Glycan Microarray Database and analysis toolset,2020.0,5.0
carlos martígómez,dSreg: a Bayesian model to integrate changes in splicing and RNA-binding protein activity,2020.0,
enrique larapezzi,dSreg: a Bayesian model to integrate changes in splicing and RNA-binding protein activity,2020.0,
fátima sánchezcabo,dSreg: a Bayesian model to integrate changes in splicing and RNA-binding protein activity,2020.0,
corentin molitor,VarGen: an R package for disease-associated variant discovery and annotation,2020.0,
matt brember,VarGen: an R package for disease-associated variant discovery and annotation,2020.0,
fady mohareb,VarGen: an R package for disease-associated variant discovery and annotation,2020.0,
gurjit s randhawa,MLDSP-GUI: an alignment-free standalone tool with an interactive graphical user interface for DNA sequence comparison and analysis,2020.0,5.0
kathleen a hill,MLDSP-GUI: an alignment-free standalone tool with an interactive graphical user interface for DNA sequence comparison and analysis,2020.0,5.0
lila kari,MLDSP-GUI: an alignment-free standalone tool with an interactive graphical user interface for DNA sequence comparison and analysis,2020.0,5.0
cinta pegueroles,HaploTypo: a variant-calling pipeline for phased genomes,2020.0,4.0
verónica mixão,HaploTypo: a variant-calling pipeline for phased genomes,2020.0,4.0
laia carreté,HaploTypo: a variant-calling pipeline for phased genomes,2020.0,4.0
manu molina,HaploTypo: a variant-calling pipeline for phased genomes,2020.0,4.0
toni gabaldón,HaploTypo: a variant-calling pipeline for phased genomes,2020.0,4.0
jiao sun,Platform-integrated mRNA isoform quantification,2020.0,1.0
jaewoong chang,Platform-integrated mRNA isoform quantification,2020.0,1.0
teng zhang,Platform-integrated mRNA isoform quantification,2020.0,1.0
jeongsik yong,Platform-integrated mRNA isoform quantification,2020.0,1.0
rui kuang,Platform-integrated mRNA isoform quantification,2020.0,1.0
bilge sürün,ClinVAP: a reporting strategy from variants to therapeutic options,2020.0,
charlotta p i schärfe,ClinVAP: a reporting strategy from variants to therapeutic options,2020.0,
mathew r divine,ClinVAP: a reporting strategy from variants to therapeutic options,2020.0,
julian heinrich,ClinVAP: a reporting strategy from variants to therapeutic options,2020.0,
nora c toussaint,ClinVAP: a reporting strategy from variants to therapeutic options,2020.0,
guiyan xie,FFLtool: a web server for transcription factor and miRNA feed forward loop analysis in human,2020.0,1.0
mengxuan xia,FFLtool: a web server for transcription factor and miRNA feed forward loop analysis in human,2020.0,1.0
yaru miao,FFLtool: a web server for transcription factor and miRNA feed forward loop analysis in human,2020.0,1.0
mei luo,FFLtool: a web server for transcription factor and miRNA feed forward loop analysis in human,2020.0,1.0
qiong zhang,FFLtool: a web server for transcription factor and miRNA feed forward loop analysis in human,2020.0,1.0
xiaoqiang huang,SSIPe: accurately estimating protein–protein binding affinity change upon mutations using evolutionary profiles in combination with an optimized physical energy function,2020.0,10.0
wei zheng,SSIPe: accurately estimating protein–protein binding affinity change upon mutations using evolutionary profiles in combination with an optimized physical energy function,2020.0,10.0
robin pearce,SSIPe: accurately estimating protein–protein binding affinity change upon mutations using evolutionary profiles in combination with an optimized physical energy function,2020.0,10.0
yang zhang,SSIPe: accurately estimating protein–protein binding affinity change upon mutations using evolutionary profiles in combination with an optimized physical energy function,2020.0,10.0
sam friedman,Lean and deep models for more accurate filtering of SNP and INDEL variant calls,2020.0,3.0
laura gauthier,Lean and deep models for more accurate filtering of SNP and INDEL variant calls,2020.0,3.0
yossi farjoun,Lean and deep models for more accurate filtering of SNP and INDEL variant calls,2020.0,3.0
eric banks,Lean and deep models for more accurate filtering of SNP and INDEL variant calls,2020.0,3.0
dominika labudová,pqsfinder web: G-quadruplex prediction using optimized pqsfinder algorithm,2020.0,1.0
jiří hon,pqsfinder web: G-quadruplex prediction using optimized pqsfinder algorithm,2020.0,1.0
matej lexa,pqsfinder web: G-quadruplex prediction using optimized pqsfinder algorithm,2020.0,1.0
ammar tareen,Logomaker: beautiful sequence logos in Python,2020.0,6.0
justin b kinney,Logomaker: beautiful sequence logos in Python,2020.0,6.0
junwei han,psSubpathway: a software package for flexible identification of phenotype-specific subpathways in cancer progression,2020.0,15.0
xudong han,psSubpathway: a software package for flexible identification of phenotype-specific subpathways in cancer progression,2020.0,15.0
qingfei kong,psSubpathway: a software package for flexible identification of phenotype-specific subpathways in cancer progression,2020.0,15.0
liang cheng,psSubpathway: a software package for flexible identification of phenotype-specific subpathways in cancer progression,2020.0,15.0
fatima zohra smaili,Formal axioms in biomedical ontologies improve analysis and interpretation of associated data,2020.0,9.0
xin gao,Formal axioms in biomedical ontologies improve analysis and interpretation of associated data,2020.0,9.0
robert hoehndorf,Formal axioms in biomedical ontologies improve analysis and interpretation of associated data,2020.0,9.0
tomasz m kowalski,PgRC: pseudogenome-based read compressor,2020.0,2.0
szymon grabowski,PgRC: pseudogenome-based read compressor,2020.0,2.0
gabriele orlando,Accurate prediction of protein beta-aggregation with generalized statistical potentials,2020.0,2.0
alexandra silva,Accurate prediction of protein beta-aggregation with generalized statistical potentials,2020.0,2.0
sandra macedoribeiro,Accurate prediction of protein beta-aggregation with generalized statistical potentials,2020.0,2.0
daniele raimondi,Accurate prediction of protein beta-aggregation with generalized statistical potentials,2020.0,2.0
wim vranken,Accurate prediction of protein beta-aggregation with generalized statistical potentials,2020.0,2.0
antoine limasset,Toward perfect reads: self-correction of short reads via mapping on de Bruijn graphs,2020.0,12.0
jeanfrançois flot,Toward perfect reads: self-correction of short reads via mapping on de Bruijn graphs,2020.0,12.0
pierre peterlongo,Toward perfect reads: self-correction of short reads via mapping on de Bruijn graphs,2020.0,12.0
miguel romerodurana,pyDockEneRes: per-residue decomposition of protein–protein docking energy,2020.0,
brian jiménezgarcía,pyDockEneRes: per-residue decomposition of protein–protein docking energy,2020.0,
juan fernándezrecio,pyDockEneRes: per-residue decomposition of protein–protein docking energy,2020.0,
snædis kristmundsdottir,popSTR2 enables clinical and population-scale genotyping of microsatellites,2020.0,2.0
hannes p eggertsson,popSTR2 enables clinical and population-scale genotyping of microsatellites,2020.0,2.0
gudny a arnadottir,popSTR2 enables clinical and population-scale genotyping of microsatellites,2020.0,2.0
bjarni v halldorsson,popSTR2 enables clinical and population-scale genotyping of microsatellites,2020.0,2.0
wei long,ImPLoc: a multi-instance deep learning model for the prediction of protein subcellular localization based on immunohistochemistry images,2020.0,6.0
yang yang,ImPLoc: a multi-instance deep learning model for the prediction of protein subcellular localization based on immunohistochemistry images,2020.0,6.0
hongbin shen,ImPLoc: a multi-instance deep learning model for the prediction of protein subcellular localization based on immunohistochemistry images,2020.0,6.0
ahmed a quadeer,RocaSec: a standalone GUI-based package for robust co-evolutionary analysis of proteins,2020.0,
david moralesjimenez,RocaSec: a standalone GUI-based package for robust co-evolutionary analysis of proteins,2020.0,
matthew r mckay,RocaSec: a standalone GUI-based package for robust co-evolutionary analysis of proteins,2020.0,
junfeng liu,Episo: quantitative estimation of RNA 5-methylcytosine at isoform level by high-throughput sequencing of RNA treated with bisulfite,2020.0,3.0
ziyang an,Episo: quantitative estimation of RNA 5-methylcytosine at isoform level by high-throughput sequencing of RNA treated with bisulfite,2020.0,3.0
jianjun luo,Episo: quantitative estimation of RNA 5-methylcytosine at isoform level by high-throughput sequencing of RNA treated with bisulfite,2020.0,3.0
jing li,Episo: quantitative estimation of RNA 5-methylcytosine at isoform level by high-throughput sequencing of RNA treated with bisulfite,2020.0,3.0
feifei li,Episo: quantitative estimation of RNA 5-methylcytosine at isoform level by high-throughput sequencing of RNA treated with bisulfite,2020.0,3.0
gongchao jing,Dynamic Meta-Storms enables comprehensive taxonomic and phylogenetic comparison of shotgun metagenomes at the species level,2020.0,1.0
yufeng zhang,Dynamic Meta-Storms enables comprehensive taxonomic and phylogenetic comparison of shotgun metagenomes at the species level,2020.0,1.0
ming yang,Dynamic Meta-Storms enables comprehensive taxonomic and phylogenetic comparison of shotgun metagenomes at the species level,2020.0,1.0
lu liu,Dynamic Meta-Storms enables comprehensive taxonomic and phylogenetic comparison of shotgun metagenomes at the species level,2020.0,1.0
jian xu,Dynamic Meta-Storms enables comprehensive taxonomic and phylogenetic comparison of shotgun metagenomes at the species level,2020.0,1.0
lei wang,An efficient approach based on multi-sources information to predict circRNA–disease associations using deep convolutional neural network,2020.0,16.0
zhuhong you,An efficient approach based on multi-sources information to predict circRNA–disease associations using deep convolutional neural network,2020.0,16.0
yuan huang,An efficient approach based on multi-sources information to predict circRNA–disease associations using deep convolutional neural network,2020.0,16.0
deshuang huang,An efficient approach based on multi-sources information to predict circRNA–disease associations using deep convolutional neural network,2020.0,16.0
keith c c chan,An efficient approach based on multi-sources information to predict circRNA–disease associations using deep convolutional neural network,2020.0,16.0
jing xu,eCAMI: simultaneous classification and motif identification for enzyme annotation,2020.0,2.0
han zhang,eCAMI: simultaneous classification and motif identification for enzyme annotation,2020.0,2.0
jinfang zheng,eCAMI: simultaneous classification and motif identification for enzyme annotation,2020.0,2.0
philippe dovoedo,eCAMI: simultaneous classification and motif identification for enzyme annotation,2020.0,2.0
yanbin yin,eCAMI: simultaneous classification and motif identification for enzyme annotation,2020.0,2.0
saskia freytag,schex avoids overplotting for large single-cell RNA-sequencing datasets,2020.0,1.0
ryan lister,schex avoids overplotting for large single-cell RNA-sequencing datasets,2020.0,1.0
krisztian adam,DNA Readout Viewer (DRV): visualization of specificity determining patterns of protein-binding DNA segments,2020.0,
zoltan gyorgypal,DNA Readout Viewer (DRV): visualization of specificity determining patterns of protein-binding DNA segments,2020.0,
zoltan hegedus,DNA Readout Viewer (DRV): visualization of specificity determining patterns of protein-binding DNA segments,2020.0,
readman chiu,Fusion-Bloom: fusion detection in assembled transcriptomes,2020.0,1.0
ka ming nip,Fusion-Bloom: fusion detection in assembled transcriptomes,2020.0,1.0
inanc birol,Fusion-Bloom: fusion detection in assembled transcriptomes,2020.0,1.0
zongyang du,CATHER: a novel threading algorithm with predicted contacts,2020.0,1.0
shuo pan,CATHER: a novel threading algorithm with predicted contacts,2020.0,1.0
qi wu,CATHER: a novel threading algorithm with predicted contacts,2020.0,1.0
zhenling peng,CATHER: a novel threading algorithm with predicted contacts,2020.0,1.0
jianyi yang,CATHER: a novel threading algorithm with predicted contacts,2020.0,1.0
kathryn a mcgurk,The use of missing values in proteomic data-independent acquisition mass spectrometry to enable disease activity discrimination,2020.0,6.0
arianna dagliati,The use of missing values in proteomic data-independent acquisition mass spectrometry to enable disease activity discrimination,2020.0,6.0
davide chiasserini,The use of missing values in proteomic data-independent acquisition mass spectrometry to enable disease activity discrimination,2020.0,6.0
dave lee,The use of missing values in proteomic data-independent acquisition mass spectrometry to enable disease activity discrimination,2020.0,6.0
darren plant,The use of missing values in proteomic data-independent acquisition mass spectrometry to enable disease activity discrimination,2020.0,6.0
simon dellicour,Incorporating heterogeneous sampling probabilities in continuous phylogeographic inference — Application to H5N1 spread in the Mekong region,2020.0,2.0
philippe lemey,Incorporating heterogeneous sampling probabilities in continuous phylogeographic inference — Application to H5N1 spread in the Mekong region,2020.0,2.0
jean artois,Incorporating heterogeneous sampling probabilities in continuous phylogeographic inference — Application to H5N1 spread in the Mekong region,2020.0,2.0
tommy t lam,Incorporating heterogeneous sampling probabilities in continuous phylogeographic inference — Application to H5N1 spread in the Mekong region,2020.0,2.0
alice fusaro,Incorporating heterogeneous sampling probabilities in continuous phylogeographic inference — Application to H5N1 spread in the Mekong region,2020.0,2.0
fabian klötzl,Phylonium: fast estimation of evolutionary distances from large samples of similar genomes,2020.0,3.0
bernhard haubold,Phylonium: fast estimation of evolutionary distances from large samples of similar genomes,2020.0,3.0
lars thielecke,genBaRcode: a comprehensive R-package for genetic barcode analysis,2020.0,2.0
kerstin cornils,genBaRcode: a comprehensive R-package for genetic barcode analysis,2020.0,2.0
ingmar glauche,genBaRcode: a comprehensive R-package for genetic barcode analysis,2020.0,2.0
zhe cui,Proactive visual and statistical analysis of genomic data in Epiviz,2020.0,
jayaram kancherla,Proactive visual and statistical analysis of genomic data in Epiviz,2020.0,
kyle w chang,Proactive visual and statistical analysis of genomic data in Epiviz,2020.0,
niklas elmqvist,Proactive visual and statistical analysis of genomic data in Epiviz,2020.0,
héctor corrada bravo,Proactive visual and statistical analysis of genomic data in Epiviz,2020.0,
herty liany,Predicting synthetic lethal interactions using heterogeneous data sources,2020.0,5.0
anand jeyasekharan,Predicting synthetic lethal interactions using heterogeneous data sources,2020.0,5.0
vaibhav rajan,Predicting synthetic lethal interactions using heterogeneous data sources,2020.0,5.0
jimmy caroli,APTANI2: update of aptamer selection through sequence-structure analysis,2020.0,2.0
mattia forcato,APTANI2: update of aptamer selection through sequence-structure analysis,2020.0,2.0
silvio bicciato,APTANI2: update of aptamer selection through sequence-structure analysis,2020.0,2.0
mehari b zerihun,pydca v1.0: a comprehensive software for direct coupling analysis of RNA and protein sequences,2020.0,3.0
fabrizio pucci,pydca v1.0: a comprehensive software for direct coupling analysis of RNA and protein sequences,2020.0,3.0
emanuel k peter,pydca v1.0: a comprehensive software for direct coupling analysis of RNA and protein sequences,2020.0,3.0
alexander schug,pydca v1.0: a comprehensive software for direct coupling analysis of RNA and protein sequences,2020.0,3.0
qingsu cheng,Organoid model of mammographic density displays a higher frequency of aberrant colony formations with radiation exposure,2020.0,1.0
bahram parvin,Organoid model of mammographic density displays a higher frequency of aberrant colony formations with radiation exposure,2020.0,1.0
jiang hu,NextPolish: a fast and efficient genome polishing tool for long-read assembly,2020.0,14.0
junpeng fan,NextPolish: a fast and efficient genome polishing tool for long-read assembly,2020.0,14.0
zongyi sun,NextPolish: a fast and efficient genome polishing tool for long-read assembly,2020.0,14.0
shanlin liu,NextPolish: a fast and efficient genome polishing tool for long-read assembly,2020.0,14.0
jacobo de la cuestazuluaga,Struo: a pipeline for building custom databases for common metagenome profilers,2020.0,6.0
ruth e ley,Struo: a pipeline for building custom databases for common metagenome profilers,2020.0,6.0
nicholas d youngblut,Struo: a pipeline for building custom databases for common metagenome profilers,2020.0,6.0
ge liu,Antibody complementarity determining region design using high-capacity machine learning,2020.0,13.0
haoyang zeng,Antibody complementarity determining region design using high-capacity machine learning,2020.0,13.0
jonas mueller,Antibody complementarity determining region design using high-capacity machine learning,2020.0,13.0
brandon carter,Antibody complementarity determining region design using high-capacity machine learning,2020.0,13.0
ziheng wang,Antibody complementarity determining region design using high-capacity machine learning,2020.0,13.0
sergii domanskyi,PyIOmica: longitudinal omics analysis and trend identification,2020.0,4.0
carlo piermarocchi,PyIOmica: longitudinal omics analysis and trend identification,2020.0,4.0
george i mias,PyIOmica: longitudinal omics analysis and trend identification,2020.0,4.0
shian su,CellBench: R/Bioconductor software for comparing single-cell RNA-seq analysis methods,2020.0,6.0
luyi tian,CellBench: R/Bioconductor software for comparing single-cell RNA-seq analysis methods,2020.0,6.0
xueyi dong,CellBench: R/Bioconductor software for comparing single-cell RNA-seq analysis methods,2020.0,6.0
peter f hickey,CellBench: R/Bioconductor software for comparing single-cell RNA-seq analysis methods,2020.0,6.0
saskia freytag,CellBench: R/Bioconductor software for comparing single-cell RNA-seq analysis methods,2020.0,6.0
nicolaas c kist,RNASeq_similarity_matrix: visually identify sample mix-ups in RNASeq data using a ‘genomic’ sequence similarity matrix,2020.0,2.0
robert a power,RNASeq_similarity_matrix: visually identify sample mix-ups in RNASeq data using a ‘genomic’ sequence similarity matrix,2020.0,2.0
andrew skelton,RNASeq_similarity_matrix: visually identify sample mix-ups in RNASeq data using a ‘genomic’ sequence similarity matrix,2020.0,2.0
seth d seegobin,RNASeq_similarity_matrix: visually identify sample mix-ups in RNASeq data using a ‘genomic’ sequence similarity matrix,2020.0,2.0
moira verbelen,RNASeq_similarity_matrix: visually identify sample mix-ups in RNASeq data using a ‘genomic’ sequence similarity matrix,2020.0,2.0
weiwei zhang,Detection of differentially methylated CpG sites between tumor samples with uneven tumor purities,2020.0,
ziyi li,Detection of differentially methylated CpG sites between tumor samples with uneven tumor purities,2020.0,
nana wei,Detection of differentially methylated CpG sites between tumor samples with uneven tumor purities,2020.0,
huajun wu,Detection of differentially methylated CpG sites between tumor samples with uneven tumor purities,2020.0,
xiaoqi zheng,Detection of differentially methylated CpG sites between tumor samples with uneven tumor purities,2020.0,
roman hillje,Cerebro: interactive visualization of scRNA-seq data,2020.0,11.0
