title,year,citations
scTIM: seeking cell-type-indicative marker from single cell RNA-seq data by consensus optimization,2020.0,2.0
ngsReports: a Bioconductor package for managing FastQC reports and other NGS related log files,2020.0,13.0
GlyMDB: Glycan Microarray Database and analysis toolset,2020.0,5.0
dSreg: a Bayesian model to integrate changes in splicing and RNA-binding protein activity,2020.0,
VarGen: an R package for disease-associated variant discovery and annotation,2020.0,
MLDSP-GUI: an alignment-free standalone tool with an interactive graphical user interface for DNA sequence comparison and analysis,2020.0,5.0
HaploTypo: a variant-calling pipeline for phased genomes,2020.0,4.0
Platform-integrated mRNA isoform quantification,2020.0,1.0
ClinVAP: a reporting strategy from variants to therapeutic options,2020.0,
FFLtool: a web server for transcription factor and miRNA feed forward loop analysis in human,2020.0,1.0
SSIPe: accurately estimating protein–protein binding affinity change upon mutations using evolutionary profiles in combination with an optimized physical energy function,2020.0,10.0
Lean and deep models for more accurate filtering of SNP and INDEL variant calls,2020.0,3.0
pqsfinder web: G-quadruplex prediction using optimized pqsfinder algorithm,2020.0,1.0
Logomaker: beautiful sequence logos in Python,2020.0,6.0
psSubpathway: a software package for flexible identification of phenotype-specific subpathways in cancer progression,2020.0,15.0
Formal axioms in biomedical ontologies improve analysis and interpretation of associated data,2020.0,9.0
PgRC: pseudogenome-based read compressor,2020.0,2.0
Accurate prediction of protein beta-aggregation with generalized statistical potentials,2020.0,2.0
Toward perfect reads: self-correction of short reads via mapping on de Bruijn graphs,2020.0,12.0
pyDockEneRes: per-residue decomposition of protein–protein docking energy,2020.0,
popSTR2 enables clinical and population-scale genotyping of microsatellites,2020.0,2.0
ImPLoc: a multi-instance deep learning model for the prediction of protein subcellular localization based on immunohistochemistry images,2020.0,6.0
RocaSec: a standalone GUI-based package for robust co-evolutionary analysis of proteins,2020.0,
Episo: quantitative estimation of RNA 5-methylcytosine at isoform level by high-throughput sequencing of RNA treated with bisulfite,2020.0,3.0
Dynamic Meta-Storms enables comprehensive taxonomic and phylogenetic comparison of shotgun metagenomes at the species level,2020.0,1.0
An efficient approach based on multi-sources information to predict circRNA–disease associations using deep convolutional neural network,2020.0,16.0
eCAMI: simultaneous classification and motif identification for enzyme annotation,2020.0,2.0
schex avoids overplotting for large single-cell RNA-sequencing datasets,2020.0,1.0
DNA Readout Viewer (DRV): visualization of specificity determining patterns of protein-binding DNA segments,2020.0,
Fusion-Bloom: fusion detection in assembled transcriptomes,2020.0,1.0
CATHER: a novel threading algorithm with predicted contacts,2020.0,1.0
The use of missing values in proteomic data-independent acquisition mass spectrometry to enable disease activity discrimination,2020.0,6.0
Incorporating heterogeneous sampling probabilities in continuous phylogeographic inference — Application to H5N1 spread in the Mekong region,2020.0,2.0
Phylonium: fast estimation of evolutionary distances from large samples of similar genomes,2020.0,3.0
genBaRcode: a comprehensive R-package for genetic barcode analysis,2020.0,2.0
Proactive visual and statistical analysis of genomic data in Epiviz,2020.0,
Predicting synthetic lethal interactions using heterogeneous data sources,2020.0,5.0
APTANI2: update of aptamer selection through sequence-structure analysis,2020.0,2.0
pydca v1.0: a comprehensive software for direct coupling analysis of RNA and protein sequences,2020.0,3.0
Organoid model of mammographic density displays a higher frequency of aberrant colony formations with radiation exposure,2020.0,1.0
NextPolish: a fast and efficient genome polishing tool for long-read assembly,2020.0,14.0
Struo: a pipeline for building custom databases for common metagenome profilers,2020.0,6.0
Antibody complementarity determining region design using high-capacity machine learning,2020.0,13.0
PyIOmica: longitudinal omics analysis and trend identification,2020.0,4.0
CellBench: R/Bioconductor software for comparing single-cell RNA-seq analysis methods,2020.0,6.0
RNASeq_similarity_matrix: visually identify sample mix-ups in RNASeq data using a ‘genomic’ sequence similarity matrix,2020.0,2.0
Detection of differentially methylated CpG sites between tumor samples with uneven tumor purities,2020.0,
Cerebro: interactive visualization of scRNA-seq data,2020.0,11.0
SCGid: a consensus approach to contig filtering and genome prediction from single-cell sequencing libraries of uncultured eukaryotes,2020.0,
SimRVSequences: an R package to simulate genetic sequence data for pedigrees,2020.0,
"ADDO: a comprehensive toolkit to detect, classify and visualize additive and non-additive quantitative trait loci",2020.0,
"CRISPRitz: rapid, high-throughput and variant-aware in silico off-target site identification for CRISPR genome editing",2020.0,11.0
A fast and memory-efficient implementation of the transfer bootstrap,2020.0,3.0
NeoFuse: predicting fusion neoantigens from RNA sequencing data,2020.0,4.0
CoMM-S2: a collaborative mixed model using summary statistics in transcriptome-wide association studies,2020.0,7.0
Accurate detection of short and long active ORFs using Ribo-seq data,2020.0,5.0
Easy-HLA: a validated web application suite to reveal the full details of HLA typing,2020.0,3.0
All-FIT: allele-frequency-based imputation of tumor purity from high-depth sequencing data,2020.0,1.0
Fuzzy modeling and global optimization to predict novel therapeutic targets in cancer cells,2020.0,5.0
"TFmiR2: constructing and analyzing disease-, tissue- and process-specific transcription factor and microRNA co-regulatory networks",2020.0,1.0
Prediction of mutation effects using a deep temporal convolutional network,2020.0,2.0
Protein docking model evaluation by 3D deep convolutional neural networks,2020.0,8.0
BRM: a statistical method for QTL mapping based on bulked segregant analysis by deep sequencing,2020.0,5.0
SCOT: Rethinking the classification of secondary structure elements,2020.0,
KofamKOALA: KEGG Ortholog assignment based on profile HMM and adaptive score threshold,2020.0,76.0
HypercubeME: two hundred million combinatorially complete datasets from a single experiment,2020.0,
Improved linking of motifs to their TFs using domain information,2020.0,
An integrative approach for fine-mapping chromatin interactions,2020.0,2.0
SBML2Modelica: integrating biochemical models within open-standard simulation ecosystems,2020.0,12.0
DeepMSA: constructing deep multiple sequence alignment to improve contact prediction and fold-recognition for distant-homology proteins,2020.0,15.0
Link-HD: a versatile framework to explore and integrate heterogeneous microbial communities,2020.0,2.0
Discovery of disease- and drug-specific pathways through community structures of a literature network,2020.0,
SPDI: data model for variants and applications at NCBI,2020.0,5.0
GTDB-Tk: a toolkit to classify genomes with the Genome Taxonomy Database,2020.0,266.0
RaNA-Seq: interactive RNA-Seq analysis from FASTQ files to functional analysis,2020.0,5.0
NCutYX: a package for clustering analysis of multilayer omics data,2020.0,
Cross-lingual semantic annotation of biomedical literature: experiments in Spanish and English,2020.0,
Mining single-cell time-series datasets with Time Course Inspector,2020.0,2.0
MILES: a Java tool to extract node-specific enriched subgraphs in biomolecular networks,2020.0,
Estimating chain length for time delays in dynamical systems using profile likelihood,2020.0,
Differentiating isoform functions with collaborative matrix factorization,2020.0,3.0
Somatic selection distinguishes oncogenes and tumor suppressor genes,2020.0,4.0
Learning complex subcellular distribution patterns of proteins via analysis of immunohistochemistry images,2020.0,5.0
ProAffiMuSeq: sequence-based method to predict the binding free energy change of protein–protein complexes upon mutation using functional classification,2020.0,5.0
Diversity of rhodopsins in cultivated bacteria of the family Geodermatophilaceae associated with non-aquatic environments,2020.0,1.0
Estimation of eosinophil cells in cord blood with references based on blood in adults via Bayesian measurement error modeling,2020.0,1.0
EpiDISH web server: Epigenetic Dissection of Intra-Sample-Heterogeneity with online GUI,2020.0,3.0
DrawGlycan-SNFG and gpAnnotate: rendering glycans and annotating glycopeptide mass spectra,2020.0,5.0
The Cytoscape BioGateway App: explorative network building from an RDF store,2020.0,2.0
DiNGO: standalone application for Gene Ontology and Human Phenotype Ontology term enrichment analysis,2020.0,
BAGSE: a Bayesian hierarchical model approach for gene set enrichment analysis,2020.0,
Differential privacy under dependent tuples—the case of genomic privacy,2020.0,5.0
DiscoRhythm: an easy-to-use web application and R package for discovering rhythmicity,2020.0,4.0
Model selection for metabolomics: predicting diagnosis of coronary artery disease using automated machine learning,2020.0,12.0
MDiNE: a model to estimate differential co-occurrence networks in microbiome studies,2020.0,5.0
SigHotSpotter: scRNA-seq-based computational tool to control cell subpopulation phenotypes for cellular rejuvenation strategies,2020.0,4.0
QMEANDisCo—distance constraints applied on model quality estimation,2020.0,59.0
HiCBricks: building blocks for efficient handling of large Hi-C datasets,2020.0,1.0
Generalized Born radii computation using linear models and neural networks,2020.0,
WPMIAS: Whole-degradome-based Plant MicroRNA–target Interaction Analysis Server,2020.0,2.0
Multi-kernel linear mixed model with adaptive lasso for prediction analysis on high-dimensional multi-omics data,2020.0,1.0
The evolution of contact prediction: evidence that contact selection in statistical contact prediction is changing,2020.0,3.0
Improved dropClust R package with integrative analysis support for scRNA-seq data,2020.0,1.0
Quantifying functional impact of non-coding variants with multi-task Bayesian neural network,2020.0,
Influenza classification from short reads with VAPOR facilitates robust mapping pipelines and zoonotic strain detection for routine surveillance applications,2020.0,1.0
OLOGRAM: determining significance of total overlap length between genomic regions sets,2020.0,5.0
Model-based clustering of multi-tissue gene expression data,2020.0,3.0
YY1 is a cis-regulator in the organoid models of high mammographic density,2020.0,1.0
Taxonomic weighting improves the accuracy of a gap-filling algorithm for metabolic models,2020.0,
Network-based multi-task learning models for biomarker selection and cancer outcome prediction,2020.0,6.0
"CASPR, an analysis pipeline for single and paired guide RNA CRISPR screens, reveals optimal target selection for long non-coding RNAs",2020.0,4.0
PRODIGY: personalized prioritization of driver genes,2020.0,
GenCLiP 3: mining human genes’ functions and regulatory networks from PubMed based on co-occurrences and natural language processing,2020.0,11.0
Jasmine: a Java pipeline for isomiR characterization in miRNA-Seq data,2020.0,5.0
ImSpectR: R package to quantify immune repertoire diversity in spectratype and repertoire sequencing data,2020.0,1.0
mCSM-AB2: guiding rational antibody design using graph-based signatures,2020.0,8.0
SMARTS: the social media-based addiction recovery and intervention targeting server,2020.0,2.0
MIAmS: microsatellite instability detection on NGS amplicons data,2020.0,2.0
gep2pep: a bioconductor package for the creation and analysis of pathway-based expression profiles,2020.0,3.0
PhyloMagnet: fast and accurate screening of short-read meta-omics data using gene-centric phylogenetics,2020.0,
PlanExp: intuitive integration of complex RNA-seq datasets with planarian omics resources,2020.0,7.0
SINC: a scale-invariant deep-neural-network classifier for bulk and single-cell RNA-seq data,2020.0,
Deep annotation of untargeted LC-MS metabolomics data with Binner,2020.0,7.0
3D flow field estimation and assessment for live cell fluorescence microscopy,2020.0,5.0
CSMD: a computational subtraction-based microbiome discovery pipeline for species-level characterization of clinical metagenomic samples,2020.0,
Inferring subgroup-specific driver genes from heterogeneous cancer samples via subspace learning with subgroup indication,2020.0,8.0
Topological data analysis quantifies biological nano-structure from single molecule localization microscopy,2020.0,14.0
µ-ANT: semantic microaggregation-based anonymization tool,2020.0,1.0
DPre: computational identification of differentiation bias and genes underlying cell type conversions,2020.0,
Patch-DCA: improved protein interface prediction by utilizing structural information and clustering DCA scores,2020.0,2.0
Matched Forest: supervised learning for high-dimensional matched case–control studies,2020.0,
"SpliceLauncher: a tool for detection, annotation and relative quantification of alternative junctions from RNAseq data",2020.0,2.0
Computationally predicted gene regulatory networks in molluscan biomineralization identify extracellular matrix production and ion transportation pathways,2020.0,5.0
An improved encoding of genetic variation in a Burrows–Wheeler transform,2020.0,1.0
Exploiting transfer learning for the reconstruction of the human gene regulatory network,2020.0,16.0
Mat_peptide: comprehensive annotation of mature peptides from polyproteins in five virus families,2020.0,
Dynalogo: an interactive sequence logo with dynamic thresholding of matched quantitative proteomic data,2020.0,
BioSwitch: a tool for the detection of bistability and multi-steady state behaviour in signalling and gene regulatory networks,2020.0,3.0
GPseudoClust: deconvolution of shared pseudo-profiles at single-cell resolution,2020.0,4.0
Domain-invariant features for mechanism of action prediction in a multi-cell-line drug screen,2020.0,5.0
DRUDIT: web-based DRUgs DIscovery Tools to design small molecules as modulators of biological targets,2020.0,6.0
Identification of metabolites from tandem mass spectra with a machine learning approach utilizing structural features,2020.0,10.0
SubMito-XGBoost: predicting protein submitochondrial localization by fusing multiple feature information and eXtreme gradient boosting,2020.0,35.0
MIRUReader: MIRU-VNTR typing directly from long sequencing reads,2020.0,3.0
SOLart: a structure-based method to predict protein solubility and aggregation,2020.0,9.0
Deep-learning approach to identifying cancer subtypes using high-dimensional genomic data,2020.0,18.0
dbInDel: a database of enhancer-associated insertion and deletion variants by analysis of H3K27ac ChIP-Seq,2020.0,
BCrystal: an interpretable sequence-based protein crystallization predictor,2020.0,11.0
Cancer classification of single-cell gene expression data by neural network,2020.0,7.0
AggreRATE-Pred: a mathematical model for the prediction of change in aggregation rate upon point mutation,2020.0,3.0
BiomeNet: a database for construction and analysis of functional interaction networks for any species with a sequenced genome,2020.0,1.0
FullMeSH: improving large-scale MeSH indexing with full text,2020.0,4.0
Expectation pooling: an effective and interpretable pooling method for predicting DNA–protein binding,2020.0,4.0
MetumpX—a metabolomics support package for untargeted mass spectrometry,2020.0,1.0
ErrorTracer: an algorithm for identifying the origins of inconsistencies in genome-scale metabolic models,2020.0,
SPARSim single cell: a count data simulator for scRNA-seq data,2020.0,2.0
Single-sample landscape entropy reveals the imminent phase transition during disease progression,2020.0,10.0
Eagle: multi-locus association mapping on a genome-wide scale made routine,2020.0,
SynQuant: an automatic tool to quantify synapses from microscopy images,2020.0,2.0
NMF-RI: blind spectral unmixing of highly mixed multispectral flow and image cytometry data,2020.0,1.0
NITUMID: Nonnegative matrix factorization-based Immune-TUmor MIcroenvironment Deconvolution,2020.0,1.0
iATC-NRAKEL: an efficient multi-label classifier for recognizing anatomical therapeutic chemical classes of drugs,2020.0,29.0
Feature selection may improve deep neural networks for the bioinformatics problems,2020.0,13.0
BCSExplorer: a customized biosynthetic chemical space explorer with multifunctional objective function analysis,2020.0,4.0
RNAIndel: discovering somatic coding indels from tumor RNA-Seq data,2020.0,2.0
Bayesian weighted Mendelian randomization for causal inference based on summary statistics,2020.0,7.0
Novel algorithms for efficient subsequence searching and mapping in nanopore raw signals towards targeted sequencing,2020.0,4.0
Soft windowing application to improve analysis of high-throughput phenotyping data,2020.0,1.0
"CircaCompare: a method to estimate and statistically support differences in mesor, amplitude and phase, between circadian rhythms",2020.0,9.0
Topology-based classification of tetrads and quadruplex structures,2020.0,7.0
VISOR: a versatile haplotype-aware structural variant simulator for short- and long-read sequencing,2020.0,2.0
γ-TRIS: a graph-algorithm for comprehensive identification of vector genomic insertion sites,2020.0,2.0
ReQTL: identifying correlations between expressed SNVs and gene expression using RNA-sequencing data,2020.0,7.0
phylogenize: correcting for phylogeny reveals genes associated with microbial distributions,2020.0,
EvoEF2: accurate and fast energy function for computational protein design,2020.0,17.0
WASPS: web-assisted symbolic plasmid synteny server,2020.0,
Evaluation of bottom-up and top-down mass spectrum identifications with different customized protein sequences databases,2020.0,1.0
Deep-learning with synthetic data enables automated picking of cryo-EM particle images of biological macromolecules,2020.0,4.0
"Proteome-level assessment of origin, prevalence and function of leucine-aspartic acid (LD) motifs",2020.0,6.0
simurg: simulate bacterial pangenomes in R,2020.0,4.0
L1EM: a tool for accurate locus specific LINE-1 RNA quantification,2020.0,7.0
Meltos: multi-sample tumor phylogeny reconstruction for structural variants,2020.0,2.0
Fast and flexible coarse-grained prediction of protein folding routes using ensemble modeling and evolutionary sequence variation,2020.0,
"Graph embedding on biomedical networks: methods, applications and evaluations",2020.0,59.0
A fast and memory efficient MLCS algorithm by character merging for DNA sequences alignment,2020.0,1.0
"bayNorm: Bayesian gene expression recovery, imputation and normalization for single-cell RNA-sequencing data",2020.0,15.0
Thermodynamically consistent estimation of Gibbs free energy from data: data reconciliation approach,2020.0,
VikNGS: a C++ variant integration kit for next generation sequencing association analysis,2020.0,1.0
"MitoTrack, a user-friendly semi-automatic software for lineage tracking in living embryos",2020.0,
T-lex3: an accurate tool to genotype and estimate population frequencies of transposable elements using the latest short-read whole genome sequencing data,2020.0,4.0
ChIPseqSpikeInFree: a ChIP-seq normalization approach to reveal global changes in histone modifications without spike-in,2020.0,2.0
"Zombi: a phylogenetic simulator of trees, genomes and sequences that accounts for dead linages",2020.0,2.0
DeepCleave: a deep learning predictor for caspase and matrix metalloprotease substrates and cleavage sites,2020.0,30.0
Metric learning on expression data for gene function prediction,2020.0,2.0
The CroCo cross-link converter: a user-centred tool to convert results from cross-linking mass spectrometry experiments,2020.0,2.0
Hexa-Longin domain scaffolds for inter-Rab signalling,2020.0,
EvolClust: automated inference of evolutionary conserved gene clusters in eukaryotes,2020.0,4.0
Pavian: interactive analysis of metagenomics data for microbiome studies and pathogen identification,2020.0,36.0
Chordomics: a visualization tool for linking function to phylogeny in microbiomes,2020.0,2.0
AssessORF: combining evolutionary conservation and proteomics to assess prokaryotic gene predictions,2020.0,
"MUFold-SSW: a new web server for predicting protein secondary structures, torsion angles and turns",2020.0,4.0
Set cover-based methods for motif selection,2020.0,1.0
SCSsim: an integrated tool for simulating single-cell genome sequencing data,2020.0,1.0
Subtype-specific transcriptional regulators in breast tumors subjected to genetic and epigenetic alterations,2020.0,1.0
PPNID: a reference database and molecular identification pipeline for plant-parasitic nematodes,2020.0,4.0
DeepMSPeptide: peptide detectability prediction using deep learning,2020.0,1.0
Spectrum: fast density-aware spectral clustering for single and multi-omic data,2020.0,7.0
BioBERT: a pre-trained biomedical language representation model for biomedical text mining,2020.0,781.0
scds: computational annotation of doublets in single-cell RNA sequencing data,2020.0,17.0
EpiSAFARI: sensitive detection of valleys in epigenetic signals for enhancing annotations of functional elements,2020.0,
QUBIC2: a novel and robust biclustering algorithm for analyses and interpretation of large-scale RNA-Seq data,2020.0,14.0
NERDD: a web portal providing access to in silico tools for drug discovery,2020.0,1.0
Protein–protein interaction site prediction through combining local and global features with deep neural networks,2020.0,27.0
scDAPA: detection and visualization of dynamic alternative polyadenylation from single cell RNA-seq data,2020.0,6.0
Identifying enhancer–promoter interactions with neural network based on pre-trained DNA vectors and attention mechanism,2020.0,31.0
XMAn v2—a database of Homo sapiens mutated peptides,2020.0,1.0
EpiGraph: an open-source platform to quantify epithelial organization,2020.0,11.0
Identifying molecular recognition features in intrinsically disordered regions of proteins by transfer learning,2020.0,4.0
Non-homogeneous dynamic Bayesian networks with edge-wise sequentially coupled parameters,2020.0,2.0
CroP—Coordinated Panel visualization for biological networks analysis,2020.0,
Fast and accurate correction of optical mapping data via spaced seeds,2020.0,1.0
Phylogenetic tree-based microbiome association test,2020.0,2.0
VisFeature: a stand-alone program for visualizing and analyzing statistical features of biological sequences,2020.0,7.0
DDAP: docking domain affinity and biosynthetic pathway prediction tool for type I polyketide synthases,2020.0,3.0
"Applying citizen science to gene, drug and disease relationship extraction from biomedical abstracts",2020.0,2.0
SimkaMin: fast and resource frugal de novo comparative metagenomics,2020.0,
Association rule mining to identify transcription factor interactions in genomic regions,2020.0,4.0
Analysis of several key factors influencing deep learning-based inter-residue contact prediction,2020.0,3.0
breakpointR: an R/Bioconductor package to localize strand state changes in Strand-seq data,2020.0,7.0
Semi-blind sparse affine spectral unmixing of autofluorescence-contaminated micrographs,2020.0,2.0
A reinforcement-learning-based approach to enhance exhaustive protein loop sampling,2020.0,2.0
A latent unknown clustering integrating multi-omics data (LUCID) with phenotypic traits,2020.0,5.0
Unification of miRNA and isomiR research: the mirGFF3 format and the mirtop API,2020.0,10.0
dbgap2x: an R package to explore and extract data from the database of Genotypes and Phenotypes (dbGaP),2020.0,1.0
NExUS: Bayesian simultaneous network estimation across unequal sample sizes,2020.0,
CROSSalive: a web server for predicting the in vivo structure of RNA molecules,2020.0,4.0
ChaperISM: improved chaperone binding prediction using position-independent scoring matrices,2020.0,1.0
A Gaussian process-based definition reveals new and bona fide genetic interactions compared to a multiplicative model in the Gram-negative Escherichia coli,2020.0,
Regulatory annotation of genomic intervals based on tissue-specific expression QTLs,2020.0,4.0
Learning from the ligand: using ligand-based features to improve binding affinity prediction,2020.0,19.0
MeLAD: an integrated resource for metalloenzyme-ligand associations,2020.0,4.0
COMBAT-TB-NeoDB: fostering tuberculosis research through integrative analysis using graph database technologies,2020.0,3.0
EasyModel: user-friendly tool for building and analysis of simple mathematical models in systems biology,2020.0,
Tissue-specific deconvolution of immune cell composition by integrating bulk and single-cell transcriptomes,2020.0,2.0
Partition: a surjective mapping approach for dimensionality reduction,2020.0,1.0
DeepCOP: deep learning-based approach to predict gene regulating effects of small molecules,2020.0,6.0
Automatic local resolution-based sharpening of cryo-EM maps,2020.0,41.0
A likelihood method for estimating present-day human contamination in ancient male samples using low-depth X-chromosome data,2020.0,5.0
NACHO: an R package for quality control of NanoString nCounter data,2020.0,1.0
miComplete: weighted quality evaluation of assembled microbial genomes,2020.0,5.0
pCRM1exportome: database of predicted CRM1-dependent Nuclear Export Signal (NES) motifs in cancer-related genes,2020.0,1.0
Accurate loop calling for 3D genomic data with cLoops,2020.0,13.0
Gene relevance based on multiple evidences in complex networks,2020.0,2.0
A powerful and flexible weighted distance-based method incorporating interactions between DNA methylation and environmental factors on health outcomes,2020.0,
MOOMIN – Mathematical explOration of ’Omics data on a MetabolIc Network,2020.0,5.0
CRDS: Consensus Reverse Docking System for target fishing,2020.0,4.0
MEXCOwalk: mutual exclusion and coverage based random walk to identify cancer modules,2020.0,5.0
HiLight-PTM: an online application to aid matching peptide pairs with isotopically labelled PTMs,2020.0,
neoepiscope improves neoepitope prediction with multivariant phasing,2020.0,7.0
Multi-scale structural analysis of proteins by deep semantic segmentation,2020.0,3.0
MEPSAnd: minimum energy path surface analysis over n-dimensional surfaces,2020.0,1.0
StrainHub: a phylogenetic tool to construct pathogen transmission networks,2020.0,6.0
AntiHIV-Pred: web-resource for in silico prediction of anti-HIV/AIDS activity,2020.0,8.0
Knot_pull—python package for biopolymer smoothing and knot detection,2020.0,3.0
baerhunter: an R package for the discovery and analysis of expressed non-coding regions in bacterial RNA-seq data,2020.0,2.0
Machine learning empowers phosphoproteome prediction in cancers,2020.0,6.0
U-PASS: unified power analysis and forensics for qualitative traits in genetic association studies,2020.0,3.0
BBKNN: fast batch alignment of single cell transcriptomes,2020.0,90.0
Using multiple measurements of tissue to estimate subject- and cell-type-specific gene expression,2020.0,10.0
Alternating EM algorithm for a bilinear model in isoform quantification from RNA-seq data,2020.0,1.0
MsPAC: a tool for haplotype-phased structural variant detection,2020.0,6.0
"pWGBSSimla: a profile-based whole-genome bisulfite sequencing data simulator incorporating methylation QTLs, allele-specific methylations and differentially methylated regions",2020.0,3.0
Graph convolution for predicting associations between miRNA and drug resistance,2020.0,16.0
Context awareness and embedding for biomedical event extraction,2020.0,4.0
Tersect: a set theoretical utility for exploring sequence variant data,2020.0,1.0
Protein Homeostasis Database: protein quality control in E.coli,2020.0,2.0
"PeNGaRoo, a combined gradient boosting and ensemble learning framework for predicting non-classical secreted proteins",2020.0,13.0
CROSSMAPPER: estimating cross-mapping rates and optimizing experimental design in multi-species sequencing studies,2020.0,1.0
RICOPILI: Rapid Imputation for COnsortias PIpeLIne,2020.0,1.0
scHinter: imputing dropout events for single-cell RNA-seq data with limited sample size,2020.0,4.0
Genome-phenome explorer (GePhEx): a tool for the visualization and interpretation of phenotypic relationships supported by genetic evidence,2020.0,1.0
CNVRanger: association analysis of CNVs with gene expression and quantitative phenotypes,2020.0,1.0
KRAB ZNF explorer—the online tool for the exploration of the transcriptomic profiles of KRAB-ZNF factors in The Cancer Genome Atlas,2020.0,2.0
G3viz: an R package to interactively visualize genetic mutation data using a lollipop-diagram,2020.0,1.0
Integrating ab initio and template-based algorithms for protein–protein complex structure prediction,2020.0,3.0
Topology-independent and global protein structure alignment through an FFT-based algorithm,2020.0,2.0
MultiGuideScan: a multi-processing tool for designing CRISPR guide RNA libraries,2020.0,4.0
ECHO: an application for detection and analysis of oscillators identifies metabolic regulation on genome-wide circadian output,2020.0,8.0
Non-parametric individual treatment effect estimation for survival data with random forests,2020.0,4.0
DNA Rchitect: an R based visualizer for network analysis of chromatin interaction data,2020.0,1.0
Predicting the effects of SNPs on transcription factor binding affinity,2020.0,9.0
ArtiFuse—computational validation of fusion gene detection tools without relying on simulated reads,2020.0,1.0
PyRanges: efficient comparison of genomic intervals in Python,2020.0,5.0
circMeta: a unified computational framework for genomic feature annotation and differential expression analysis of circular RNAs,2020.0,7.0
"gwasrapidd: an R package to query, download and wrangle GWAS catalog data",2020.0,4.0
RAG-Web: RNA structure prediction/design using RNA-As-Graphs,2020.0,2.0
VirtualCytometry: a webserver for evaluating immune cell differentiation using single-cell RNA sequencing data,2020.0,4.0
Gaussian mixture copulas for high-dimensional clustering and dependency-based subtyping,2020.0,9.0
Bayesian estimation of genetic regulatory effects in high-throughput reporter assays,2020.0,
Discovering protein drug targets using knowledge graph embeddings,2020.0,23.0
"P-value evaluation, variability index and biomarker categorization for adaptively weighted Fisher’s meta-analysis method in omics applications",2020.0,5.0
ACTINN: automated identification of cell types in single cell RNA sequencing,2020.0,24.0
pourRNA—a time- and memory-efficient approach for the guided exploration of RNA energy landscapes,2020.0,2.0
DeepGOPlus: improved protein function prediction from sequence,2020.0,44.0
Identifying small-effect genetic associations overlooked by the conventional fixed-effect model in a large-scale meta-analysis of coronary artery disease,2020.0,
"Towards accurate high-throughput ligand affinity prediction by exploiting structural ensembles, docking metrics and ligand similarity",2020.0,12.0
DR-SIP: protocols for higher order structure modeling with distance restraints- and cyclic symmetry-imposed packing,2020.0,
Efficient parameterization of large-scale dynamic models based on relative measurements,2020.0,11.0
Bayesian inference of distributed time delay in transcriptional and translational regulation,2020.0,1.0
MetaBMF: a scalable binning algorithm for large-scale reference-free metagenomic studies,2020.0,1.0
THETA: a new genotypic approach for predicting HIV-1 CRF02-AG coreceptor usage,2020.0,2.0
ISoLDE: a data-driven statistical method for the inference of allelic imbalance in datasets with reciprocal crosses,2020.0,2.0
Haplotype-aware graph indexes,2020.0,25.0
BioNorm: deep learning-based event normalization for the curation of reaction databases,2020.0,3.0
Estimating and testing the microbial causal mediation effect with high-dimensional and compositional microbiome data,2020.0,6.0
QPARSE: searching for long-looped or multimeric G-quadruplexes potentially distinctive and druggable,2020.0,7.0
