title,year,citations
A novel non-parametric method for uncertainty evaluation of correlation-based molecular signatures: its application on PAM50 algorithm,2017.0,15.0
FUEL-mLoc: feature-unified prediction and explanation of multi-localization of cellular proteins in multiple organisms,2017.0,20.0
A novel approach based on KATZ measure to predict associations of human microbiota with non-infectious diseases,2017.0,113.0
Falco: a quick and flexible single-cell RNA-seq processing framework on the cloud,2017.0,16.0
ESA-UbiSite: accurate prediction of human ubiquitination sites by identifying a set of effective negatives,2017.0,30.0
tranSMART-XNAT Connector tranSMART-XNAT connector—image selection based on clinical phenotypes and genetic profiles,2017.0,7.0
Calypso: a user-friendly web-server for mining and visualizing microbiome–environment interactions,2017.0,350.0
Robust parameter estimation for dynamical systems from outlier-corrupted data,2017.0,26.0
SINE_scan: an efficient tool to discover short interspersed nuclear elements (SINEs) in large-scale genomic datasets,2017.0,12.0
Statistical significance based on length and position of the local score in a model of i.i.d. sequences,2017.0,6.0
LEAP: constructing gene co-expression networks for single-cell RNA-sequencing data using pseudotime ordering,2017.0,42.0
Accelerating Bayesian inference for evolutionary biology models,2017.0,4.0
Network-based analysis of omics data: the LEAN method,2017.0,21.0
LRFragLib: an effective algorithm to identify fragments for de novo protein structure prediction,2017.0,8.0
MetaboSignal: a network-based approach for topological analysis of metabotype regulation via metabolic and signaling pathways,2017.0,18.0
Improving protein disorder prediction by deep bidirectional long short-term memory recurrent neural networks,2017.0,145.0
ALTRE: workflow for defining ALTered Regulatory Elements using chromatin accessibility data,2017.0,1.0
Controlling the joint local false discovery rate is more powerful than meta-analysis methods in joint analysis of summary statistics from multiple genome-wide association studies,2017.0,6.0
A pipeline for local assembly of minisatellite alleles from single-molecule sequencing data,2017.0,2.0
"PyBoolNet: a python package for the generation, analysis and visualization of boolean networks",2017.0,34.0
"Fast motif matching revisited: high-order PWMs, SNPs and indels",2017.0,19.0
ImpulseDE: detection of differentially expressed genes in time series data using impulse models,2017.0,19.0
"SPADEVizR: an R package for visualization, analysis and integration of SPADE results",2017.0,19.0
KODAMA: an R package for knowledge discovery and data mining,2017.0,18.0
GENIUS: web server to predict local gene networks and key genes for biological functions,2017.0,6.0
"Preprocessing, normalization and integration of the Illumina HumanMethylationEPIC array with minfi",2017.0,209.0
geneAttribution: trait agnostic identification of candidate genes associated with noncoding variation,2017.0,
InMoDe: tools for learning and visualizing intra-motif dependencies of DNA binding sites,2017.0,11.0
QAcon: single model quality assessment using protein structural and contact information with machine learning techniques,2017.0,64.0
seXY: a tool for sex inference from genotype arrays,2017.0,2.0
KAT: a K-mer analysis toolkit to quality control NGS datasets and genome assemblies,2017.0,147.0
Big Data Smart Socket (BDSS): a system that abstracts data transfer habits from end users,2017.0,7.0
Web-igloo: a web based platform for multivariate data visualization,2017.0,3.0
HYSYS: have you swapped your samples?,2017.0,3.0
BoostGAPFILL: improving the fidelity of metabolic network reconstructions through integrated constraint and pattern-based methods,2017.0,15.0
Recycler: an algorithm for detecting plasmids from de novo assembly graphs,2017.0,78.0
INTEGRATE-neo: a pipeline for personalized gene fusion neoantigen discovery,2017.0,59.0
caspo: a toolbox for automated reasoning on the response of logical signaling networks families,2017.0,9.0
Transfer learning across ontologies for phenome–genome association prediction,2017.0,24.0
ImageJ-MATLAB: a bidirectional framework for scientific image analysis interoperability,2017.0,12.0
Exploring the predictive power of polygenic scores derived from genome-wide association studies: a study of 10 complex traits,2017.0,27.0
node.dating: dating ancestors in phylogenetic trees in R,2017.0,8.0
Training alignment parameters for arbitrary sequencers with LAST-TRAIN,2017.0,38.0
FractBias: a graphical tool for assessing fractionation bias following polyploidy,2017.0,3.0
tcpl: the ToxCast pipeline for high-throughput screening data,2017.0,104.0
The Ark: a customizable web-based data management tool for health and medical research,2017.0,3.0
JADOPPT: java based AutoDock preparing and processing tool,2017.0,7.0
Cancer driver gene discovery through an integrative genomics approach in a non-parametric Bayesian framework,2017.0,15.0
Visualizing the geography of genetic variants,2017.0,25.0
MIToS.jl: mutual information tools for protein sequence analysis in the Julia language,2017.0,9.0
Optimizing ChIP-seq peak detectors using visual labels and supervised machine learning,2017.0,22.0
yMap: an automated method to map yeast variants to protein modifications and functional regions,2017.0,2.0
Imputing gene expression to maximize platform compatibility,2017.0,9.0
CLIP Tool Kit (CTK): a flexible and robust pipeline to analyze CLIP sequencing data,2017.0,64.0
ViSiBooL—visualization and simulation of Boolean networks with temporal constraints,2017.0,17.0
gsrc: an R package for genome structure rearrangement calling,2017.0,11.0
miRNAmeConverter: an R/bioconductor package for translating mature miRNA names to different miRBase versions,2017.0,25.0
RedNemo: topology-based PPI network reconstruction via repeated diffusion with neighborhood modifications,2017.0,7.0
Efficient detection of differentially methylated regions using DiMmeR,2017.0,5.0
stAIcalc: tRNA adaptation index calculator based on species-specific weights,2017.0,34.0
Isomorphic semantic mapping of variant call format (VCF2RDF),2017.0,2.0
Rabifier2: an improved bioinformatic classifier of Rab GTPases,2017.0,7.0
Uncertainty estimation of predictions of peptides’ chromatographic retention times in shotgun proteomics,2017.0,6.0
Improving cross-study prediction through addon batch effect adjustment or addon normalization,2017.0,13.0
SChloro: directing Viridiplantae proteins to six chloroplastic sub-compartments,2017.0,7.0
CloudPhylo: a fast and scalable tool for phylogeny reconstruction,2017.0,9.0
CIIPro: a new read-across portal to fill data gaps using public large-scale chemical and biological data,2017.0,19.0
simPATHy: a new method for simulating data from perturbed biological PATHways,2017.0,4.0
LDAP: a web server for lncRNA-disease association prediction,2017.0,92.0
"Assocplots: a Python package for static and interactive visualization of
          multiple-group GWAS results",2017.0,8.0
iATC-mISF: a multi-label classifier for predicting the classes of anatomical therapeutic chemicals,2017.0,203.0
PyMod 2.0: improvements in protein sequence-structure analysis and homology modeling within PyMOL,2017.0,91.0
ARResT/Interrogate: an interactive immunoprofiler for IG/TR NGS data,2017.0,34.0
Pathway Inspector: a pathway based web application for RNAseq analysis of model and non-model organisms,2017.0,7.0
Molecular mechanisms underlying COPD-muscle dysfunction unveiled through a systems medicine approach,2017.0,10.0
Simulation-based estimation of branching models for LTR retrotransposons,2017.0,1.0
The START App: a web-based RNAseq analysis and visualization resource,2017.0,51.0
QUBIC: a bioconductor package for qualitative biclustering analysis of gene co-expression data,2017.0,43.0
P3BSseq: parallel processing pipeline software for automatic analysis of bisulfite sequencing data,2017.0,13.0
State aggregation for fast likelihood computations in molecular evolution,2017.0,5.0
Granular clustering of de novo protein models,2017.0,2.0
Pro54DB: a database for experimentally verified sigma-54 promoters,2017.0,84.0
Comprehensive evaluation of de novo transcriptome assembly programs and their effects on differential gene expression analysis,2017.0,55.0
Combining multiple tools outperforms individual methods in gene set enrichment analyses,2017.0,80.0
OMBlast: alignment tool for optical mapping using a seed-and-extend approach,2017.0,33.0
bTSSfinder: a novel tool for the prediction of promoters in cyanobacteria and Escherichia coli,2017.0,39.0
SEQualyzer: interactive tool for quality control and exploratory analysis of high-throughput RNA structural profiling data,2017.0,9.0
Comparing co-evolution methods and their application to template-free protein structure prediction,2017.0,30.0
DEF: an automated dead-end filling approach based on quasi-endosymbiosis,2017.0,2.0
cMapper: gene-centric connectivity mapper for EBI-RDF platform,2017.0,3.0
LAMSA: fast split read alignment with long approximate matches,2017.0,18.0
Site of metabolism prediction for oxidation reactions mediated by oxidoreductases based on chemical bond,2017.0,12.0
AcCNET (Accessory Genome Constellation Network): comparative genomics software for accessory genome analysis using bipartite networks,2017.0,27.0
An accessibility-incorporated method for accurate prediction of RNA–RNA interactions from sequence data,2017.0,2.0
Robust classification of single-cell transcriptome data by nonnegative matrix factorization,2017.0,53.0
FastRFS: fast and accurate Robinson-Foulds Supertrees using constrained exact optimization,2017.0,30.0
FBB: a fast Bayesian-bound tool to calibrate RNA-seq aligners,2017.0,1.0
LD Hub: a centralized database and web interface to perform LD score regression that maximizes the potential of summary level GWAS data for SNP heritability and genetic correlation analysis,2017.0,540.0
FoldAtlas: a repository for genome-wide RNA structure probing data,2017.0,12.0
Biospark: scalable analysis of large numerical datasets from biological simulations and experiments using Hadoop and Spark,2017.0,23.0
Improved methods for multi-trait fine mapping of pleiotropic risk loci,2017.0,68.0
Evolutionary conservation of Ebola virus proteins predicts important functions at residue level,2017.0,3.0
PSSV: a novel pattern-based probabilistic approach for somatic structural variation identification,2017.0,7.0
GeneEvolve: a fast and memory efficient forward-time simulator of realistic whole-genome sequence and SNP data,2017.0,7.0
TwoPaCo: an efficient algorithm to build the compacted de Bruijn graph from many complete genomes,2017.0,51.0
PDB2CD: a web-based application for the generation of circular dichroism spectra from protein atomic coordinates,2017.0,38.0
Tissue-specific pathway association analysis using genome-wide association study summaries,2017.0,6.0
Reference point insensitive molecular data analysis,2017.0,27.0
"Verdant: automated annotation, alignment and phylogenetic analysis of whole chloroplast genomes",2017.0,45.0
IsotopicLabelling: an R package for the analysis of MS isotopic patterns of labelled analytes,2017.0,6.0
BOSS: a novel scaffolding algorithm based on an optimized scaffold graph,2017.0,23.0
Seeksv: an accurate tool for somatic structural variation and virus integration detection,2017.0,20.0
ImmuneDB: a system for the analysis and exploration of high-throughput adaptive immune receptor sequencing data,2017.0,18.0
D-VASim: an interactive virtual laboratory environment for the simulation and analysis of genetic circuits,2017.0,8.0
DM-BLD: differential methylation detection using a hierarchical Bayesian model exploiting local dependency,2017.0,5.0
The OGCleaner: filtering false-positive homology clusters,2017.0,8.0
Assessment of cancer and virus antigens for cross-reactivity in human tissues,2017.0,15.0
Nanocall: an open source basecaller for Oxford Nanopore sequencing data,2017.0,95.0
BeReTa: a systematic method for identifying target transcriptional regulators to enhance microbial production of chemicals,2017.0,7.0
TRI_tool: a web-tool for prediction of protein–protein interactions in human transcriptional regulation,2017.0,8.0
stringMLST: a fast k-mer based tool for multilocus sequence typing,2017.0,47.0
"A novel method for predicting activity of cis-regulatory modules, based on a diverse training set",2017.0,4.0
ReliableGenome: annotation of genomic regions with high/low variant calling concordance,2017.0,7.0
tHapMix: simulating tumour samples through haplotype mixtures,2017.0,7.0
DAPAR & ProStaR: software to perform statistical analyses in quantitative discovery proteomics,2017.0,83.0
LncVar: a database of genetic variation associated with long non-coding genes,2017.0,24.0
OntoBrowser: a collaborative tool for curation of ontologies by subject matter experts,2017.0,16.0
PHYLOViZ 2.0: providing scalable data integration and visualization for multiple phylogenetic inference methods,2017.0,150.0
Multivariate two-part statistics for analysis of correlated mass spectrometry data from multiple biological specimens,2017.0,2.0
Gene- and pathway-based association tests for multiple traits with GWAS summary statistics,2017.0,24.0
Rail-RNA: scalable analysis of RNA-seq splicing and coverage,2017.0,54.0
popSTR: population-scale detection of STR variants,2017.0,15.0
HAPRAP: a haplotype-based iterative method for statistical fine mapping using GWAS summary statistics,2017.0,6.0
Precrec: fast and accurate precision–recall and ROC curve calculations in R,2017.0,85.0
signeR: an empirical Bayesian approach to mutational signature discovery,2017.0,55.0
A likelihood ratio-based method to predict exact pedigrees for complex families from next-generation sequencing data,2017.0,7.0
PseKRAAC: a flexible web server for generating pseudo K-tuple reduced amino acids composition,2017.0,70.0
Cas-analyzer: an online tool for assessing genome editing results using NGS data,2017.0,149.0
LoFtool: a gene intolerance score based on loss-of-function variants in 60 706 individuals,2017.0,41.0
SiNVICT: ultra-sensitive detection of single nucleotide variants and indels in circulating tumour DNA,2017.0,35.0
Accurate self-correction of errors in long reads using de Bruijn graphs,2017.0,80.0
Designing robust watermark barcodes for multiplex long-read sequencing,2017.0,2.0
"COCACOLA: binning metagenomic contigs using sequence COmposition, read CoverAge, CO-alignment and paired-end read LinkAge",2017.0,89.0
WeSME: uncovering mutual exclusivity of cancer drivers and beyond,2017.0,42.0
ISCB’s initial reaction to New England Journal of Medicine editorial on data sharing,2017.0,12.0
Aligning dynamic networks with DynaWAVE,2017.0,
myTAI: evolutionary transcriptomics with R,2017.0,
Genome U-Plot: a whole genome visualization,2017.0,
Computational identification of micro-structural variations and their proteogenomic consequences in cancer,2017.0,
K2 and K2*: efficient alignment-free sequence similarity measurement based on Kendall statistics,2017.0,
ASAR: visual analysis of metagenomes in R,2017.0,
bioBakery: a meta’omic analysis environment,2017.0,
ThetaMater: Bayesian estimation of population size parameter θ from genomic data,2017.0,8.0
GDSCTools for mining pharmacogenomic interactions in cancer,2017.0,
QVZ: lossy compression of quality values,2017.0,
DISC: DISulfide linkage Characterization from tandem mass spectra,2017.0,3.0
PESTO: Parameter EStimation TOolbox,2017.0,
SAGE2: parallel human genome assembly,2017.0,
graphkernels: R and Python packages for graph comparison,2017.0,
DeepLoc: prediction of protein subcellular localization using deep learning,2017.0,321.0
A novel SCCA approach via truncated ℓ1-norm and truncated group lasso for brain imaging genetics,2017.0,
Comparison of methods for phylogenetic B-cell lineage inference using time-resolved antibody repertoire simulations (AbSim),2017.0,16.0
RUCS: rapid identification of PCR primers for unique core sequences,2017.0,11.0
Kmer-SSR: a fast and exhaustive SSR search algorithm,2017.0,10.0
An improved compound Poisson model for the number of motif hits in DNA sequences,2017.0,8.0
Efficient inference for sparse latent variable models of transcriptional regulation,2017.0,3.0
CESAR 2.0 substantially improves speed and accuracy of comparative gene annotation,2017.0,25.0
Enabling reproducible real-time quantitative PCR research: the RDML package,2017.0,6.0
PhyloGeoTool: interactively exploring large phylogenies in an epidemiological context,2017.0,12.0
FIRE: functional inference of genetic variants that regulate gene expression,2017.0,15.0
Real-time demultiplexing Nanopore barcoded sequencing data with npBarcode,2017.0,4.0
"clustComp, a bioconductor package for the comparison of clustering results",2017.0,
An introduction to deep learning on biological sequence data: examples and solutions,2017.0,78.0
Integrative structural and dynamical biology with PLUMED-ISDB,2017.0,36.0
MetaCache: context-aware classification of metagenomic reads using minhashing,2017.0,22.0
psygenet2r: a R/Bioconductor package for the analysis of psychiatric disease genes,2017.0,2.0
MIRMMR: binary classification of microsatellite instability using methylation and mutations,2017.0,11.0
ncDR: a comprehensive resource of non-coding RNAs involved in drug resistance,2017.0,17.0
Genome-wide association studies using a penalized moving-window regression,2017.0,3.0
Improving protein fold recognition by extracting fold-specific features from predicted residue–residue contacts,2017.0,19.0
Prediction of delayed retention of antibodies in hydrophobic interaction chromatography from sequence using machine learning,2017.0,14.0
Genome-scale regression analysis reveals a linear relationship for promoters and enhancers after combinatorial drug treatment,2017.0,3.0
LLR: a latent low-rank approach to colocalizing genetic risk variants in multiple GWAS,2017.0,4.0
PyLasso: a PyMOL plugin to identify lassos,2017.0,
"PiMP my metabolome: an integrated, web-based tool for LC-MS metabolomics data",2017.0,25.0
CRISPR-DAV: CRISPR NGS data analysis and visualization pipeline,2017.0,31.0
HaploForge: a comprehensive pedigree drawing and haplotype visualization web application,2017.0,2.0
ChAMP: updated methylation analysis pipeline for Illumina BeadChips,2017.0,134.0
"MAPseq: highly efficient k-mer search with confidence estimates, for rRNA sequence analysis",2017.0,38.0
"BSviewer: a genotype-preserving, nucleotide-level visualizer for bisulfite sequencing data",2017.0,4.0
Molecular signatures that can be transferred across different omics platforms,2017.0,16.0
"Holmes: a graphical tool for development, simulation and analysis of Petri net based models of complex biological systems",2017.0,10.0
EMHP: an accurate automated hole masking algorithm for single-particle cryo-EM image processing,2017.0,16.0
Metagene projection characterizes GEN2.2 and CAL-1 as relevant human plasmacytoid dendritic cell models,2017.0,9.0
HiDi: an efficient reverse engineering schema for large-scale dynamic regulatory network reconstruction using adaptive differentiation,2017.0,7.0
DelPhiForce web server: electrostatic forces and energy calculations and visualization,2017.0,19.0
MusiteDeep: a deep-learning framework for general and kinase-specific phosphorylation site prediction,2017.0,95.0
MFIB: a repository of protein complexes with mutual folding induced by binding,2017.0,35.0
ComplexViewer: visualization of curated macromolecular complexes,2017.0,
Motif independent identification of potential RNA G-quadruplexes by G4RNA screener,2017.0,34.0
"LRCstats, a tool for evaluating long reads correction methods",2017.0,11.0
fastNGSadmix: admixture proportions and principal component analysis of a single NGS sample,2017.0,16.0
BiobankUniverse: automatic matchmaking between datasets for biobank data discovery and integration,2017.0,2.0
RealityConvert: a tool for preparing 3D models of biochemical structures for augmented and virtual reality,2017.0,24.0
Reference genome assessment from a population scale perspective: an accurate profile of variability and noise,2017.0,1.0
Improved prediction of breast cancer outcome by identifying heterogeneous biomarkers,2017.0,22.0
FAF-Drugs4: free ADME-tox filtering computations for chemical biology and early stages drug discovery,2017.0,91.0
3DBIONOTES v2.0: a web server for the automatic annotation of macromolecular structures,2017.0,15.0
pgRNAFinder: a web-based tool to design distance independent paired-gRNA,2017.0,5.0
Predicting novel metabolic pathways through subgraph mining,2017.0,7.0
Sequence2Vec: a novel embedding approach for modeling transcription factor binding affinity landscape,2017.0,20.0
Cloud-based interactive analytics for terabytes of genomic variants data,2017.0,8.0
iDNA4mC: identifying DNA N4-methylcytosine sites based on nucleotide chemical properties,2017.0,169.0
Towards clinically more relevant dissection of patient heterogeneity via survival-based Bayesian clustering,2017.0,11.0
wft4galaxy: a workflow testing tool for galaxy,2017.0,
pLoc-mAnimal: predict subcellular localization of animal proteins with both single and multiple sites,2017.0,161.0
CrocoBLAST: Running BLAST efficiently in the age of next-generation sequencing,2017.0,3.0
Using uncertainty to link and rank evidence from biomedical literature for model curation,2017.0,22.0
SPRINT: an SNP-free toolkit for identifying RNA editing sites,2017.0,30.0
myVCF: a desktop application for high-throughput mutations data management,2017.0,7.0
PLACNETw: a web-based tool for plasmid reconstruction from bacterial genomes,2017.0,45.0
PySeqLab: an open source Python package for sequence labeling and segmentation,2017.0,2.0
Mechanisms to protect the privacy of families when using the transmission disequilibrium test in genome-wide association studies,2017.0,7.0
"Tissue-specific network-based genome wide study of amygdala imaging
          phenotypes to identify functional interaction modules",2017.0,16.0
Comparison of pre-processing methods for Infinium HumanMethylation450 BeadChip array,2017.0,6.0
Detect differentially methylated regions using non-homogeneous hidden Markov model for methylation array data,2017.0,7.0
FOLD: a method to optimize power in meta-analysis of genetic association studies with overlapping subjects,2017.0,
Phylotyper: in silico predictor of gene subtypes,2017.0,
SPATKIN: a simulator for rule-based modeling of biomolecular site dynamics on surfaces,2017.0,4.0
Prediction and modeling of pre-analytical sampling errors as a strategy to improve plasma NMR metabolomics data,2017.0,9.0
SVmine improves structural variation detection by integrative mining of predictions from multiple algorithms,2017.0,7.0
A robust DF-REML framework for variance components estimation in genetic studies,2017.0,7.0
ScanGEO: parallel mining of high-throughput gene expression data,2017.0,21.0
Standardizing biomass reactions and ensuring complete mass balance in genome-scale metabolic models,2017.0,47.0
proFIA: a data preprocessing workflow for flow injection analysis coupled to high-resolution mass spectrometry,2017.0,11.0
VariantTools: an extensible framework for developing and testing variant callers,2017.0,5.0
Cancer Hallmarks Analytics Tool (CHAT): a text mining approach to organize and evaluate scientific literature on cancer,2017.0,52.0
Analysis and prediction of protein folding energy changes upon mutation by element specific persistent homology,2017.0,48.0
WIsH: who is the host? Predicting prokaryotic hosts from metagenomic phage contigs,2017.0,64.0
GLASS: assisted and standardized assessment of gene variations from Sanger sequence trace data,2017.0,4.0
On expert curation and scalability: UniProtKB/Swiss-Prot as a case study,2017.0,47.0
cgHeliParm: analysis of dsDNA helical parameters for coarse-grained MARTINI molecular dynamics simulations,2017.0,1.0
Gating mass cytometry data by deep learning,2017.0,33.0
MethRaFo: MeDIP-seq methylation estimate using a Random Forest Regressor,2017.0,5.0
Identification of associations between genotypes and longitudinal phenotypes via temporally-constrained group sparse canonical correlation analysis,2017.0,21.0
"Estimation of time-varying growth, uptake and excretion rates from dynamic metabolomics data",2017.0,9.0
Discovery and genotyping of novel sequence insertions in many sequenced individuals,2017.0,20.0
Exploiting sequence-based features for predicting enhancer–promoter interactions,2017.0,37.0
Genomes as documents of evolutionary history: a probabilistic macrosynteny model for the reconstruction of ancestral genomes,2017.0,15.0
Improved data-driven likelihood factorizations for transcript abundance estimation,2017.0,16.0
Systematic identification of feature combinations for predicting drug response with Bayesian multi-view multi-task linear regression,2017.0,38.0
Efficient approximations of RNA kinetics landscape using non-redundant sampling,2017.0,18.0
Tumor phylogeny inference using tree-constrained importance sampling,2017.0,28.0
StereoGene: rapid estimation of genome-wide correlation of continuous or interval feature data,2017.0,19.0
Rectified factor networks for biclustering of omics data,2017.0,5.0
DextMP: deep dive into text for predicting moonlighting proteins,2017.0,7.0
Chromatin accessibility prediction via convolutional long short-term memory networks with k-mer embedding,2017.0,52.0
Modelling haplotypes with respect to reference cohort variation graphs,2017.0,7.0
Abundance estimation and differential testing on strain level in metagenomics data,2017.0,23.0
BIOSSES: a semantic sentence similarity estimation system for the biomedical domain,2017.0,56.0
Applying meta-analysis to genotype-tissue expression data from multiple tissues to identify eQTLs and increase the number of eGenes,2017.0,10.0
SnapDock—template-based docking by Geometric Hashing,2017.0,6.0
Improving the performance of minimizers and winnowing schemes,2017.0,
Incorporating interaction networks into the determination of functionally related hit genes in genomic experiments with Markov random fields,2017.0,5.0
Association testing of bisulfite-sequencing methylation data via a Laplace approximation,2017.0,6.0
A scalable moment-closure approximation for large-scale biochemical reaction networks,2017.0,
A new method to study the change of miRNA–mRNA interactions due to environmental exposures,2017.0,3.0
deBGR: an efficient and near-exact representation of the weighted de Bruijn graph,2017.0,20.0
miniMDS: 3D structural inference from high-resolution Hi-C data,2017.0,39.0
CATS (Coordinates of Atoms by Taylor Series): protein design with backbone flexibility in all locally feasible directions,2017.0,13.0
CircPro: an integrated tool for the identification of circRNAs with protein-coding potential,2017.0,39.0
Deep learning with word embeddings improves biomedical named entity recognition,2017.0,312.0
Orthologous Matrix (OMA) algorithm 2.0: more robust to asymmetric evolutionary rates and more scalable hierarchical orthologous group inference,2017.0,48.0
Deep learning-based subdivision approach for large scale macromolecules structure recovery from electron cryo tomograms,2017.0,25.0
HopLand: single-cell pseudotime recovery using continuous Hopfield network-based modeling of Waddington’s epigenetic landscape,2017.0,16.0
Large-scale structure prediction by improved contact predictions and model quality assessment,2017.0,23.0
Increasing the power of meta-analysis of genome-wide association studies to detect heterogeneous effects,2017.0,18.0
Denoising genome-wide histone ChIP-seq with convolutional neural networks,2017.0,34.0
TITER: predicting translation initiation sites by deep learning,2017.0,39.0
popFBA: tackling intratumour heterogeneity with Flux Balance Analysis,2017.0,12.0
Predicting multicellular function through multi-layer tissue networks,2017.0,204.0
"Efficient simulation of intrinsic, extrinsic and external noise in biochemical systems",2017.0,5.0
Image-based spatiotemporal causality inference for protein signaling networks,2017.0,1.0
Multiple network-constrained regressions expand insights into influenza vaccination responses,2017.0,8.0
"Predicting phenotypes from microarrays using amplified, initially marginal, eigenvector regression",2017.0,5.0
