title,authors,year,citations
Uncooked fish consumption among those at risk of Opisthorchis viverrini infection in central Thailand,"Picha Suwannahitatorn, Joanne Webster, Steven Riley, Mathirut Mungthin, Christl A. Donnelly",2019,4
Omega-3 and -6 fatty acid plasma levels are not associated with liver cirrhosis-associated systemic inflammation,"Katharina Maria Schwarzkopf, Alexander Queck, Dominique Thomas, Carlo Angioni, Chengcong Cai, Ylva Freygang, Sabrina Rüschenbaum, Gerd Geisslinger, Stefan Zeuzem, Christoph Welsch, Christian Markus Lange",2019,3
Isolation and characterization of a tandem-repeated cysteine protease from the symbiotic dinoflagellate Symbiodinium sp. KB8,"Yuya Suzuki, Tomohiro Suzuki, Koichiro Awai, Yuzo Shioi",2019,0
A localized surface plasmon resonance-amplified immunofluorescence biosensor for ultrasensitive and rapid detection of nonstructural protein 1 of Zika virus,"Kenshin Takemura, Oluwasesan Adegoke, Tetsuro Suzuki, Enoch Y. Park",2019,6
Dendritic cells pulsed with placental gp96 promote tumor-reactive immune responses,"Huaguo Zheng, Lanlan Liu, Han Zhang, Fangming Kan, Shuo Wang, Yang Li, Huaqin Tian, Songdong Meng",2019,2
"Glycated haemoglobin threshold for dysglycaemia screening, and application to metabolic syndrome diagnosis in HIV-infected Africans","Kim A. Nguyen, Nasheeta Peer, Anniza de Villiers, Barbara Mukasa, Tandi E. Matsha, Edward J. Mills, Andre P. Kengne",2019,3
'Nasal mask’ in comparison with ‘nasal prongs’ or ‘rotation of nasal mask with nasal prongs’ reduce the incidence of nasal injury in preterm neonates supported on nasal continuous positive airway pressure (nCPAP): A randomized controlled trial,"Tanveer Bashir, Srinivas Murki, Sai Kiran, Venkat Kallem Reddy, Tejo Pratap Oleti",2019,7
The benefits of sensation on the experience of a hand: A qualitative case series,"Emily L. Graczyk, Anisha Gill, Dustin J. Tyler, Linda J. Resnik",2019,10
Automatic real-time gait event detection in children using deep neural networks,"Łukasz Kidziński, Scott Delp, Michael Schwartz",2019,17
New interfaces on MiD51 for Drp1 recruitment and regulation,"Jun Ma, Yujia Zhai, Ming Chen, Kai Zhang, Quan Chen, Xiaoyun Pang, Fei Sun",2019,1
"Responses of soil respiration to nitrogen addition in the Sanjiang Plain wetland, northeastern China","Jianbo Wang, Xiaoling Fu, Zhen Zhang, Maihe Li, Hongjie Cao, Xiaoliang Zhou, Hongwei Ni",2019,2
"Hand grip strength: Reference values for adults and elderly people of Rio Branco, Acre, Brazil","Cledir Araújo Amaral, Thatiana Lameira Maciel Amaral, Gina Torres Rego Monteiro, Mauricio Teixeira Leite Vasconcellos, Margareth Crisóstomo Portela",2019,14
Role of BRCA1-associated protein (BRAP) variant in childhood pulmonary arterial hypertension,"Ayako Chida-Nagai, Masaki Shintani, Hiroki Sato, Tomotaka Nakayama, Masaki Nii, Hiroyuki Akagawa, Toru Furukawa, Amer Rana, Yoshiyuki Furutani, Kei Inai, Shigeaki Nonoyama, Toshio Nakanishi",2019,0
Impact of lay health worker programmes on the health outcomes of mother-child pairs of HIV exposed children in Africa: A scoping review,"Kathrin Schmitz, Tariro Jayson Basera, Bonaventure Egbujie, Preethi Mistri, Nireshni Naidoo, Witness Mapanga, Jane Goudge, Majorie Mbule, Fiona Burtt, Esca Scheepers, Jude Igumbor",2019,5
Predictors of long-term prognosis in acute kidney injury survivors who require continuous renal replacement therapy after cardiovascular surgery,"Keita Sueyoshi, Yusuke Watanabe, Tsutomu Inoue, Yoichi Ohno, Hiroyuki Nakajima, Hirokazu Okada",2019,3
Deliberate reasoning is not affected by language,"Martin Jensen Mækelæ, Gerit Pfuhl",2019,7
Longitudinal growth and emotional and behavioral problems at age 7 in moderate and late preterms,"Baukje M. Dotinga, Andrea F. de Winter, Inger F. A. Bocca-Tjeertes, Jorien M. Kerstjens, Sijmen A. Reijneveld, Arend F. Bos",2019,6
Correlating exhaled aerosol images to small airway obstructive diseases: A study with dynamic mode decomposition and machine learning,"Jinxiang Xi, Weizhong Zhao",2019,5
Cannabinoid and nicotine exposure during adolescence induces sex-specific effects on anxiety- and reward-related behaviors during adulthood,"Anna N. Pushkin, Angeline J. Eugene, Valeria Lallai, Alan Torres-Mendoza, J. P. Fowler, Edison Chen, Christie D. Fowler",2019,11
Evolution of SSR diversity from wild types to U.S. advanced cultivars in the Andean and Mesoamerican domestications of common bean (Phaseolus vulgaris),"Tania Gioia, Giuseppina Logozzo, Stefania Marzario, Pierluigi Spagnoletti Zeuli, Paul Gepts",2019,7
Prediction of local recurrence risk after neoadjuvant chemotherapy in patients with primary breast cancer: Clinical utility of the MD Anderson Prognostic Index,"Laura L. Michel, Laura Sommer, Rosa González Silos, Justo Lorenzo Bermejo, Alexandra von Au, Julia Seitz, André Hennigs, Katharina Smetanay, Michael Golatta, Jörg Heil, Florian Schütz, Christof Sohn, Andreas Schneeweiss, Frederik Marmé",2019,3
SLC39A8 missense variant is associated with Crohn's disease but does not have a major impact on gut microbiome composition in healthy subjects,"Valerie Collij, Floris Imhann, Arnau Vich Vila, Jingyuan Fu, Gerard Dijkstra, Eleonora A. M. Festen, Michiel D. Voskuil, Mark J. Daly, Ramnik J. Xavier, Cisca Wijmenga, Alexandra Zhernakova, Rinse K. Weersma",2019,3
Prescribing errors by junior doctors- A comparison of errors with high risk medicines and non-high risk medicines,"Mahdi A. Alanazi, Mary P. Tully, Penny J. Lewis",2019,3
Kami-shoyo-san improves ASD-like behaviors caused by decreasing allopregnanolone biosynthesis in an SKF mouse model of autism,"Qing-Yun Guo, Ken Ebihara, Takafumi Shimodaira, Hironori Fujiwara, Kazufumi Toume, Dya Fita Dibwe, Suresh Awale, Ryota Araki, Takeshi Yabe, Kinzo Matsumoto",2019,3
Discourses mapped by Q-method show governance constraints motivate landscape approaches in Indonesia,"James Douglas Langston, Rowan McIntyre, Keith Falconer, Terry Sunderland, Meine van Noordwijk, Agni Klintuni Boedhihartono",2019,9
Health administrative data enrichment using cohort information: Comparative evaluation of methods by simulation and application to real data,"Bernard C. Silenou, Marta Avalos, Catherine Helmer, Claudine Berr, Antoine Pariente, Helene Jacqmin-Gadda",2019,1
The 5’-nucleotidase S5nA is dispensable for evasion of phagocytosis and biofilm formation in Streptococcus pyogenes,"Marcel-Lino Dangel, Johann-Christoph Dettmann, Steffi Haßelbarth, Martin Krogull, Miriam Schakat, Bernd Kreikemeyer, Tomas Fiedler",2019,2
Mortality risk in adults according to categories of impaired glucose metabolism after 18 years of follow-up in the North of Spain: The Asturias Study,"Jessica Ares, Sergio Valdés, Patricia Botas, Cecilia Sánchez-Ragnarsson, Sandra Rodríguez-Rodero, Paula Morales-Sánchez, Edelmiro Menéndez-Torre, Elías Delgado",2019,4
"Dual role of iodine, silver, chlorhexidine and octenidine as antimicrobial and antiprotease agents","Vojtěch Pavlík, Martin Sojka, Mária Mazúrová, Vladimír Velebný",2019,4
A qualitative comparison of how older breast cancer survivors process treatment information regarding endocrine therapy,"Huibrie C. Pieters, Emily Green, Sally Khakshooy, Miriam Sleven, Annette L. Stanton",2019,1
"Metabolic syndrome among residents of Mizan-Aman town, South West Ethiopia, 2017: A cross sectional study","Sitotaw Kerie, Melak Menberu, Mathewos Geneto",2019,4
Describing vegetation characteristics used by two rare forest-dwelling species: Will established reserves provide for coastal marten in Oregon?,"Katie M. Moriarty, Jake Verschuyl, Andrew J. Kroll, Raymond Davis, Joshua Chapman, Bruce Hollen",2019,1
Nitrogen gas produces less behavioural and neurophysiological excitation than carbon dioxide in mice undergoing euthanasia,"Carlotta Detotto, Sarah Isler, Martin Wehrle, Alexei L. Vyssotski, Regula Bettschart-Wolfensberger, Thomas C. Gent",2019,3
The temporal trend and distribution characteristics in mortality of Alzheimer's disease and other forms of dementia in China: Based on the National Mortality Surveillance System (NMS) from 2009 to 2015,"Zhenyan Bo, Yang Wan, Steven Siyao Meng, Tengfei Lin, Weihong Kuang, Lijun Jiang, Peiyuan Qiu",2019,0
"Sleeping through anything: The effects of unpredictable disruptions on mouse sleep, healing, and affect","Amy Robinson-Junker, Bruce O’Hara, Abigail Durkes, Brianna Gaskill",2019,1
The characteristics and patterns of utilization of healthcare services among Omanis with substance use disorders attending therapy for cessation,"Nabila Al Wahaibi, Anwaar Al Lawati, Falaah Al Ruqeishy, Abdulla Al Khatri, Yahya Al-Farsi, Tahira M. A. Juma, Fatma Al Hinai, Nasser Al-Sibani, Sangeetha Mahadevan, Samir Al-Adawi",2019,1
Determinants of corrosion resistance of Ti-6Al-4V alloy dental implants in an In Vitro model of peri-implant inflammation,"Larissa O. Berbel, Everson do P. Banczek, Ioannis K. Karousis, Georgios A. Kotsakis, Isolda Costa",2019,7
Satisfaction with obstetric care in a population of low-educated native Dutch and non-western minority women. Focus group research,"Ingrid A. Peters, Anke G. Posthumus, Eric A. P. Steegers, Semiha Denktaş",2019,0
HuVarBase: A human variant database with comprehensive information at gene and protein levels,"Kaliappan Ganesan, A. Kulandaisamy, S. Binny Priya, M. Michael Gromiha",2019,6
Cash transfers and HIV/HSV-2 prevalence: A replication of a cluster randomized trial in Malawi,"Lynette M. Smith, Nicholas A. Hein, Danstan Bagenda",2019,2
Environmental DNA metabarcoding for fish community analysis in backwater lakes: A comparison of capture methods,"Kazuya Fujii, Hideyuki Doi, Shunsuke Matsuoka, Mariko Nagano, Hirotoshi Sato, Hiroki Yamanaka",2019,14
"Relationship between dementia and ankylosing spondylitis: A nationwide, population-based, retrospective longitudinal cohort study","Hae-Dong Jang, Jin-Sung Park, Dae Woong Kim, Kyungdo Han, Byung-Joon Shin, Jae Chul Lee, Sung-Woo Choi, Seung-Woo Suh, Jae-Hyuk Yang, Si-Young Park, Whi Je Cho, Jae-Young Hong",2019,8
Dose-response relationship between very vigorous physical activity and cardiovascular health assessed by heart rate variability in adults: Cross-sectional results from the EPIMOV study,"Thiago Luís Wanderley de Sousa, Thatiane Lopes Valentim di Paschoale Ostoli, Evandro Fornias Sperandio, Rodolfo Leite Arantes, Antônio Ricardo de Toledo Gagliardi, Marcello Romiti, Rodrigo Pereira da Silva, Victor Zuniga Dourado",2019,4
Multi-sensor movement analysis for transport safety and health applications,"Katarzyna Sila-Nowicka, Piyushimita Thakuriah",2019,1
Current management of cervical cancer in Poland—Analysis of the questionnaire trial for the years 2002-2014 in relation to ASCO 2016 recommendations,"Tomasz Basta, Paweł Knapp, Paweł Blecharz, Lubomir Bodnar, Iwona Gawron, Dorota Babczyk, Magdalena Piróg, Tomasz Kluz, Anna Markowska, Anna Horbaczewska, Robert Jach",2019,1
Investigating changes within the handling system of the largest semi-captive population of Asian elephants,"Jennie A. H. Crawley, Mirkka Lahdenperä, Martin W. Seltmann, Win Htut, Htoo Htoo Aung, Kyaw Nyein, Virpi Lummaa",2019,6
Predicting ambulatory energy expenditure in lower limb amputees using multi-sensor methods,"Peter Ladlow, Tom E. Nightingale, M. Polly McGuigan, Alexander N. Bennett, Rhodri D. Phillip, James L. J. Bilzon",2019,2
Assessment of patient information needs: A systematic review of measures,"Eva Christalle, Jördis M. Zill, Wiebke Frerichs, Martin Härter, Yvonne Nestoriuc, Jörg Dirmaier, Isabelle Scholl",2019,3
A PRRSV GP5-Mosaic vaccine: Protection of pigs from challenge and ex vivo detection of IFNγ responses against several genotype 2 strains,"Junru Cui, Caitlin M. O’Connell, Antonio Costa, Yan Pan, Joan A. Smyth, Paulo H. Verardi, Diane J. Burgess, Herbert J. Van Kruiningen, Antonio E. Garmendia",2019,2
Percutaneous nephrolithotomy versus open surgery for surgical treatment of patients with staghorn stones: A systematic review and meta-analysis,"Yiwen Chen, Jianhua Feng, Haifeng Duan, Youwei Yue, Chaofeng Zhang, Tuo Deng, Guohua Zeng",2019,3
Individual response to mTOR inhibition in delaying replicative senescence of mesenchymal stromal cells,"Eliane Antonioli, Natália Torres, Mario Ferretti, Carla de Azevedo Piccinato, Andrea Laurato Sertie",2019,7
Functional composition has stronger impact than species richness on carbon gain and allocation in experimental grasslands,"Christiane Roscher, Stefan Karlowsky, Alexandru Milcu, Arthur Gessler, Dörte Bachmann, Annette Jesch, Markus Lange, Perla Mellado-Vázquez, Tanja Strecker, Damien Landais, Olivier Ravel, Nina Buchmann, Jacques Roy, Gerd Gleixner",2019,2
Optimal diameter reduction ratio of acinar airways in human lungs,"Keunhwan Park, Yeonsu Jung, Taeho Son, Young-Jae Cho, Noo Li Jeon, Wonjung Kim, Ho-Young Kim",2019,1
EMT network-based feature selection improves prognosis prediction in lung adenocarcinoma,"Borong Shao, Maria Moksnes Bjaanæs, Åslaug Helland, Christof Schütte, Tim Conrad",2019,2
Context dependent roles for RB-E2F transcriptional regulation in tumor suppression,"Michael J. Thwaites, Matthew J. Cecchini, Daniel T. Passos, Komila Zakirova, Frederick A. Dick",2019,0
Identifying Parkinson's disease and parkinsonism cases using routinely collected healthcare data: A systematic review,"Zoe Harding, Tim Wilkinson, Anna Stevenson, Sophie Horrocks, Amanda Ly, Christian Schnier, David P. Breen, Kristiina Rannikmäe, Cathie L. M. Sudlow",2019,3
"Correction: The spectrum of neurological disease associated with Zika and chikungunya viruses in adults in Rio de Janeiro, Brazil: A case series",The PLOS Neglected Tropical Diseases Staff,2019,0
Growing evidence of Plasmodium vivax across malaria-endemic Africa,"Katherine A. Twohig, Daniel A. Pfeffer, J. Kevin Baird, Ric N. Price, Peter A. Zimmerman, Simon I. Hay, Peter W. Gething, Katherine E. Battle, Rosalind E. Howes",2019,25
Field evaluation of a locally produced rapid diagnostic test for early detection of cholera in Bangladesh,"Md. Taufiqul Islam, Ashraful Islam Khan, Md. Abu Sayeed, Jakia Amin, Kamrul Islam, Nur Alam, Nishat Sultana, Noor Jahan, Md. Mahbubur Rashid, Zahid Hasan Khan, Mazharul Islam Zion, Mokibul Hassan Afrad, Shah Alam Siddique, Farhana Khanam, Yasmin Ara Begum, Muhammad Shariful Islam, Firdausi Qadri",2019,4
Evaluation of direct costs associated with alveolar and cystic echinococcosis in Austria,"Felix Lötsch, Christine M. Budke, Herbert Auer, Klaus Kaczirek, Fredrik Waneck, Heimo Lagler, Michael Ramharter",2019,4
Probabilistic logic analysis of the highly heterogeneous spatiotemporal HFRS incidence distribution in Heilongjiang province (China) during 2005-2013,"Junyu He, George Christakos, Jiaping Wu, Piotr Jankowski, Andreas Langousis, Yong Wang, Wenwu Yin, Wenyi Zhang",2019,7
The long run impact of early childhood deworming on numeracy and literacy: Evidence from Uganda,"Kevin Croke, Rifat Atun",2019,3
Bivalent oral cholera vaccination induces a memory B cell response to the V. cholerae O1-polysaccharide antigen in Haitian adults,"Brie Falkard, Richelle C. Charles, Wilfredo R. Matias, Leslie M. Mayo-Smith, J. Gregory Jerome, Evan S. Offord, Peng Xu, Pavol Kováč, Edward T. Ryan, Firdausi Qadri, Molly F. Franke, Louise C. Ivers, Jason B. Harris",2019,2
A therapeutic preconceptional vaccine against Chagas disease: A novel indication that could reduce congenital transmission and accelerate vaccine development,"Eric Dumonteil, Claudia Herrera, Pierre Buekens",2019,8
Integrated delivery of school health interventions through the school platform: Investing for the future,"Laura J. Appleby, Gemechu Tadesse, Yonas Wuletawu, Nigussie G. Dejene, Jack E. T. Grimes, Michael D. French, Askale Teklu, Berhanu Moreda, Nebiyu Negussu, Biruck Kebede, Elodie Yard, Iain Gardiner, Lesley J. Drake",2019,4
Evidence of a causal relationship between body mass index and psoriasis: A mendelian randomization study,"Ashley Budu-Aggrey, Ben Brumpton, Jess Tyrrell, Sarah Watkins, Ellen H. Modalsli, Carlos Celis-Morales, Lyn D. Ferguson, Gunnhild Åberge Vie, Tom Palmer, Lars G. Fritsche, Mari Løset, Jonas Bille Nielsen, Wei Zhou, Lam C. Tsoi, Andrew R. Wood, Samuel E. Jones, Robin Beaumont, Marit Saunes, Pål Richard Romundstad, Stefan Siebert, Iain B. McInnes, James T. Elder, George Davey Smith, Timothy M. Frayling, Bjørn Olav Åsvold, Sara J. Brown, Naveed Sattar, Lavinia Paternoster",2019,36
Correction: Loss of the Mia40a oxidoreductase leads to hepato-pancreatic insufficiency in zebrafish,"Anna M. Sokol, Barbara Uszczynska-Ratajczak, Michelle M. Collins, Michal Bazala, Ulrike Topf, Pia R. Lundegaard, Sreedevi Sugunan, Stefan Guenther, Carsten Kuenne, Johannes Graumann, Sherine S. L. Chan, Didier Y. R. Stainier, Agnieszka Chacinska",2019,0
Correction: LACK OF SYMBIONT ACCOMMODATION controls intracellular symbiont accommodation in root nodule and arbuscular mycorrhizal symbiosis in Lotus japonicus,"Takuya Suzaki, Naoya Takeda, Hanna Nishida, Motomi Hoshino, Momoyo Ito, Fumika Misawa, Yoshihiro Handa, Kenji Miura, Masayoshi Kawaguchi",2019,1
O-GlcNAcylation of PERIOD regulates its interaction with CLOCK and timing of circadian transcriptional repression,"Ying H. Li, Xianhui Liu, Jens T. Vanselow, Haiyan Zheng, Andreas Schlosser, Joanna C. Chiu",2019,5
"Exposure of Candida albicans β (1,3)-glucan is promoted by activation of the Cek1 pathway","Tian Chen, Joseph W. Jackson, Robert N. Tams, Sarah E. Davis, Timothy E. Sparer, Todd B. Reynolds",2019,12
Natural language processing and machine learning algorithm to identify brain MRI reports with acute ischemic stroke,"Chulho Kim, Vivienne Zhu, Jihad Obeid, Leslie Lenert",2019,6
Serum vascular endothelial growth factor-D as a diagnostic and therapeutic biomarker for lymphangioleiomyomatosis,"Masaki Hirose, Akiko Matsumuro, Toru Arai, Chikatoshi Sugimoto, Masanori Akira, Masanori Kitaichi, Lisa R. Young, Francis X. McCormack, Yoshikazu Inoue",2019,3
Mother’s nutrition-related knowledge and child nutrition outcomes: Empirical evidence from Nigeria,"Olusegun Fadare, Mulubrhan Amare, George Mavrotas, Dare Akerele, Adebayo Ogunniyi",2019,3
The German version of the Quality of Marriage Index: Psychometric properties in a representative sample and population-based norms,"Tanja Zimmermann, Martina de Zwaan, Nina Heinrichs",2019,5
Attention and speech-processing related functional brain networks activated in a multi-speaker environment,"Brigitta Tóth, Dávid Farkas, Gábor Urbán, Orsolya Szalárdy, Gábor Orosz, László Hunyadi, Botond Hajdu, Annamária Kovács, Beáta Tünde Szabó, Lidia B. Shestopalova, István Winkler",2019,4
Quantitative diagnosis of rotator cuff tears based on sonographic pattern recognition,"Ruey-Feng Chang, Chung-Chien Lee, Chung-Ming Lo",2019,6
"Trends of tuberculosis meningitis and associated mortality in Texas, 2010-2017, a large population-based analysis","Duc T. Nguyen, Saroochi Agarwal, Edward A. Graviss",2019,2
On optimal and near-optimal shapes of external shading of windows in apartment buildings,"Sanja Stevanović, Dragan Stevanović, Matthias Dehmer",2019,2
Does it fit? – Trainability of affordance judgments in young and older adults,"Lisa Finkel, Simone Engler, Jennifer Randerath",2019,1
P-NGAL Day 1 predicts early but not one year graft function following deceased donor kidney transplantation – The CONTEXT study,"Marie B. Nielsen, Nicoline V. Krogstrup, Gertrude J. Nieuwenhuijs-Moeke, Mihai Oltean, Frank J. M. F. Dor, Bente Jespersen, Henrik Birn",2019,2
Patterned frequency-modulated oral stimulation in preterm infants: A multicenter randomized controlled trial,"Dongli Song, Priya Jegatheesan, Suhas Nafday, Kaashif A. Ahmad, Jonathan Nedrelow, Mary Wearden, Sheri Nemerofsky, Sunshine Pooley, Diane Thompson, Daniel Vail, Tania Cornejo, Zahava Cohen, Balaji Govindaswami",2019,5
Transgenerational improvements following child anxiety treatment: An exploratory examination,"Kristen Lavallee, Kathrin Schuck, Judith Blatter-Meunier, Silvia Schneider",2019,1
Association between echocardiographic parameters and biomarkers in probands with atrial fibrillation and different PR interval lengths: Insight from the epidemiologic LIFE Adult Study,"Jelena Kornej, Samira Zeynalova, Joachim Thiery, Ralph Burkhardt, Ronny Baber, Christoph Engel, Andreas Hagendorff, Markus Loeffler, Daniela Husser",2019,0
The digestive system in Zygentoma as an insect model for high cellulase activity,"Ratnasri Pothula, Derek Shirley, O. P. Perera, William E. Klingeman, Cris Oppert, Heba M. Y. Abdelgaffar, Brian R. Johnson, Juan Luis Jurat-Fuentes",2019,7
Public perception and attitude towards dengue prevention activity and response to dengue early warning in Malaysia,"Rafdzah Zaki, Siti Norsyuhada Roffeei, Yien Ling Hii, Abqariyah Yahya, Mahesh Appannan, Mas Ayu Said, Ng Chiu Wan, Nasrin Aghamohammadi, Noran Naqiah Hairi, Awang Bulgiba, Mikkel Quam, Joacim Rocklov",2019,6
Error-related negativity predicts failure in competitive dual-player video games,"Yusuke Yokota, Takahiro Soshi, Yasushi Naruse",2019,3
Extended diagnosis of purine and pyrimidine disorders from urine: LC MS/MS assay development and clinical validation,"Péter Monostori, Glynis Klinke, Jana Hauke, Sylvia Richter, Jörgen Bierau, Sven F. Garbade, Georg F. Hoffmann, Claus-Dieter Langhans, Dorothea Haas, Jürgen G. Okun",2019,4
Information sharing between intensive care and primary care after an episode of critical illness; A mixed methods analysis,"Gabor Zilahi, Enda O’Connor",2019,0
Petrocarbon evolution: Ramped pyrolysis/oxidation and isotopic studies of contaminated oil sediments from the Deepwater Horizon oil spill in the Gulf of Mexico,"Kelsey L. Rogers, Samantha H. Bosman, Mary Lardie-Gaylord, Ann McNichol, Brad E. Rosenheim, Joseph P. Montoya, Jeffrey P. Chanton",2019,1
Taking active steps: Changes made by partners of people with multiple sclerosis who undertake lifestyle modification,"Sandra L. Neate, Keryn L. Taylor, George A. Jelinek, Alysha M. De Livera, Chelsea R. Brown, Tracey J. Weiland",2019,1
Genomic structure of a crossbred Landrace pig population,"Letícia Borges Joaquim, Tatiane Cristina Seleguim Chud, Jorge Augusto Petroli Marchesi, Rodrigo Pelicioni Savegnago, Marcos Eli Buzanskas, Ricardo Zanella, Mauricio Egidio Cantão, Jane Oliveira Peixoto, Mônica Correa Ledur, Renato Irgang, Danísio Prado Munari",2019,3
Reproducibility of pharmacogenetics findings for paclitaxel in a heterogeneous population of patients with lung cancer,"Tristan M. Sissung, Arun Rajan, Gideon M. Blumenthal, David J. Liewehr, Seth M. Steinberg, Arlene Berman, Giuseppe Giaccone, William D. Figg",2019,3
Impact of inclusive leadership on employee innovative behavior: Perceived organizational support as a mediator,"Lei Qi, Bing Liu, Xin Wei, Yanghong Hu",2019,11
"Match-play movement and metabolic power demands of elite youth, sub-elite and elite senior Australian footballers","Stephen J. Kelly, Mark L. Watsford, Michael J. Rennie, Rob W. Spurrs, Damien Austin, Matthew J. Pine",2019,1
Physical manoeuvers as a preventive intervention to manage vasovagal syncope: A systematic review,"Kim Dockx, Bert Avau, Emmy De Buck, Pascal Vranckx, Philippe Vandekerckhove",2019,1
Correction: Axon numbers and landmarks of trigeminal donor nerves for corneal neurotization,The PLOS ONE Staff,2019,0
Can morphometric analysis of the fallopian tube fimbria predict the presence of uterine papillary serous carcinoma (UPSC)?,"Amnon Amit, Edmond Sabo, Avielle Movsas, Yamit Efrat–Tamam, Ari Reiss, Emad Matanes, Geula Klorin",2019,0
Prevalence of hepatitis B and hepatitis C among diabetes mellitus type 2 individuals,"Livia Melo Villar, Bruno Geloneze, Ana Carolina Junqueira Vasques, Maria Lucia Elias Pires, Juliana Custódio Miguel, Elisangela Ferreira da Silva, Vanessa Alves Marques, Leticia de Paula Scalioni, Elisabeth Lampe",2019,2
