title,authors,year,citations
"Evidence of hybridization, mitochondrial introgression and biparental inheritance of the kDNA minicircles in Trypanosoma cruzi I","Fanny Rusman, Noelia Floridia-Yapur, Paula G. Ragone, Patricio Diosque, Nicolás Tomasini",2020,1
Evaluation of a clinical decision rule to guide antibiotic prescription in children with suspected lower respiratory tract infection in The Netherlands: A stepped-wedge cluster randomised trial,"Josephine S. van de Maat, Daphne Peeters, Daan Nieboer, Anne-Marie van Wermeskerken, Frank J. Smit, Jeroen G. Noordzij, Gerdien Tramper-Stranders, Gertjan J. A. Driessen, Charlie C. Obihara, Jeanine Punt, Johan van der Lei, Suzanne Polinder, Henriette A. Moll, Rianne Oostenbrink",2020,2
Comparison of aggregate and individual participant data approaches to meta-analysis of randomised trials: An observational study,"Jayne F. Tierney, David J. Fisher, Sarah Burdett, Lesley A. Stewart, Mahesh K. B. Parmar",2020,10
The epilepsy and intellectual disability-associated protein TBC1D24 regulates the maintenance of excitatory synapses and animal behaviors,"Lianfeng Lin, Quanwei Lyu, Pui-Yi Kwan, Junjun Zhao, Ruolin Fan, Anping Chai, Cora Sau Wan Lai, Ying-Shing Chan, Xuting Shen, Kwok-On Lai",2020,3
Heterogeneity coordinates bacterial multi-gene expression in single cells,"Yichao Han, Fuzhong Zhang",2020,1
"XPRESSyourself: Enhancing, standardizing, and automating ribosome profiling computational analyses yields improved insight into data","Jordan A. Berg, Jonathan R. Belyeu, Jeffrey T. Morgan, Yeyun Ouyang, Alex J. Bott, Aaron R. Quinlan, Jason Gertz, Jared Rutter",2020,1
Passing the Torch,Grant McFadden,2020,0
"MyD88-dependent influx of monocytes and neutrophils impairs lymph node B cell responses to chikungunya virus infection via Irf5, Nos2 and Nox2","Mary K. McCarthy, Glennys V. Reynoso, Emma S. Winkler, Matthias Mack, Michael S. Diamond, Heather D. Hickman, Thomas E. Morrison",2020,4
Chromatin maturation of the HIV-1 provirus in primary resting CD4+ T cells,"Birgitta Lindqvist, Sara Svensson Akusjärvi, Anders Sönnerborg, Marios Dimitriou, J. Peter Svensson",2020,2
EphA2 contributes to disruption of the blood-brain barrier in cerebral malaria,"Thayer K. Darling, Patrice N. Mimche, Christian Bray, Banlanjo Umaru, Lauren M. Brady, Colleen Stone, Carole Else Eboumbou Moukoko, Thomas E. Lane, Lawrence S. Ayong, Tracey J. Lamb",2020,2
Gastrointestinal organoid technology advances studies of enteric virus biology,"Abimbola O. Kolawole, Christiane E. Wobus",2020,2
Hydropic anthelmintics against parasitic nematodes,"Satish Kumar Rajasekharan, Jintae Lee",2020,3
Immune recognition of putative alien microbial structures: Host–pathogen interactions in the age of space travel,"Mihai G. Netea, Jorge Domínguez-Andrés, Marc Eleveld, Huub J. M. op den Camp, Jos W. M. van der Meer, Neil A. R. Gow, Marien I. de Jonge",2020,2
"Mannan detecting C-type lectin receptor probes recognise immune epitopes with diverse chemical, spatial and phylogenetic heterogeneity in fungal cell walls","Ingrida Vendele, Janet A. Willment, Lisete M. Silva, Angelina S. Palma, Wengang Chai, Yan Liu, Ten Feizi, Maria Spyrou, Mark H. T. Stappers, Gordon D. Brown, Neil A. R. Gow",2020,7
Correction: Seeking snow and breathing hard – Behavioral tactics in high elevation mammals to combat warming temperatures,"Wesley Sarmento, Mark Biel, Joel Berger",2020,0
"Correction: Neural, functional, and aesthetic impacts of spatially heterogeneous flicker: A potential role of natural flicker","Melisa Menceloglu, Marcia Grabowecky, Satoru Suzuki",2020,0
Correction: Spatial heterogeneity and hydrological fluctuations drive bacterioplankton community composition in an Amazon floodplain system,"Mariana Câmara dos Reis, Inessa Lacativa Bagatini, Luciana de Oliveira Vidal, Marie-Paule Bonnet, David da Motta Marques, Hugo Sarmento",2020,0
Correction: Hybrid Adeno-Associated Viral Vectors Utilizing Transposase-Mediated Somatic Integration for Stable Transgene Expression in Human Cells,"Wenli Zhang, Manish Solanki, Nadine Müther, Melanie Ebel, Jichang Wang, Chuanbo Sun, Zsuzsanna Izsvak, Anja Ehrhardt",2020,0
Correction: Genomic Analysis of Sleeping Beauty Transposon Integration in Human Somatic Cells,"Giandomenico Turchiano, Maria Carmela Latella, Andreas Gogol Döring, Claudia Cattoglio, Fulvio Mavilio, Zsuzsanna Izsvák, Zoltán Ivics, Alessandra Recchia",2020,0
Correction: Motor planning error in Parkinson’s disease and its clinical correlates,"Tsubasa Kawasaki, Kyohei Mikami, Tsutomu Kamo, Ryoma Aoki, Rumiko Ishiguro, Hiroshi Nakamura, Ryosuke Tozawa, Nao Asada, Yukinobu Hiiragi, Yoichi Yamada, Masahiro Hirano, Kazuko Katsuki",2020,0
Correction: Kin discrimination and outer membrane exchange in Myxococcus xanthus: Experimental analysis of a natural population,The PLOS ONE Staff,2020,0
"Correction: “I did not know it was a medical condition”: Predictors, severity and help seeking behaviors of women with female sexual dysfunction in the Volta region of Ghana",The PLOS ONE Staff,2020,0
Correction: Cigarette Smoke Affects Keratinocytes SRB1 Expression and Localization via H2O2 Production and HNE Protein Adducts Formation,"Claudia Sticozzi, Giuseppe Belmonte, Alessandra Pecorelli, Beatrice Arezzini, Concetta Gardi, Emanuela Maioli, Clelia Miracco, Marzia Toscano, Henry Jay Forman, Giuseppe Valacchi",2020,0
Programmatic mapping and size estimation of key populations to inform HIV programming in Tanzania,"Mwita Wambura, Daniel Josiah Nyato, Neema Makyao, Mary Drake, Evodius Kuringe, Caterina Casalini, Jacqueline Materu, Soori Nnko, Gasper Mbita, Amani Shao, Albert Komba, John Changalucha, Tobi Saidel",2020,0
Longitudinal bidirectional relations between body dissatisfaction and depressive symptoms among Black adolescents: A cross-lagged panel analysis,"Yan Wang, Sarah D. Lynne, Dawn Witherspoon, Maureen M. Black",2020,0
Women with fair phenotypes seem to confer a survival advantage in a low UV milieu. A nested matched case control study,"Pelle G. Lindqvist, Elisabeth Epstein, Mona Landin-Olsson, Måns Åkerlund, Håkan Olsson",2020,2
Usefulness of rapid on-site evaluation specimens from endoscopic ultrasound-guided fine-needle aspiration for cancer gene panel testing: A retrospective study,"Tetsuya Ishizawa, Naohiko Makino, Akiko Matsuda, Yasuharu Kakizaki, Toshikazu Kobayashi, Chisaki Ikeda, Shinpei Sugahara, Michihiko Tsunoda, Yoshiyuki Ueno",2020,1
Differences in cancer survival by area-level socio-economic disadvantage: A population-based study using cancer registry data,"Nina Afshar, Dallas R. English, Tony Blakely, Vicky Thursfield, Helen Farrugia, Graham G. Giles, Roger L. Milne",2020,5
Contribution of green turtles Chelonia mydas to total herbivore biomass in shallow tropical reefs of oceanic islands,"Luis Cardona, Patricia Campos, Adriana Velásquez-Vacca",2020,2
A geospatially resolved wetland vulnerability index: Synthesis of physical drivers,"Zafer Defne, Alfredo L. Aretxabaleta, Neil K. Ganju, Tarandeep S. Kalra, Daniel K. Jones, Kathryn E. L. Smith",2020,3
The distal intestinal microbiome of hybrids of Hainan black goats and Saanen goats,"Shuaiming Jiang, Dongxue Huo, Zhengkai You, Qiannan Peng, Chenchen Ma, Haibo Chang, Xue Lin, Lu Wang, Jiachao Zhang",2020,1
Achievement of the low-density lipoprotein cholesterol goal among patients with dyslipidemia in South Korea,"Siin Kim, Sola Han, Pratik P. Rane, Yi Qian, Zhongyun Zhao, Hae Sun Suh",2020,4
Serum bicarbonate is a marker of peri-operative mortality but is not associated with long term survival in colorectal cancer,"Joseph Chung Yan Chan, Connie Irene Diakos, Alexander Engel, David Lok Hang Chan, Nick Pavlakis, Anthony Gill, Stephen John Clarke",2020,0
Three-dimensional vocal fold structural change due to implant insertion in medialization laryngoplasty,"Zhaoyan Zhang, Liang Wu, Raluca Gray, Dinesh K. Chhetri",2020,0
Construction of a RFP-lacZα bicistronic reporter system and its application in lead biosensing,"Chang-ye Hui, Yan Guo, Lisa Liu, Hao-qu Zheng, Chao-xian Gao, Wen Zhang",2020,1
Implementation of machine learning into clinical breast MRI: Potential for objective and accurate decision-making in suspicious breast masses,"Stephan Ellmann, Evelyn Wenkel, Matthias Dietzel, Christian Bielowski, Sulaiman Vesal, Andreas Maier, Matthias Hammon, Rolf Janka, Peter A. Fasching, Matthias W. Beckmann, Rüdiger Schulz Wendtland, Michael Uder, Tobias Bäuerle",2020,2
Isolation and molecular characterization of Toxoplasma gondii from placental tissues of pregnant women who received toxoplasmosis treatment during an outbreak in southern Brazil,"Camila E. Minuzzi, Luiza Pires Portella, Patricia Bräunig, Luis Antonio Sangioni, Aline Ludwig, Luciane Silva Ramos, Liliane Pacheco, Camila Ribeiro Silva, Flávia Caselli Pacheco, Ivone Andreatta Menegolla, Lourdes Bonfleur Farinha, Priscila Pauli Kist, Regina Mitsuka Breganó, Beatriz de Souza Lima Nino, Felippe Danyel Cardoso Martins, Thais Cabral Monica, Fernanda Pinto Ferreira, Isadora Britto, Ariana Signori, Kerlei Cristina Medici, Roberta Lemos Freire, João Luis Garcia, Italmar Teodorico Navarro, Cledison Marcio Difante, Fernanda Silveira Flores Vogel",2020,3
Viral FLIP blocks Caspase-8 driven apoptosis in the gut in vivo,"Barbara Ruder, Claudia Günther, Michael Stürzl, Markus Friedrich Neurath, Ethel Cesarman, Gianna Ballon, Christoph Becker",2020,0
Determinants of home delivery in Nepal – A disaggregated analysis of marginalised and non-marginalised women from the 2016 Nepal Demographic and Health Survey,"Bikash Devkota, Jasmine Maskey, Achyut Raj Pandey, Deepak Karki, Peter Godwin, Pragya Gartoulla, Suresh Mehata, Krishna Kumar Aryal",2020,4
Effective publication strategies in clinical research,"Daniella B. Deutz, Evgenios Vlachos, Dorte Drongstrup, Bertil F. Dorch, Charlotte Wien",2020,0
"Adversity, social capital, and mental distress among mothers of small children: A cross-sectional study in three low and middle-income countries","Jewel Gausman, S. Bryn Austin, S. V. Subramanian, Ana Langer",2020,3
Whole body MRI in multiple myeloma: Optimising image acquisition and read times,"Saurabh Singh, Elly Pilavachi, Alexandra Dudek, Timothy J. P. Bray, Arash Latifoltojar, Kannan Rajesparan, Shonit Punwani, Margaret A. Hall-Craggs",2020,1
The gut bacterial communities across six grasshopper species from a coastal tallgrass prairie,"Melani Muratore, Chelse Prather, Yvonne Sun",2020,3
The influence of atrial fibrillation on the mortality of incident ESRD patients undergoing maintenance hemodialysis,"Hui-ling Hsieh, Shih-chang Hsu, Ho-shun Cheng, Chun-you Chen, Wen-cheng Huang, Yuh-mou Sue, Feng-yen Lin, Chun-ming Shih, Jaw-wen Chen, Shing-jong Lin, Po-hsun Huang, Chung-te Liu",2020,1
Unexpected differences in the pharmacokinetics of N-acetyl-DL-leucine enantiomers after oral dosing and their clinical relevance,"Grant C. Churchill, Michael Strupp, Antony Galione, Frances M. Platt",2020,0
Using city gates as a means of estimating ancient traffic flows,J. W. Hanson,2020,0
An evaluation study of caregiver perceptions of the Ontario’s Health Links program,"Ruta K. Valaitis, Maureen Markle-Reid, Jenny Ploeg, Michelle L. Butt, Rebecca Ganann, Nancy Murray, Sue Bookey-Bassett, Laurie Kennedy, Claudia Yousif",2020,0
Finding continuity and discontinuity in fish schools via integrated information theory,"Takayuki Niizato, Kotaro Sakamoto, Yoh-ichi Mototake, Hisashi Murakami, Takenori Tomaru, Tomotaro Hoshika, Toshiki Fukushima",2020,2
"Association between overweight, obesity and incidence of advanced dental caries in South Korean adults: A 10-year nationwide population-based observational study","KyungJae Kim, Kyungdo Han, SungEun Yang",2020,1
A microbiome and metabolomic signature of phases of cutaneous healing identified by profiling sequential acute wounds of human skin: An exploratory study,"Mohammed Ashrafi, Yun Xu, Howbeer Muhamadali, Iain White, Maxim Wilkinson, Katherine Hollywood, Mohamed Baguneid, Royston Goodacre, Ardeshir Bayat",2020,0
Mapping the epitopes of Schistosoma japonicum esophageal gland proteins for incorporation into vaccine constructs,"Xiao-Hong Li, Gillian M. Vance, Jared Cartwright, Jian-Ping Cao, R Alan Wilson, William Castro-Borges",2020,3
Bipolar disorder among married women in Bangladesh: Survey in Rajshahi city,"Md. Abdul Wadood, Md. Rezaul Karim, Abdullah Al Mamun Hussain, Md. Masud Rana, Md. Golam Hossain",2020,0
Sofosbuvir-based regimens in the treatment of patients with chronic hepatitis C virus infection: Real-world efficacy in Thailand,"Apichet Sirinawasatien, Thanaya Techasirioangkun",2020,0
Electromyographic activity in deadlift exercise and its variants. A systematic review,"Isabel Martín-Fuentes, José M. Oliva-Lozano, José M. Muyor",2020,3
A profile of circulating vascular progenitor cells in human neovascular age-related macular degeneration,"Timothy Catchpole, Timothy D. Nguyen, Alexa Gilfoyle, Karl G. Csaky",2020,0
A systematic review and meta-analysis on the effectiveness of an invasive strategy compared to a conservative approach in patients > 65 years old with non-ST elevation acute coronary syndrome,"Joan Dymphna P. Reaño, Louie Alfred B. Shiu, Karen V. Miralles, Maria Grethel C. Dimalala, Noemi S. Pestaño, Felix Eduardo R. Punzalan, Bernadette Tumanan-Mendoza, Michael Joseph T. Reyes, Rafael R. Castillo",2020,1
NAA and 6-BA promote accumulation of oleanolic acid by JA regulation in Achyranthes bidentata Bl,"Yanqing Liu, Li Tang, Can Wang, Jinting Li",2020,0
Proteolysis and cartilage development are activated in the synovium after surgical induction of post traumatic osteoarthritis,"Ugur M. Ayturk, Jakob T. Sieker, Carla M. Haslauer, Benedikt L. Proffen, Manuela H. Weissenberger, Matthew L. Warman, Braden C. Fleming, Martha M. Murray",2020,1
Brokering the core and the periphery: Creative success and collaboration networks in the film industry,"Sándor Juhász, Gergő Tóth, Balázs Lengyel",2020,1
Effect of the double bond conjugation on the vascular physiology and nitric oxide production of isomers of eicosapentaenoic and docosahexaenoic acids prepared from shark oil,"Carmen Gonzalez, Ana Sonia Silva-Ramirez, Gabriela Navarro-Tovar, Juan Jesus Barrios-Capuchino, Alejandro Rocha-Uribe",2020,0
"Assessment of the nail penetration of antifungal agents, with different physico-chemical properties","Heather Davies-Strickleton, Julie Cook, Sally Hannam, Rhys Bennett, Alan Gibbs, David Edwards, Christine Ridden, John Ridden, David Cook",2020,1
"Prevalence of disability among adults with chronic obstructive pulmonary disease, Behavioral Risk Factor Surveillance System 2016–2017","Djeneba Audrey Djibo, Jessica Goldstein, Jean G. Ford",2020,0
Microbial community structure shows differing levels of temporal stability in intertidal beach sands of the grand strand region of South Carolina,"Harrison B. Taylor, Harry D. Kurtz Jr.",2020,0
Trajectories and mental health-related predictors of perceived discrimination and stigma among homeless adults with mental illness,"Cilia Mejia-Lancheros, James Lachaud, Patricia O’Campo, Kathryn Wiens, Rosane Nisenbaum, Ri Wang, Stephen W. Hwang, Vicky Stergiopoulos",2020,4
Control of visual adaptation depends upon task,"Mark Vergeer, Stephen A. Engel",2020,0
HLA class I restricted epitopes prediction of common tumor antigens in white and East Asian populations: Implication on antigen selection for cancer vaccine design,"Wei Hu, Meifang He, Liangping Li",2020,0
A framework for testing independence between lane change and cooperative intelligent transportation system,"Mohammed Elhenawy, Sébastien Glaser, Andy Bond, Andry Rakotonirainy, Sébastien Demmel, Mahmoud Masoud",2020,1
Social and clinical predictors of short- and long-term readmission after a severe exacerbation of copd,"Sara Fernández-García, Cristina Represas-Represas, Alberto Ruano-Raviña, Cecilia Mouronte-Roibás, Maribel Botana-Rial, Cristina Ramos-Hernández, Alberto Fernández-Villar",2020,2
Changes in airway diameter and mucus plugs in patients with asthma exacerbation,"Yuki Yoshida, Yotaro Takaku, Yasuo Nakamoto, Noboru Takayanagi, Tsutomu Yanagisawa, Hajime Takizawa, Kazuyoshi Kurashima",2020,1
Self-organized emergence of folded protein-like network structures from geometric constraints,"Nora Molkenthin, Steffen Mühle, Antonia S. J. S. Mey, Marc Timme",2020,0
"The views, perspectives, and experiences of academic researchers with data sharing and reuse: A meta-synthesis","Laure Perrier, Erik Blondal, Heather MacDonald",2020,2
Do corporate governance structure and capital structure matter for the performance of the firms? An empirical testing with the contemplation of outliers,"Wang PeiZhi, Muhammad Ramzan",2020,2
A comparison of hepato-cellular in vitro platforms to study CYP3A4 induction,"Beyza Bulutoglu, Camilo Rey-Bedón, Safak Mert, Lipeng Tian, Yoon-Young Jang, Martin L. Yarmush, O. Berk Usta",2020,1
Adaptive phenotypic modulations lead to therapy resistance in chronic myeloid leukemia cells,"Seda Baykal-Köse, Eda Acikgoz, Ahmet Sinan Yavuz, Öykü Gönül Geyik, Halil Ateş, Osman Uğur Sezerman, Güner Hayri Özsan, Zeynep Yüce",2020,0
Patterns of antenatal corticosteroid administration in a cohort of women with diabetes in pregnancy,"Jeremy F. Tuohy, Frank H. Bloomfield, Jane E. Harding, Caroline A. Crowther",2020,0
Controlling the pressure of hydrogen-natural gas mixture in an inclined pipeline,"Sarkhosh S. Chaharborj, Norsarahaida Amin",2020,1
"Lornoxicam controlled release transdermal gel patch: Design, characterization and optimization using co-solvents as penetration enhancers","Durriya Hashmat, Muhammad Harris Shoaib, Fatima Ramzan Ali, Fahad Siddiqui",2020,0
"General anesthesia technique and perception of quality of postoperative recovery in women undergoing cholecystectomy: A randomized, double-blinded clinical trial","Daniel de Carli, José Fernando Amaral Meletti, Neri Edu Urnau Neto, Gabriel Martinez, André Luís Corrêa Kim, Rodrigo Pauperio Soares de Camargo",2020,1
