title,authors,year,citations
Bicycle: a bioinformatics pipeline to analyze bisulfite sequencing data,"Osvaldo Graña, Hugo López-Fernández, Florentino Fdez-Riverola, David González Pisano, Daniel Glez-Peña",2018.0,11.0
MOSAIC: a chemical-genetic interaction data repository and web resource for exploring chemical modes of action,"Justin Nelson, Scott W Simpkins, Hamid Safizadeh, Sheena C Li, Jeff S Piotrowski ...",2018.0,13.0
GenSSI 2.0: multi-experiment structural identifiability analysis of SBML models,"Thomas S Ligon, Fabian Fröhlich, Oana T Chiş, Julio R Banga, Eva Balsa-Canto ...",2018.0,40.0
Genome Context Viewer: visual exploration of multiple annotated genomes using microsynteny,"Alan Cleary, Andrew Farmer",2018.0,12.0
iDINGO—integrative differential network analysis in genomics with Shiny application,"Caleb A Class, Min Jin Ha, Veerabhadran Baladandayuthapani, Kim-Anh Do",2018.0,5.0
RecoverY: k-mer-based read classification for Y-chromosome-specific sequencing and assembly,"Samarth Rangavittal, Robert S Harris, Monika Cechova, Marta Tomaszkiewicz, Rayan Chikhi ...",2018.0,13.0
Power Analysis for Genetic Association Test (PAGEANT) provides insights to challenges for rare variant association studies,"Andriy Derkach, Haoyu Zhang, Nilanjan Chatterjee",2018.0,11.0
glactools: a command-line toolset for the management of genotype likelihoods and allele counts,Gabriel Renaud,2018.0,2.0
"Global proteomics profiling improves drug sensitivity prediction: results from a multi-omics, pan-cancer modeling approach","Mehreen Ali, Suleiman A Khan, Krister Wennerberg, Tero Aittokallio",2018.0,29.0
SimulaTE: simulating complex landscapes of transposable elements of populations,Robert Kofler,2018.0,4.0
Robust inference of population structure from next-generation sequencing data with systematic differences in sequencing,"Peizhou Liao, Glen A Satten, Yi-Juan Hu",2018.0,1.0
3dRPC: a web server for 3D RNA–protein structure prediction,"Yangyu Huang, Haotian Li, Yi Xiao",2018.0,9.0
Cpf1-Database: web-based genome-wide guide RNA library design for gene knockout screens using CRISPR-Cpf1,"Jeongbin Park, Sangsu Bae",2018.0,13.0
Semi-supervised network inference using simulated gene expression dynamics,"Phan Nguyen, Rosemary Braun",2018.0,4.0
Classifying next-generation sequencing data using a zero-inflated Poisson model,"Yan Zhou, Xiang Wan, Baoxue Zhang, Tiejun Tong",2018.0,10.0
"bioalcidae, samjs and vcffilterjs: object-oriented formatters and filters for bioinformatics files","Pierre Lindenbaum, Richard Redon",2018.0,6.0
SPECTRE: a suite of phylogenetic tools for reticulate evolution,"Sarah Bastkowski, Daniel Mapleson, Andreas Spillner, Taoyang Wu, Monika Balvočiūtė ...",2018.0,4.0
MOCASSIN-prot: a multi-objective clustering approach for protein similarity networks,"Brittney N Keel, Bo Deng, Etsuko N Moriyama",2018.0,
Efficiently counting all orbits of graphlets of any order in a graph using autogenerated equations,"Ine Melckenbeeck, Pieter Audenaert, Didier Colle, Mario Pickavet",2018.0,8.0
An attention-based BiLSTM-CRF approach to document-level chemical named entity recognition,"Ling Luo, Zhihao Yang, Pei Yang, Yin Zhang, Lei Wang ...",2018.0,112.0
shinyCircos: an R/Shiny application for interactive creation of Circos plot,"Yiming Yu, Yidan Ouyang, Wen Yao",2018.0,61.0
The systematic analysis of ultraconserved genomic regions in the budding yeast,"Zhi-Kai Yang, Feng Gao",2018.0,1.0
"FUn: a framework for interactive visualizations of large, high-dimensional datasets on the web","Daniel Probst, Jean-Louis Reymond",2018.0,23.0
MOAT: efficient detection of highly mutated regions with the Mutations Overburdening Annotations Tool,"Lucas Lochovsky, Jing Zhang, Mark Gerstein",2018.0,4.0
DDR: efficient computational method to predict drug–target interactions using graph mining and machine learning approaches,"Rawan S Olayan, Haitham Ashoor, Vladimir B Bajic",2018.0,64.0
Phenotypic stability and plasticity in GMP-derived cells as determined by their underlying regulatory network,"Carlos Ramírez, Luis Mendoza",2018.0,5.0
PlanNET: homology-based predicted interactome for multiple planarian transcriptomes,"S Castillo-Lara, J F Abril",2018.0,11.0
The OncoPPi Portal: an integrative resource to explore and prioritize protein–protein interactions for cancer target discovery,"Andrei A Ivanov, Brian Revennaugh, Lauren Rusnak, Valentina Gonzalez-Pecchi, Xiulei Mo ...",2018.0,26.0
Mapping-free variant calling using haplotype reconstruction from k-mer frequencies,"Peter A Audano, Shashidhar Ravishankar, Fredrik O Vannberg",2018.0,13.0
CALQ: compression of quality values of aligned sequencing data,"Jan Voges, Jörn Ostermann, Mikel Hernaez",2018.0,17.0
Myriads: P-value-based multiple testing correction,Antonio Carvajal-Rodríguez,2018.0,11.0
Reactome diagram viewer: data structures and strategies to boost performance,"Antonio Fabregat, Konstantinos Sidiropoulos, Guilherme Viteri, Pablo Marin-Garcia, Peipei Ping ...",2018.0,24.0
PipelineDog: a simple and flexible graphic pipeline construction and maintenance tool,"Anbo Zhou, Yeting Zhang, Yazhou Sun, Jinchuan Xing",2018.0,
CytoCtrlAnalyser: a Cytoscape app for biomolecular network controllability analysis,"Lin Wu, Min Li, Jianxin Wang, Fang-Xiang Wu",2018.0,18.0
Reproducible and flexible simulation experiments with ML-Rules and SESSL,"T Warnke, T Helms, A M Uhrmacher",2018.0,3.0
scHiCNorm: a software package to eliminate systematic biases in single-cell Hi-C data,"Tong Liu, Zheng Wang",2018.0,9.0
ASElux: an ultra-fast and accurate allelic reads counter,"Zong Miao, Marcus Alvarez, Päivi Pajukanta, Arthur Ko",2018.0,9.0
SATORI: a system for ontology-guided visual exploration of biomedical data repositories,"Fritz Lekschas, Nils Gehlenborg",2018.0,5.0
Meta-analytic principal component analysis in integrative omics application,"SungHwan Kim, Dongwan Kang, Zhiguang Huo, Yongseok Park, George C Tseng",2018.0,19.0
SAPP: functional genome annotation and analysis through a semantic framework using FAIR principles,"Jasper J Koehorst, Jesse C J van Dam, Edoardo Saccenti, Vitor A P Martins dos Santos, Maria Suarez-Diez ...",2018.0,29.0
Extreme learning machines for reverse engineering of gene regulatory networks from expression time series,"M Rubiolo, D H Milone, G Stegmayer",2018.0,
Modeling positional effects of regulatory sequences with spline transformations increases prediction accuracy of deep neural networks,"Žiga Avsec, Mohammadamin Barekatain, Jun Cheng, Julien Gagneur",2018.0,18.0
"Sequential search leads to faster, more efficient fragment-based de novo protein structure prediction","Saulo H P de Oliveira, Eleanor C Law, Jiye Shi, Charlotte M Deane",2018.0,10.0
Identification of topological features in renal tumor microenvironment associated with patient survival,"Jun Cheng, Xiaokui Mo, Xusheng Wang, Anil Parwani, Qianjin Feng ...",2018.0,24.0
microRPM: a microRNA prediction model based only on plant small RNA sequencing data,"Kuan-Chieh Tseng, Yi-Fan Chiang-Hsieh, Hsuan Pai, Chi-Nga Chow, Shu-Chuan Lee ...",2018.0,6.0
PREFMD: a web server for protein structure refinement via molecular dynamics simulations,"Lim Heo, Michael Feig",2018.0,16.0
Cost-effective and accurate method of measuring fetal fraction using SNP imputation,"Minjeong Kim, Jai-Hoon Kim, Kangseok Kim, Sunshin Kim",2018.0,4.0
Complex analyses of inverted repeats in mitochondrial genomes revealed their importance and variability,"Jana Čechová, Jiří Lýsek, Martin Bartas, Václav Brázda",2018.0,18.0
Deep learning for tumor classification in imaging mass spectrometry,"Jens Behrmann, Christian Etmann, Tobias Boskamp, Rita Casadonte, Jörg Kriegsmann ...",2018.0,51.0
PERF: an exhaustive algorithm for ultra-fast and efficient identification of microsatellites from large DNA sequences,"Akshay Kumar Avvaru, Divya Tej Sowpati, Rakesh Kumar Mishra",2018.0,19.0
LIBRA-WA: a web application for ligand binding site detection and protein function recognition,"Daniele Toti, Le Viet Hung, Valentina Tortosa, Valentina Brandi, Fabio Polticelli",2018.0,9.0
AIRVF: a filtering toolbox for precise variant calling in Ion Torrent sequencing,"Sunguk Shin, Hanna Lee, Hyeonju Son, Soonmyung Paik, Sangwoo Kim",2018.0,2.0
Membranome 2.0: database for proteome-wide profiling of bitopic proteins and their dimers,"Andrei L Lomize, Jacob M Hage, Irina D Pogozheva",2018.0,12.0
RepLong: de novo repeat identification using long read sequencing data,"Rui Guo, Yan-Ran Li, Shan He, Le Ou-Yang, Yiwen Sun ...",2018.0,7.0
Bringing numerous methods for expression and promoter analysis to a public cloud computing service,"Krzysztof Polański, Bo Gao, Sam A Mason, Paul Brown, Sascha Ott ...",2018.0,3.0
CommWalker: correctly evaluating modules in molecular networks in light of annotation bias,"M D Luecken, M J T Page, A J Crosby, S Mason, G Reinert ...",2018.0,6.0
NanoStringNormCNV: pre-processing of NanoString CNV data,"Dorota H Sendorek, Emilie Lalonde, Cindy Q Yao, Veronica Y Sabelnykova, Robert G Bristow ...",2018.0,1.0
Identifying structural variants using linked-read sequencing data,"Rebecca Elyanow, Hsin-Ta Wu, Benjamin J Raphael",2018.0,38.0
TabPath: interactive tables for metabolic pathway analysis,"Lauro Ângelo Gonçalves de Moraes, Érica Barbosa Felestrino, Renata de Almeida Barbosa Assis, Diogo Matos, Joubert de Castro Lima ...",2018.0,1.0
Estimation of QTL heritability based on pooled sequencing data,"Weiqi Tang, Likun Huang, Suhong Bu, Xuzhang Zhang, Weiren Wu",2018.0,5.0
DFAST: a flexible prokaryotic genome annotation pipeline for faster genome publication,"Yasuhiro Tanizawa, Takatomo Fujisawa, Yasukazu Nakamura",2018.0,246.0
ViraPipe: scalable parallel pipeline for viral metagenome analysis from next generation sequencing reads,"Altti Ilari Maarala, Zurab Bzhalava, Joakim Dillner, Keijo Heljanko, Davit Bzhalava",2018.0,9.0
"Orchid: a novel management, annotation and machine learning framework for analyzing cancer mutations","Clinton L Cario, John S Witte",2018.0,12.0
FunImageJ: a Lisp framework for scientific image processing,"Kyle I S Harrington, Curtis T Rueden, Kevin W Eliceiri",2018.0,4.0
pLoc-mHum: predict subcellular localization of multi-location human proteins via general PseAAC to winnow out the crucial GO information,"Xiang Cheng, Xuan Xiao, Kuo-Chen Chou",2018.0,141.0
Mosdepth: quick coverage calculation for genomes and exomes,"Brent S Pedersen, Aaron R Quinlan",2018.0,117.0
BEAM web server: a tool for structural RNA motif discovery,"Marco Pietrosanto, Marta Adinolfi, Riccardo Casula, Gabriele Ausiello, Fabrizio Ferrè ...",2018.0,4.0
pedigreejs: a web-based graphical pedigree editor,"Tim Carver, Alex P Cunningham, Chantal Babb de Villiers, Andrew Lee, Simon Hartley ...",2018.0,5.0
"Visualization portal for genetic variation (VizGVar): a tool for interactive visualization of SNPs and somatic mutations in exons, genes and protein domains","Antonio Solano-Román, Verónica Alfaro-Arias, Carlos Cruz-Castillo, Allan Orozco-Solano",2018.0,3.0
Quantifying biological samples using Linear Poisson Independent Component Analysis for MALDI-ToF mass spectra,"S Deepaisarn, P D Tar, N A Thacker, A Seepujak, A W McMahon",2018.0,5.0
Simulating the dynamics of targeted capture sequencing with CapSim,"Minh Duc Cao, Devika Ganesamoorthy, Chenxi Zhou, Lachlan J M Coin",2018.0,5.0
"pStab: prediction of stable mutants, unfolding curves, stability maps and protein electrostatic frustration","Soundhararajan Gopi, Devanshu Devanshu, Praveen Krishna, Athi N Naganathan",2018.0,5.0
Predicting protein–DNA binding free energy change upon missense mutations using modified MM/PBSA approach: SAMPDI webserver,"Yunhui Peng, Lexuan Sun, Zhe Jia, Lin Li, Emil Alexov",2018.0,31.0
MetaCherchant: analyzing genomic context of antibiotic resistance genes in gut microbiota,"Evgenii I Olekhnovich, Artem T Vasilyev, Vladimir I Ulyantsev, Elena S Kostryukova, Alexander V Tyakht",2018.0,17.0
GRASS: semi-automated NMR-based structure elucidation of saccharides,"Roman R Kapaev, Philip V Toukach",2018.0,14.0
TMEM132: an ancient architecture of cohesin and immunoglobulin domains define a new family of neural adhesion molecules,"Luis Sanchez-Pulido, Chris P Ponting",2018.0,13.0
DIEGO: detection of differential alternative splicing using Aitchison’s geometry,"Gero Doose, Stephan H Bernhart, Rabea Wagener, Steve Hoffmann",2018.0,3.0
An exact test for comparing a fixed quantitative property between gene sets,Matthew M Parks,2018.0,3.0
Dynamic assessment of microbial ecology (DAME): a web app for interactive analysis and visualization of microbial sequencing data,"Brian D Piccolo, Umesh D Wankhade, Sree V Chintapalli, Sudeepa Bhattacharyya, Luo Chunqiao ...",2018.0,11.0
ViewBS: a powerful toolkit for visualization of high-throughput bisulfite sequencing data,"Xiaosan Huang, Shaoling Zhang, Kongqing Li, Jyothi Thimmapuram, Shaojun Xie",2018.0,11.0
ndexr—an R package to interface with the network data exchange,"Florian Auer, Zaynab Hammoud, Alexandr Ishkin, Dexter Pratt, Trey Ideker ...",2018.0,3.0
MutaNET: a tool for automated analysis of genomic mutations in gene regulatory networks,"Markus Hollander, Mohamed Hamed, Volkhard Helms, Kerstin Neininger",2018.0,
ChIPWig: a random access-enabling lossless and lossy compression method for ChIP-seq data,"Vida Ravanmehr, Minji Kim, Zhiying Wang, Olgica Milenković",2018.0,3.0
Drug–drug interaction extraction via hierarchical RNNs on sequence and shortest dependency paths,"Yijia Zhang, Wei Zheng, Hongfei Lin, Jian Wang, Zhihao Yang ...",2018.0,70.0
Group spike-and-slab lasso generalized linear models for disease prediction and associated genes detection by incorporating pathway information,"Zaixiang Tang, Yueping Shen, Yan Li, Xinyan Zhang, Jia Wen ...",2018.0,18.0
Unsupervised multiple kernel learning for heterogeneous data integration,"Jérôme Mariette, Nathalie Villa-Vialaneix",2018.0,41.0
netReg: network-regularized linear models for biological association studies,"Simon Dirmeier, Christiane Fuchs, Nikola S Mueller, Fabian J Theis",2018.0,5.0
Bayesian data integration for quantifying the contribution of diverse measurements to parameter estimates,"Bram Thijssen, Tjeerd M H Dijkstra, Tom Heskes, Lodewyk F A Wessels",2018.0,2.0
mORCA: sailing bioinformatics world with mobile devices,"Sergio Díaz-del-Pino, Juan Falgueras, Esteban Perez-Wohlfeil, Oswaldo Trelles",2018.0,1.0
Constructing prediction models from expression profiles for large scale lncRNA–miRNA interaction profiling,"Yu-An Huang, Keith C C Chan, Zhu-Hong You",2018.0,51.0
xMWAS: a data-driven integration and differential network analysis tool,"Karan Uppal, Chunyu Ma, Young-Mi Go, Dean P Jones",2018.0,45.0
"ArachnoServer 3.0: an online resource for automated discovery, analysis and annotation of spider toxins","Sandy S Pineda, Pierre-Alain Chaumeil, Anne Kunert, Quentin Kaas, Mike W C Thang ...",2018.0,54.0
Evaluation of tools for long read RNA-seq splice-aware alignment,"Krešimir Križanović, Amina Echchiki, Julien Roux, Mile Šikić",2018.0,37.0
VecScreen_plus_taxonomy: imposing a tax(onomy) increase on vector contamination screening,"Alejandro A Schäffer, Eric P Nawrocki, Yoon Choi, Paul A Kitts, Ilene Karsch-Mizrachi ...",2018.0,5.0
CLIFinder: identification of LINE-1 chimeric transcripts in RNA-seq data,"Marie-Elisa Pinson, Romain Pogorelcnik, Franck Court, Philippe Arnaud, Catherine Vaurs-Barrière",2018.0,5.0
SeqBox: RNAseq/ChIPseq reproducible analysis on a consumer game computer,"Marco Beccuti, Francesca Cordero, Maddalena Arigoni, Riccardo Panero, Elvio G Amparore ...",2018.0,12.0
ROSC-Pred: web-service for rodent organ-specific carcinogenicity prediction,"Alexey Lagunin, Anastasia Rudik, Dmitry Druzhilovsky, Dmitry Filimonov, Vladimir Poroikov",2018.0,19.0
ARCS: scaffolding genome drafts with linked reads,"Sarah Yeo, Lauren Coombe, René L Warren, Justin Chu, Inanç Birol",2018.0,64.0
A fast fiducial marker tracking model for fully automatic alignment in electron tomography,"Renmin Han, Fa Zhang, Xin Gao",2018.0,8.0
Bartender: a fast and accurate clustering algorithm to count barcode reads,"Lu Zhao, Zhimin Liu, Sasha F Levy, Song Wu",2018.0,16.0
heatmaply: an R package for creating interactive cluster heatmaps for online publishing,"Tal Galili, Alan O’Callaghan, Jonathan Sidi, Carson Sievert",2018.0,110.0
PROSPERous: high-throughput prediction of substrate cleavage sites for 90 proteases with improved accuracy,"Jiangning Song, Fuyi Li, André Leier, Tatiana T Marquez-Lago, Tatsuya Akutsu ...",2018.0,103.0
Chromatin accessibility prediction via a hybrid deep convolutional neural network,"Qiao Liu, Fei Xia, Qijin Yin, Rui Jiang",2018.0,24.0
PaRSnIP: sequence-based protein solubility prediction using gradient boosting machine,"Reda Rawi, Raghvendra Mall, Khalid Kunji, Chen-Hsiang Shen, Peter D Kwong ...",2018.0,35.0
DEEPre: sequence-based enzyme EC number prediction by deep learning,"Yu Li, Sheng Wang, Ramzan Umarov, Bingqing Xie, Ming Fan ...",2018.0,101.0
A probabilistic pathway score (PROPS) for classification with applications to inflammatory bowel disease,"Lichy Han, Mateusz Maciejewski, Christoph Brockel, William Gordon, Scott B Snapper ...",2018.0,11.0
SliceMap: an algorithm for automated brain region annotation,"Michaël Barbier, Astrid Bottelbergs, Rony Nuydens, Andreas Ebneth, Winnok H De Vos",2018.0,3.0
Identification of copy number variations and translocations in cancer cells from Hi-C data,"Abhijit Chakraborty, Ferhat Ay",2018.0,35.0
PyBEL: a computational framework for Biological Expression Language,"Charles Tapley Hoyt, Andrej Konotopez, Christian Ebeling",2018.0,22.0
Krait: an ultrafast tool for genome-wide survey of microsatellites and primer design,"Lianming Du, Chi Zhang, Qin Liu, Xiuyue Zhang, Bisong Yue",2018.0,27.0
Cancer progression models and fitness landscapes: a many-to-many relationship,Ramon Diaz-Uriarte,2018.0,12.0
Detection of sputum by interpreting the time-frequency distribution of respiratory sound signal using image processing techniques,"Jinglong Niu, Yan Shi, Maolin Cai, Zhixin Cao, Dandan Wang ...",2018.0,35.0
