name,title,year,citations
tianlu chen,polyPK: an R package for pharmacokinetic analysis of multi-component drugs using a metabolomics approach,2018.0,5.0
chingwei wang,A benchmark for comparing precision medicine methods in thyroid cancer diagnosis using tissue microarrays,2018.0,10.0
yuching lee,A benchmark for comparing precision medicine methods in thyroid cancer diagnosis using tissue microarrays,2018.0,10.0
evelyne calista,A benchmark for comparing precision medicine methods in thyroid cancer diagnosis using tissue microarrays,2018.0,10.0
fan zhou,A benchmark for comparing precision medicine methods in thyroid cancer diagnosis using tissue microarrays,2018.0,10.0
hongtu zhu,A benchmark for comparing precision medicine methods in thyroid cancer diagnosis using tissue microarrays,2018.0,10.0
constantin georgescu,Algorithmic identification of discrepancies between published ratios and their reported confidence intervals and P-values,2018.0,12.0
jonathan d wren,Algorithmic identification of discrepancies between published ratios and their reported confidence intervals and P-values,2018.0,12.0
xiaofei zhang,DiffGraph: an R package for identifying gene network rewiring using differential graphical models,2018.0,12.0
le ouyang,DiffGraph: an R package for identifying gene network rewiring using differential graphical models,2018.0,12.0
shuo yang,DiffGraph: an R package for identifying gene network rewiring using differential graphical models,2018.0,12.0
xiaohua hu,DiffGraph: an R package for identifying gene network rewiring using differential graphical models,2018.0,12.0
hong yan,DiffGraph: an R package for identifying gene network rewiring using differential graphical models,2018.0,12.0
s m ashiqul islam,Protein classification using modified n-grams and skip-grams,2018.0,17.0
benjamin j heil,Protein classification using modified n-grams and skip-grams,2018.0,17.0
christopher michel kearney,Protein classification using modified n-grams and skip-grams,2018.0,17.0
erich j baker,Protein classification using modified n-grams and skip-grams,2018.0,17.0
dmitry a suplatov,Mustguseal: a server for multiple structure-guided sequence alignment of protein families,2018.0,22.0
kirill e kopylov,Mustguseal: a server for multiple structure-guided sequence alignment of protein families,2018.0,22.0
nina n popova,Mustguseal: a server for multiple structure-guided sequence alignment of protein families,2018.0,22.0
vladimir v voevodin,Mustguseal: a server for multiple structure-guided sequence alignment of protein families,2018.0,22.0
vytas k švedas,Mustguseal: a server for multiple structure-guided sequence alignment of protein families,2018.0,22.0
castrense savojardo,DeepSig: deep learning improves signal peptide detection in proteins,2018.0,31.0
pier luigi martelli,DeepSig: deep learning improves signal peptide detection in proteins,2018.0,31.0
piero fariselli,DeepSig: deep learning improves signal peptide detection in proteins,2018.0,31.0
rita casadio,DeepSig: deep learning improves signal peptide detection in proteins,2018.0,31.0
alyssa imbert,Multiple hot-deck imputation for network inference from RNA sequencing data,2018.0,10.0
armand valsesia,Multiple hot-deck imputation for network inference from RNA sequencing data,2018.0,10.0
caroline le gall,Multiple hot-deck imputation for network inference from RNA sequencing data,2018.0,10.0
claudia armenise,Multiple hot-deck imputation for network inference from RNA sequencing data,2018.0,10.0
gregory lefebvre,Multiple hot-deck imputation for network inference from RNA sequencing data,2018.0,10.0
yuliang pan,Computational identification of binding energy hot spots in protein–RNA complexes using an ensemble approach,2018.0,62.0
zixiang wang,Computational identification of binding energy hot spots in protein–RNA complexes using an ensemble approach,2018.0,62.0
weihua zhan,Computational identification of binding energy hot spots in protein–RNA complexes using an ensemble approach,2018.0,62.0
lei deng,Computational identification of binding energy hot spots in protein–RNA complexes using an ensemble approach,2018.0,62.0
ryne c ramaker,R2DGC: threshold-free peak alignment and identification for 2D gas chromatography-mass spectrometry in R,2018.0,7.0
emily r gordon,R2DGC: threshold-free peak alignment and identification for 2D gas chromatography-mass spectrometry in R,2018.0,7.0
sara j cooper,R2DGC: threshold-free peak alignment and identification for 2D gas chromatography-mass spectrometry in R,2018.0,7.0
runze dong,mTM-align: an algorithm for fast and accurate multiple protein structure alignment,2018.0,19.0
zhenling peng,mTM-align: an algorithm for fast and accurate multiple protein structure alignment,2018.0,19.0
yang zhang,mTM-align: an algorithm for fast and accurate multiple protein structure alignment,2018.0,19.0
jianyi yang,mTM-align: an algorithm for fast and accurate multiple protein structure alignment,2018.0,19.0
woonghee lee,PINE-SPARKY.2 for automated NMR-based protein structure research,2018.0,15.0
john l markley,PINE-SPARKY.2 for automated NMR-based protein structure research,2018.0,15.0
yubang gao,PRAPI: post-transcriptional regulation analysis pipeline for Iso-Seq,2018.0,15.0
huiyuan wang,PRAPI: post-transcriptional regulation analysis pipeline for Iso-Seq,2018.0,15.0
hangxiao zhang,PRAPI: post-transcriptional regulation analysis pipeline for Iso-Seq,2018.0,15.0
yongsheng wang,PRAPI: post-transcriptional regulation analysis pipeline for Iso-Seq,2018.0,15.0
jinfeng chen,PRAPI: post-transcriptional regulation analysis pipeline for Iso-Seq,2018.0,15.0
tobias fehlmann,A high-resolution map of the human small non-coding transcriptome,2018.0,15.0
christina backes,A high-resolution map of the human small non-coding transcriptome,2018.0,15.0
julia alles,A high-resolution map of the human small non-coding transcriptome,2018.0,15.0
ulrike fischer,A high-resolution map of the human small non-coding transcriptome,2018.0,15.0
martin hart,A high-resolution map of the human small non-coding transcriptome,2018.0,15.0
massimo andreatta,An automated benchmarking platform for MHC class II binding prediction methods,2018.0,42.0
thomas trolle,An automated benchmarking platform for MHC class II binding prediction methods,2018.0,42.0
zhen yan,An automated benchmarking platform for MHC class II binding prediction methods,2018.0,42.0
jason a greenbaum,An automated benchmarking platform for MHC class II binding prediction methods,2018.0,42.0
bjoern peters,An automated benchmarking platform for MHC class II binding prediction methods,2018.0,42.0
yuhan fei,DPMIND: degradome-based plant miRNA–target interaction and network database,2018.0,14.0
rui wang,DPMIND: degradome-based plant miRNA–target interaction and network database,2018.0,14.0
haoyuan li,DPMIND: degradome-based plant miRNA–target interaction and network database,2018.0,14.0
shu liu,DPMIND: degradome-based plant miRNA–target interaction and network database,2018.0,14.0
hongsheng zhang,DPMIND: degradome-based plant miRNA–target interaction and network database,2018.0,14.0
xi chen,CRNET: an efficient sampling approach to infer functional regulatory networks by integrating large-scale ChIP-seq and time-course RNA-seq data,2018.0,15.0
jinghua gu,CRNET: an efficient sampling approach to infer functional regulatory networks by integrating large-scale ChIP-seq and time-course RNA-seq data,2018.0,15.0
xiao wang,CRNET: an efficient sampling approach to infer functional regulatory networks by integrating large-scale ChIP-seq and time-course RNA-seq data,2018.0,15.0
jingyoung jung,CRNET: an efficient sampling approach to infer functional regulatory networks by integrating large-scale ChIP-seq and time-course RNA-seq data,2018.0,15.0
tianli wang,CRNET: an efficient sampling approach to infer functional regulatory networks by integrating large-scale ChIP-seq and time-course RNA-seq data,2018.0,15.0
zhuxuan jin,Missing value imputation for LC-MS metabolomics data by incorporating metabolic network and adduct ion relations,2018.0,11.0
jian kang,Missing value imputation for LC-MS metabolomics data by incorporating metabolic network and adduct ion relations,2018.0,11.0
tianwei yu,Missing value imputation for LC-MS metabolomics data by incorporating metabolic network and adduct ion relations,2018.0,11.0
lin wei,TCGA-assembler 2: software pipeline for retrieval and processing of TCGA/CPTAC data,2018.0,91.0
zhilin jin,TCGA-assembler 2: software pipeline for retrieval and processing of TCGA/CPTAC data,2018.0,91.0
shengjie yang,TCGA-assembler 2: software pipeline for retrieval and processing of TCGA/CPTAC data,2018.0,91.0
yanxun xu,TCGA-assembler 2: software pipeline for retrieval and processing of TCGA/CPTAC data,2018.0,91.0
yitan zhu,TCGA-assembler 2: software pipeline for retrieval and processing of TCGA/CPTAC data,2018.0,91.0
qile zhu,GRAM-CNN: a deep learning approach with local context for named entity recognition in biomedical text,2018.0,61.0
xiaolin li,GRAM-CNN: a deep learning approach with local context for named entity recognition in biomedical text,2018.0,61.0
ana conesa,GRAM-CNN: a deep learning approach with local context for named entity recognition in biomedical text,2018.0,61.0
cécile pereira,GRAM-CNN: a deep learning approach with local context for named entity recognition in biomedical text,2018.0,61.0
sigve nakken,Personal Cancer Genome Reporter: variant interpretation report for precision oncology,2018.0,14.0
ghislain fournous,Personal Cancer Genome Reporter: variant interpretation report for precision oncology,2018.0,14.0
daniel vodák,Personal Cancer Genome Reporter: variant interpretation report for precision oncology,2018.0,14.0
lars birger aasheim,Personal Cancer Genome Reporter: variant interpretation report for precision oncology,2018.0,14.0
ola myklebost,Personal Cancer Genome Reporter: variant interpretation report for precision oncology,2018.0,14.0
alba gutiérrezsacristán,Rcupcake: an R package for querying and analyzing biomedical data through the BD2K PIC-SURE RESTful API,2018.0,5.0
romain guedj,Rcupcake: an R package for querying and analyzing biomedical data through the BD2K PIC-SURE RESTful API,2018.0,5.0
gabor korodi,Rcupcake: an R package for querying and analyzing biomedical data through the BD2K PIC-SURE RESTful API,2018.0,5.0
jason stedman,Rcupcake: an R package for querying and analyzing biomedical data through the BD2K PIC-SURE RESTful API,2018.0,5.0
laura i furlong,Rcupcake: an R package for querying and analyzing biomedical data through the BD2K PIC-SURE RESTful API,2018.0,5.0
brendan king,ProbAnnoWeb and ProbAnnoPy: probabilistic annotation and gap-filling of metabolic reconstructions,2018.0,3.0
terry farrah,ProbAnnoWeb and ProbAnnoPy: probabilistic annotation and gap-filling of metabolic reconstructions,2018.0,3.0
matthew a richards,ProbAnnoWeb and ProbAnnoPy: probabilistic annotation and gap-filling of metabolic reconstructions,2018.0,3.0
michael mundy,ProbAnnoWeb and ProbAnnoPy: probabilistic annotation and gap-filling of metabolic reconstructions,2018.0,3.0
evangelos simeonidis,ProbAnnoWeb and ProbAnnoPy: probabilistic annotation and gap-filling of metabolic reconstructions,2018.0,3.0
khalid kunji,GIGI-Quick: a fast approach to impute missing genotypes in genome-wide association family data,2018.0,2.0
ehsan ullah,GIGI-Quick: a fast approach to impute missing genotypes in genome-wide association family data,2018.0,2.0
alejandro q nato,GIGI-Quick: a fast approach to impute missing genotypes in genome-wide association family data,2018.0,2.0
jr,GIGI-Quick: a fast approach to impute missing genotypes in genome-wide association family data,2018.0,2.0
ellen m wijsman,GIGI-Quick: a fast approach to impute missing genotypes in genome-wide association family data,2018.0,2.0
mohamad saad,GIGI-Quick: a fast approach to impute missing genotypes in genome-wide association family data,2018.0,2.0
joshua mayer,Sequential feature selection and inference using multi-variate random forests,2018.0,8.0
raziur rahman,Sequential feature selection and inference using multi-variate random forests,2018.0,8.0
souparno ghosh,Sequential feature selection and inference using multi-variate random forests,2018.0,8.0
ranadip pal,Sequential feature selection and inference using multi-variate random forests,2018.0,8.0
aziz khan,JASPAR RESTful API: accessing JASPAR data from any programming language,2018.0,7.0
anthony mathelier,JASPAR RESTful API: accessing JASPAR data from any programming language,2018.0,7.0
d vu,fMLC: fast multi-level clustering and visualization of large molecular datasets,2018.0,5.0
s georgievska,fMLC: fast multi-level clustering and visualization of large molecular datasets,2018.0,5.0
s szoke,fMLC: fast multi-level clustering and visualization of large molecular datasets,2018.0,5.0
a kuzniar,fMLC: fast multi-level clustering and visualization of large molecular datasets,2018.0,5.0
v robert,fMLC: fast multi-level clustering and visualization of large molecular datasets,2018.0,5.0
bixia tang,Delta: a new web-based 3D genome visualization and analysis platform,2018.0,9.0
feifei li,Delta: a new web-based 3D genome visualization and analysis platform,2018.0,9.0
jing li,Delta: a new web-based 3D genome visualization and analysis platform,2018.0,9.0
wenming zhao,Delta: a new web-based 3D genome visualization and analysis platform,2018.0,9.0
zhihua zhang,Delta: a new web-based 3D genome visualization and analysis platform,2018.0,9.0
kristina preuer,DeepSynergy: predicting anti-cancer drug synergy with Deep Learning,2018.0,119.0
richard p i lewis,DeepSynergy: predicting anti-cancer drug synergy with Deep Learning,2018.0,119.0
sepp hochreiter,DeepSynergy: predicting anti-cancer drug synergy with Deep Learning,2018.0,119.0
andreas bender,DeepSynergy: predicting anti-cancer drug synergy with Deep Learning,2018.0,119.0
krishna c bulusu,DeepSynergy: predicting anti-cancer drug synergy with Deep Learning,2018.0,119.0
liren huang,Analyzing large scale genomic data on the cloud with Sparkhit,2018.0,9.0
jan krüger,Analyzing large scale genomic data on the cloud with Sparkhit,2018.0,9.0
alexander sczyrba,Analyzing large scale genomic data on the cloud with Sparkhit,2018.0,9.0
andrew palmer,"Curatr: a web application for creating, curating and sharing a mass spectral library",2018.0,7.0
prasad phapale,"Curatr: a web application for creating, curating and sharing a mass spectral library",2018.0,7.0
dominik fay,"Curatr: a web application for creating, curating and sharing a mass spectral library",2018.0,7.0
theodore alexandrov,"Curatr: a web application for creating, curating and sharing a mass spectral library",2018.0,7.0
xiaobin zheng,CscoreTool: fast Hi-C compartment analysis at high resolution,2018.0,21.0
yixian zheng,CscoreTool: fast Hi-C compartment analysis at high resolution,2018.0,21.0
yang yang,Machine learning for classifying tuberculosis drug-resistance from DNA sequencing data,2018.0,44.0
katherine e niehaus,Machine learning for classifying tuberculosis drug-resistance from DNA sequencing data,2018.0,44.0
timothy m walker,Machine learning for classifying tuberculosis drug-resistance from DNA sequencing data,2018.0,44.0
zamin iqbal,Machine learning for classifying tuberculosis drug-resistance from DNA sequencing data,2018.0,44.0
a sarah walker,Machine learning for classifying tuberculosis drug-resistance from DNA sequencing data,2018.0,44.0
tasnia tahsin,GeoBoost: accelerating research involving the geospatial metadata of virus GenBank records,2018.0,9.0
davy weissenbacher,GeoBoost: accelerating research involving the geospatial metadata of virus GenBank records,2018.0,9.0
karen o’connor,GeoBoost: accelerating research involving the geospatial metadata of virus GenBank records,2018.0,9.0
arjun magge,GeoBoost: accelerating research involving the geospatial metadata of virus GenBank records,2018.0,9.0
matthew scotch,GeoBoost: accelerating research involving the geospatial metadata of virus GenBank records,2018.0,9.0
hai nguyen,NGLview–interactive molecular graphics for Jupyter notebooks,2018.0,43.0
david a case,NGLview–interactive molecular graphics for Jupyter notebooks,2018.0,43.0
alexander s rose,NGLview–interactive molecular graphics for Jupyter notebooks,2018.0,43.0
scott s norton,Outlier detection for improved differential splicing quantification from RNA-Seq experiments with replicates,2018.0,23.0
jorge vaquerogarcia,Outlier detection for improved differential splicing quantification from RNA-Seq experiments with replicates,2018.0,23.0
nicholas f lahens,Outlier detection for improved differential splicing quantification from RNA-Seq experiments with replicates,2018.0,23.0
gregory r grant,Outlier detection for improved differential splicing quantification from RNA-Seq experiments with replicates,2018.0,23.0
yoseph barash,Outlier detection for improved differential splicing quantification from RNA-Seq experiments with replicates,2018.0,23.0
xuan ma,"TarHunter, a tool for predicting conserved microRNA targets and target mimics in plants",2018.0,9.0
chunyan liu,"TarHunter, a tool for predicting conserved microRNA targets and target mimics in plants",2018.0,9.0
lianfeng gu,"TarHunter, a tool for predicting conserved microRNA targets and target mimics in plants",2018.0,9.0
beixin mo,"TarHunter, a tool for predicting conserved microRNA targets and target mimics in plants",2018.0,9.0
xiaofeng cao,"TarHunter, a tool for predicting conserved microRNA targets and target mimics in plants",2018.0,9.0
maciej antczak,New algorithms to represent complex pseudoknotted RNA structures in dot-bracket notation,2018.0,10.0
mariusz popenda,New algorithms to represent complex pseudoknotted RNA structures in dot-bracket notation,2018.0,10.0
tomasz zok,New algorithms to represent complex pseudoknotted RNA structures in dot-bracket notation,2018.0,10.0
michal zurkowski,New algorithms to represent complex pseudoknotted RNA structures in dot-bracket notation,2018.0,10.0
ryszard w adamiak,New algorithms to represent complex pseudoknotted RNA structures in dot-bracket notation,2018.0,10.0
mitra ansariola,IndeCut evaluates performance of network motif discovery algorithms,2018.0,5.0
molly megraw,IndeCut evaluates performance of network motif discovery algorithms,2018.0,5.0
david koslicki,IndeCut evaluates performance of network motif discovery algorithms,2018.0,5.0
mattia chiesa,"DaMiRseq—an R/Bioconductor package for data mining of RNA-Seq data: normalization, feature selection and classification",2018.0,10.0
gualtiero i colombo,"DaMiRseq—an R/Bioconductor package for data mining of RNA-Seq data: normalization, feature selection and classification",2018.0,10.0
luca piacentini,"DaMiRseq—an R/Bioconductor package for data mining of RNA-Seq data: normalization, feature selection and classification",2018.0,10.0
francesco napolitano,gene2drug: a computational tool for pathway-based rational drug repositioning,2018.0,25.0
diego carrella,gene2drug: a computational tool for pathway-based rational drug repositioning,2018.0,25.0
barbara mandriani,gene2drug: a computational tool for pathway-based rational drug repositioning,2018.0,25.0
sandra pisonerovaquero,gene2drug: a computational tool for pathway-based rational drug repositioning,2018.0,25.0
francesco sirci,gene2drug: a computational tool for pathway-based rational drug repositioning,2018.0,25.0
jie hou,DeepSF: deep convolutional neural network for mapping protein sequences to folds,2018.0,83.0
badri adhikari,DeepSF: deep convolutional neural network for mapping protein sequences to folds,2018.0,83.0
jianlin cheng,DeepSF: deep convolutional neural network for mapping protein sequences to folds,2018.0,83.0
badri adhikari,DNCON2: improved protein contact prediction using two-level deep convolutional neural networks,2018.0,80.0
jie hou,DNCON2: improved protein contact prediction using two-level deep convolutional neural networks,2018.0,80.0
jianlin cheng,DNCON2: improved protein contact prediction using two-level deep convolutional neural networks,2018.0,80.0
axel j soto,LitPathExplorer: a confidence-based visual text analytics tool for exploring literature-enriched pathway models,2018.0,3.0
chrysoula zerva,LitPathExplorer: a confidence-based visual text analytics tool for exploring literature-enriched pathway models,2018.0,3.0
riza batistanavarro,LitPathExplorer: a confidence-based visual text analytics tool for exploring literature-enriched pathway models,2018.0,3.0
sophia ananiadou,LitPathExplorer: a confidence-based visual text analytics tool for exploring literature-enriched pathway models,2018.0,3.0
jacob m luber,Aether: leveraging linear programming for optimal cloud computing in genomics,2018.0,5.0
braden t tierney,Aether: leveraging linear programming for optimal cloud computing in genomics,2018.0,5.0
evan m cofer,Aether: leveraging linear programming for optimal cloud computing in genomics,2018.0,5.0
chirag j patel,Aether: leveraging linear programming for optimal cloud computing in genomics,2018.0,5.0
aleksandar d kostic,Aether: leveraging linear programming for optimal cloud computing in genomics,2018.0,5.0
wayne b hayes,SANA NetGO: a combinatorial approach to using Gene Ontology (GO) terms to score network alignments,2018.0,7.0
nil mamano,SANA NetGO: a combinatorial approach to using Gene Ontology (GO) terms to score network alignments,2018.0,7.0
leander dony,PEITH(Θ): perfecting experiments with information theory in Python with GPU support,2018.0,1.0
jonas mackerodt,PEITH(Θ): perfecting experiments with information theory in Python with GPU support,2018.0,1.0
scott ward,PEITH(Θ): perfecting experiments with information theory in Python with GPU support,2018.0,1.0
sarah filippi,PEITH(Θ): perfecting experiments with information theory in Python with GPU support,2018.0,1.0
michael p h stumpf,PEITH(Θ): perfecting experiments with information theory in Python with GPU support,2018.0,1.0
katherine j harrison,Gene Graphics: a genomic neighborhood data visualization web application,2018.0,21.0
valérie de crécylagard,Gene Graphics: a genomic neighborhood data visualization web application,2018.0,21.0
rémi zallot,Gene Graphics: a genomic neighborhood data visualization web application,2018.0,21.0
guangyuan fu,Matrix factorization-based data fusion for the prediction of lncRNA–disease associations,2018.0,63.0
jun wang,Matrix factorization-based data fusion for the prediction of lncRNA–disease associations,2018.0,63.0
carlotta domeniconi,Matrix factorization-based data fusion for the prediction of lncRNA–disease associations,2018.0,63.0
guoxian yu,Matrix factorization-based data fusion for the prediction of lncRNA–disease associations,2018.0,63.0
caleb weinreb,SPRING: a kinetic interface for visualizing high dimensional single-cell expression data,2018.0,160.0
samuel wolock,SPRING: a kinetic interface for visualizing high dimensional single-cell expression data,2018.0,160.0
allon m klein,SPRING: a kinetic interface for visualizing high dimensional single-cell expression data,2018.0,160.0
shyam srinivasan,Model-based design of bistable cell factories for metabolic engineering,2018.0,7.0
william r cluett,Model-based design of bistable cell factories for metabolic engineering,2018.0,7.0
radhakrishnan mahadevan,Model-based design of bistable cell factories for metabolic engineering,2018.0,7.0
cristina mitrea,Integrating 5hmC and gene expression data to infer regulatory mechanisms,2018.0,5.0
priyanga wijesinghe,Integrating 5hmC and gene expression data to infer regulatory mechanisms,2018.0,5.0
greg dyson,Integrating 5hmC and gene expression data to infer regulatory mechanisms,2018.0,5.0
adéle kruger,Integrating 5hmC and gene expression data to infer regulatory mechanisms,2018.0,5.0
douglas m ruden,Integrating 5hmC and gene expression data to infer regulatory mechanisms,2018.0,5.0
nelson gil,Identifying functionally informative evolutionary sequence profiles,2018.0,7.0
andras fiser,Identifying functionally informative evolutionary sequence profiles,2018.0,7.0
osvaldo graña,Bicycle: a bioinformatics pipeline to analyze bisulfite sequencing data,2018.0,11.0
hugo lópezfernández,Bicycle: a bioinformatics pipeline to analyze bisulfite sequencing data,2018.0,11.0
florentino fdezriverola,Bicycle: a bioinformatics pipeline to analyze bisulfite sequencing data,2018.0,11.0
david gonzález pisano,Bicycle: a bioinformatics pipeline to analyze bisulfite sequencing data,2018.0,11.0
daniel glezpeña,Bicycle: a bioinformatics pipeline to analyze bisulfite sequencing data,2018.0,11.0
justin nelson,MOSAIC: a chemical-genetic interaction data repository and web resource for exploring chemical modes of action,2018.0,13.0
scott w simpkins,MOSAIC: a chemical-genetic interaction data repository and web resource for exploring chemical modes of action,2018.0,13.0
hamid safizadeh,MOSAIC: a chemical-genetic interaction data repository and web resource for exploring chemical modes of action,2018.0,13.0
sheena c li,MOSAIC: a chemical-genetic interaction data repository and web resource for exploring chemical modes of action,2018.0,13.0
jeff s piotrowski,MOSAIC: a chemical-genetic interaction data repository and web resource for exploring chemical modes of action,2018.0,13.0
thomas s ligon,GenSSI 2.0: multi-experiment structural identifiability analysis of SBML models,2018.0,40.0
fabian fröhlich,GenSSI 2.0: multi-experiment structural identifiability analysis of SBML models,2018.0,40.0
oana t chiş,GenSSI 2.0: multi-experiment structural identifiability analysis of SBML models,2018.0,40.0
julio r banga,GenSSI 2.0: multi-experiment structural identifiability analysis of SBML models,2018.0,40.0
eva balsacanto,GenSSI 2.0: multi-experiment structural identifiability analysis of SBML models,2018.0,40.0
alan cleary,Genome Context Viewer: visual exploration of multiple annotated genomes using microsynteny,2018.0,12.0
andrew farmer,Genome Context Viewer: visual exploration of multiple annotated genomes using microsynteny,2018.0,12.0
caleb a class,iDINGO—integrative differential network analysis in genomics with Shiny application,2018.0,5.0
min jin ha,iDINGO—integrative differential network analysis in genomics with Shiny application,2018.0,5.0
veerabhadran baladandayuthapani,iDINGO—integrative differential network analysis in genomics with Shiny application,2018.0,5.0
kimanh do,iDINGO—integrative differential network analysis in genomics with Shiny application,2018.0,5.0
samarth rangavittal,RecoverY: k-mer-based read classification for Y-chromosome-specific sequencing and assembly,2018.0,13.0
robert s harris,RecoverY: k-mer-based read classification for Y-chromosome-specific sequencing and assembly,2018.0,13.0
monika cechova,RecoverY: k-mer-based read classification for Y-chromosome-specific sequencing and assembly,2018.0,13.0
marta tomaszkiewicz,RecoverY: k-mer-based read classification for Y-chromosome-specific sequencing and assembly,2018.0,13.0
rayan chikhi,RecoverY: k-mer-based read classification for Y-chromosome-specific sequencing and assembly,2018.0,13.0
andriy derkach,Power Analysis for Genetic Association Test (PAGEANT) provides insights to challenges for rare variant association studies,2018.0,11.0
