title,authors,year,citations
Response to comments on ‘Empirical comparison of web-based antimicrobial peptide prediction tools’,"Musa Nur Gabere, William Stafford Noble",2019,
Comment on: ‘Empirical comparison of web-based antimicrobial peptide prediction tools’,"Boris Vishnepolsky, Malak Pirtskhalava",2019,4
Pathogen–Host Analysis Tool (PHAT): an integrative platform to analyze next-generation sequencing data,"Christopher M Gibb, Robert Jackson, Sabah Mohammed, Jinan Fiaidhi, Ingeborg Zehbe",2019,3
On what to permute in test-based approaches for variable importance measures in Random Forests,Stefano Nembrini,2019,1
Commonly misunderstood parameters of NCBI BLAST and important considerations for users,"Raúl A González-Pech, Timothy G Stephens, Cheong Xin Chan",2019,8
ModL: exploring and restoring regularity when testing for positive selection,"Joseph Mingrone, Edward Susko, Joseph P Bielawski",2019,3
CNValidator: validating somatic copy-number inference,"Lucian P Smith, Jon A Yamato, Mary K Kuhner",2019,1
CASMAP: detection of statistically significant combinations of SNPs in association mapping,"Felipe Llinares-López, Laetitia Papaxanthos, Damian Roqueiro, Dean Bodenham, Karsten Borgwardt",2019,8
Gene expression models based on transcription factor binding events confer insight into functional cis-regulatory variants,"Wenqiang Shi, Oriol Fornes, Wyeth W Wasserman",2019,6
Implementation of a Stirling number estimator enables direct calculation of population genetics tests for large sequence datasets,Swaine L Chen,2019,1
Optimal Gene Filtering for Single-Cell data (OGFSC)—a gene filtering algorithm for single-cell RNA-seq data,"Jie Hao, Wei Cao, Jian Huang, Xin Zou, Ze-Guang Han",2019,3
Increasing the accuracy of protein loop structure prediction with evolutionary constraints,"Claire Marks, Charlotte M Deane",2019,2
atSNP Search: a web resource for statistically evaluating influence of human genetic variation on transcription factor binding,"Sunyoung Shin, Rebecca Hudson, Christopher Harrison, Mark Craven, Sündüz Keleş",2019,9
Insights on protein thermal stability: a graph representation of molecular interactions,"Mattia Miotto, Pier Paolo Olimpieri, Lorenzo Di Rienzo, Francesco Ambrosetti, Pietro Corsi ...",2019,15
Deciphering the complexity of human non-coding promoter-proximal transcriptome,"Sarah N Mapelli, Sara Napoli, Giuseppina Pisignano, Ramon Garcia-Escudero, Giuseppina M Carbone ...",2019,2
DeepIsoFun: a deep domain adaptation approach to predict isoform functions,"Dipan Shaw, Hao Chen, Tao Jiang",2019,10
A novel measure of non-coding genome conservation identifies genomic regulatory blocks within primates,"Alexander J Nash, Boris Lenhard",2019,2
DensityPath: an algorithm to visualize and reconstruct cell state-transition path on density landscape for single-cell RNA sequencing data,"Ziwei Chen, Shaokun An, Xiangqi Bai, Fuzhou Gong, Liang Ma ...",2019,6
Evaluation of methods for generative modeling of cell and nuclear shape,"Xiongtao Ruan, Robert F Murphy",2019,11
"MapOptics: a light-weight, cross-platform visualization tool for optical mapping alignment","Josephine Burgin, Corentin Molitor, Fady Mohareb",2019,2
SPRING: a next-generation compressor for FASTQ data,"Shubham Chandak, Kedar Tatwawadi, Idoia Ochoa, Mikel Hernaez, Tsachy Weissman",2019,27
"Improving prediction of protein secondary structure, backbone angles, solvent accessibility and contact numbers by using predicted contact maps and an ensemble of recurrent and residual convolutional neural networks","Jack Hanson, Kuldip Paliwal, Thomas Litfin, Yuedong Yang, Yaoqi Zhou",2019,50
AStrap: identification of alternative splicing from transcript sequences without a reference genome,"Guoli Ji, Wenbin Ye, Yaru Su, Moliang Chen, Guangzao Huang ...",2019,4
GlycanFormatConverter: a conversion tool for translating the complexities of glycans,"Shinichiro Tsuchiya, Issaku Yamada, Kiyoko F Aoki-Kinoshita",2019,9
Histones predate the split between bacteria and archaea,"Vikram Alva, Andrei N Lupas",2019,2
miRDeep-P2: accurate and fast analysis of the microRNA transcriptome in plants,"Zheng Kuang, Ying Wang, Lei Li, Xiaozeng Yang",2019,15
Accurate and efficient estimation of small P-values with the cross-entropy method: applications in genomic data analysis,"Yang Shi, Mengqiao Wang, Weiping Shi, Ji-Hyun Lee, Huining Kang ...",2019,5
In silico error correction improves cfDNA mutation calling,"Chang Sik Kim, Sumitra Mohan, Mahmood Ayub, Dominic G Rothwell, Caroline Dive ...",2019,4
New models of atherosclerosis and multi-drug therapeutic interventions,"Andrew Parton, Victoria McGilligan, Melody Chemaly, Maurice O’Kane, Steven Watterson",2019,3
Capsule network for protein post-translational modification site prediction,"Duolin Wang, Yanchun Liang, Dong Xu",2019,32
"Alfred: interactive multi-sample BAM alignment statistics, feature counting and feature annotation for long- and short-read sequencing","Tobias Rausch, Markus Hsi-Yang Fritz, Jan O Korbel, Vladimir Benes",2019,14
"BIOLITMAP: a web-based geolocated, temporal and thematic visualization of the evolution of bioinformatics publications","Adrián Bazaga, Alfonso Valencia, María- JoséRementeria",2019,
Global Biobank Engine: enabling genotype-phenotype browsing for biobank summary statistics,"Gregory McInnes, Yosuke Tanigawa, Chris DeBoever, Adam Lavertu, Julia Eve Olivieri ...",2019,37
ARGDIT: a validation and integration toolkit for Antimicrobial Resistance Gene Databases,"Jimmy Ka Ho Chiu, Rick Twee-Hee Ong",2019,2
Protein–protein interaction sites prediction by ensemble random forests with synthetic minority oversampling technique,"Xiaoying Wang, Bin Yu, Anjun Ma, Cheng Chen, Bingqiang Liu ...",2019,44
BaiHui: cross-species brain-specific network built with hundreds of hand-curated datasets,"Hong-Dong Li, Tianjian Bai, Erin Sandford, Margit Burmeister, Yuanfang Guan",2019,5
Drug Targetor: a web interface to investigate the human druggome for over 500 phenotypes,"Héléna A Gaspar, Christopher Hübel, Gerome Breen",2019,5
GEMPROT: visualization of the impact on the protein of the genetic variants found on each haplotype,"Tania Cuppens, Thomas E Ludwig, Pascal Trouvé, Emmanuelle Genin",2019,
iHam and pyHam: visualizing and processing hierarchical orthologous groups,"Clément-Marie Train, Miguel Pignatelli, Adrian Altenhoff, Christophe Dessimoz",2019,12
GWASpro: a high-performance genome-wide association analysis server,"Bongsong Kim, Xinbin Dai, Wenchao Zhang, Zhaohong Zhuang, Darlene L Sanchez ...",2019,6
PPaxe: easy extraction of protein occurrence and interactions from the scientific literature,"S Castillo-Lara, J F Abril",2019,2
CRISPR-Local: a local single-guide RNA (sgRNA) design tool for non-reference plant genomes,"Jiamin Sun, Hao Liu, Jianxiao Liu, Shikun Cheng, Yong Peng ...",2019,14
ConDo: protein domain boundary prediction using coevolutionary information,"Seung Hwan Hong, Keehyoung Joo, Jooyoung Lee",2019,3
Computational functional genomics-based reduction of disease-related gene sets to their key components,"Catharina Lippmann, Alfred Ultsch, Jörn Lötsch",2019,2
Validation of electron microscopy initial models via small angle X-ray scattering curves,"Amaya Jiménez, Slavica Jonic, Tomas Majtner, Joaquín Otón, Jose Luis Vilas ...",2019,
DeeReCT-PolyA: a robust and generic deep learning method for PAS identification,"Zhihao Xia, Yu Li, Bin Zhang, Zhongxiao Li, Yuhui Hu ...",2019,18
TADOSS: computational estimation of tandem domain swap stability,"Aleix Lafita, Pengfei Tian, Robert B Best, Alex Bateman",2019,2
Detection of rare disease variants in extended pedigrees using RVS,"Thomas Sherman, Jack Fu, Robert B Scharpf, Alexandre Bureau, Ingo Ruczinski",2019,2
DiTaxa: nucleotide-pair encoding of 16S rRNA for host phenotype and biomarker detection,"Ehsaneddin Asgari, Philipp C Münch, Till R Lesker, Alice C McHardy, Mohammad R K Mofrad",2019,9
Genome-wide search of nucleosome patterns using visual analytics,"Rodrigo Santamaría, Roberto Therón, Laura Durán, Alicia García, Sara González ...",2019,3
On the biases in predictions of protein stability changes upon variations: the INPS test case,"Ludovica Montanucci, Castrense Savojardo, Pier Luigi Martelli, Rita Casadio, Piero Fariselli",2019,9
GUESS: projecting machine learning scores to well-calibrated probability estimates for clinical decision-making,"Johanna Schwarz, Dominik Heider",2019,5
A structural homology approach for computational protein design with flexible backbone,"David Simoncini, Kam Y J Zhang, Thomas Schiex, Sophie Barbe",2019,2
EpistasisRank and EpistasisKatz: interaction network centrality methods that integrate prior knowledge networks,"Saeid Parvandeh, Brett A McKinney",2019,3
SkeletalVis: an exploration and meta-analysis data portal of cross-species skeletal transcriptomics data,"Jamie Soul, Tim E Hardingham, Ray P Boot-Handford, Jean-Marc Schwartz",2019,8
BlendMol: advanced macromolecular visualization in Blender,Jacob D Durrant,,
PhastWeb: a web interface for evolutionary conservation scoring of multiple sequence alignments using phastCons and phyloP,"Ritika Ramani, Katie Krumholz, Yi-Fei Huang, Adam Siepel",2019,16
Computational modeling reveals MAP3K8 as mediator of resistance to vemurafenib in thyroid cancer stem cells,"Fiorenza Gianì, Giulia Russo, Marzio Pennisi, Laura Sciacca, Francesco Frasca ...",2019,12
An equivariant Bayesian convolutional network predicts recombination hotspots and accurately resolves binding motifs,"Richard C Brown, Gerton Lunter",2019,6
GenCoF: a graphical user interface to rapidly remove human genome contaminants from metagenomic datasets,"Matthew D Czajkowski, Daniel P Vance, Steven A Frese, Giorgio Casaburi",2019,8
GUV-AP: multifunctional FIJI-based tool for quantitative image analysis of Giant Unilamellar Vesicles,"Taras Sych, Thomas Schubert, Romain Vauchelles, Josef Madl, Ramin Omidvar ...",2019,2
A plugin for the Ensembl Variant Effect Predictor that uses MaxEntScan to predict variant spliceogenicity,"Jannah Shamsani, Stephen H Kazakoff, Irina M Armean, Will McLaren, Michael T Parsons ...",2019,11
Integrate multiple traits to detect novel trait–gene association using GWAS summary data with an adaptive test approach,"Bin Guo, Baolin Wu",2019,6
RT States: systematic annotation of the human genome using cell type-specific replication timing programs,"Axel Poulet, Ben Li, Tristan Dubos, Juan Carlos Rivera-Mulia, David M Gilbert ...",2019,1
SGTK: a toolkit for visualization and assessment of scaffold graphs,"Olga Kunyavskaya, Andrey D Prjibelski",2019,3
Application of machine learning techniques to tuberculosis drug resistance analysis,"Samaneh Kouchaki, Yang Yang, Timothy M Walker, A Sarah Walker, Daniel J Wilson ...",2019,19
The Microbiome Modeling Toolbox: from microbial interactions to personalized microbial communities,"Federico Baldini, Almut Heinken, Laurent Heirendt, Stefania Magnusdottir, Ronan M T Fleming ...",2019,31
ProteomicsBrowser: MS/proteomics data visualization and investigation,"Gang Peng, Rashaun Wilson, Yishuo Tang, TuKiet T Lam, Angus C Nairn ...",2019,2
TAIJI: approaching experimental replicates-level accuracy for drug synergy prediction,"Hongyang Li, Shuai Hu, Nouri Neamati, Yuanfang Guan",2019,6
DeepCrystal: a deep learning framework for sequence-based protein crystallization prediction,"Abdurrahman Elbasir, Balasubramanian Moovarkumudalvan, Khalid Kunji, Prasanna R Kolatkar, Raghvendra Mall ...",2019,17
circtools—a one-stop software solution for circular RNA research,"Tobias Jakobi, Alexey Uvarovskii, Christoph Dieterich",2019,14
Bias in the intervention in prediction measure in random forests: illustrations and recommendations,Stefano Nembrini,2019,2
BulkVis: a graphical viewer for Oxford nanopore bulk FAST5 files,"Alexander Payne, Nadine Holmes, Vardhman Rakyan, Matthew Loose",2019,114
"Clustering of samples with a tree-shaped dependence structure, with an application to microscopic time lapse imaging","Henrik Failmezger, Ezgi Dursun, Sebastian Dümcke, Max Endele, Don Poron ...",2019,3
Genetic Neural Networks: an artificial neural network architecture for capturing gene expression relationships,"Ameen Eetemadi, Ilias Tagkopoulos",2019,6
DiPhiSeq: robust comparison of expression levels on RNA-Seq data with large sample sizes,"Jun Li, Alicia T Lamere",2019,3
CAARS: comparative assembly and annotation of RNA-Seq data,"Carine Rey, Philippe Veber, Bastien Boussau, Marie Sémon",2019,2
Pair Matcher (PaM): fast model-based optimization of treatment/case-control matches,"Eran Elhaik, Desmond M Ryan",2019,2
G4HunterApps,Laurent Lacroix,,
PAVOOC: designing CRISPR sgRNAs using 3D protein structures and functional domain annotations,"Moritz Schaefer, Djork-Arné Clevert, Bertram Weiss, Andreas Steffen",2019,5
Condition-specific series of metabolic sub-networks and its application for gene set enrichment analysis,"Van Du T Tran, Sébastien Moretti, Alix T Coste, Sara Amorim-Vaz, Dominique Sanglard ...",2019,6
Semi-supervised learning of Hidden Markov Models for biological sequence analysis,"Ioannis A Tamposis, Konstantinos D Tsirigos, Margarita C Theodoropoulou, Panagiota I Kontou, Pantelis G Bagos",1997,12
BGSA: a bit-parallel global sequence alignment toolkit for multi-core and many-core architectures,"Jikai Zhang, Haidong Lan, Yuandong Chan, Yuan Shang, Bertil Schmidt ...",2019,5
pyNVR: investigating factors affecting feature selection from scRNA-seq data for lineage reconstruction,"Bob Chen, Charles A Herring, Ken S Lau",2019,7
GRNBoost2 and Arboreto: efficient and scalable inference of gene regulatory networks,"Thomas Moerman, Sara Aibar Santos, Carmen Bravo González-Blas, Jaak Simm, Yves Moreau ...",2019,40
FactorialHMM: fast and exact inference in factorial hidden Markov models,"Regev Schweiger, Yaniv Erlich, Shai Carmi",2019,
Identify origin of replication in Saccharomyces cerevisiae using two-step feature selection technique,"Fu-Ying Dao, Hao Lv, Fang Wang, Chao-Qin Feng, Hui Ding ...",2019,122
A Drug-Side Effect Context-Sensitive Network approach for drug target prediction,"Mengshi Zhou, Yang Chen, Rong Xu",2019,7
"SeQuiLa: an elastic, fast and scalable SQL-oriented solution for processing and querying genomic intervals","Marek Wiewiórka, Anna Leśniewska, Agnieszka Szmurło, Kacper Stępień, Mateusz Borowiak ...",2019,3
Metrics for regulated biochemical pathway systems,"Jacob D Davis, Eberhard O Voit",2012,138
MAGpy: a reproducible pipeline for the downstream analysis of metagenome-assembled genomes (MAGs),"Robert D Stewart, Marc D Auffret, Timothy J Snelling, Rainer Roehe, Mick Watson",2019,19
Identifying antimicrobial peptides using word embedding with deep recurrent neural networks,"Md-Nafiz Hamid, Iddo Friedberg",2019,22
BayMAP: a Bayesian hierarchical model for the analysis of PAR-CLIP data,"Eva-Maria Huessler, Martin Schäfer, Holger Schwender, Pablo Landgraf",2019,
Pan-genomic analysis provides novel insights into the association of E.coli with human host and its minimal genome,"Zhi-Kai Yang, Hao Luo, Yanming Zhang, Baijing Wang, Feng Gao",2019,6
Whisper: read sorting allows robust mapping of DNA sequencing data,"Sebastian Deorowicz, Agnieszka Debudaj-Grabysz, Adam Gudyś, Szymon Grabowski",2019,1
DeepT3: deep convolutional neural networks accurately identify Gram-negative bacterial type III secreted effectors using the N-terminal sequence,"Li Xue, Bin Tang, Wei Chen, Jiesi Luo",2019,16
OPA2Vec: combining formal and informal content of biomedical ontologies to improve similarity-based prediction,"Fatima Zohra Smaili, Xin Gao, Robert Hoehndorf",2019,43
BacPaCS—Bacterial Pathogenicity Classification via Sparse-SVM,"Eran Barash, Neta Sal-Man, Sivan Sabato, Michal Ziv-Ukelson",2019,4
High efficiency referential genome compression algorithm,"Wei Shi, Jianhua Chen, Mao Luo, Min Chen",2019,4
Measurement error and variant-calling in deep Illumina sequencing of HIV,"Mark Howison, Mia Coetzer, Rami Kantor",2019,15
"Clusterdv: a simple density-based clustering method that is robust, general and automatic","João C Marques, Michael B Orger",2019,6
dtangle: accurate and robust cell type deconvolution,"Gregory J Hunt, Saskia Freytag, Melanie Bahlo, Johann A Gagnon-Bartsch",2019,12
"Index suffix–prefix overlaps by (w, k)-minimizer to generate long contigs for reads compression","Yuansheng Liu, Zuguo Yu, Marcel E Dinger, Jinyan Li",2019,14
Improved inference of intermolecular contacts through protein–protein interaction prediction using coevolutionary analysis,"Miguel Correa Marrero, Richard G H Immink, Dick de Ridder, Aalt D J van Dijk",2019,6
wgd—simple command line tools for the analysis of ancient whole-genome duplications,"Arthur Zwaenepoel, Yves Van de Peer",2019,19
Computational modeling of cellular structures using conditional deep generative networks,"Hao Yuan, Lei Cai, Zhengyang Wang, Xia Hu, Shaoting Zhang ...",2019,8
Supervised non-negative matrix factorization methods for MALDI imaging applications,"Johannes Leuschner, Maximilian Schmidt, Pascal Fernsel, Delf Lachmund, Tobias Boskamp ...",2019,12
Partially non-homogeneous dynamic Bayesian networks based on Bayesian regression models with partitioned design matrices,"Mahdi Shafiee Kamalabad, Alexander Martin Heberle, Kathrin Thedieck, Marco Grzegorczyk",2019,3
"BiXGBoost: a scalable, flexible boosting-based method for reconstructing gene regulatory networks","Ruiqing Zheng, Min Li, Xiang Chen, Fang-Xiang Wu, Yi Pan ...",2019,18
"FAVITES: simultaneous simulation of transmission networks, phylogenetic trees and sequences","Niema Moshiri, Manon Ragonnet-Cronin, Joel O Wertheim, Siavash Mirarab",2019,21
Set of approaches based on 3D structure and position specific-scoring matrix for predicting DNA-binding proteins,"Loris Nanni, Sheryl Brahnam",2019,6
Discovering network phenotype between genetic risk factors and disease status via diagnosis-aligned multi-modality regression method in Alzheimer’s disease,"Meiling Wang, Xiaoke Hao, Jiashuang Huang, Wei Shao, Daoqiang Zhang",2019,9
Antibody interface prediction with 3D Zernike descriptors and SVM,"Sebastian Daberdaku, Carlo Ferrari",2019,20
"DrugThatGene: integrative analysis to streamline the identification of druggable genes, pathways and protein complexes from CRISPR screens","Matthew C Canver, Daniel E Bauer, Takahiro Maeda, Luca Pinello",2019,
High-complexity regions in mammalian genomes are enriched for developmental genes,"Anton Pirogov, Peter Pfaffelhuber, Angelika Börsch-Haubold, Bernhard Haubold",2019,
ukbREST: efficient and streamlined data access for reproducible research in large biobanks,"Milton Pividori, Hae Kyung Im",2019,5
gwasurvivr: an R package for genome-wide survival analysis,"Abbas A Rizvi, Ezgi Karaesmen, Martin Morgan, Leah Preus, Junke Wang ...",2019,12
Heavy-tailed prior distributions for sequence count data: removing the noise and preserving large differences,"Anqi Zhu, Joseph G Ibrahim, Michael I Love",2019,177
Bastion3: a two-layer ensemble predictor of type III secreted effectors,"Jiawei Wang, Jiahui Li, Bingjiao Yang, Ruopeng Xie, Tatiana T Marquez-Lago ...",2019,34
SJARACNe: a scalable software tool for gene network reverse engineering from big data,"Alireza Khatamian, Evan O Paull, Andrea Califano, Jiyang Yu",2019,10
Batch effects correction for microbiome data with Dirichlet-multinomial regression,"Zhenwei Dai, Sunny H Wong, Jun Yu, Yingying Wei",2019,11
TPMCalculator: one-step software to quantify mRNA abundance of genomic features,"Roberto Vera Alvarez, Lorinc Sandor Pongor, Leonardo Mariño-Ramírez, David Landsman",2019,19
VarSome: the human genomic variant search engine,"Christos Kopanos, Vasilis Tsiolkas, Alexandros Kouris, Charles E Chapple, Monica Albarca Aguilera ...",2019,229
Statistical inference of the rate of RNA polymerase II elongation by total RNA sequencing,"Yumi Kawamura, Shinsuke Koyama, Ryo Yoshida",2019,2
simGWAS: a fast method for simulation of large scale case–control GWAS summary statistics,"Mary D Fortune, Chris Wallace",2019,8
ELMER v.2: an R/Bioconductor package to reconstruct gene regulatory networks from DNA methylation and transcriptome profiles,"Tiago C Silva, Simon G Coetzee, Nicole Gull, Lijing Yao, Dennis J Hazelett ...",2019,23
Flexible design of multiple metagenomics classification pipelines with UGENE,"Rebecca Rose, Olga Golosova, Dmitrii Sukhomlinov, Aleksey Tiunov, Mattia Prosperi",2019,18
A framework for identifying dysregulated chromatin regulators as master regulators in human cancer,"Beibei Ru, Jianlong Sun, Qingzheng Kang, Yin Tong, Jiangwen Zhang",,
A Bayesian model for single cell transcript expression analysis on MERFISH data,"Johannes Köster, Myles Brown, X Shirley Liu",,
Measuring phylogenetic signal between categorical traits and phylogenies,"Rui Borges, João Paulo Machado, Cidália Gomes, Ana Paula Rocha, Agostinho Antunes",,
BatchI: Batch effect Identification in high-throughput screening data using a dynamic programming algorithm,"Anna Papiez, Michal Marczyk, Joanna Polanska, Andrzej Polanski",,
Clustermatch: discovering hidden relations in highly diverse kinds of qualitative and quantitative data without standardization,"Milton Pividori, Andres Cernadas, Luis A de Haro, Fernando Carrari, Georgina Stegmayer ...",,
Alignment-free clustering of UMI tagged DNA molecules,"Baraa Orabi, Emre Erhan, Brian McConeghy, Stanislav V Volik, Stephane Le Bihan ...",,
VCPA: genomic variant calling pipeline and data management tool for Alzheimer’s Disease Sequencing Project,"Yuk Yee Leung, Otto Valladares, Yi-Fan Chou, Han-Jen Lin, Amanda B Kuzma ...",,
Simple tricks of convolutional neural network architectures improve DNA–protein binding prediction,"Zhen Cao, Shihua Zhang",,
pJRES Binning Algorithm (JBA): a new method to facilitate the recovery of metabolic information from pJRES 1H NMR spectra,"Andrea Rodriguez-Martinez, Rafael Ayala, Joram M Posma, Nikita Harvey, Beatriz Jiménez ...",,
SeeVis—3D space-time cube rendering for visualization of microfluidics image data,"Georges Hattab, Tim W Nattkemper",,
Long-term context-dependent genetic adaptation of the viral genetic cloud,"Tzipi Braun, Antonio V Bordería, Cyril Barbezange, Marco Vignuzzi, Yoram Louzoun",,
methylGSA: a Bioconductor package and Shiny app for DNA methylation data length bias adjustment in gene set testing,"Xu Ren, Pei Fen Kuan",,
SENSE: Siamese neural network for sequence embedding and alignment-free comparison,"Wei Zheng, Le Yang, Robert J Genco, Jean Wactawski-Wende, Michael Buck ...",,
TissueEnrich: Tissue-specific gene enrichment analysis,"Ashish Jain, Geetu Tuteja",,
Directional allelic imbalance profiling and visualization from multi-sample data with RECUR,"Yasminka A Jakubek, F Anthony San Lucas, Paul Scheet",,
iTerm-PseKNC: a sequence-based tool for predicting bacterial transcriptional terminators,"Chao-Qin Feng, Zhao-Yue Zhang, Xiao-Juan Zhu, Yan Lin, Wei Chen ...",,
Disease gene identification based on generic and disease-specific genome networks,"Yonghyun Nam, Jong Ho Jhee, Junhee Cho, Ji-Hyun Lee, Hyunjung Shin",,
Thalia: semantic search engine for biomedical abstracts,"Axel J Soto, Piotr Przybyła, Sophia Ananiadou",,
farPPI: a webserver for accurate prediction of protein-ligand binding structures for small-molecule PPI inhibitors by MM/PB(GB)SA methods,"Zhe Wang, Xuwen Wang, Youyong Li, Tailong Lei, Ercheng Wang ...",,
Quality assessment for the putative intrinsic disorder in proteins,"Gang Hu, Zhonghua Wu, Christopher J Oldfield, Chen Wang, Lukasz Kurgan",,
A natural upper bound to the accuracy of predicting protein stability changes upon mutations,"Ludovica Montanucci, Pier Luigi Martelli, Nir Ben-Tal, Piero Fariselli",,
Integrative cancer patient stratification via subspace merging,"Hao Ding, Michael Sharpnack, Chao Wang, Kun Huang, Raghu Machiraju",,
BMDExpress 2: enhanced transcriptomic dose-response analysis workflow,"Jason R Phillips, Daniel L Svoboda, Arpit Tandon, Shyam Patel, Alex Sedykh ...",,
Landscape of multi-tissue global gene expression reveals the regulatory signatures of feed efficiency in beef cattle,"Hui-Zeng Sun, Ke Zhao, Mi Zhou, Yanhong Chen, Le Luo Guan",,
GeneLab: Omics database for spaceflight experiments,"Shayoni Ray, Samrawit Gebre, Homer Fogle, Daniel C Berrios, Peter B Tran ...",,
PopLDdecay: a fast and effective tool for linkage disequilibrium decay analysis based on variant call format files,"Chi Zhang, Shan-Shan Dong, Jun-Yang Xu, Wei-Ming He, Tie-Lin Yang",,
CSBFinder: discovery of colinear syntenic blocks across thousands of prokaryotic genomes,"Dina Svetlitsky, Tal Dagan, Vered Chalifa-Caspi, Michal Ziv-Ukelson",,
"Expanded functionality, increased accuracy, and enhanced speed in the de novo genotyping-by-sequencing pipeline GBS-SNP-CROP","Arthur T O Melo, Iago Hale",,
Enhanced prediction of RNA solvent accessibility with long short-term memory neural networks and improved sequence profiles,"Saisai Sun, Qi Wu, Zhenling Peng, Jianyi Yang",,
ParGenes: a tool for massively parallel model selection and phylogenetic tree inference on thousands of genes,"Benoit Morel, Alexey M Kozlov, Alexandros Stamatakis",,
SCALOP: sequence-based antibody canonical loop structure annotation,"Wing Ki Wong, Guy Georges, Francesca Ros, Sebastian Kelm, Alan P Lewis ...",,
ABC random forests for Bayesian parameter inference,"Louis Raynal, Jean-Michel Marin, Pierre Pudlo, Mathieu Ribatet, Christian P Robert ...",,
