title,authors,year,citations
MLDSP-GUI: an alignment-free standalone tool with an interactive graphical user interface for DNA sequence comparison and analysis,"Gurjit S Randhawa, Kathleen A Hill, Lila Kari",2020,5
HaploTypo: a variant-calling pipeline for phased genomes,"Cinta Pegueroles, Verónica Mixão, Laia Carreté, Manu Molina, Toni Gabaldón",2020,4
Platform-integrated mRNA isoform quantification,"Jiao Sun, Jae-Woong Chang, Teng Zhang, Jeongsik Yong, Rui Kuang ...",,
Semantic persistence of ambiguous biomedical names in the citation network,Raul Rodriguez-Esteban,2020,
ClinVAP: a reporting strategy from variants to therapeutic options,"Bilge Sürün, Charlotta P I Schärfe, Mathew R Divine, Julian Heinrich, Nora C Toussaint ...",2020,
FFLtool: a web server for transcription factor and miRNA feed forward loop analysis in human,"Gui-Yan Xie, Mengxuan Xia, Ya-Ru Miao, Mei Luo, Qiong Zhang ...",2020,1
SSIPe: accurately estimating protein–protein binding affinity change upon mutations using evolutionary profiles in combination with an optimized physical energy function,"Xiaoqiang Huang, Wei Zheng, Robin Pearce, Yang Zhang",2020,10
GABAC: an arithmetic coding solution for genomic data,"Jan Voges, Tom Paridaens, Fabian Müntefering, Liudmila S Mainzer, Brian Bliss ...",2019,
Lean and deep models for more accurate filtering of SNP and INDEL variant calls,"Sam Friedman, Laura Gauthier, Yossi Farjoun, Eric Banks",2020,3
pqsfinder web: G-quadruplex prediction using optimized pqsfinder algorithm,"Dominika Labudová, Jiří Hon, Matej Lexa",2020,1
Logomaker: beautiful sequence logos in Python,"Ammar Tareen, Justin B Kinney",,
psSubpathway: a software package for flexible identification of phenotype-specific subpathways in cancer progression,"Junwei Han, Xudong Han, Qingfei Kong, Liang Cheng",2020,15
Formal axioms in biomedical ontologies improve analysis and interpretation of associated data,"Fatima Zohra Smaili, Xin Gao, Robert Hoehndorf",2020,9
PgRC: pseudogenome-based read compressor,"Tomasz M Kowalski, Szymon Grabowski",,
Accurate prediction of protein beta-aggregation with generalized statistical potentials,"Gabriele Orlando, Alexandra Silva, Sandra Macedo-Ribeiro, Daniele Raimondi, Wim Vranken",2020,2
Toward perfect reads: self-correction of short reads via mapping on de Bruijn graphs,"Antoine Limasset, Jean-François Flot, Pierre Peterlongo",2020,12
CpGtools: a python package for DNA methylation analysis,"Ting Wei, Jinfu Nie, Nicholas B Larson, Zhenqing Ye, Jeanette E Eckel-Passow ...",2019,1
pyDockEneRes: per-residue decomposition of protein–protein docking energy,"Miguel Romero-Durana, Brian Jiménez-García, Juan Fernández-Recio",2020,
popSTR2 enables clinical and population-scale genotyping of microsatellites,"Snædis Kristmundsdottir, Hannes P Eggertsson, Gudny A Arnadottir, Bjarni V Halldorsson",2020,2
ImPLoc: a multi-instance deep learning model for the prediction of protein subcellular localization based on immunohistochemistry images,"Wei Long, Yang Yang, Hong-Bin Shen",2020,6
LIMES: a tool for comparing species partition,"Jacques Ducasse, Visotheary Ung, Guillaume Lecointre, Aurélien Miralles",2017,63
RocaSec: a standalone GUI-based package for robust co-evolutionary analysis of proteins,"Ahmed A Quadeer, David Morales-Jimenez, Matthew R McKay",2020,
Episo: quantitative estimation of RNA 5-methylcytosine at isoform level by high-throughput sequencing of RNA treated with bisulfite,"Junfeng Liu, Ziyang An, Jianjun Luo, Jing Li, Feifei Li ...",2020,3
Dynamic Meta-Storms enables comprehensive taxonomic and phylogenetic comparison of shotgun metagenomes at the species level,"Gongchao Jing, Yufeng Zhang, Ming Yang, Lu Liu, Jian Xu ...",2020,1
An efficient approach based on multi-sources information to predict circRNA–disease associations using deep convolutional neural network,"Lei Wang, Zhu-Hong You, Yu-An Huang, De-Shuang Huang, Keith C C Chan",2020,16
eCAMI: simultaneous classification and motif identification for enzyme annotation,"Jing Xu, Han Zhang, Jinfang Zheng, Philippe Dovoedo, Yanbin Yin",2020,2
schex avoids overplotting for large single-cell RNA-sequencing datasets,"Saskia Freytag, Ryan Lister",2020,1
DNA Readout Viewer (DRV): visualization of specificity determining patterns of protein-binding DNA segments,"Krisztian Adam, Zoltan Gyorgypal, Zoltan Hegedus",2020,
Fusion-Bloom: fusion detection in assembled transcriptomes,"Readman Chiu, Ka Ming Nip, Inanc Birol",2020,1
Point-group symmetry detection in three-dimensional charge density of biomolecules,"Cyril F Reboul, Simon Kiesewetter, Dominika Elmlund, Hans Elmlund",,
CATHER: a novel threading algorithm with predicted contacts,"Zongyang Du, Shuo Pan, Qi Wu, Zhenling Peng, Jianyi Yang",2020,1
The use of missing values in proteomic data-independent acquisition mass spectrometry to enable disease activity discrimination,"Kathryn A McGurk, Arianna Dagliati, Davide Chiasserini, Dave Lee, Darren Plant ...",2020,6
Incorporating heterogeneous sampling probabilities in continuous phylogeographic inference — Application to H5N1 spread in the Mekong region,"Simon Dellicour, Philippe Lemey, Jean Artois, Tommy T Lam, Alice Fusaro ...",2020,2
Phylonium: fast estimation of evolutionary distances from large samples of similar genomes,"Fabian Klötzl, Bernhard Haubold",2020,3
genBaRcode: a comprehensive R-package for genetic barcode analysis,"Lars Thielecke, Kerstin Cornils, Ingmar Glauche",2020,2
Proactive visual and statistical analysis of genomic data in Epiviz,"Zhe Cui, Jayaram Kancherla, Kyle W Chang, Niklas Elmqvist, Héctor Corrada Bravo",2020,
Predicting synthetic lethal interactions using heterogeneous data sources,"Herty Liany, Anand Jeyasekharan, Vaibhav Rajan",2020,5
APTANI2: update of aptamer selection through sequence-structure analysis,"Jimmy Caroli, Mattia Forcato, Silvio Bicciato",2020,2
pydca v1.0: a comprehensive software for direct coupling analysis of RNA and protein sequences,"Mehari B Zerihun, Fabrizio Pucci, Emanuel K Peter, Alexander Schug",2020,3
Designing a general method for predicting the regulatory relationships between long noncoding RNAs and protein-coding genes based on multi-omics characteristics,"Yuwei Zhang, Tianfei Yi, Huihui Ji, Guofang Zhao, Yang Xi ...",2015,
Organoid model of mammographic density displays a higher frequency of aberrant colony formations with radiation exposure,"Qingsu Cheng, Bahram Parvin",2020,1
NextPolish: a fast and efficient genome polishing tool for long-read assembly,"Jiang Hu, Junpeng Fan, Zongyi Sun, Shanlin Liu",2020,14
Struo: a pipeline for building custom databases for common metagenome profilers,"Jacobo de la Cuesta-Zuluaga, Ruth E Ley, Nicholas D Youngblut",2020,6
Antibody complementarity determining region design using high-capacity machine learning,"Ge Liu, Haoyang Zeng, Jonas Mueller, Brandon Carter, Ziheng Wang ...",2020,13
PyIOmica: longitudinal omics analysis and trend identification,"Sergii Domanskyi, Carlo Piermarocchi, George I Mias",2020,4
CellBench: R/Bioconductor software for comparing single-cell RNA-seq analysis methods,"Shian Su, Luyi Tian, Xueyi Dong, Peter F Hickey, Saskia Freytag ...",2020,6
RNASeq_similarity_matrix: visually identify sample mix-ups in RNASeq data using a ‘genomic’ sequence similarity matrix,"Nicolaas C Kist, Robert A Power, Andrew Skelton, Seth D Seegobin, Moira Verbelen ...",2020,2
Detection of differentially methylated CpG sites between tumor samples with uneven tumor purities,"Weiwei Zhang, Ziyi Li, Nana Wei, Hua-Jun Wu, Xiaoqi Zheng",2020,
Cerebro: interactive visualization of scRNA-seq data,"Roman Hillje, Pier Giuseppe Pelicci, Lucilla Luzi",2020,11
SCGid: a consensus approach to contig filtering and genome prediction from single-cell sequencing libraries of uncultured eukaryotes,"Kevin R Amses, William J Davis, Timothy Y James",2020,
SimRVSequences: an R package to simulate genetic sequence data for pedigrees,"Christina Nieuwoudt, Angela Brooks-Wilson, Jinko Graham",2020,
"ADDO: a comprehensive toolkit to detect, classify and visualize additive and non-additive quantitative trait loci","Leilei Cui, Bin Yang, Nikolas Pontikos, Richard Mott, Lusheng Huang",2020,
"CRISPRitz: rapid, high-throughput and variant-aware in silico off-target site identification for CRISPR genome editing","Samuele Cancellieri, Matthew C Canver, Nicola Bombieri, Rosalba Giugno, Luca Pinello",2020,11
A fast and memory-efficient implementation of the transfer bootstrap,"Sarah Lutteropp, Alexey M Kozlov, Alexandros Stamatakis",2020,3
NeoFuse: predicting fusion neoantigens from RNA sequencing data,"Georgios Fotakis, Dietmar Rieder, Marlene Haider, Zlatko Trajanoski, Francesca Finotello",2020,4
CoMM-S2: a collaborative mixed model using summary statistics in transcriptome-wide association studies,"Yi Yang, Xingjie Shi, Yuling Jiao, Jian Huang, Min Chen ...",2020,7
Distance measures for tumor evolutionary trees,"Zach DiNardo, Kiran Tomlinson, Anna Ritz, Layla Oesper",2019,
Accurate detection of short and long active ORFs using Ribo-seq data,"Saket Choudhary, Wenzheng Li, Andrew D. Smith",2020,5
Easy-HLA: a validated web application suite to reveal the full details of HLA typing,"Estelle Geffard, Sophie Limou, Alexandre Walencik, Michelle Daya, Harold Watson ...",2020,3
All-FIT: allele-frequency-based imputation of tumor purity from high-depth sequencing data,"Jui Wan Loh, Caitlin Guccione, Frances Di Clemente, Gregory Riedlinger, Shridar Ganesan ...",2020,1
Fuzzy modeling and global optimization to predict novel therapeutic targets in cancer cells,"Marco S Nobile, Giuseppina Votta, Roberta Palorini, Simone Spolaor, Humberto De Vitto ...",2020,5
"TFmiR2: constructing and analyzing disease-, tissue- and process-specific transcription factor and microRNA co-regulatory networks","Maryam Nazarieh, Mohamed Hamed, Christian Spaniol, Thorsten Will, Volkhard Helms",2020,1
Prediction of mutation effects using a deep temporal convolutional network,"Ha Young Kim, Dongsup Kim",2020,2
Protein docking model evaluation by 3D deep convolutional neural networks,"Xiao Wang, Genki Terashi, Charles W Christoffer, Mengmeng Zhu, Daisuke Kihara",2020,8
BRM: a statistical method for QTL mapping based on bulked segregant analysis by deep sequencing,"Likun Huang, Weiqi Tang, Suhong Bu, Weiren Wu",2020,5
SCOT: Rethinking the classification of secondary structure elements,"Tobias Brinkjost, Christiane Ehrt, Oliver Koch, Petra Mutzel",2020,
KofamKOALA: KEGG Ortholog assignment based on profile HMM and adaptive score threshold,"Takuya Aramaki, Romain Blanc-Mathieu, Hisashi Endo, Koichi Ohkubo, Minoru Kanehisa ...",2020,76
HypercubeME: two hundred million combinatorially complete datasets from a single experiment,"Laura A Esteban, Lyubov R Lonishin, Daniil M Bobrovskiy, Gregory Leleytner, Natalya S Bogatyreva ...",2020,
Improved linking of motifs to their TFs using domain information,"Nina Baumgarten, Florian Schmidt, Marcel H Schulz",2020,
An integrative approach for fine-mapping chromatin interactions,"Artur Jaroszewicz, Jason Ernst",2020,2
SBML2Modelica: integrating biochemical models within open-standard simulation ecosystems,"F Maggioli, T Mancini, E Tronci",2020,12
DeepMSA: constructing deep multiple sequence alignment to improve contact prediction and fold-recognition for distant-homology proteins,"Chengxin Zhang, Wei Zheng, S M Mortuza, Yang Li, Yang Zhang",2020,15
Link-HD: a versatile framework to explore and integrate heterogeneous microbial communities,"Laura M Zingaretti, Gilles Renand, Diego P Morgavi, Yuliaxis Ramayo-Caldas",2020,2
Discovery of disease- and drug-specific pathways through community structures of a literature network,"Minh Pham, Stephen Wilson, Harikumar Govindarajan, Chih-Hsu Lin, Olivier Lichtarge",2020,
SPDI: data model for variants and applications at NCBI,"J Bradley Holmes, Eric Moyer, Lon Phan, Donna Maglott, Brandi Kattman",2020,5
GTDB-Tk: a toolkit to classify genomes with the Genome Taxonomy Database,"Pierre-Alain Chaumeil, Aaron J Mussig, Philip Hugenholtz, Donovan H Parks",2020,266
RaNA-Seq: interactive RNA-Seq analysis from FASTQ files to functional analysis,"Carlos Prieto, David Barrios",2020,5
NCutYX: a package for clustering analysis of multilayer omics data,"Sebastian J Teran Hidalgo, Mengyun Wu, Shuangge Ma",2020,
Cross-lingual semantic annotation of biomedical literature: experiments in Spanish and English,"Naiara Perez, Pablo Accuosto, Àlex Bravo, Montse Cuadros, Eva Martínez-Garcia ...",2020,
Priors for genotyping polyploids,"David Gerard, Luís Felipe Ventorim Ferrão",,
Mining single-cell time-series datasets with Time Course Inspector,"Maciej Dobrzyński, Marc-Antoine Jacques, Olivier Pertz",2020,2
MILES: a Java tool to extract node-specific enriched subgraphs in biomolecular networks,"Pieter Moris, Danh Bui-Thi, Kris Laukens, Pieter Meysman",2020,
Estimating chain length for time delays in dynamical systems using profile likelihood,"Adrian L Hauber, Raphael Engesser, Joep Vanlier, Jens Timmer",2020,
DigestiFlow: from BCL to FASTQ with ease,"Manuel Holtgrewe, Clemens Messerschmidt, Mikko Nieminen, Dieter Beule",,
Differentiating isoform functions with collaborative matrix factorization,"Keyao Wang, Jun Wang, Carlotta Domeniconi, Xiangliang Zhang, Guoxian Yu",2020,3
Somatic selection distinguishes oncogenes and tumor suppressor genes,"Pramod Chandrashekar, Navid Ahmadinejad, Junwen Wang, Aleksandar Sekulic, Jan B Egan ...",2020,4
Learning complex subcellular distribution patterns of proteins via analysis of immunohistochemistry images,"Ying-Ying Xu, Hong-Bin Shen, Robert F Murphy",2020,5
On the inconsistent treatment of gene-protein-reaction rules in context-specific metabolic models,"Miguel Ponce-de-León, Iñigo Apaolaza, Alfonso Valencia, Francisco J Planes",2019,1
ProAffiMuSeq: sequence-based method to predict the binding free energy change of protein–protein complexes upon mutation using functional classification,"Sherlyn Jemimah, Masakazu Sekijima, M Michael Gromiha",2020,5
Diversity of rhodopsins in cultivated bacteria of the family Geodermatophilaceae associated with non-aquatic environments,"Sergey V Tarlachkov, Taras V Shevchuk, Maria del Carmen Montero-Calasanz, Irina P Starodumova",2020,1
Estimation of eosinophil cells in cord blood with references based on blood in adults via Bayesian measurement error modeling,"Yu Jiang, Hongmei Zhang, Shan V Andrews, Hasan Arshad, Susan Ewart ...",2020,1
EpiDISH web server: Epigenetic Dissection of Intra-Sample-Heterogeneity with online GUI,"Shijie C Zheng, Charles E Breeze, Stephan Beck, Danyue Dong, Tianyu Zhu ...",2020,3
DrawGlycan-SNFG and gpAnnotate: rendering glycans and annotating glycopeptide mass spectra,"Kai Cheng, Gabrielle Pawlowski, Xinheng Yu, Yusen Zhou, Sriram Neelamegham",2020,5
The Cytoscape BioGateway App: explorative network building from an RDF store,"Stian Holmås, Rafel Riudavets Puig, Marcio Luis Acencio, Vladimir Mironov, Martin Kuiper",2020,2
DiNGO: standalone application for Gene Ontology and Human Phenotype Ontology term enrichment analysis,"Radoslav Davidović, Vladimir Perovic, Branislava Gemovic, Nevena Veljkovic",2020,
BAGSE: a Bayesian hierarchical model approach for gene set enrichment analysis,"Abhay Hukku, Corbin Quick, Francesca Luca, Roger Pique-Regi, Xiaoquan Wen",2020,
Differential privacy under dependent tuples—the case of genomic privacy,"Nour Almadhoun, Erman Ayday, Özgür Ulusoy",2020,5
DiscoRhythm: an easy-to-use web application and R package for discovering rhythmicity,"Matthew Carlucci, Algimantas Kriščiūnas, Haohan Li, Povilas Gibas, Karolis Koncevičius ...",2020,4
Model selection for metabolomics: predicting diagnosis of coronary artery disease using automated machine learning,"Alena Orlenko, Daniel Kofink, Leo-Pekka Lyytikäinen, Kjell Nikus, Pashupati Mishra ...",2020,12
scGEAToolbox: a Matlab toolbox for single-cell RNA sequencing data analysis,James J Cai,2020,2
MDiNE: a model to estimate differential co-occurrence networks in microbiome studies,"Kevin McGregor, Aurélie Labbe, Celia M T Greenwood",2020,5
SigHotSpotter: scRNA-seq-based computational tool to control cell subpopulation phenotypes for cellular rejuvenation strategies,"Srikanth Ravichandran, András Hartmann, Antonio del Sol",2020,4
QMEANDisCo—distance constraints applied on model quality estimation,"Gabriel Studer, Christine Rempfer, Andrew M Waterhouse, Rafal Gumienny, Juergen Haas ...",2020,59
HiCBricks: building blocks for efficient handling of large Hi-C datasets,"Koustav Pal, Ilario Tagliaferri, Carmen Maria Livi, Francesco Ferrari",2020,1
Generalized Born radii computation using linear models and neural networks,"Saida Saad Mohamed Mahmoud, Gennaro Esposito, Giuseppe Serra, Federico Fogolari",2020,
WPMIAS: Whole-degradome-based Plant MicroRNA–target Interaction Analysis Server,"Yuhan Fei, Yiyang Mao, Chengji Shen, Rui Wang, Hongsheng Zhang ...",2020,2
Multi-kernel linear mixed model with adaptive lasso for prediction analysis on high-dimensional multi-omics data,"Jun Li, Qing Lu, Yalu Wen",2020,1
The evolution of contact prediction: evidence that contact selection in statistical contact prediction is changing,"Mark Chonofsky, Saulo H P de Oliveira, Konrad Krawczyk, Charlotte M Deane",2020,3
Improved dropClust R package with integrative analysis support for scRNA-seq data,"Debajyoti Sinha, Pradyumn Sinha, Ritwik Saha, Sanghamitra Bandyopadhyay, Debarka Sengupta",2020,1
Quantifying functional impact of non-coding variants with multi-task Bayesian neural network,"Chencheng Xu, Qiao Liu, Jianyu Zhou, Minzhu Xie, Jianxing Feng ...",2020,
Influenza classification from short reads with VAPOR facilitates robust mapping pipelines and zoonotic strain detection for routine surveillance applications,"Joel A Southgate, Matthew J Bull, Clare M Brown, Joanne Watkins, Sally Corden ...",2020,1
OLOGRAM: determining significance of total overlap length between genomic regions sets,"Q Ferré, G Charbonnier, N Sadouni, F Lopez, Y Kermezli ...",2020,5
Model-based clustering of multi-tissue gene expression data,"Pau Erola, Johan L M Björkegren, Tom Michoel",2020,3
Enzyme annotation in UniProtKB using Rhea,"Anne Morgat, Thierry Lombardot, Elisabeth Coudert, Kristian Axelsen, Teresa Batista Neto ...",,
YY1 is a cis-regulator in the organoid models of high mammographic density,"Qingsu Cheng, Mina Khoshdeli, Bradley S Ferguson, Kosar Jabbari, Chongzhi Zang ...",2020,1
Taxonomic weighting improves the accuracy of a gap-filling algorithm for metabolic models,"Wai Kit Ong, Peter E Midford, Peter D Karp",2020,
Network-based multi-task learning models for biomarker selection and cancer outcome prediction,"Zhibo Wang, Zhezhi He, Milan Shah, Teng Zhang, Deliang Fan ...",2020,6
"CASPR, an analysis pipeline for single and paired guide RNA CRISPR screens, reveals optimal target selection for long non-coding RNAs","Judith Bergadà-Pijuan, Carlos Pulido-Quetglas, Adrienne Vancura, Rory Johnson",2020,4
PRODIGY: personalized prioritization of driver genes,"Gal Dinstag, Ron Shamir",,
GenCLiP 3: mining human genes’ functions and regulatory networks from PubMed based on co-occurrences and natural language processing,"Jia-Hong Wang, Ling-Feng Zhao, Hua-Feng Wang, Yue-Ting Wen, Kui-Kui Jiang ...",2020,11
Jasmine: a Java pipeline for isomiR characterization in miRNA-Seq data,"Xiangfu Zhong, Albert Pla, Simon Rayner",2020,5
ImSpectR: R package to quantify immune repertoire diversity in spectratype and repertoire sequencing data,"Martijn Cordes, Karin Pike-Overzet, Marja van Eggermond, Sandra Vloemans, Miranda R Baert ...",2020,1
mCSM-AB2: guiding rational antibody design using graph-based signatures,"Yoochan Myung, Carlos H M Rodrigues, David B Ascher, Douglas E V Pires",2020,8
Kalign 3: multiple sequence alignment of large datasets,Timo Lassmann,,
SMARTS: the social media-based addiction recovery and intervention targeting server,"Deeptanshu Jha, Rahul Singh",,
MIAmS: microsatellite instability detection on NGS amplicons data,"Frédéric Escudié, Charles Van Goethem, David Grand, Julie Vendrell, Anna Vigier ...",,
gep2pep: a bioconductor package for the creation and analysis of pathway-based expression profiles,"Farancesco Napolitano, Diego Carrella, Xin Gao, Diego di Bernardo",,
PhyloMagnet: fast and accurate screening of short-read meta-omics data using gene-centric phylogenetics,"Max E Schön, Laura Eme, Thijs J G Ettema",,
PlanExp: intuitive integration of complex RNA-seq datasets with planarian omics resources,"S Castillo-Lara, E Pascual-Carreras, J F Abril",,
SINC: a scale-invariant deep-neural-network classifier for bulk and single-cell RNA-seq data,"Chuanqi Wang, Jun Li",,
bWGR: Bayesian whole-genome regression,"Alencar Xavier, William M Muir, Katy M Rainey",,
Deep annotation of untargeted LC-MS metabolomics data with Binner,"Maureen Kachman, Hani Habra, William Duren, Janis Wigginton, Peter Sajjakulnukit ...",,
3D flow field estimation and assessment for live cell fluorescence microscopy,"Sandeep Manandhar, Patrick Bouthemy, Erik Welf, Gaudenz Danuser, Philippe Roudot ...",,
CSMD: a computational subtraction-based microbiome discovery pipeline for species-level characterization of clinical metagenomic samples,"Yu Liu, Paul W Bible, Bin Zou, Qiaoxing Liang, Cong Dong ...",,
Inferring subgroup-specific driver genes from heterogeneous cancer samples via subspace learning with subgroup indication,"Jianing Xi, Xiguo Yuan, Minghui Wang, Ao Li, Xuelong Li ...",,
Topological data analysis quantifies biological nano-structure from single molecule localization microscopy,"Jeremy A Pike, Abdullah O Khan, Chiara Pallini, Steven G Thomas, Markus Mund ...",,
µ-ANT: semantic microaggregation-based anonymization tool,"David Sánchez, Sergio Martínez, Josep Domingo-Ferrer, Jordi Soria-Comas, Montserrat Batet",,
DPre: computational identification of differentiation bias and genes underlying cell type conversions,"Simon Steffens, Xiuling Fu, Fangfang He, Yuhao Li, Isaac A Babarinde ...",,
Patch-DCA: improved protein interface prediction by utilizing structural information and clustering DCA scores,"Amir Vajdi, Kourosh Zarringhalam, Nurit Haspel",,
Matched Forest: supervised learning for high-dimensional matched case–control studies,"Nooshin Shomal Zadeh, Sangdi Lin, George C Runger",,
A novel constrained reconstruction model towards high-resolution subtomogram averaging,"Renmin Han, Lun Li, Peng Yang, Fa Zhang, Xin Gao",,
"SpliceLauncher: a tool for detection, annotation and relative quantification of alternative junctions from RNAseq data","Raphaël Leman, Valentin Harter, Alexandre Atkinson, Grégoire Davy, Antoine Rousselin ...",,
Computationally predicted gene regulatory networks in molluscan biomineralization identify extracellular matrix production and ion transportation pathways,"Victoria A Sleight, Philipp Antczak, Francesco Falciani, Melody S Clark",,
An improved encoding of genetic variation in a Burrows–Wheeler transform,"Thomas Büchler, Enno Ohlebusch",,
Exploiting transfer learning for the reconstruction of the human gene regulatory network,"Paolo Mignone, Gianvito Pio, Domenica D’Elia, Michelangelo Ceci",,
Mat_peptide: comprehensive annotation of mature peptides from polyproteins in five virus families,"Christopher N Larsen, Guangyu Sun, Xiaomei Li, Sam Zaremba, Hongtao Zhao ...",,
Dynalogo: an interactive sequence logo with dynamic thresholding of matched quantitative proteomic data,"Adam T Lafontaine, Bruce J Mayer, Kazuya Machida",,
BioSwitch: a tool for the detection of bistability and multi-steady state behaviour in signalling and gene regulatory networks,"Pencho Yordanov, Joerg Stelling, Irene Otero-Muras",,
GPseudoClust: deconvolution of shared pseudo-profiles at single-cell resolution,"Magdalena E Strauss, Paul D W Kirk, John E Reid, Lorenz Wernisch",,
Domain-invariant features for mechanism of action prediction in a multi-cell-line drug screen,"Joseph C Boyd, Alice Pinheiro, Elaine Del Nery, Fabien Reyal, Thomas Walter",,
DRUDIT: web-based DRUgs DIscovery Tools to design small molecules as modulators of biological targets,"Antonino Lauria, Salvatore Mannino, Carla Gentile, Giuseppe Mannino, Annamaria Martorana ...",,
Studying 3D genome evolution using genomic sequence,Raphaël Mourad,,
Identification of metabolites from tandem mass spectra with a machine learning approach utilizing structural features,"Yuanyue Li, Michael Kuhn, Anne-Claude Gavin, Peer Bork",,
SubMito-XGBoost: predicting protein submitochondrial localization by fusing multiple feature information and eXtreme gradient boosting,"Bin Yu, Wenying Qiu, Cheng Chen, Anjun Ma, Jing Jiang ...",,
MIRUReader: MIRU-VNTR typing directly from long sequencing reads,"Cheng Yee Tang, Rick Twee-Hee Ong",,
SOLart: a structure-based method to predict protein solubility and aggregation,"Qingzhen Hou, Jean Marc Kwasigroch, Marianne Rooman, Fabrizio Pucci",,
Deep-learning approach to identifying cancer subtypes using high-dimensional genomic data,"Runpu Chen, Le Yang, Steve Goodison, Yijun Sun",,
