title,authors,date,target year
A comprehensive review and comparison of different computational methods for protein remote homology detection,"Junjie Chen, Mingyue Guo, Xiaolong Wang, Bin Liu",13 November 2016,2016
A large-scale comparative assessment of methods for residue–residue contact prediction,"Qiqige Wuyun, Wei Zheng, Zhenling Peng, Jianyi Yang",31 October 2016,2016
Evaluation of computational programs to predict HLA genotypes from genomic sequencing data,"Denis C Bauer, Armella Zadoorian, Laurence O W Wilson, Melbourne Genomics Health Alliance, Natalie P Thorne",31 October 2016,2016
"Data-driven approaches used for compound library design, hit triage and bioactivity modeling in high-throughput screening","Shardul Paricharak, Oscar Méndez-Lucio, Aakash Chavan Ravindranath, Andreas Bender, Adriaan P IJzerman ...",27 October 2016,2016
A graphical model approach visualizes regulatory relationships between genome-wide transcription factor binding profiles,"Felicia S L Ng, David Ruau, Lorenz Wernisch, Berthold Göttgens",25 October 2016,2016
"Comprehensive assessment and performance improvement of effector protein predictors for bacterial secretion systems III, IV and VI","Yi An, Jiawei Wang, Chen Li, André Leier, Tatiana Marquez-Lago ...",24 October 2016,2016
An empirical likelihood ratio test robust to individual heterogeneity for differential expression analysis of RNA-seq,"Maoqi Xu, Liang Chen",21 October 2016,2016
"Computational pan-genomics: status, promises and challenges",The Computational Pan-Genomics Consortium ,21 October 2016,2016
Transferring entropy to the realm of GxG interactions,"Paola G Ferrario, Inke R König",21 October 2016,2016
Genome-wide DNA methylation analysis identifies candidate epigenetic markers and drivers of hepatocellular carcinoma,"Yongchang Zheng, Qianqian Huang, Zijian Ding, Tingting Liu, Chenghai Xue ...",19 October 2016,2016
The framework for population epigenetic study,"Linna Zhao, Di Liu, Jing Xu, Zhaoyang Wang, Yang Chen ...",19 October 2016,2016
Notions of similarity for systems biology models,"Ron Henkel, Robert Hoehndorf, Tim Kacprowski, Christian Knüpfer, Wolfram Liebermeister ...",14 October 2016,2016
A bioimage informatics platform for high-throughput embryo phenotyping,"James M Brown, Neil R Horner, Thomas N Lawson, Tanja Fiegel, Simon Greenaway ...",14 October 2016,2016
The present and future of de novo whole-genome assembly,"Jang-il Sohn, Jin-Wu Nam",14 October 2016,2016
Synthetic data sets for the identification of key ingredients for RNA-seq differential analysis,"Guillem Rigaill, Sandrine Balzergue, Véronique Brunaud, Eddy Blondet, Andrea Rau ...",14 October 2016,2016
Combinatorial epigenetic regulation of non-coding RNAs has profound effects on oncogenic pathways in breast cancer subtypes,"Juan Xu, ZiShan Wang, Shengli Li, Juan Chen, Jinwen Zhang ...",14 October 2016,2016
Inter-kingdom prediction certainty evaluation of protein subcellular localization tools: microbial pathogenesis approach for deciphering host microbe interaction,"Abdul Arif Khan, Zakir Khan, Mohd Abul Kalam, Azmat Ali Khan",06 October 2016,2016
A systematic evaluation of normalization methods in quantitative label-free proteomics,"Tommi Välikangas, Tomi Suomi, Laura L Elo",02 October 2016,2016
Optimization of cell lines as tumour models by integrating multi-omics data,"Ning Zhao, Yongjing Liu, Yunzhen Wei, Zichuang Yan, Qiang Zhang ...",02 October 2016,2016
"What is the probability of replicating a statistically significant association in genome-wide 
association studies?","Wei Jiang, Jing-Hao Xue, Weichuan Yu",28 September 2016,2016
Rare variant association test in family-based sequencing studies,"Xuefeng Wang, Zhenyu Zhang, Nathan Morris, Tianxi Cai, Seunggeun Lee ...",26 September 2016,2016
A novel computational method for inferring competing endogenous interactions,"Davide S Sardina, Salvatore Alaimo, Alfredo Ferro, Alfredo Pulvirenti, Rosalba Giugno",26 September 2016,2016
"Unraveling chloroplast transcriptomes with ChloroSeq, an organelle RNA-Seq bioinformatics pipeline","David Roy Smith, Matheus Sanitá Lima",26 September 2016,2016
RNAEditor: easy detection of RNA editing events and the introduction of editing islands,"David John, Tyler Weirick, Stefanie Dimmeler, Shizuka Uchida",17 September 2016,2016
AlloMap6: an R package for genetic linkage analysis in allohexaploids,"Xuli Zhu, Huan Li, Meixia Ye, Libo Jiang, Mengmeng Sang ...",17 September 2016,2016
Exploring and visualizing multidimensional data in translational research platforms,"William Dunn, Jr, Anita Burgun, Marie-Odile Krebs, Bastien Rance",01 September 2016,2016
Opportunities for community awareness platforms in personal genomics and bioinformatics education,"Lucia Bianchi, Pietro Liò",30 August 2016,2016
Protein side-chain packing problem: is there still room for improvement?,"José Colbes, Rosario I Corona, Christian Lezcano, David Rodríguez, Carlos A Brizuela",26 August 2016,2016
Recent advances in sequence-based protein structure prediction,Dukka B KC,25 August 2016,2016
A network medicine approach to build a comprehensive atlas for the prognosis of human cancer,"Fan Zhang, Chunyan Ren, Kwun Kit Lau, Zihan Zheng, Geming Lu ...",24 August 2016,2016
Characterization of MinION nanopore data for resequencing analyses,"Alberto Magi, Betti Giusti, Lorenzo Tattini",24 August 2016,2016
miRNA–miRNA crosstalk: from genomics to phenomics,"Juan Xu, Tingting Shao, Na Ding, Yongsheng Li, Xia Li",20 August 2016,2016
Robust logistic regression to narrow down the winner’s curse for rare and recessive susceptibility variants,"Miriam Kesselmeier, Justo Lorenzo Bermejo",20 August 2016,2016
Comprehensive characterization of tissue-specific circular RNAs in the human and mouse genomes,"Siyu Xia, Jing Feng, Lijun Lei, Jun Hu, Linjian Xia ...",20 August 2016,2016
"A protein network descriptor server and its use in studying protein, disease, metabolic and drug targeted networks","Peng Zhang, Lin Tao, Xian Zeng, Chu Qin, Shangying Chen ...",18 August 2016,2016
Recording negative results of protein–protein interaction assays: an easy way to deal with the biases and errors of interactomic data sets,David Alvarez-Ponce,18 August 2016,2016
Benchmarking computational tools for polymorphic transposable element detection,"Lavanya Rishishwar, Leonardo Mariño-Ramírez, I King Jordan",12 August 2016,2016
Gene Ontology semantic similarity tools: survey on features and challenges for biological knowledge discovery,"Gaston K Mazandu, Emile R Chimusa, Nicola J Mulder",26 July 2016,2016
Indel detection from RNA-seq data: tool evaluation and strategies for accurate detection of actionable mutations,"Zhifu Sun, Aditya Bhagwate, Naresh Prodduturi, Ping Yang, Jean-Pierre A Kocher",26 July 2016,2016
Deep learning in bioinformatics,"Seonwoo Min, Byunghan Lee, Sungroh Yoon",25 July 2016,2016
Comparative assessment of differential network analysis methods,"Yvonne Lichtblau, Karin Zimmermann, Berit Haldemann, Dido Lenze, Michael Hummel ...",25 July 2016,2016
Evo-Devo-EpiR: a genome-wide search platform for epistatic control on the evolution of development,"Libo Jiang, Miaomiao Zhang, Mengmeng Sang, Meixia Ye, Rongling Wu",25 July 2016,2016
"Protein–protein interactions: detection, reliability assessment and applications","Xiaoqing Peng, Jianxin Wang, Wei Peng, Fang-Xiang Wu, Yi Pan",21 July 2016,2016
Computational models for predicting drug responses in cancer research,Francisco Azuaje,21 July 2016,2016
Identification and function annotation of long intervening noncoding RNAs,"Haitao Luo, Dechao Bu, Liang Sun, Shuangsang Fang, Zhiyong Liu ...",20 July 2016,2016
Systematic bias of correlation coefficient may explain negative accuracy of genomic prediction,"Yao Zhou, M Isabel Vales, Aoxue Wang, Zhiwu Zhang",18 July 2016,2016
Comparative pan-cancer DNA methylation analysis reveals cancer common and specific patterns,"Xiaofei Yang, Lin Gao, Shihua Zhang",18 July 2016,2016
"OpenGeneMed: a portable, flexible and customizable informatics hub for the coordination of next-generation sequencing studies in support of precision medicine trials","Alida Palmisano, Yingdong Zhao, Ming-Chung Li, Eric C Polley, Richard M Simon",14 July 2016,2016
"Graphics processing units in bioinformatics, computational biology and systems biology","Marco S Nobile, Paolo Cazzaniga, Andrea Tangherloni, Daniela Besozzi",07 July 2016,2016
TBC2health: a database of experimentally validated health-beneficial effects of tea bioactive compounds,"Shihua Zhang, Hongdong Xuan, Liang Zhang, Sicong Fu, Yijun Wang ...",05 July 2016,2016
A comprehensive overview of computational resources to aid in precision genome editing with engineered nucleases,Vinita Periwal,02 July 2016,2016
Dynamic and modular gene regulatory networks drive the development of gametogenesis,"Dongxue Che, Yang Wang, Weiyang Bai, Leijie Li, Guiyou Liu ...",02 July 2016,2016
Screening and validation of lncRNAs and circRNAs as miRNA sponges,"Giuseppe Militello, Tyler Weirick, David John, Claudia Döring, Stefanie Dimmeler ...",02 July 2016,2016
BrowseVCF: a web-based application and workflow to quickly prioritize disease-causative variants in VCF files,"Silvia Salatino, Varun Ramraj",02 July 2016,2016
Comparison of methods to detect differentially expressed genes between single-cell populations,"Maria K Jaakkola, Fatemeh Seyednasrollah, Arfa Mehmood, Laura L Elo",02 July 2016,2016
Estimation of random effects and identifying heterogeneous genes in meta-analysis of gene expression studies,"Umaporn Siangphoe, Kellie J Archer",24 June 2016,2016
Long non-coding RNAs and complex diseases: from experimental results to computational models,"Xing Chen, Chenggang Clarence Yan, Xu Zhang, Zhu-Hong You",23 June 2016,2016
Individualized network-based drug repositioning infrastructure for precision oncology in the panomics era,"Feixiong Cheng, Huixiao Hong, Shengyong Yang, Yuquan Wei",11 June 2016,2016
Computational methods for identifying miRNA sponge interactions,"Thuc Duy Le, Junpeng Zhang, Lin Liu, Jiuyong Li",04 June 2016,2016
"The role of drug profiles as similarity metrics: applications to repurposing, adverse effects detection and drug–drug interactions","Santiago Vilar, George Hripcsak",04 June 2016,2016
Structural database resources for biological macromolecules,Luciano A Abriata,04 June 2016,2016
A review of ensemble methods for de novo motif discovery in ChIP-Seq data,"Andrei Lihu, Stefan Holban",04 June 2016,2016
Predicting disease trait with genomic data: a composite kernel approach,"Haitao Yang, Shaoyu Li, Hongyan Cao, Chichen Zhang, Yuehua Cui",01 June 2016,2016
Embracing an integromic approach to tissue biomarker research in cancer: Perspectives and lessons learned,"Gerald Li, Peter Bankhead, Philip D Dunne, Paul G O’Reilly, Jacqueline A James ...",01 June 2016,2016
Circular RNA: an emerging key player in RNA world,"Xianwen Meng, Xue Li, Peijing Zhang, Jingjing Wang, Yincong Zhou ...",01 June 2016,2016
Computational prediction of methylation types of covalently modified lysine and arginine residues in proteins,"Wankun Deng, Yongbo Wang, Lili Ma, Ying Zhang, Shahid Ullah ...",28 May 2016,2016
Exploring phenotype patterns of breast cancer within somatic mutations: a modicum in the intrinsic code,"Sohiya Yotsukura, Masayuki Karasuyama, Ichigaku Takigawa, Hiroshi Mamitsuka",18 May 2016,2016
Computational Systems Biomedicine,Werner Dubitzky,16 May 2016,2016
Detecting multi-way epistasis in family-based association studies,"Cheikh Loucoubar, Audrey V Grant, Jean-François Bureau, Isabelle Casademont, Ndjido Ardo Bar ...",13 May 2016,2016
Features that define the best ChIP-seq peak calling algorithms,"Reuben Thomas, Sean Thomas, Alisha K Holloway, Katherine S Pollard",11 May 2016,2016
Ontology-based annotations and semantic relations in large-scale (epi)genomics data,"Eugenia Galeota, Mattia Pelizzola",03 May 2016,2016
Impacts of somatic mutations on gene expression: an association perspective,"Peilin Jia, Zhongming Zhao",28 April 2016,2016
Literature-based discovery of new candidates for drug repurposing,"Hsih-Te Yang, Jiun-Huang Ju, Yue-Ting Wong, Ilya Shmulevich, Jung-Hsien Chiang",25 April 2016,2016
A high-dimensional linkage analysis model for characterizing crossover interference,"Jing Wang, Lidan Sun, Libo Jiang, Mengmeng Sang, Meixia Ye ...",25 April 2016,2016
Heterogeneous molecular processes among the causes of how sequence similarity scores can fail to recapitulate phylogeny,"Stephen A Smith, James B Pease",21 April 2016,2016
Development of a cloud-based Bioinformatics Training Platform,"Jerico Revote, Nathan S Watson-Haigh, Steve Quenette, Blair Bethwaite, Annette McGrath ...",15 April 2016,2016
"Analysis of metabolomic data: tools, current strategies and future challenges for omics data integration","Alice Cambiaghi, Manuela Ferrario, Marco Masseroli",12 April 2016,2016
Novel in silico tools for designing peptide-based subunit vaccines and immunotherapeutics,"Sandeep Kumar Dhanda, Salman Sadullah Usmani, Piyush Agrawal, Gandharva Nagpal, Ankur Gautam ...",25 March 2016,2016
Interdisciplinary approach towards a systems medicine toolbox using the example of inflammatory diseases,"Christian R Bauer, Carolin Knecht, Christoph Fretter, Benjamin Baum, Sandra Jendrossek ...",25 March 2016,2016
Cell subpopulation deconvolution reveals breast cancer heterogeneity based on DNA methylation signature,"Yanhua Wen, Yanjun Wei, Shumei Zhang, Song Li, Hongbo Liu ...",25 March 2016,2016
A review of bioinformatic pipeline frameworks,Jeremy Leipzig,24 March 2016,2016
Template-based protein–protein docking exploiting pairwise interfacial residue restraints,"Li C Xue, João P G L M Rodrigues, Drena Dobbs, Vasant Honavar, Alexandre M J J Bonvin",24 March 2016,2016
MuSERA: Multiple Sample Enriched Region Assessment,"Vahid Jalili, Matteo Matteucci, Marco J Morelli, Marco Masseroli",24 March 2016,2016
Tensor factorization toward precision medicine,"Yuan Luo, Fei Wang, Peter Szolovits",19 March 2016,2016
Zisland Explorer: detect genomic islands by combining homogeneity and heterogeneity properties,"Wen Wei, Feng Gao, Meng-Ze Du, Hong-Li Hua, Ju Wang ...",18 March 2016,2016
A comprehensive study of RNA secondary structure alignment algorithms,"Jimmy Ka Ho Chiu, Yi-Ping Phoebe Chen",16 March 2016,2016
The BRaliBase dent—a tale of benchmark design and interpretation,"Benedikt Löwes, Cedric Chauve, Yann Ponty, Robert Giegerich",16 March 2016,2016
"Towards an open, collaborative, reusable framework for sharing hands-on bioinformatics training workshops","Nathan S Watson-Haigh, Jerico Revote, Radosław Suchecki, Sonika Tyagi, Susan M Corley ...",16 March 2016,2016
Recent advances in ChIP-seq analysis: from quality management to whole-genome annotation,"Ryuichiro Nakato, Katsuhiko Shirahige",15 March 2016,2016
Prediction and identification of the effectors of heterotrimeric G proteins in rice (Oryza sativa L.),"Kuan Li, Chaoqun Xu, Jian Huang, Wei Liu, Lina Zhang ...",12 March 2016,2016
Dimension reduction techniques for the integrative analysis of multi-omics data,"Chen Meng, Oana A. Zeleznik, Gerhard G. Thallinger, Bernhard Kuster, Amin M. Gholami ...",11 March 2016,2016
Effect of lossy compression of quality scores on variant calling,"Idoia Ochoa, Mikel Hernaez, Rachel Goldfeder, Tsachy Weissman, Euan Ashley",10 March 2016,2016
Multi-marker linkage disequilibrium mapping of quantitative trait loci,"Soyoun Lee, Jie Yang, Jiayu Huang, Hao Chen, Wei Hou ...",10 March 2016,2016
Weak-binding molecules are not drugs?—toward a systematic strategy for finding effective weak-binding drugs,"Jinan Wang, Zihu Guo, Yingxue Fu, Ziyin Wu, Chao Huang ...",08 March 2016,2016
iFORM/eQTL: an ultrahigh-dimensional platform for inferring the global genetic architecture of gene transcripts,"Kirk Gosik, Lan Kong, Vernon M Chinchilli, Rongling Wu",04 March 2016,2016
SDTNBI: an integrated network and chemoinformatics tool for systematic prediction of drug–target interactions and drug repositioning,"Zengrui Wu, Feixiong Cheng, Jie Li, Weihua Li, Guixia Liu ...",04 March 2016,2016
A comprehensive overview of lncRNA annotation resources,"Jinyuan Xu, Jing Bai, Xinxin Zhang, Yanling Lv, Yonghui Gong ...",04 March 2016,2016
Comparative evaluation of isoform-level gene expression estimation algorithms for RNA-seq and exon-array platforms,"Matthew Dapas, Manoj Kandpal, Yingtao Bi, Ramana V Davuluri",04 March 2016,2016
Resolving the problem of multiple accessions of the same transcript deposited across various public databases,"Tyler Weirick, David John, Shizuka Uchida",26 February 2016,2016
Effects of imputation on correlation: implications for analysis of mass spectrometry data from multiple biological matrices,"Sandra L Taylor, L Renee Ruhaak, Karen Kelly, Robert H Weiss, Kyoungmi Kim",19 February 2016,2016
Gene co-expression analyses: an overview from microarray collections in Arabidopsis thaliana,"Pasquale Di Salle, Guido Incerti, Chiara Colantuono, Maria Luisa Chiusano",18 February 2016,2016
A benchmark of gene expression tissue-specificity metrics,"Nadezda Kryuchkova-Mostacci, Marc Robinson-Rechavi",18 February 2016,2016
An analysis of human microbe–disease associations,"Wei Ma, Lu Zhang, Pan Zeng, Chuanbo Huang, Jianwei Li ...",15 February 2016,2016
"Translational bioinformatics in the era of real-time biomedical, health care and wellness data streams","Khader Shameer, Marcus A Badgeley, Riccardo Miotto, Benjamin S Glicksberg, Joseph W Morgan ...",14 February 2016,2016
"The recent progress in proteochemometric modelling: focusing on target descriptors, cross-term descriptors and application scope","Tianyi Qiu, Jingxuan Qiu, Jun Feng, Dingfeng Wu, Yiyan Yang ...",11 February 2016,2016
Iterative error correction of long sequencing reads maximizes accuracy and improves contig assembly,"Katrin Sameith, Juliana G Roscito, Michael Hiller",10 February 2016,2016
GED: a manually curated comprehensive resource for epigenetic modification of gametogenesis,"Weiyang Bai, Wen Yang, Wenjing Wang, Yang Wang, Can Liu ...",05 February 2016,2016
Bridging semantics and syntax with graph algorithms—state-of-the-art of extracting biomedical relations,"Yuan Luo, Özlem Uzuner, Peter Szolovits",05 February 2016,2016
Computational recognition for long non-coding RNA (lncRNA): Software and databases,"Sohiya Yotsukura, David duVerle, Timothy Hancock, Yayoi Natsume-Kitatani, Hiroshi Mamitsuka",02 February 2016,2016
Computational methods to identify metabolic sub-networks based on metabolomic profiles,"Clément Frainay, Fabien Jourdan",27 January 2016,2016
MTD: a mammalian transcriptomic database to explore gene expression and regulation,"Xin Sheng, Jiayan Wu, Qianqian Sun, Xue Li, Feng Xian ...",27 January 2016,2016
Making authentic science accessible—the benefits and challenges of integrating bioinformatics into a high-school science curriculum,"Yossy Machluf, Hadas Gelbart, Shifra Ben-Dor, Anat Yarden",22 January 2016,2016
A computing platform to map ecological metabolism by integrating functional mapping and the metabolic theory of ecology,"Qin Yan, Xuli Zhu, Libo Jiang, Meixia Ye, Lidan Sun ...",22 January 2016,2016
A study of bias and increasing organismal complexity from their post-translational modifications and reaction site interplays,"Oliver Bonham-Carter, Ishwor Thapa, Steven From, Dhundy Bastola",13 January 2016,2016
A comprehensive comparison of tools for differential ChIP-seq analysis,"Sebastian Steinhauser, Nils Kurzawa, Roland Eils, Carl Herrmann",13 January 2016,2016
Multi-hierarchical profiling: an emerging and quantitative approach to characterizing diverse biological networks,"Yingying Zhang, Zhong Wang, Yongyan Wang",06 January 2016,2016
A proteogenomic approach to understand splice isoform functions through sequence and expression-based computational modeling,"Hong-Dong Li, Gilbert S. Omenn, Yuanfang Guan",06 January 2016,2016
