title,authors,date,target year
Regulatory feedback loops bridge the human gene regulatory network and regulate carcinogenesis,"Yun-Ru Chen, Hsuan-Cheng Huang, Chen-Ching Lin",29 November 2017,2017
Systems Bioinformatics: increasing precision of computational diagnostics and therapeutics through network-based approaches,"Anastasis Oulas, George Minadakis, Margarita Zachariou, Kleitos Sokratous, Marilena M Bourdakou ...",27 November 2017,2017
Construction of a hierarchical gene regulatory network centered around a transcription factor,Hairong Wei,27 November 2017,2017
Computational profiling of the gut–brain axis: microflora dysbiosis insights to neurological disorders,"Nikolas Dovrolis, George Kolios, George M Spyrou, Ioanna Maroulakou",27 November 2017,2017
A review of databases predicting the effects of SNPs in miRNA genes or miRNA-binding sites,"Tobias Fehlmann, Shashwat Sahay, Andreas Keller, Christina Backes",27 November 2017,2017
"Resources and tools for the high-throughput, multi-omic study of intestinal microbiota","Aitor Blanco-Míguez, Florentino Fdez-Riverola, Borja Sánchez, Anália Lourenço",27 November 2017,2017
Systematic analysis and prediction of type IV secreted effector proteins by machine learning approaches,"Jiawei Wang, Bingjiao Yang, Yi An, Tatiana Marquez-Lago, André Leier ...",27 November 2017,2017
Translational bioinformatics in mental health: open access data sources and computational biomarker discovery,"Jessica D Tenenbaum, Krithika Bhuvaneshwar, Jane P Gagliardi, Kate Fultz Hollis, Peilin Jia ...",27 November 2017,2017
"RNA methylation and diseases: experimental results, databases, Web servers and computational models","Xing Chen, Ya-Zhou Sun, Hui Liu, Lin Zhang, Jian-Qiang Li ...",18 November 2017,2017
Degrees of freedom analysis in educational research and decision-making: leveraging qualitative data to promote excellence in bioinformatics training and education,Rochelle E Tractenberg,10 November 2017,2017
Privacy-preserving techniques of genomic data—a survey,"Md Momin Al Aziz, Md Nazmus Sadat, Dima Alhadidi, Shuang Wang, Xiaoqian Jiang ...",07 November 2017,2017
A survey of software tools for microRNA discovery and characterization using RNA-seq,"Michele Bortolomeazzi, Enrico Gaffo, Stefania Bortoluzzi",06 November 2017,2017
"Coloured Petri nets for multilevel, multiscale and multidimensional modelling of biological systems","Fei Liu, Monika Heiner, David Gilbert",03 November 2017,2017
Effect of normalization methods on the performance of supervised learning algorithms applied to HTSeq-FPKM-UQ data sets: 7SK RNA expression as a predictor of survival in patients with colon adenocarcinoma,Leili Shahriyari,03 November 2017,2017
Comprehensive evaluation of non-hybrid genome assembly tools for third-generation PacBio long-read sequence data,"Vasanthan Jayakumar, Yasubumi Sakakibara",03 November 2017,2017
Recent development of antiSMASH and other computational approaches to mine secondary metabolite biosynthetic gene clusters,"Kai Blin, Hyun Uk Kim, Marnix H Medema, Tilmann Weber",03 November 2017,2017
An evaluation of noncoding genome annotation tools through enrichment analysis of 15 genome-wide association studies,"Boyang Li, Qiongshi Lu, Hongyu Zhao",02 November 2017,2017
Evaluation and comparison of methods for recapitulation of 3D spatial chromatin structures,"Jincheol Park, Shili Lin",30 October 2017,2017
A generally applicable lightweight method for calculating a value structure for tools and services in bioinformatics infrastructure projects,"Gerhard Mayer, Christian Quast, Janine Felden, Matthias Lange, Manuel Prinz ...",30 October 2017,2017
Systematic review of computational methods for identifying miRNA-mediated RNA-RNA crosstalk,"Yongsheng Li, Xiyun Jin, Zishan Wang, Lili Li, Hong Chen ...",25 October 2017,2017
Precision medicine needs pioneering clinical bioinformaticians,"Gonzalo Gómez-López, Joaquín Dopazo, Juan C Cigudosa, Alfonso Valencia, Fátima Al-Shahrour",25 October 2017,2017
Proteomics and phosphoproteomics in precision medicine: applications and challenges,"Girolamo Giudice, Evangelia Petsalaki",25 October 2017,2017
Editorial,Martin Bishop,24 October 2017,2017
Computational tools for plant small RNA detection and categorization,"Lionel Morgado, Frank Johannes",20 October 2017,2017
MicroRNAs and complex diseases: from experimental results to computational models,"Xing Chen, Di Xie, Qi Zhao, Zhu-Hong You",17 October 2017,2017
Evaluation of variable selection methods for random forests and omics data sets,"Frauke Degenhardt, Stephan Seifert, Silke Szymczak",16 October 2017,2017
Machine learning approaches to decipher hormone and HER2 receptor status phenotypes in breast cancer,"Emmanuel S Adabor, George K Acquaah-Mensah",16 October 2017,2017
A benchmarking of workflows for detecting differential splicing and differential expression at isoform level in human RNA-seq studies,"Gabriela A Merino, Ana Conesa, Elmer A Fernández",13 October 2017,2017
A rank-based algorithm of differential expression analysis for small cell line data with statistical control,"Xiangyu Li, Hao Cai, Xianlong Wang, Lu Ao, You Guo ...",13 October 2017,2017
Towards dynamic genome-scale models,"David Gilbert, Monika Heiner, Yasoda Jayaweera, Christian Rohr",13 October 2017,2017
Translational medicine in the Age of Big Data,Nicholas P Tatonetti,12 October 2017,2017
Toward completion of the Earth’s proteome: an update a decade later,"Pablo Mier, Miguel A Andrade-Navarro",12 October 2017,2017
Elucidating the editome: bioinformatics approaches for RNA editing detection,"Maria Angela Diroma, Loredana Ciaccia, Graziano Pesole, Ernesto Picardi",11 October 2017,2017
Prediction of protein–protein interactions between fungus (Magnaporthe grisea) and rice (Oryza sativa L.),"Shiwei Ma, Qi Song, Huan Tao, Andrew Harrison, Shaobo Wang ...",11 October 2017,2017
A comprehensive review and comparison of existing computational methods for intrinsically disordered protein and region prediction,"Yumeng Liu, Xiaolong Wang, Bin Liu",09 October 2017,2017
Advanced bioinformatics methods for practical applications in proteomics,"Wilson Wen Bin Goh, Limsoon Wong",09 October 2017,2017
Principal component analysis of binary genomics data,"Yipeng Song, Johan A Westerhuis, Nanne Aben, Magali Michaut, Lodewyk F A Wessels ...",09 October 2017,2017
Comparative analysis of differential gene expression tools for RNA sequencing time course data,"Daniel Spies, Peter F Renz, Tobias A Beyer, Constance Ciaudo",06 October 2017,2017
Web-based drug repurposing tools: a survey,"Elizabeth Sam, Prashanth Athri",06 October 2017,2017
Systematic bias of correlation coefficient may explain negative accuracy of genomic prediction,"Yao Zhou, M Isabel Vales, Aoxue Wang, Zhiwu Zhang",06 October 2017,2017
Critical assessment and performance improvement of plant–pathogen protein–protein interaction prediction methods,"Shiping Yang, Hong Li, Huaqin He, Yuan Zhou, Ziding Zhang",27 September 2017,2017
MG-RAST version 4—lessons learned from a decade of low-budget ultra-high-throughput metagenome analysis,"Folker Meyer, Saurabh Bagchi, Somali Chaterji, Wolfgang Gerlach, Ananth Grama ...",26 September 2017,2017
"A new pan-European Train-the-Trainer programme for bioinformatics: pilot results on feasibility, utility and sustainability of learning","Allegra Via, Teresa K Attwood, Pedro L Fernandes, Sarah L Morgan, Maria Victoria Schneider ...",26 September 2017,2017
"PHAST, PHASTER and PHASTEST: Tools for finding prophage in bacterial genomes","David Arndt, Ana Marcu, Yongjie Liang, David S Wishart",25 September 2017,2017
Systematic comparative study of computational methods for T-cell receptor sequencing data analysis,"Saira Afzal, Irene Gil-Farina, Richard Gabriel, Shahzad Ahmad, Christof von Kalle ...",23 September 2017,2017
A review of methods and databases for metagenomic classification and assembly,"Florian P Breitwieser, Jennifer Lu, Steven L Salzberg",23 September 2017,2017
Bioinformatics in the Netherlands: the value of a nationwide community,"Celia W G van Gelder, Rob W W Hooft, Merlijn N van Rijswijk, Linda van den Berg, Ruben G Kok ...",15 September 2017,2017
Microbial genome analysis: the COG approach,"Michael Y Galperin, David M Kristensen, Kira S Makarova, Yuri I Wolf, Eugene V Koonin",14 September 2017,2017
Next-generation sequencing data analysis,Stadtländer Christian T K.-H,14 September 2017,2017
MicroScope—an integrated resource for community expertise of gene functions and comparative analysis of microbial genomic and metabolic data,"Claudine Médigue, Alexandra Calteau, Stéphane Cruveiller, Mathieu Gachet, Guillaume Gautreau ...",12 September 2017,2017
"MAFFT online service: multiple sequence alignment, interactive sequence choice and visualization","Kazutaka Katoh, John Rozewicki, Kazunori D Yamada",06 September 2017,2017
"Bioinformatics in Latin America and SoIBio impact, a tale of spin-off and expansion around genomes and protein structures","Javier De Las Rivas, Cesar Bonavides-Martínez, Francisco Jose Campos-Laborie",02 September 2017,2017
Association score testing for rare variants and binary traits in family data with shared controls,"Mohamad Saad, Ellen M Wijsman",31 August 2017,2017
Identifying mutual exclusivity across cancer genomes: computational approaches to discover genetic interaction and reveal tumor vulnerability,"Yulan Deng, Shangyi Luo, Chunyu Deng, Tao Luo, Wenkang Yin ...",31 August 2017,2017
"Understanding the disease genome: gene essentiality and the interplay of selection, recombination and mutation","Reuben J Pengelly, Alejandra Vergara-Lope, Dareen Alyousfi, M Reza Jabalameli, Andrew Collins",31 August 2017,2017
A global perspective on evolving bioinformatics and data science training needs,"Teresa K Attwood, Sarah Blackford, Michelle D Brazas, Angela Davies, Maria Victoria Schneider",29 August 2017,2017
Federation in genomics pipelines: techniques and challenges,"Somali Chaterji, Jinkyu Koo, Ninghui Li, Folker Meyer, Ananth Grama ...",29 August 2017,2017
A comparative study of rank aggregation methods for partial and top ranked lists in genomic applications,"Xue Li, Xinlei Wang, Guanghua Xiao",22 August 2017,2017
MetSigDis: a manually curated resource for the metabolic signatures of diseases,"Liang Cheng, Haixiu Yang, Hengqiang Zhao, Xiaoya Pei, Hongbo Shi ...",22 August 2017,2017
A broken promise: microbiome differential abundance methods do not control the false discovery rate,"Stijn Hawinkel, Federico Mattiello, Luc Bijnens, Olivier Thas",22 August 2017,2017
Accounting for differential variability in detecting differentially methylated regions,"Ya Wang, Andrew E Teschendorff, Martin Widschwendter, Shuang Wang",18 August 2017,2017
Facilitating prediction of adverse drug reactions by using knowledge graphs and multi-label learning models,"Emir Muñoz, Vít Nováček, Pierre-Yves Vandenbussche",18 August 2017,2017
The BioCyc collection of microbial genomes and metabolic pathways,"Peter D Karp, Richard Billington, Ron Caspi, Carol A Fulcher, Mario Latendresse ...",17 August 2017,2017
Systematic review regulatory principles of non-coding RNAs in cardiovascular diseases,"Yongsheng Li, Caiqin Huo, Tao Pan, Lili Li, Xiyun Jin ...",16 August 2017,2017
Integrating regulatory features data for prediction of functional disease-associated SNPs,"Shan-Shan Dong, Yan Guo, Shi Yao, Yi-Xiao Chen, Mo-Nan He ...",16 August 2017,2017
Pathway enrichment analysis approach based on topological structure and updated annotation of pathway,"Qian Yang, Shuyuan Wang, Enyu Dai, Shunheng Zhou, Dianming Liu ...",16 August 2017,2017
Computational resources for ribosome profiling: from database to Web server and software,"Hongwei Wang, Yan Wang, Zhi Xie",14 August 2017,2017
Large-scale prediction of ADAR-mediated effective human A-to-I RNA editing,"Li Yao, Heming Wang, Yuanyuan Song, Zhen Dai, Hao Yu ...",10 August 2017,2017
Discovering cooperative biomarkers for heterogeneous complex disease diagnoses,"Duanchen Sun, Xianwen Ren, Eszter Ari, Tamas Korcsmaros, Peter Csermely ...",08 August 2017,2017
Big data management challenges in health research—a literature review,"Xiaoming Wang, Carolyn Williams, Zhen Hua Liu, Joe Croghan",07 August 2017,2017
Metagenomic assembly through the lens of validation: recent advances in assessing and improving the quality of genomes assembled from metagenomes,"Nathan D Olson, Todd J Treangen, Christopher M Hill, Victoria Cepeda-Espinoza, Jay Ghurye ...",07 August 2017,2017
‘Multi-omic’ data analysis using O-miner,"Ajanthah Sangaralingam, Abu Z Dayem Ullah, Jacek Marzec, Emanuela Gadaleta, Ai Nagano ...",04 August 2017,2017
On the dynamical incompleteness of the Protein Data Bank,"Cristina Marino-Buslje, Alexander Miguel Monzon, Diego Javier Zea, María Silvina Fornasari, Gustavo Parisi",02 August 2017,2017
PATRIC as a unique resource for studying antimicrobial resistance,"Dionysios A Antonopoulos, Rida Assaf, Ramy Karam Aziz, Thomas Brettin, Christopher Bun ...",31 July 2017,2017
Computational approaches for discovery of mutational signatures in cancer,"Adrian Baez-Ortega, Kevin Gori",31 July 2017,2017
DOOR: a prokaryotic operon database for genome analyses and functional inference,"Huansheng Cao, Qin Ma, Xin Chen, Ying Xu",28 July 2017,2017
VirGenA: a reference-based assembler for variable viral genomes,"Gennady G Fedonin, Yury S Fantin, Alexnader V Favorov, German A Shipulin, Alexey D Neverov",28 July 2017,2017
Visualizing and comparing circular genomes using the CGView family of tools,"Paul Stothard, Jason R Grant, Gary Van Domselaar",26 July 2017,2017
AtCircDB: a tissue-specific database for Arabidopsis circular RNAs,"Jiazhen Ye, Lin Wang, Shuzhang Li, Qinran Zhang, Qinglei Zhang ...",25 July 2017,2017
Detecting differential DNA methylation from sequencing of bisulfite converted DNA of diverse species,"Iksoo Huh, Xin Wu, Taesung Park, Soojin V Yi",21 July 2017,2017
An account of in silico identification tools of secreted effector proteins in bacteria and future challenges,"Cong Zeng, Lingyun Zou",19 July 2017,2017
OPATs: Omnibus P-value association tests,"Chia-Wei Chen, Hsin-Chou Yang",10 July 2017,2017
Proper joint analysis of summary association statistics requires the adjustment of heterogeneity in SNP coverage pattern,"Han Zhang, William Wheeler, Lei Song, Kai Yu",07 July 2017,2017
SEGtool: a specifically expressed gene detection tool and applications in human tissue and single-cell sequencing data,"Qiong Zhang, Wei Liu, Chunjie Liu, Sheng-Yan Lin, An-Yuan Guo",07 July 2017,2017
Bioinformatics on a national scale: an example from Switzerland,"Vivienne Baillie Gerritsen, Patricia M Palagi, Christine Durinx",04 July 2017,2017
A strategy for multimodal data integration: application to biomarkers identification in spinocerebellar ataxia,"Imene Garali, Isaac M Adanyeguh, Farid Ichou, Vincent Perlbarg, Alexandre Seyer ...",03 July 2017,2017
Establishing a distributed national research infrastructure providing bioinformatics support to life science researchers in Australia,"Maria Victoria Schneider, Philippa C Griffin, Sonika Tyagi, Madison Flannery, Saravanan Dayalan ...",30 June 2017,2017
Alignment-free inference of hierarchical and reticulate phylogenomic relationships,"Guillaume Bernard, Cheong Xin Chan, Yao-ban Chan, Xin-Yi Chua, Yingnan Cong ...",30 June 2017,2017
Network approaches to systems biology analysis of complex disease: integrative methods for multi-omics data,"Jingwen Yan, Shannon L Risacher, Li Shen, Andrew J Saykin",30 June 2017,2017
CircView: a visualization and exploration tool for circular RNAs,"Jing Feng, Yu Xiang, Siyu Xia, Huan Liu, Jun Wang ...",30 June 2017,2017
"Bioinformatics in Latin America and SoIBio impact, a tale of spin-off and expansion around genomes and protein structures","Javier De Las Rivas, Cesar Bonavides-Martínez, Francisco Jose Campos-Laborie",28 June 2017,2017
Mathematical modeling and computational prediction of cancer drug resistance,"Xiaoqiang Sun, Bin Hu",23 June 2017,2017
The genetic architecture of heterochrony as a quantitative trait: lessons from a computational model,"Lidan Sun, Mengmeng Sang, Chenfei Zheng, Dongyang Wang, Hexin Shi ...",22 June 2017,2017
Critical evaluation of bioinformatics tools for the prediction of protein crystallization propensity,"Huilin Wang, Liubin Feng, Geoffrey I Webb, Lukasz Kurgan, Jiangning Song ...",22 June 2017,2017
"Nanopore sequencing data analysis: state of the art, applications and challenges","Alberto Magi, Roberto Semeraro, Alessandra Mingrino, Betti Giusti, Romina D’Aurizio",16 June 2017,2017
Investigating microRNA-mediated regulation of the nascent nuclear transcripts in plants: a bioinformatics workflow,"Dongliang Yu, Zhonghai Tang, Chaogang Shao, Xiaoxia Ma, Taihe Xiang ...",14 June 2017,2017
"Biomedical text mining for research rigor and integrity: tasks, challenges, directions",Halil Kilicoglu,13 June 2017,2017
"Recent computational developments on CLIP-seq data analysis and microRNA
          targeting implications","Silvia Bottini, David Pratella, Valerie Grandjean, Emanuela Repetto, Michele Trabucchi",12 June 2017,2017
Power and sample size calculations for high-throughput sequencing-based experiments,"Chung-I Li, David C Samuels, Ying-Yong Zhao, Yu Shyr, Yan Guo",09 June 2017,2017
Dynamic-BM: multispecies Dynamic BodyMap database from temporal RNA-seq data,"Ya Cui, Xiaowei Chen, Yiwei Niu, Dongpeng Wang, Huaxia Luo ...",01 June 2017,2017
A comprehensive evaluation of popular proteomics software workflows for label-free proteome quantification and imputation,"Tommi Välikangas, Tomi Suomi, Laura L Elo",31 May 2017,2017
The genetic architecture of heterochrony as a quantitative trait: lessons from a computational model,"Lidan Sun, Mengmeng Sang, Chenfei Zheng, Dongyang Wang, Hexin Shi ...",30 May 2017,2017
ceRNAs in plants: computational approaches and associated challenges for target mimic research,"Alexandre Rossi Paschoal, Irma Lozada-Chávez, Douglas Silva Domingues, Peter F Stadler",30 May 2017,2017
Seeing the wood for the trees: a forest of methods for optimization and omic-network integration in metabolic modelling,"Supreeta Vijayakumar, Max Conway, Pietro Lió, Claudio Angione",30 May 2017,2017
Optimizing drug development in oncology by clinical trial simulation: Why and how?,"Jocelyn Gal, Gérard Milano, Jean-Marc Ferrero, Esma Saâda-Bouzid, Julien Viotti ...",29 May 2017,2017
Bioinformatic analysis of bacteria and host cell dual RNA-sequencing experiments,"James W Marsh, Regan J Hayward, Amol C Shetty, Anup Mahurkar, Michael S Humphrys ...",23 May 2017,2017
Genome-wide discovery of viral microRNAs based on phylogenetic analysis and structural evolution of various human papillomavirus subtypes,"Shun-Long Weng, Kai-Yao Huang, Julia Tzu-Ya Weng, Fang-Yu Hung, Tzu-Hao Chang ...",20 May 2017,2017
Large-scale data-driven integrative framework for extracting essential targets and processes from disease-associated gene data sets,"Gaston K Mazandu, Emile R Chimusa, Kayleigh Rutherford, Elsa-Gayle Zekeng, Zoe Z Gebremariam ...",18 May 2017,2017
Mutational signatures and mutable motifs in cancer genomes,"Igor B Rogozin, Youri I Pavlov, Alexander Goncearenco, Subhajyoti De, Artem G Lada ...",11 May 2017,2017
"Subcellular locations of potential cell wall proteins in plants: predictors, databases and cross-referencing","Xiaolin Wu, Qinbin Zhang, Zhaokun Wu, Fuju Tai, Wei Wang",09 May 2017,2017
Bioinformatics tools for quantitative and functional metagenome and metatranscriptome data analysis in microbes,"Sheng-Yong Niu, Jinyu Yang, Adam McDermaid, Jing Zhao, Yu Kang ...",08 May 2017,2017
"Deep learning for healthcare: review, opportunities and challenges","Riccardo Miotto, Fei Wang, Shuang Wang, Xiaoqian Jiang, Joel T Dudley",06 May 2017,2017
Advances in computational approaches in identifying synergistic drug combinations,"Zhen Sheng, Yi Sun, Zuojing Yin, Kailin Tang, Zhiwei Cao",05 May 2017,2017
Bridging semantics and syntax with graph algorithms—state-of-the-art of extracting biomedical relations,"Yuan Luo, Özlem Uzuner, Peter Szolovits",02 May 2017,2017
In silico polypharmacology of natural products,"Jiansong Fang, Chuang Liu, Qi Wang, Ping Lin, Feixiong Cheng",27 April 2017,2017
Pioneering topological methods for network-based drug–target prediction by exploiting a brain-network self-organization theory,"Claudio Durán, Simone Daminelli, Josephine M Thomas, V Joachim Haupt, Michael Schroeder ...",26 April 2017,2017
Long noncoding RNA: a crosslink in biological regulatory network,"Yuwei Zhang, Yang Tao, Qi Liao",24 April 2017,2017
Bioinformatics in Germany: toward a national-level infrastructure,"Andreas Tauch, Arwa Al-Dilaimi",18 April 2017,2017
Dynamic modeling and network approaches for omics time course data: overview of computational approaches and applications,"Yulan Liang, Arpad Kelemen",18 April 2017,2017
Improving data workflow systems with cloud services and use of open data for bioinformatics research,"Md Rezaul Karim, Audrey Michel, Achille Zappa, Pavel Baranov, Ratnesh Sahay ...",16 April 2017,2017
Comparative analysis of de novo assemblers for variation discovery in personal genomes,"Shulan Tian, Huihuang Yan, Eric W Klee, Michael Kalmbach, Susan L Slager",11 April 2017,2017
Bioinformatics tools for the identification of gene clusters that biosynthesize specialized metabolites,"Arvind K Chavali, Seung Y Rhee",07 April 2017,2017
CASH: a constructing comprehensive splice site method for detecting alternative splicing events,"Wenwu Wu, Jie Zong, Ning Wei, Jian Cheng, Xuexia Zhou ...",06 April 2017,2017
"The anatomy of phenotype ontologies: principles, properties and applications","Georgios V Gkoutos, Paul N Schofield, Robert Hoehndorf",06 April 2017,2017
Next-generation sequencing data analysis,Christian T K-H Stadtländer,31 March 2017,2017
Experimental design and data analysis of Ago-RIP-Seq experiments for the identification of microRNA targets,"Diana Tichy, Julia Maria Anna Pickl, Axel Benner, Holger Sültmann",31 March 2017,2017
Context-based retrieval of functional modules in protein–protein interaction networks,"Maria Pamela Dobay, Silke Stertz, Mauro Delorenzi",27 March 2017,2017
Row versus column correlations: avoiding the ecological fallacy in RNA/protein expression studies,"Jonathon J O’Brien, Harsha P Gunawardena, Bahjat F Qaqish",26 March 2017,2017
Identification of differentially expressed peptides in high-throughput proteomics data,"Michiel P van Ooijen, Victor L Jong, Marinus J C Eijkemans, Albert J R Heck, Arno C Andeweg ...",23 March 2017,2017
Evaluating de novo sequencing in proteomics: already an accurate alternative to database-driven peptide identification?,"Thilo Muth, Bernhard Y Renard",21 March 2017,2017
Comprehensive assessment of flexible-ligand docking algorithms: current effectiveness and challenges,Sheng-You Huang,14 March 2017,2017
Comparison of the general co-expression landscapes between human and mouse,"Di Liu, Linna Zhao, Yang Chen, Zhaoyang Wang, Jing Xu ...",14 March 2017,2017
Methodological implementation of mixed linear models in multi-locus genome-wide association studies,"Yang-Jun Wen, Hanwen Zhang, Yuan-Li Ni, Bo Huang, Jin Zhang ...",08 March 2017,2017
A survey of the approaches for identifying differential methylation using bisulfite sequencing data,"Adib Shafi, Cristina Mitrea, Tin Nguyen, Sorin Draghici",08 March 2017,2017
GWAS summary-based pathway analysis correcting for the genetic confounding impact of environmental exposures,"Qianrui Fan, Feng Zhang, Wenyu Wang, Jiawen Xu, Jingcan Hao ...",08 March 2017,2017
An algorithmic perspective of de novo cis-regulatory motif finding based on ChIP-seq data,"Bingqiang Liu, Jinyu Yang, Yang Li, Adam McDermaid, Qin Ma",08 March 2017,2017
Review and comparative assessment of sequence-based predictors of protein-binding residues,"Jian Zhang, Lukasz Kurgan",01 March 2017,2017
How the strengths of Lisp-family languages facilitate building complex and flexible bioinformatics applications,"Bohdan B Khomtchouk, Edmund Weitz, Peter D Karp, Claes Wahlestedt",01 March 2017,2017
miRandb: a resource of online services for miRNA research,"Seyed Hamid Aghaee-Bakhtiari, Ehsan Arefian, Pierre Lau",01 March 2017,2017
Circular RNA identification based on multiple seed matching,"Yuan Gao, Jinyang Zhang, Fangqing Zhao",28 February 2017,2017
Critical evaluation of bioinformatics tools for the prediction of protein crystallization propensity,"Huilin Wang, Liubin Feng, Geoffrey I Webb, Lukasz Kurgan, Jiangning Song ...",27 February 2017,2017
Selecting between-sample RNA-Seq normalization methods from the perspective of their assumptions,"Ciaran Evans, Johanna Hardin, Daniel M Stoebel",27 February 2017,2017
A review of network-based approaches to drug repositioning,"Maryam Lotfi Shahreza, Nasser Ghadiri, Sayed Rasoul Mousavi, Jaleh Varshosaz, James R Green",27 February 2017,2017
Individualized analysis of differentially expressed miRNAs with application to the identification of miRNAs deregulated commonly in lung cancer tissues,"Haidan Yan, Hao Cai, Qingzhou Guan, Jun He, Juan Zhang ...",23 February 2017,2017
A review of connectivity map and computational approaches in pharmacogenomics,"Aliyu Musa, Laleh Soltan Ghoraie, Shu-Dong Zhang, Galina Glazko, Olli Yli-Harja ...",23 February 2017,2017
Strategies for processing and quality control of Illumina genotyping arrays,"Shilin Zhao, Wang Jing, David C Samuels, Quanghu Sheng, Yu Shyr ...",20 February 2017,2017
Molecular dynamics recipes for genome research,"Tommaso Biagini, Giovanni Chillemi, Gianluigi Mazzoccoli, Alessandro Grottesi, Caterina Fusilli ...",18 February 2017,2017
"Detection of drug–drug interactions through data mining studies using clinical sources, scientific literature and social media","Santiago Vilar, Carol Friedman, George Hripcsak",17 February 2017,2017
Genome-wide analysis reveals that exon methylation facilitates its selective usage in the human transcriptome,"Shengli Li, Jiwei Zhang, Shenglin Huang, Xianghuo He",16 February 2017,2017
"Systematic analyses of drugs and disease indications in RepurposeDB reveal pharmacological, biological and epidemiological factors influencing drug repositioning","Khader Shameer, Benjamin S Glicksberg, Rachel Hodos, Kipp W Johnson, Marcus A Badgeley ...",15 February 2017,2017
HpQTL: a geometric morphometric platform to compute the genetic architecture of heterophylly,"Lidan Sun, Jing Wang, Xuli Zhu, Libo Jiang, Kirk Gosik ...",15 February 2017,2017
Genome-wide characterization of lncRNAs in acute myeloid leukemia,"Lijun Lei, Siyu Xia, Dan Liu, Xiaoqing Li, Jing Feng ...",15 February 2017,2017
Probabilistic natural mapping of gene-level tests for genome-wide association studies,"Feng Bao, Yue Deng, Mulong Du, Zhiquan Ren, Qingzhao Zhang ...",15 February 2017,2017
Benchmarking CRISPR on-target sgRNA design,"Jifang Yan, Guohui Chuai, Chi Zhou, Chenyu Zhu, Jing Yang ...",15 February 2017,2017
A simple way to detect disease-associated cellular molecular alterations from mixed-cell blood samples,"Guini Hong, Hongdong Li, Mengyao Li, Weicheng Zheng, Jing Li ...",14 February 2017,2017
DNA copy number profiling using single-cell sequencing,"Xuefeng Wang, Hao Chen, Nancy R Zhang",04 February 2017,2017
How trees allocate carbon for optimal growth: insight from a game-theoretic model,"Liyong Fu, Lidan Sun, Han Hao, Libo Jiang, Sheng Zhu ...",01 February 2017,2017
Methodological implementation of mixed linear models in multi-locus genome-wide association studies,"Yang-Jun Wen, Hanwen Zhang, Yuan-Li Ni, Bo Huang, Jin Zhang ...",01 February 2017,2017
SmProt: a database of small proteins encoded by annotated coding and non-coding RNA loci,"Yajing Hao, Lili Zhang, Yiwei Niu, Tanxi Cai, Jianjun Luo ...",29 January 2017,2017
Feasibility of sample size calculation for RNA-seq studies,"Alicia Poplawski, Harald Binder",18 January 2017,2017
A landscape of synthetic viable interactions in cancer,"Yunyan Gu, Ruiping Wang, Yue Han, Wenbin Zhou, Zhangxiang Zhao ...",17 January 2017,2017
hppRNA—a Snakemake-based handy parameter-free pipeline for RNA-Seq analysis of numerous samples,Dapeng Wang,17 January 2017,2017
Notions of similarity for systems biology models,"Ron Henkel, Robert Hoehndorf, Tim Kacprowski, Christian Knüpfer, Wolfram Liebermeister ...",17 January 2017,2017
Top considerations for creating bioinformatics software documentation,"Mehran Karimzadeh, Michael M Hoffman",14 January 2017,2017
